geni_id	qid	display_name	tokens
4796257630890081509		'Abdullah Ishaq bin Ja'afar	bin Ja'afar | bin Ja'afar
4802291726530025816		Rhodri ap Hyfaidd	ap Hyfaidd | ap Hyfaidd
4802383785320042292		Muhammad bin Abdullah Al-Husayni	bin Abdullah
4802446899530041687		Hasan 'Ali bin Muhammad	bin Muhammad | bin Muhammad
4803180197730042161		al-Hasan Muhammad bin Ismail	bin Ismail | bin Ismail
4805517388060052336		Muhammad 'Abdallah bin al-Qaasim	bin al-Qaasim | bin al-Qaasim
4805521425360081331		al-Husain Yahya bin al-Qaasim	bin al-Qaasim | bin al-Qaasim
4805524707220078157		'Abdullah Muhammad bin 'Abdallah	bin 'Abdallah | bin 'Abdallah
4805529992520025786		Yahya Yahya bin al-Qaasim	bin al-Qaasim | bin al-Qaasim
4805536357270124892		Muhammad Yahya bin al-Qaasim	bin al-Qaasim | bin al-Qaasim
4810814690850041877		Muhammad Abu Ja'afar Zayd bin Ali	bin Ali | bin Ali
4810918020450026132		al-Qasem Yahya bin al-Husain	bin al-Husain | bin al-Husain
4811063669840026337		Muhammad al-Qasem bin Yahya	bin Yahya | bin Yahya
4813057273310078878		Zayd al-Husain bin al-Husain	bin al-Husain | bin al-Husain
4813059176310026504		Muhammad al-Husain bin al-Husain	bin al-Husain | bin al-Husain
4813060825520052524		Yahya al-Husain bin al-Husain	bin al-Husain | bin al-Husain
4813064301010078894		Zayd Zayd bin al-Husain	bin al-Husain | bin al-Husain
4813067224900042021		al-Qasem Yahya bin al-Husain	bin al-Husain | bin al-Husain
4813075988780052006		'Ali Muhammad bin al-Husain	bin al-Husain | bin al-Husain
4813110432300080926		al-Husain Muhammad bin al-Husain	bin al-Husain | bin al-Husain
4813113022430081373		al-Hasan Muhammad bin al-Husain	bin al-Husain | bin al-Husain
4813119767920078916		Ahmad Muhammad bin al-Husain	bin al-Husain | bin al-Husain
4813165493530069848		al-Husain Zayd bin 'Ali	bin 'Ali | bin 'Ali
4813167079180125600		Muhammad Zayd bin 'Ali	bin 'Ali | bin 'Ali
4813907612150041767		'Ali 'Isa bin Yahya	bin Yahya | bin Yahya
4813908809700078261		Zayd 'Isa bin Yahya	bin Yahya | bin Yahya
4813911458270125317		Yahya 'Isa bin Yahya	bin Yahya | bin Yahya
4813915217420125811		al-Husain 'Isa bin Yahya	bin Yahya | bin Yahya
4813916401440069996		Muhammad 'Isa bin Yahya	bin Yahya | bin Yahya
4813918262690052263		Ahmad 'Isa bin Yahya	bin Yahya | bin Yahya
4814122951980041941		Ja'afar Yahya bin Yahya	bin Yahya | bin Yahya
4814124434940125509		Muhammad Yahya bin Yahya	bin Yahya | bin Yahya
4814131975070080966		Ali Yahya bin Yahya	bin Yahya | bin Yahya
4814146432380052177		al-Qasem Yahya bin Yahya	bin Yahya | bin Yahya
4818837616780035039		Olaf Haraldsøn Smedal	Haraldsøn
4820678427830081686		Tegonwy ap Teon	ap Teon
4820686703330082259		Teon ap Gwineu	ap Gwineu | ap Gwineu
4820708282110082338		Gwineu Deufrewddwyd ap Bywyr Llew	ap Bywyr | ap Bywyr
4820716737690052757		Bywyr Lew ap Bywdeg	ap Bywdeg
4820726154250127244		Bywdeg ap Rhun Rhudd Baladr	ap Rhun | ap Rhun
4820734545710042405		Rhun Rhudd Baladr ap Gwyn Gohoyw	ap Gwyn | ap Gwyn
4820743771770053323		Llary ap Casnar	ap Casnar | ap Casnar
4820753513380035114		Thewer verch Brydw	verch Brydw
4820763933450079914		Cynan ap Casanauth Wledig	ap Casanauth | ap Casanauth
4820769168630028251		Brydw ap Gwrtheyrn	ap Gwrtheyrn
4820802752980027674		Gwidolin Vitalinus ap Gloyw	ap Gloyw
4820813241940042878		Gloyw Gwallt Hir ap Rhuddfedd	ap Rhuddfedd | ap Rhuddfedd
4820846764410042976		Eudaf Hen ab Einudd	ab Einudd | ab Einudd
4820861505150043074		Einudd Ap ap Gwrddwfyn King of Cernyw	ap Gwrddwfyn
4820870572080061061		Gwrddwfin ap ap Cwrrig	ap Cwrrig | ap Cwrrig
4821628772810061070	Q4291189	Merfyn Mawr ap Cynfyn King of the Isle of Man	ap Cynfyn
4821632678580082296	Q20559009	Cynfyn ap Anllech King of Isle of Man	ap Anllech
4821653273640042509	Q20562480	Rhun ap Neithon	ap Neithon
4822417456990028357		Gwylog ap ap Beli Brenin Powys	ap Beli | ap Beli
4822428690590079857	Q1401068	Beli ap Eiludd	ap Eiludd | ap Eiludd
4834319943670049061		Dorthe Gjertsdtr	Gjertsdtr
4835140129770049218		Pernille Iversdtr Ansbach	Iversdtr
4835239473140069371		Dorthe Iversdtr Clausdatter	Iversdtr
4846183347830044865		Andreas Jørgenssøn Lange	Jørgenssøn
4855264130020015403		Joren Kristensdtr. Nerabø	Kristensdtr.
4863354682080028024		Margred verch Madog of Powys	verch Madog | verch Madog
4864459872570076468		Hoedliw ab Ithel	ab Ithel | ab Ithel
4871457577410031951		Ivan Yuryevich Volkonsky	Yuryevich
4872191989620125829		Katrina Jákupsdóttir Ziska	Jákupsdóttir | Jákupsdóttir
4885080121110070642		Musa Aznar ibn al-Tawil Wali de Huesca	ibn al-Tawil
4906943151220064675		Александр Васильевич Vassilievich Карцов	Vassilievich
4906943151220064675		Alexander Vassilievich	Vassilievich
4909264240000033316		Ingeborg Sakariasdtr. Sydnes	Sakariasdtr.
4913726906610024668	Q130391088	Dymitry Glebovich Rurikov	Glebovich
4913726906610024668	Q130391088	Dymitr Hlebowicz	Hlebowicz
4913735229900074272	Q4139580	Gleb Hleb Światosławicz	Światosławicz
4913767508740135984		Mstislav (Fyodor) Davidovich Rurikov	Davidovich
4915621412020136224		Marthe Johannesdtr Gravningen	Johannesdtr
4915831126190136167		Helena Sivertsdtr Løkkeberg	Sivertsdtr
4923167770590067029		Irina Euphrosine Borisovna	Borisovna
4932246936050106662		Varvara Alexandrovna	Alexandrovna
4932246936050106662		Barbara Alexandrovna Kartsev	Alexandrovna
4932250617730040363		Constantine Alexandrovich Griazev	Alexandrovich
4934329088520027543		Afanasy (5) Vasilyevich Vyazemsky	Vasilyevich
4934358925770037419		Wasili Andrejewicz Wiazemski	Andrejewicz
4934358925770037419		Vasili (2) Andreyevich Vyazemsky	Andreyevich
4934365122640051382		Andrzej «Długoręki» Włodzimierowicz Wiazemski	Włodzimierowicz
4975090542230077784		Abel Olufsøn	Olufsøn
4975090542230077784		Abel Olufsøn	Olufsøn
4975100827040060060		Oluf Mogenssøn	Mogenssøn
4981112947830127021		Maren Brodersdtr	Brodersdtr
4981419839370061800		Marthe Olsdtr	Olsdtr
4989993310360062191	Q110191050	"Chana bat Meir Kalonymos Rashi Gd.dau. (""Hanale Lady of Vives"")"	bat Meir
4990510731710134393		Madog ap Cynhaethwy	ap Cynhaethwy | ap Cynhaethwy
4990838820150119021		Gruffudd Gwyr ap Cydifor	ap Cydifor
4990838851220119027		Catrin ferch Sir Elidyr Ddu	ferch Sir
4991965161020030585		Lleucu verch Gruffudd	verch Gruffudd | verch Gruffudd
4991979716490082699		Joan verch Genillin	verch Genillin
4992488967940044073		Madragana Ben Ben Aloandro Mor Afonso	Ben Aloandro
4992560568760070125		Aleida Wolfaertsdr van Borssele	Wolfaertsdr
4995651204130070746		Ieuan ap Rhys Gryg de Deuheubarth	ap Rhys
5001549447070083005		Appelone Danielsdtr Messel	Danielsdtr
5001941650000063163		Anne Bertelsdtr. Bonde	Bertelsdtr.
5002063305410044844		Anne Rasmusdtr	Rasmusdtr
5002078857670044984		Margrete Rasmusdtr Toftenes	Rasmusdtr
5009924141590118493		Erik Anderssønn Blix	Anderssønn
5009956784390025011		Mogens Anderssønn Blix	Anderssønn
5010222889770117626		Hans Jenssøn Aars Hass	Jenssøn
5019641459960138534	Q50820608	Christian Corfitzsøn Ulfeldt	Corfitzsøn
5019675751790074023		Louis Corfitzsøn Ulfeldt	Corfitzsøn
5019686047070035447		Corfitz Corfitzsøn Ulfeldt	Corfitzsøn
5026256389340105320		Berte Øysteinsdtr Klævoll	Øysteinsdtr
5035805631400027332		Rhyfedel ap ap Rhydeyrn	ap Rhydeyrn
5036051517250069493		Eneid . ap Eudos Brenin Powys	ap Eudos | ap Eudos
5053835865540039447		Fyodor Ivanovich Tyutchev	Ivanovich
5069536126280104164		Oline Marie Pedersdtr. Fjogstad	Pedersdtr.
5069640701740062426		Marie Torsdtr. Li	Torsdtr.
5069746191490115556		Berta Persdtr. Frøyland	Persdtr.
5071771582680134046		Roger ap Sir Roger	ap Sir
5079631747970105145		Ida (Aida) Teoline Edvardsdtr. Lie	Edvardsdtr.
5080901738720030448		Jacob Severin Ditmarssønn Kahrs	Ditmarssønn
5080951331820105026	Q63438397	Gabriel Johanssøn Heiberg	Johanssøn
5080974805050021934	Q111335972	Johan Widing Gabrielsøn Heiberg	Gabrielsøn
5081075830420030520		Gabriel Heiberg Jacobssøn Kahrs	Jacobssøn
5081084645000104095		Mette Cathrine Jacobsdtr Kahrs	Jacobsdtr
5081090923340080905		Ditmar Jacobssøn Heiberg Kahrs	Jacobssøn
5099988244860114097		Laurids Lasson Jørgenssøn Lange	Jørgenssøn
5100024049260100777		Andreas Jørgenssøn Lange	Jørgenssøn
5100143652330070859		Hans Bertram Jørgenssøn Lange	Jørgenssøn
5102400798550044781		Herborg Nilsdtr Espeland	Nilsdtr
5102404071680114676	Q314978	Ali bin Husain	bin Husain
5104328357220136424		Thorbern Tokesøn Hvide	Tokesøn
5104340947380102759		Niels Thorbensøn Hvide	Thorbensøn
5105523805510032074		Åsni Olsdtr Herheim	Olsdtr
5108522642150034056		WE PANANG-ARENG BECAME DATU OF MARIO RI WAWO BIN DATU MARIO RI AWA	BIN DATU
5112089546300029822		Ragnhild Njellsdtr Høiand	Njellsdtr
5114070051290082444		Stefan Nemanja Zavidović	Zavidović
5114075723800082254		Vukan Stefanović	Stefanović
5114242601320034155		Stjepan II Prijezdić Kotromanić	Stjepanović
5114926573380115439		Kristiane Jacobsdtr Jakobsdotter Helland	Jacobsdtr
5119485538880129602		Karen Carstensdtr Rickerts Rickerts	Carstensdtr
5120545697460072399		Maria Angelina Ducena Palaiologina	Preljubović
5120728010220117071		Thomas Toma Preljubović II	Preljubović
5122460311660072640		Stefan Vukanović Nemanjić	Vukanović
5122463815800103542		Dimitrije Vukanovic Vukanović	Vukanovic | Vukanović
5122526739060117443		Stjepan Lazarevich	Lazarevich
5122715583450064043	Q222373	Lazar Đurđević	Branković
5129087897520072687		Helena Palaiologina	Branković
5129132324450083091		Mara Jelena Branković Lazarević	Branković
5130684242300056027		Tvrtko II Kotromanić	Tvrtković
5130713479900137816		Stjepan Tomaš Tvrtković	Tvrtković
5130760294390022706		Ostoja Stjepan III Kotromanić	Tvrtković
5130938345080024520		Đorđe Branković	Branković
5131570911800137538		Guro Andersdtr Ænes	Andersdtr
5131845387820129668		Guro Olsdtr. Tveit	Olsdtr.
5138276784850138867		Anna Larsdtr. Kvestad	Larsdtr.
5138667072020120161		Brita Åmundsdtr. Jordal	Åmundsdtr.
5138667072020120161		Brita Åmundsdtr. Jordal	Åmundsdtr.
5138738790400045973		Torbjørg Ivarsdtr. Digranes	Ivarsdtr.
5138738790400045973		Torbjørg Ivarsdtr. Digranes	Ivarsdtr.
5139880184810120412		Brita Danielsdtr. Bokko	Danielsdtr.
5139880184810120412		Brita Danielsdtr.	Danielsdtr.
5147658544860024117		Birthe Torbjørnsdtr. Frøyland	Torbjørnsdtr.
5148190699270085025		Peder Claussøn Angell	Claussøn
5156604222000047833		Anna Fyodorovna Tyutcheva	Fyodorovna
5156604222000047833		Anna Fyodorovna Tiouttcheva	Fyodorovna
5157226340760047433		Daria Fyodorovna Tyutcheva	Fyodorovna
5157244949760058314	Q21144153	Ekaterina Federovna Tyutchev	Federovna
5157244949760058314	Q21144153	Catherine Fiodorovna Tiouttchev	Fiodorovna
5161766467430119433		Holm Holmssøn Børter	Holmssøn
5165727403700058867		Ranveig Anfinsdtr Seim	Anfinsdtr
5165842828750067230		Inger Olsdtr. Olsson Agdestein-VATNA	Olsdtr.
5168029431270122442		bat Yochanan Treves of Italy	bat Yochanan
5173314711190085673		Jehuda Loeb ben Moshe Halperin Hildesheim	ben Moshe
5181775924760039228		Sigrid (Symbulla) Svendsdatter Estridsøn Duchess	Estridsøn
5186199311340100305		Frajda Mirla Elechonowicz	Elechonowicz
5186421447160109876		Ahmad ibn 'Isa Al-Zaydi	ibn 'Isa
5186425605780039884		Zayd bin 'Isa Al-Zaydi	bin 'Isa
5186434417590039543		Hasan Ghaffar bin 'Isa Al-Zaydi	bin 'Isa
5186453889120076228		Ahmad bin Muhammad Al-Zaydi	bin Muhammad
5186457425920039370		Aqa bin Muhammad Al-Zaydi	bin Muhammad
5186510087240048716		Ja'afar Abi Abdullah Muhammad bin Zayd	bin Zayd | bin Zayd
5186515109370123611		Muhammad Khatib Ja'afar bin Muhammad	bin Muhammad | bin Muhammad
5186519529500075817		Ahmad Miskeen Ja'afar bin Muhammad	bin Muhammad | bin Muhammad
5186523872170076186		Ghasm Ja'afar bin Muhammad	bin Muhammad | bin Muhammad
5198498037150135209		Elin Jonsdtr	Jonsdtr
5198513953290126483		Marit Jonsdtr	Jonsdtr
5201194867050088584		Niels Esbernsøn Mule Hvide	Esbernsøn
5232245995550070286		Jorunn Helgesdtr Hetland	Helgesdtr
5240117731360055372		Petrikke Nilsdtr Ravn	Nilsdtr
5254694658950108650		Madog ab Iestyn	ab Iestyn
5254709398800108815		Angharad verch Elystan	verch Elystan | verch Elystan
5258009677080138990		Marta Tørresdtr	Tørresdtr
5258017402370138769		Marta Torresdtr	Torresdtr
5258020489360067216		Kari Torresdtr	Torresdtr
5266536268040121647		Helene Marie Tomasdtr. Gangenes	Tomasdtr.
5266780094300101842		Marta Maria Rasmusdtr. Hegland	Rasmusdtr.
5266832468660023319		Karen Jakobsdtr Hegland	Jakobsdtr
5267954873050073057		Berit Nilsdtr Nilsdatter Gard	Nilsdtr
5269402679610121072		Aniche Tomasdtr. Wegner	Tomasdtr.
5269905261930024373		Anna Marie Maria Johannesdtr. Ims	Johannesdtr. | Johannesdtr.
5269932879330112798		Anniche Johannesdtr. Ims	Johannesdtr.
5269958249870084836		Elisabet Johannesdtr. Ims	Johannesdtr.
5283607994710115368		Andreas Jørgenssøn Lange	Jørgenssøn
5285841649060074948	Q190091	"Hardeknud ""Guld-Harald"" Jelling Konge af Danmark, King of England"	Knudsøn
5304606047970088500	Q350186	"Christoffer II ""Uden land"" Konge af Danmark"	Eriksøn
5305294636990124817	Q297194	LAVARD Eriksønn	Eriksønn
5309393167740040293		Christine Andreasdtr. Ørbech Juel	Andreasdtr.
5320888868120083511		Karen Andrea Hansdtr Daae Daae	Hansdtr
5335262364760130519		Kristine Toresdtr Madland	Toresdtr
5335410192560047561		Ingeborg Svensdtr. Oftedal	Svensdtr.
5337600250790047558		Þorlaug Víga-Glúmsdóttir	Víga-Glúmsdóttir | Víga-Glúmsdóttir
5337617805420058560		Halldóra Gunnsteinsdóttir	Gunnsteinsdóttir | Gunnsteinsdóttir
5337978943790023793		Steinunn Bergsdóttir	Bergsdóttir | Bergsdóttir
5351570975310032884		Ingeborg Henriksdr Sölfverarm	Henriksdr
5351649991590086653		Sofia Elisabet Henriksdr Sölfverarm	Henriksdr
5353943004000087830		Taletta Toresdtr Madland	Toresdtr
5354713893440033200		Ingeborg Monsdtr Kyllingstad	Monsdtr
5355675057820088634		Siri Torkelsdtr Skjæveland	Torkelsdtr
5357250836710124721		Llywarch Gam ap Lluddoca	ap Lluddoca
5357588559490061786		Nest Verch verch Cadell {Fictitious}	verch Cadell | verch Cadell
5364391501220103618		Dolce bat RIBAN of Worms, הי״ד	bat RIBAN
5376912944730035436		Valborg Omundsd Egeland	Omundsd
5379950964420081030		Anna Torgersdtr. I	Torgersdtr.
5381159762450127210	Q350498	Sigurd II Munn Haraldsøn Konge av Norge	Haraldsøn
5381159762450127210	Q350498	Sigurd II Munn Haraldsøn Konge av Norge	Haraldsøn
5382654904430036497		Marta Eriksdtr. Harbo U-Berge	Eriksdtr.
5391951014750081402	Q135529147	Valgerður Þorgilsdóttir	Þorgilsdóttir
5391978861750081737	Q1557767	Guðrún Ósvífursdóttir	Ósvífursdóttir
5394174034350128384		Ingeborg Hansdtr Glad	Hansdtr
5395101622940042997		Eidel Idel Ettyl Eidel Ashkenazi	Kaganovich
5398533716690111349		Guri Endresdtr Sikveland	Endresdtr
5406613227330026259		Kristine Pedersdtr. Bjelland	Pedersdtr.
5406854614940066042		Bertha Pedersdtr. Bjelland	Pedersdtr.
5407485993360038851		Taletta Olsdtr. Bjelland	Olsdtr.
5407584275080044350		Olena Olsdtr. Bjelland	Olsdtr.
5408183658270026594		Berta Taletta Olsdtr. Bjelland	Olsdtr.
5408203053840055722		Berta Talette Rasmusdtr. Hogstad	Rasmusdtr.
5408286130680083131		Berta Olsdtr. Bjelland	Olsdtr.
5408442534720129214		Otalia Olsdtr. Bjelland	Olsdtr.
5412271293670027364		Berte Karine Olsdtr. Skjæveland	Olsdtr.
5421477880080031509		Eli Ådnesdtr. Ådnesdatter Husveg	Ådnesdtr.
5424421002560085664		Dorte Olsdtr. Fløysvik	Olsdtr.
5429674220470131093		Thekla Petrovna Nordahl Nordahl	Petrovna
5437943212190125364		Gjert Hanssøn Daae	Hanssøn
5438673558600062860		Henrikka Olsdtr Molland	Olsdtr
5442522557500052295		Niels Andersen Kiib	Andersøn
5450936373040135379		Jóreiður Hallsdóttir	Hallsdóttir | Hallsdóttir
5450936373040135379		Jóreiður Hallsdóttir	Hallsdóttir | Hallsdóttir
5464731939580064823		Gjertrud-Malene Ivarsdtr. Maudal	Ivarsdtr.
5473668051880056556		Alexander Due	Pedersøn
5473882692080138743	Q201041	"Harald ""Blåtand"" Jelling Konge af Danmark"	Gormsøn
5473900890130120000	Q314490	Gorm Knudsøn	Knudsøn | Knudsøn
5473900890130120000	Q314490	Gorm Knudsøn	Knudsøn | Knudsøn
5486422499610101297		Martha Ovesdtr. Mosbakka	Ovesdtr.
5494819374180022921		Gjertrud Sjursdtr. Folkedal	Sjursdtr.
5494819374180022921		Gjertrud Sjursdtr. Folkedal	Sjursdtr.
5494829443160116137		Maria Larsdtr. Lid	Larsdtr.
5494829443160116137		Maria Larsdtr. Lid	Larsdtr.
5519999018160123929		Marta (Martine) Nilsdtr	Nilsdtr
5520038223560111181		Jorunn Ommundsdtr	Ommundsdtr
5528472467140076841		Sissela Knutsdtr Gilje	Knutsdtr
5528694761040050917		Malene Olsdtr. Gåsland	Olsdtr.
5539547025070089211		Hróðný	Skeggjadóttir
5539547025070089211		Hróðný Skeggjadóttir	Skeggjadóttir | Skeggjadóttir
5539572087290133828		Álfdís Konálsdóttir	Konálsdóttir
5539572087290133828		Álfdís Konálsdóttir	Konálsdóttir
5547795447900063436		Grundar-Helga Pétursdóttir	Pétursdóttir | Pétursdóttir
5547795447900063436		Helga Pétursdóttir	Pétursdóttir | Pétursdóttir
5569580910300084548		Karen Kittelsdtr. Herigstad	Kittelsdtr.
5575661040560039082		Sygni Rasmusdtr Rasmusdatter Belt	Rasmusdtr
5589098758700067440		Ingeborg Torgersdtr. Ravndal	Torgersdtr.
5595671626740031691		Randi Trulsdtr Ulvestad	Trulsdtr
5596610097650125872		Avraham David Stephens	Ben Zev
5596917708500126251		Kirsten Pernille Hansdtr.	Hansdtr.
5602831793830131693		Byateris Ingensdr.	Ingensdr.
5602852556280075321		Heijltje Cornelisdr de Witt	Cornelisdr
5603634234590128326		Anna Torsteinsdtr.	Torsteinsdtr.
5604631700440069694		Brynhild Budladóttir {Hversum Noreg byggdist}	Budladóttir | Budladóttir
5604890545140087665		Álfhildr Gandálfsdóttir	Gandálfsdóttir | Gandálfsdóttir
5606121059460058842		Berta Toresdtr. Fløysvik	Toresdtr.
5606133438900032396		Eli Jensdtr. Espedal	Jensdtr.
5613736372910060485		Kari Monsdtr. Hamre	Monsdtr.
5613751702450048994		Gunla Ormsdtr. Berge	Ormsdtr.
5613751702450048994		Gunla Ormsdtr. Berge	Ormsdtr.
5614407527610075591		Ingeborg Ådnesdtr. Nødland	Ådnesdtr.
5620645112580020100	Q3437950	Yrsa Hildi Hailagasdottir	Hailagasdottir
5628581761200040901		Brita Sjursdtr Romarheim	Sjursdtr
5630093992950081663		Auður Ívarsdóttir	Ívarsdóttir | Ívarsdóttir
5633767697520082003		Anna Jensdtr Årsand	Jensdtr
5634818282710053969		Alis Gotskalksdtr. Sundal	Gotskalksdtr.
5634845569810070045		Magdele Olavsdtr.	Olavsdtr.
5638421119140070482		Maren Larsdtr. Torland	Larsdtr.
5657351889700111916		Sigri Aamundsdtr. Bu	Aamundsdtr.
5664120320950069801		Anna Gurina Jonsdtr. Johnsdatter Hobberstad	Jonsdtr.
5667825143760048204	Q110154739	Malte Jenssøn Sehested Lensmand, Landsdommer	Jenssøn
5674284455380132261		Ingeborg Knudsdtr. Lanes	Knudsdtr.
5684136835470106925		Ingeborg Njaalsdtr Usken	Njaalsdtr
5693797446880077701		Eldri Albertsdtr. Øystad	Albertsdtr.
5706281132910081409		Anna Jonesdtr. Vadla	Jonesdtr.
5706329862320081466		Kari Olesdtr. Kvame	Olesdtr.
5706380603690053509		Marta Hallvorsdtr. Einervoll	Hallvorsdtr.
5706380603690053509		Marta Hallvorsdtr. Einervoll	Hallvorsdtr.
5706407104840063728		Berte Endresdtr. Hagalid	Endresdtr.
5706407104840063728		Berte Endresdtr. Hagalid	Endresdtr.
5706908370620104268		Sanna Gunhilde Hansdtr	Hansdtr
5706924613450064097		Hansine Teodora Hansdtr	Hansdtr
5717524111950083692		Rakel Marie Fredriksdtr. Varland	Fredriksdtr.
6000000000002346967		Ingeborg Johanna Ivarsdtr	Ivarsdtr
6000000000002576550		Gunhild Ivarsdtr	Ivarsdtr
6000000000002653655		Marthe K. Gundersdtr.	Gundersdtr.
6000000000002653655		Marta Kristine Gunnarsdtr. Hogstad	Gunnarsdtr.
6000000000003265497		Barbro Tjølsdtr. Brekko	Tjølsdtr.
6000000000003418616		Rakel Andersdtr. Uskjo	Andersdtr.
6000000000005999679		Berthe Tollefsdtr. Malmeim	Tollefsdtr.
6000000000009242851		Anna Abrahamsdtr Horpestad	Abrahamsdtr
6000000000019376460		Pg Jambul bin Pg Tua Hassan	bin Pg
6000000000025223890		Malena Ellingsdtr. Sør-Varhaug	Ellingsdtr.
6000000000025321188		Zahabon Ibn Zayd de Córdoba	Ibn Zayd | Ibn Zayd
6000000000026072500		Maria Vilermina Vilhelmina Carlsdr Furtenback	Carlsdr
6000000000027588704		Roza Eberlis Jakubowicz	Jakubowicz
6000000000028908393		Abba ben Mar Ammi Gaon of Pumbeditha	ben Mar
6000000000028916715		Ammi ben Mar Yosef Gaon of Pumbeditha	ben Mar
6000000000028958124		Hanania ben Yehuda Gaon of Pumbedita	ben Yehuda
6000000000031481953		Abu Baqr ibn Yaḥyā II	ibn Yaḥyā
6000000000031549680		Abu Baqr ibn Yaḥyā I	ibn Yaḥyā
6000000000031639512		Yaḥyā ibn Baqr	ibn Baqr
6000000000033861798		Siri Kolbeinsdtr. Kolbeinstveit	Kolbeinsdtr.
