round	geni_id	qid	band	ours	theirs	our_parents	their_parents	comparable_slots	slots_agreeing
4	6000000003774828372	Q75591940	BOTH-PARENTS-AGREE	Andrew Leslie 6th Dominus Ejusdem	Sir Andrew de Leslie of Leslie	2	2	2	2
4	6000000003805881973	Q136386788	NAMES-CONFLICT	Krister Persson (Halvhjort av Flishult)	Judge Kristiern Pederson av Flishult, squire of Hattsjöhult	2	2	2	0
4	6000000003814255786	Q101247131	PARENTS-ONE-SIDE	Peter Jonsson Jonsson Bååt till Flöxhult	squire Peder Jonsson till Flishult, Lord of Flishult	0	2	0	0
4	6000000003815865534	Q101247164	BOTH-PARENTS-PARTIAL	Jöns Abjörnsson Sparre över Blad	squire Jens/Johannes Abjörnson av Hjälmaryd	2	2	2	1
4	6000000003815926282	Q110505381	NAMES-CONFLICT	Peder Nilsson till Berga	squire Peder Nielsson i Berga	2	2	2	0
4	6000000003827158853	Q110578203	BOTH-PARENTS-AGREE	Jeanne de Mello	Jeanne de Mello	2	2	2	2
4	6000000003827158902	Q3119948	BOTH-PARENTS-AGREE	William II of Baux co-prince d'Orange	William II of Baux	2	2	2	2
4	6000000003827173063	Q75293682	NO-PARENTS	Gilbert de Aton	William d'Aton	0	0	0	0
4	6000000003827252527	Q75238210	BOTH-PARENTS-AGREE	Walter de Faucomberg 2nd Baron Fauconberge	Walter de Faucomberge, 2nd Lord Faucomberge	2	2	2	2
4	6000000003827274145	Q2254106	NAMES-CONFLICT	Berthold III von Andechs Graf von Andechs	Arnold IV, Count of Andechs	2	2	2	0
4	6000000003827288074	Q3099360	BOTH-PARENTS-AGREE	Gaucher II de Salins	Gaucher II de Salins	2	2	2	2
4	6000000003827305227	Q61139741	PARENTS-ONE-SIDE	Poppo I im Lobdengau Graf von Laufen	Boppo in the Lobdengau	1	0	0	0
4	6000000003827320456	Q2796262	ONE-PARENT-AGREE	Kuno Count of Lechsgemünd, Lord of Frontenhausen and of Reichspoldesberg I	Kuno von Lechsgemünd	2	1	1	1
4	6000000003827330467	Q2389427	ONE-PARENT-AGREE	VolodarRostislavich Rurikid ZvenigorodPeremysl	Volodar of Peremyshl	2	1	1	1
4	6000000003827359446	Q475891	BOTH-PARENTS-AGREE	Johann I von von Nassau-Weilburg I	John I of Nassau-Weilburg	2	2	2	2
4	6000000003827363721	Q571525	BOTH-PARENTS-AGREE	Thiébaud II de Lorraine duc de Lorraine	Theobald II, Duke of Lorraine	2	2	2	2
4	6000000003827368448	Q450244	NAMES-CONFLICT	Hermann II von Zähringen Markgraf von Baden	Herman II, Margrave of Baden	2	2	2	0
4	6000000003827368455	Q69353	BOTH-PARENTS-AGREE	"Hermann ""le Grand"" von Zähringen Markgraf von Baden"	Herman III	2	2	2	2
4	6000000003827368566	Q17353089	BOTH-PARENTS-PARTIAL	Agnes	Agnes of Saarbrücken	2	2	2	1
4	6000000003827387766	Q2499217	ONE-PARENT-AGREE	Lando I of Capua	Lando I of Capua	2	1	1	1
4	6000000003827424393	Q110385618	PARENTS-ONE-SIDE	Jeanne de Beauvoir	Jeanne de Condé	0	2	0	0
4	6000000003827424680	Q100437739	BOTH-PARENTS-AGREE	Tomasso da Celano	Tommaso, Conte di Celano	2	2	2	2
4	6000000003827424809	Q3421247	BOTH-PARENTS-AGREE	Raymond Hugues Ier des Baux du Puricard	Raimondo di Baux	2	2	2	2
4	6000000003827424816	Q76130135	BOTH-PARENTS-AGREE	Alasacie Adélaïde de Marseille	Alix Vicomtesse de Marseille	2	2	2	2
4	6000000003827429684	Q441337	BOTH-PARENTS-AGREE	Bouchard I de Montmorency seigneur de Marly	Bouchard de Marly	2	2	2	2
4	6000000003827429691	Q101499885	BOTH-PARENTS-AGREE	Mahaut de Poissy	Mahaut de Châteaufort	2	2	2	2
4	6000000003827429726	Q100437484	NO-PARENTS	Filippa ....	Filippa	0	0	0	0
4	6000000003827438909	Q95646	PARENTS-ONE-SIDE	Adolf I von der Mark	Adolphus I, Count of the Mark	0	2	0	0
4	6000000003827438915	Q23861949	BOTH-PARENTS-AGREE	Ermengarde Irmengard van Geldre	Irmgard of Guelders	2	2	2	2
4	6000000003827445386	Q31191158	BOTH-PARENTS-PARTIAL	Rudolf Graf von Wertheim IV	Rudolph IV, Count of Wertheim	2	2	2	1
4	6000000003827445392	Q110537984	BOTH-PARENTS-AGREE	Elisabeth von Breuberg	Elisabeth of Breuberg	2	2	2	2
4	6000000003827451764	Q102542745	ONE-PARENT-DISAGREE	Kunigunde von Günberg Grafin von Hohenberg	NN	2	1	1	0
4	6000000003827451809	Q364418	BOTH-PARENTS-AGREE	Adolph VI Holstein-Schauenburg Graf von Holstein-Schauenburg-Pinneberg	Adolph VI, Count of Holstein-Schauenburg	2	2	2	2
4	6000000003827455023	Q33851009	PARENTS-ONE-SIDE	Isabeau de Melun	Isabeau of Melun	0	2	0	0
4	6000000003827464105	Q95627	BOTH-PARENTS-AGREE	Simon l. zur Lippe Edler Herr	Simon I, Lord of Lippe	2	2	2	2
4	6000000003827464411	Q834835	BOTH-PARENTS-PARTIAL	Günzel von Schwerin	Gunzelin III, Count of Schwerin	2	2	2	1
4	6000000003827464418	Q54616459	NAMES-CONFLICT	Mechtilde Christofferdatter av Danmark	Matilda	2	2	2	0
4	6000000003827464425	Q571375	BOTH-PARENTS-AGREE	Albrecht Iii von Brandenburg	Albert III, Margrave of Brandenburg-Salzwedel	2	2	2	2
4	6000000003827464797	Q99203041	NO-PARENTS	Gozmar I Ziegenhain Graf von Reichenbach, Hochvogt von Fulda	Gozmar, Graf von Reichenbach	0	0	0	0
4	6000000003827464810	Q28060000	BOTH-PARENTS-AGREE	Kraft II von Hohenlohe-Weikersheim Graf von Hohenlohe-Weikersheim	Kraft II of Hohenlohe	2	2	2	2
4	6000000003827467903	Q110153681	BOTH-PARENTS-AGREE	Anna von Henneberg-Römhild	Anna, Gräfin von Henneberg-Aschach	2	2	2	2
4	6000000003827467909	Q97352600	ONE-PARENT-AGREE	Heinrich X Reuß zu Gera und Schleiz D5	Heinrich X. d. J. von Gera	1	2	1	1
4	6000000003827470151	Q110153675	BOTH-PARENTS-AGREE	Mechtild von Regenstein	Mechtild von Regenstein	2	2	2	2
4	6000000003827470157	Q61139150	BOTH-PARENTS-AGREE	Günther IX von Käfernburg Graf	Günther IX, Count of Käfernburg	2	2	2	2
4	6000000003827470365	Q95184	BOTH-PARENTS-PARTIAL	Berthe de Lorraine	Bertha of Lorraine	2	2	2	1
4	6000000003827470372	Q98803	ONE-PARENT-AGREE	Judith Jutta von Hohenberg	Judith of Backnang	2	1	1	1
4	6000000003827470473	Q116007443	PARENTS-ONE-SIDE	Sofiya Daniilovna Princess Galicia Von Schwarzburg gräfin von Schwarzburg	Irmgard	2	0	0	0
4	6000000003827470582	Q97382329	BOTH-PARENTS-AGREE	Marie de La Tour du Pin comtesse de Genève	Marie de Coligny	2	2	2	2
4	6000000003827474057	Q116170774	NO-PARENTS	Helena N.N.	Helena	0	0	0	0
4	6000000003827474532	Q110378179	NAMES-CONFLICT	Uta von Tengling-Peilstein und Kleeberg	Uta von Peilstein	2	2	2	0
4	6000000003827474538	Q110378178	PARENTS-ONE-SIDE	Liutold I Graf von Plain Graf	Liutold I, Graf von Plain	0	1	0	0
4	6000000003827474887	Q2645218	ONE-PARENT-AGREE	Rodolphe III de Neuchâtel comte de Neuchâtel	Rudolph III of Neuchâtel	1	2	1	1
4	6000000003827477061	Q61139753	ONE-PARENT-AGREE	Konrad von Laufen	Conrad of Lauffen	2	1	1	1
4	6000000003827477363	Q1597750	BOTH-PARENTS-AGREE	"Heinrich II of Hoya ""with the axe"""	Henry II, Count of Hoya	2	2	2	2
4	6000000003827477517	Q572065	BOTH-PARENTS-AGREE	Barnim III Wielki Katharina von Holstein	Barnim III, Duke of Pomerania	2	2	2	2
4	6000000003827477615	Q110153674	PARENTS-ONE-SIDE	Adelheid von Schwarzburg Gräfin 1280	Sofie von Lüchow	2	0	0	0
4	6000000003827477621	Q30653271	BOTH-PARENTS-PARTIAL	Günther Vll Gr av von Käfernburg Graf von Käfernburg	Günther VI, Count of Käfernburg	2	2	2	1
4	6000000003827477845	Q30657642	BOTH-PARENTS-AGREE	Günther lX von Schwarzburg-Schwarzburg	Günther V, Count of Schwarzburg	2	2	2	2
4	6000000003827477919	Q44191240	ONE-PARENT-AGREE	Eberhard von Erbach Schenk von Erbach	Eberhard III von Erbach	1	1	1	1
4	6000000003827484497	Q12805035	PARENTS-ONE-SIDE	Ulrich II of Žovnek	Ulrich II. of Sanneck	0	2	0	0
4	6000000003827484562	Q2039290	ONE-PARENT-AGREE	Otto I von Ravensberg	Otto I of Ravensberg	2	1	1	1
4	6000000003827484681	Q573438	BOTH-PARENTS-PARTIAL	Bolesław Pierworodny von Falkenberg	Bolesław the Elder	2	2	2	1
4	6000000003827484942	Q2131588	BOTH-PARENTS-AGREE	Rapoto von Ortenburg I	Rapoto I, Count of Ortenburg	2	2	2	2
4	6000000003827488296	Q1915623	BOTH-PARENTS-AGREE	Mechtild von Gleiberg	Mechthild von Gießen	2	2	2	2
4	6000000003827488324	Q1635213	BOTH-PARENTS-PARTIAL	Hugo VI. Graf Scherre von Tübingen	Hugh II of Tübingen	2	2	2	1
4	6000000003827488338	Q76299450	NAMES-CONFLICT	Hemma (Gemma or Gemina) von Zollern	Gemma von Arnstein	2	2	2	0
4	6000000003827488483	Q25487383	BOTH-PARENTS-PARTIAL	Heinrich von Salm	Henry I, Count of Salm	2	2	2	1
4	6000000003827488735	Q101518877	BOTH-PARENTS-AGREE	Loretta von Eppenstein	Loretta von Eppstein	2	2	2	2
4	6000000003827496266	Q116134335	PARENTS-ONE-SIDE	Oda von Regenstein	Sophie von Lüchow	2	0	0	0
4	6000000003827496331	Q26869016	BOTH-PARENTS-AGREE	Gerlach III von Isenburg-Limburg Graf von Isenburg-Limburg	Gerlach III of Isenburg	2	2	2	2
4	6000000003827496499	Q1782079	BOTH-PARENTS-PARTIAL	Konrad I von Teck Duke of Teck	Konrad I.	2	2	2	1
4	6000000003827496771	Q116136236	PARENTS-ONE-SIDE	Kunigunde von Regensburg	Kunigunde of Krautheim	2	0	0	0
4	6000000003827496777	Q31191170	PARENTS-ONE-SIDE	Poppo I Graf von Wertheim	Poppo I, Count of Wertheim	1	0	0	0
4	6000000003827497642	Q873278	BOTH-PARENTS-AGREE	"Friedrich I. ""der Streitbare"" Werl-Arnsberg Graf"	Frederick of Werl-Arnsberg	2	2	2	2
4	6000000003827512007	Q112624721	ONE-PARENT-AGREE	Euphrosyne Rostislavna of Pereyaslavl	Евфросинья Ростиславна	2	1	1	1
4	6000000003827512134	Q60534781	BOTH-PARENTS-AGREE	Ustiniya Daniilovna	Ustinia Danilovna	2	2	2	2
4	6000000003827512362	Q75290135	ONE-PARENT-DISAGREE	Heilwig zur Lippe	Hedwig Gräfin von Schwalenberg	2	1	1	0
4	6000000003827512865	Q3009806	BOTH-PARENTS-AGREE	Cécile De Rodez comtesse de Rodez	Cecile of Rodez	2	2	2	2
4	6000000003827512946	Q1925915	BOTH-PARENTS-AGREE	Amanieu V d'Albret vicomte de Tartas	Amanieu V of Albret	2	2	2	2
4	6000000003827521125	Q76235202	BOTH-PARENTS-AGREE	Isabelle de Courtenay	Isabeau de Courtenay-Champignelles	2	2	2	2
4	6000000003827521552	Q31987939	BOTH-PARENTS-PARTIAL	Eberhard IV, Graf von Kirchberg	Eberhard IV, Count of Kirchberg	2	2	2	1
4	6000000003827521667	Q2319070	BOTH-PARENTS-AGREE	André del Viennois Count of Albon, Briançon, Grenoble, and Oisans	Guigues VI of Viennois	2	2	2	2
4	6000000003827521759	Q18625792	BOTH-PARENTS-AGREE	Hugo von Werdenberg-Heiligenberg I	Hugo, Count of Werdenberg-Heiligenberg	2	2	2	2
4	6000000003827524018	Q133263554	NAMES-CONFLICT	Margarethe von Gründlach	Verena de Neufchâtel	2	2	2	0
4	6000000003827524024	Q1694705	NAMES-CONFLICT	Gottfried II, Graf von Hohenlohe-Brauneck-Brauneck	Johann II	2	2	2	0
4	6000000003827524894	Q110571314	BOTH-PARENTS-AGREE	Wilhelm Graf von Malta-Laas IV	Wilhelm IV 'der Jüngere', Graf von Malta, Graf von Laas	2	2	2	2
4	6000000003827529154	Q55279407	BOTH-PARENTS-AGREE	Ulrich III, Graf von Helfenstein	Ulrich III, Count of Helfenstein	2	2	2	2
4	6000000003827529936	Q116030432	BOTH-PARENTS-AGREE	Anna von Bickenbach	Anna von Bickenbach	2	2	2	2
4	6000000003827529943	Q31831779	PARENTS-ONE-SIDE	Konrad VIII, Graf von Erbach-Erbach	Konrad VIII Schenk von Erbach	0	2	0	0
4	6000000003827542224	Q110613414	BOTH-PARENTS-AGREE	Albrecht I von Käfernburg-Wiehe-Rabenswald	Albrecht I, Graf von Wiehe und Rabenswald	2	2	2	2
4	6000000003827542805	Q111989259	BOTH-PARENTS-AGREE	Peter von Rantzau	Peter Rantzau af Krummendiek	2	2	2	2
4	6000000003827542812	Q111989260	BOTH-PARENTS-AGREE	Margrethe Benedictsdatter von Ahlefeldt	Margaretha von Ahlefeldt	2	2	2	2
4	6000000003827551377	Q62080019	BOTH-PARENTS-AGREE	Constanza de Luna vizcondesa consorte de Castelbón	Constance de Luna	2	2	2	2
4	6000000003827551390	Q3438596	BOTH-PARENTS-AGREE	Roger-Bernard III de Foix vicomte de Castelbon	Roger Bernard III	2	2	2	2
4	6000000003827551944	Q101469709	BOTH-PARENTS-AGREE	Aymon de Grandison seigneur de La Sarraz	Aimon de La Sarraz	2	2	2	2
4	6000000003827561095	Q1553687	BOTH-PARENTS-AGREE	Guy V de Limoges Vicomte de Limoges	Guy V de Limoges	2	2	2	2
4	6000000003827564401	Q140197420	PARENTS-ONE-SIDE	Garcie-Arnaud, Baron de Navailles	Garcie-Arnaud V de Navailles	2	0	0	0
4	6000000003827576999	Q5587362	BOTH-PARENTS-PARTIAL	Gospatrick ll mac Gospatrick Earl of Dunbar	Gospatric II, Earl of Lothian	2	2	2	1
4	6000000003827579194	Q76214978	NO-PARENTS	Précieuse ....	Précieuse (?)	0	0	0	0
4	6000000003827583695	Q470821	BOTH-PARENTS-AGREE	Amicie de Montfort	Amicie de Montfort	2	2	2	2
4	6000000003827583963	Q97784806	PARENTS-ONE-SIDE	Aliénor de Baffié	Eléonore de Baffie, Dame d'Ambert	0	2	0	0
4	6000000003827587217	Q3099498	BOTH-PARENTS-AGREE	Walterus V (Wouter) Berthout van Mechelen	Gauthier V Berthout	2	2	2	2
4	6000000003827587695	Q2478500	BOTH-PARENTS-PARTIAL	Jean I de Blois-Châtillon comte de Porcien	John I of Blois-Châtillon	2	2	2	1
4	6000000003827590754	Q110520661	BOTH-PARENTS-PARTIAL	Judith d'Auvergne	Assalide Dauphine d'Auvergne	2	2	2	1
4	6000000003827590761	Q110520660	ONE-PARENT-AGREE	Béraud VI de Mercoeur	Béraud IV, Sire de Mercoeur	1	1	1	1
4	6000000003827599105	Q105939049	BOTH-PARENTS-PARTIAL	Alix de La Tour du Pin	Alix de Viennois	2	2	2	1
4	6000000003827599165	Q2131265	BOTH-PARENTS-AGREE	Raoul de Clermont Seigneur de Nesle, Vicomte de Chateaudun	Raoul of Clermont	2	2	2	2
4	6000000003827599626	Q27958565	ONE-PARENT-AGREE	"Gauthier ""Crusader"" de Saint-Valéry Seigneur de Saint-Valéry"	Walter of Saint-Valéry	2	1	1	1
4	6000000003827606102	Q28665836	ONE-PARENT-AGREE	Adalbert Cadoirac de Périgord II	Adalbert II of Périgord	2	1	1	1
4	6000000003827606344	Q108432135	BOTH-PARENTS-AGREE	Sibylle dit Fleurie de Beaujeu dame de Belleroche	Sibylle de Beaujeu, Dame de Belleroche	2	2	2	2
4	6000000003827606350	Q30887770	BOTH-PARENTS-AGREE	Aymar de Poitiers comte de Valentinois	Aymar III of Poitiers	2	2	2	2
4	6000000003827611934	Q110562169	BOTH-PARENTS-AGREE	Mechtild von Neuffen-Märstetten	Matilda of Neuffen	2	2	2	2
4	6000000003827612120	Q116119471	NAMES-CONFLICT	Adelheid von Magdeburg	NN	2	2	2	0
4	6000000003827612423	Q70316220	ONE-PARENT-AGREE	Adelheid von Winterthur-Kyburg	Adelheid von Winterthur	1	1	1	1
4	6000000003827612430	Q1587283	PARENTS-ONE-SIDE	Hartmann [I] Graf von Dillingen	Hartmann I. von Dillingen	2	0	0	0
4	6000000003827618179	Q116005011	BOTH-PARENTS-AGREE	Elisabeth von Saarbrücken-Zweibrücken	Elisabeth von Zweibrücken	2	2	2	2
4	6000000003827618185	Q81826702	BOTH-PARENTS-AGREE	Gerlach V von Veldenz	Gerlach V von Veldenz	2	2	2	2
4	6000000003827618261	Q76185869	BOTH-PARENTS-PARTIAL	Aleidis von der Mark	Adelheid von der Mark	2	2	2	1
4	6000000003827618294	Q1827260	BOTH-PARENTS-AGREE	Dietrich von Kleve Graf von Heinsberg-Valkenburg	Dirk I van Valkenburg	2	2	2	2
4	6000000003827618407	Q354945	PARENTS-ONE-SIDE	Adelheid von Waldeck	Adelaide of Waldeck	0	2	0	0
4	6000000003827624323	Q55453562	BOTH-PARENTS-AGREE	Konrad, Graf von Hohenlohe-Weikersheim	Konrad von Hohenlohe-Weikersheim	2	2	2	2
4	6000000003827624765	Q44191326	ONE-PARENT-DISAGREE	Konrad von Wernigerode Graf von Wernigerode	Friedrich II von Falkenstein	2	1	1	0
4	6000000003827624895	Q110326680	PARENTS-ONE-SIDE	Luitgard von Schladen	Luitgard von Schladen	0	1	0	0
4	6000000003827624901	Q61139403	BOTH-PARENTS-AGREE	Otto lll Hermannson von Everstein	Otto III von Everstein-Polle	2	2	2	2
4	6000000003827635014	Q354833	ONE-PARENT-AGREE	Adelheid von Loccum-Hallermund	Adelaide of Loccum-Hallermund	1	2	1	1
4	6000000003827635178	Q24928649	PARENTS-ONE-SIDE	Walburg von Rosdorf	Walpurgis II. von Rosdorf	2	0	0	0
4	6000000003827635184	Q136031067	BOTH-PARENTS-PARTIAL	Johann II, Graf von Wunstorf	Johann I, Graf von Roden und Wunstorf, Graf von Lauenrode	2	2	2	1
4	6000000003827650087	Q132511	BOTH-PARENTS-AGREE	Jean de Ponthieu	John I, Count of Aumale	2	2	2	2
4	6000000003827650158	Q58378105	BOTH-PARENTS-PARTIAL	Richilde de Bessan	Richilde of Bethsan	2	2	2	1
4	6000000003827657797	Q3755650	BOTH-PARENTS-PARTIAL	Guillem-Ramon II de Moncada	William I, Viscount of Béarn	2	2	2	1
4	6000000003827661539	Q96244995	BOTH-PARENTS-AGREE	Guillaume de Villehardouin	Guillaume I de Villehardouin	2	2	2	2
4	6000000003827661670	Q3142609	NAMES-CONFLICT	Hugues de Rodez comte de Rodez	Hugues I de Rodez	2	2	2	0
4	6000000003827661719	Q99304087	ONE-PARENT-DISAGREE	Adélaïs de Roquefeuïl	Adelais de Roquefeuil	2	1	1	0
4	6000000003827663554	Q108294481	BOTH-PARENTS-AGREE	Marguerite de Mayenne	Marguerite de Mayenne	2	2	2	2
4	6000000003827671716	Q96244522	PARENTS-ONE-SIDE	Robert de Beaumez IV	Thibaut de Beaumez, Seigneur de Mirebeau	2	0	0	0
4	6000000003827671723	Q96244523	PARENTS-ONE-SIDE	Mahaut de Déols	Mahaut de Déols, Dame de Chateaumeillant	2	0	0	0
4	6000000003827674475	Q104773017	PARENTS-ONE-SIDE	Bolka Bolesława bytomska	Bolka Kozelska	2	0	0	0
4	6000000003827674756	Q842650	BOTH-PARENTS-PARTIAL	Katarina Arpad	Catherine of Hungary, Queen of Serbia	2	2	2	1
4	6000000003827675492	Q31824420	BOTH-PARENTS-AGREE	Galeotto del Carretto marchese di Finale	Galeotto I Del Carretto	2	2	2	2
4	6000000003827675813	Q61736774	NAMES-CONFLICT	Jacques Pot	Jacques Pot	2	2	2	0
4	6000000003827675820	Q61736785	PARENTS-ONE-SIDE	Marguerite de Courtiambles	Marguerite de Cortiambles	0	2	0	0
4	6000000003827675827	Q61736969	ONE-PARENT-AGREE	Jacques de Villiers seigneur de L'Isle-Adam	Jacques de Villiers de l'Isle-Adam	1	2	1	1
4	6000000003827675834	Q61736972	BOTH-PARENTS-AGREE	Jeanne de Clermont-Nesle	Jeanne de Clermont-Nesle	2	2	2	2
4	6000000003827681200	Q110601915	ONE-PARENT-DISAGREE	Robert Bertrand de Bricquebec	Philippe de la Roche-Guyon	2	1	1	0
4	6000000003827681207	Q110601917	BOTH-PARENTS-PARTIAL	Marie de Sully	Marguerite de Montmorency-Laval	2	2	2	1
4	6000000003827681319	Q102829768	BOTH-PARENTS-AGREE	Louis de Plancy	Louis, Sire de Plancy	2	2	2	2
4	6000000003827681327	Q51951408	BOTH-PARENTS-AGREE	Guy de Lévis-Mirepoix	Guy II de Levis	2	2	2	2
4	6000000003827681334	Q96244532	BOTH-PARENTS-AGREE	Jeanne de Bruyères	Jeanne de Bruyères	2	2	2	2
4	6000000003827685035	Q76207817	BOTH-PARENTS-AGREE	Élisabeth de Bar	Elisabeth de Bar-Mousson	2	2	2	2
4	6000000003827692281	Q7330184	PARENTS-ONE-SIDE	Richard I de Courcy	Richard de Courcy	2	0	0	0
4	6000000003827692358	Q75260882	BOTH-PARENTS-AGREE	Agnes de Bereford	Agnes Bereford	2	2	2	2
4	6000000003827692373	Q75260877	PARENTS-ONE-SIDE	John de Argentein Knight	John d'Argentine	0	2	0	0
4	6000000003827694009	Q75420694	NO-PARENTS	Agnes de Emmely	Agnes (?)	0	0	0	0
4	6000000003827701976	Q523516	NO-PARENTS	"André I ""le Preux des Preux"" de Chauvigny"	André de Chauvigny	0	0	0	0
4	6000000003827703220	Q110385593	PARENTS-ONE-SIDE	Jeanne de Vendeuïl	Jeanne de Vendeuil	0	2	0	0
4	6000000003827708101	Q61494032	PARENTS-ONE-SIDE	Sarah Fitzhugh	Sarah FitzHugh	0	1	0	0
4	6000000003827708920	Q3043267	BOTH-PARENTS-PARTIAL	Philippus I De Vianden I	Philip I of Vianden	2	2	2	1
4	6000000003827711270	Q97784815	PARENTS-ONE-SIDE	Faulcon III de Mongascon Sire de Montgascon	Faulcon III de Montgascon	2	0	0	0
4	6000000003827711277	Q97784820	ONE-PARENT-DISAGREE	Isabeau de Ventadour Dame de Marjaride et de Montredon	Marie de Ventadour	2	1	1	0
4	6000000003827711673	Q110640313	BOTH-PARENTS-AGREE	Philipp von Vianden Seigneur de Rumpst	Philipp von Vianden	2	2	2	2
4	6000000003827711679	Q110640314	NO-PARENTS	Marie de Cernay	Marie de Cernay	0	0	0	0
4	6000000003827711723	Q25345046	BOTH-PARENTS-AGREE	Thibault de Bar	Theobald of Bar, Seigneur de Pierrepont	2	2	2	2
4	6000000003827719199	Q1279119	PARENTS-ONE-SIDE	Eberhard Schlüsselberg	Eberhard IV. von Schlüsselberg	0	2	0	0
4	6000000003827719964	Q76165999	NO-PARENTS	Ava van Sulen van Anholt	Ava van Zuylen	0	0	0	0
4	6000000003827719970	Q1990457	PARENTS-ONE-SIDE	Steven van Bosinchem van Vianen	Steven Heer van Beusichem	0	2	0	0
4	6000000003827727536	Q75291441	ONE-PARENT-AGREE	Gauthier II de Vignory	Gautier II of Vignory	1	2	1	1
4	6000000003827727744	Q31192354	PARENTS-ONE-SIDE	Adalbert von Calw Graf im Ufgau	Adalbert I von Calw	1	0	0	0
4	6000000003827727793	Q116030536	BOTH-PARENTS-AGREE	Heilwig von Isenburg-Büdingen	Heilwig of Isenburg	2	2	2	2
4	6000000003827727800	Q1341907	NAMES-CONFLICT	Engelbrecht, Graf von Ziegenhain-Nidda	Engelbert I	2	2	2	0
4	6000000003827737649	Q75290715	PARENTS-ONE-SIDE	Jeanne de La Guerche Dame de La Guerche-de-Bretagne	Jeanne de La Guerche, Dame de Pounance	0	2	0	0
4	6000000003827737788	Q10292925	BOTH-PARENTS-AGREE	Guiomar Lopes Pacheco	Guiomar Lopes Pacheco	2	2	2	2
4	6000000003827737875	Q5925098	BOTH-PARENTS-AGREE	Jaime Fernández de Aragón I Barón de Xérica, Infante de Aragón	Jaume de Xèrica	2	2	2	2
4	6000000003827746194	Q75403182	BOTH-PARENTS-AGREE	Marguerite de Brienne	Marguerite de Beaumont	2	2	2	2
4	6000000003827746201	Q75403183	BOTH-PARENTS-AGREE	Bernard de Ventadour II	Bernard, Vicomte de Ventadour	2	2	2	2
4	6000000003827746547	Q25514685	NAMES-CONFLICT	Hugues de Genève	Hugues de Genève,	2	2	2	0
4	6000000003827746761	Q110537973	BOTH-PARENTS-AGREE	Gudela von Zenichin-Bommersheim	Gudela von Bommersheim gt v.Praunheim	2	2	2	2
4	6000000003827746782	Q87657365	PARENTS-ONE-SIDE	Dietrich, Graf von Hohenberg	Dietrich von Hohenberg	2	0	0	0
4	6000000003827746887	Q5385612	NO-PARENTS	Ehrenfried Graf im Bliesgau und Keldachgau I, Count in the Bliesgau, the Keldachgau and of Charmois	Erenfried I	0	0	0	0
4	6000000003827755225	Q116150232	BOTH-PARENTS-PARTIAL	Leukard Reuß Freiin in Ober-Kranichfeld, A6	Lukard von Gera	2	2	2	1
4	6000000003827755231	Q66195877	PARENTS-ONE-SIDE	Hermann ll Kranichfeld Herr in Ober-Kranichfeld, D2)	Hermann II von Kranichfeld	2	0	0	0
4	6000000003827765042	Q61138556	NAMES-CONFLICT	Siegfried von Homburg	Konrad IV von Wernigerode	2	2	2	0
4	6000000003827781198	Q55856283	PARENTS-ONE-SIDE	Saura de Carcassonne	Saura, Viscountess of Carcassonne	2	0	0	0
4	6000000003827791960	Q109011710	PARENTS-ONE-SIDE	Luce de Baudiner Dame de Beaudiner, de Montregaud, de Cornillon, de Queyrières e	Luce, Dame de Beaudiner de Queyrieres	2	0	0	0
4	6000000003827791974	Q102825996	BOTH-PARENTS-AGREE	Louis Comptour d'Apchon baron d'Apchon et de Lafont-Saint-Mazeran	Louis Comptour d'Apchon, baron d'Apchon et de Lafont-Saint-Mazeran	2	2	2	2
4	6000000003827792801	Q96245029	BOTH-PARENTS-AGREE	Yolande de Bar dame de Pierrepont and d'Ancerville	Jolande/Yolande de Bar, Heiress of Ancerville	2	2	2	2
4	6000000003827792828	Q76356101	BOTH-PARENTS-AGREE	Isabelle de Brienne	Isabeau de Brienne	2	2	2	2
4	6000000003827792835	Q2521918	BOTH-PARENTS-AGREE	Jean II de Dampierre Vicomte de Troyes	John II of Dampierre	2	2	2	2
4	6000000003827815340	Q76356322	BOTH-PARENTS-PARTIAL	Robert de Legh Ill, Knight	Sir Robert Leigh	2	2	2	1
4	6000000003827852736	Q27230000	BOTH-PARENTS-AGREE	William Graham Kt.	Sir William Graham	2	2	2	2
4	6000000003827855045	Q76064993	PARENTS-ONE-SIDE	Jane Maxwell of Caerlaverock	Euphemia (?)	2	0	0	0
4	6000000003827855497	Q76302075	PARENTS-ONE-SIDE	John de Inchmartin	John Inchmartin of that Ilk	2	0	0	0
4	6000000003827859782	Q18671562	BOTH-PARENTS-AGREE	James Grant 3rd Laird of Freuchie	James Grant of Freuchie	2	2	2	2
4	6000000003827872864	Q100901211	PARENTS-ONE-SIDE	John de Bukely	John Bulkeley, of Eaton	2	0	0	0
4	6000000003827878741	Q75558065	BOTH-PARENTS-PARTIAL	Thomas Fitton	Thomas Fitton	2	2	2	1
4	6000000003827878748	Q75558068	PARENTS-ONE-SIDE	Isabel de Orreby	Margaret Legh	0	2	0	0
4	6000000003827902093	Q110613366	NO-PARENTS	Ugone de' Pedroni di Gonzaga	Ugone Pedroni	0	0	0	0
4	6000000003827902105	Q16562423	NO-PARENTS	Guidone Corradi da Gonzaga Signore e Conte di Marmirolo	Guidone Corradi	0	0	0	0
