geni_id	our_name	qid	candidate_name	slot	via	sex	shared_words
6000000019540923301	Therese Emma Ida Aloysia Josefine Ludmilla Maria Pelagia Irene Spannocchi	Q75380014	Q75380014	child	Josephine Czernin	F	josephine
6000000019613959128	Christian Ludwig Julius Curtius	Q94800290	Q94800290	child	Friedrich Wilhelm Curtius	M	curtius friedrich wilhelm
6000000019666229111	Johann Thortsen	Q2944357	Q2944357	sibling	Tomas Peter Thortsen	M	peter thortsen
6000000019670363252	Nils Ragnar Hedberg	Q5795122	Bengt Hedberg	child	Frans Theodor Hedberg	M	frans hedberg
6000000019699671889	Amalie Josephine Henriette Agnes Susanne von Teck Prinzessin, Baronin von Hügel	Q75381478	Q75381478	child	Alexander Paul Ludwig Konstantin von Württemberg Prinz von Württemberg, Duke of Teck	F	1st alexander duke teck wurttemberg
6000000019701214435	Ferdinand von Hügel Graf	Q75324923	Q75324923	child	Paul Julius von Hügel Graf	M	
6000000019730941357		Q75377807	Q75377807	child	Maria Hugo Damian Adalbert Josef Hubertus von Schönborn	F	
6000000019731330025	Maria Elisabeth Anna Henriette Dionysia von Schönborn-Wiesentheid	Q75377871	Q75377871	child	Heinrich Maria Johann Adalbert Alexander Aloys von Schönborn-Wiesentheid	F	
6000000019731598073	Karl von Schönborn	Q75377896	Q75377896	child	Maria Friedrich Karl Friedrich Karl Johann Joseph Eugen Franz von Assisi von Schönborn-Wiesentheid	M	
6000000019733981428	Elisabeth De Vimeur De Rochambeau	Q105815716	Elisabeth de Menon	child	Urbain de Menon de Turbilly	F	joseph menon rochambeau turbilly urbain vimeur
6000000019764405895	Carl August von Blixen-Finecke	Q75327601	Q75327601	child	Vilhelm Carl Anna Otto Gunnar Axel von Blixen-Finecke	M	
6000000019771264537	François de Rochechouart Mortemart	Q5493462	François de Rochechouart	child	Arthur Casimir Victurnien de Rochechouart de Mortemart	M	arthur helne mortemart rochechouart vogt
6000000019775123374	Teh-chang Koo	Q99673208	Q99673208	child	6000000004540498429	M	
6000000019785809706		Q11854051	Ben af Schultén	child	Marius Max af Schultén	M	marius schulten
6000000019820159108	Maria Amalie Sophie Wilhelmine zu Fürstenberg	Q64876013	Q64876013	sibling	Karl Egon Leopold Maria Wilhelm Maximillian von Fürstenberg	F	egon furstenberg karl
6000000019870253876		Q110425156	Lenedra Carroll	child	"Jasper ""Jay"" Jewel Carroll"	F	carroll jasper jewel
6000000019887819001	Jeanne Henriette Marguerite de Durfort	Q22117345	Q22117345	child	Jacques Henri de Durfort	F	louise madeleine
6000000019887819012	D. Nuno Caetano Álvares Pereira de Melo 4.º Duq.de Cadaval, 6.º Marquês de Ferreira, 7.º CondedeTent	Q110411892	Dom Nuño Caetano Alvares Pereira de Melo, 4.Duque de Cadaval	child	Jaime Álvares Pereira de Melo 3.º Duque de Cadaval, 5.º Marquês de Ferreira, 6.º conde de	M	cadaval caetano jaime lvares melo miguel pereira
6000000019898711058	Emily Frederica Speed	Q107381805	Georgina Locke	child	Cecilia Margaret Lock	F	lock
6000000019965598973	Daria Borisovna Борисовна Fedorova	Q75970516	Q75970516	child	Boris Sergeyevich Sheremetev	F	
6000000020005241473	The Honourable Mary Pierson	Q75772130	Q75772130	child	Mary Cokayne	F	
6000000020008211591	Margred de la Bere	Q110412864	Agnes Delabere	child	John de la Bere	F	john
6000000020014088191	Giovanni Cesi	Q108935792	Giovanni Cesi, 3.Duca di Acquasparta	child	Federico Cesi 1°duca d'Acquasparta	M	1duca angelo cesi federico giuseppe olimpia
6000000020042995861	Manuel Álvarez de Toledo Lesparre Salm-Salm y Silva XII Duque de Pastrana	Q63438038	Manuel Álvarez de Toledo y Lesparre	child	Pedro de Alcántara Álvarez de Toledo y Salm-Salm XIII Duque del Infantado	M	
6000000020093214231		Q75305716	Q75305716	child	Alan Anthony Colleton Godsal	M	
6000000020132207333	Wilhelm Karl zu Isenburg-Büdingen Prinz	Q2573551	Q2573551	child	Leopold Isenburg-Büdingen Prinz	M	
6000000020196485110	Guillaume de Vic en Carladez	Q57265968	Guibert de Rodez	child	Henri Gilbert de Vic en Carladez	M	rodez scorailles
6000000020207328449	François de Dienne	Q110586798	François de Dienne, Seigneur de Cheilard	child	Hélène de Chabannes	M	chabannes dienne helne jean
6000000020226019887	Yolande de Nesle	Q76263865	Q76263865	child	Jean II le Bègue de Nesle comte de Soissons	F	
6000000020234510698	Karl Otto Gottlieb von Essen	Q124798601	Karl Otto Gottlieb von Essen	child	Alexander Reinhold von Essen	M	von
6000000020251964474	Carlo Maria Ferdinando Ranieri d'Alcantara di Bourbon deux Siciles conti di Roccaguglielma	Q75367549	Q75367549	child	Luigi Maria Alfonso Cristiano Gennaro Giuseppe Ferdinando Pietro di Alcantara Desiderio Carlo Giovanni Battista Michele Gabriele Raffaele Gonzaga di Borbone-Due Sicilie Conde de Roccaguglielma	M	
6000000020262596985	Gennara Bongiorno	Q75367559	Q75367559	child	Luigi Maria Alfonso Cristiano Gennaro Giuseppe Ferdinando Pietro di Alcantara Desiderio Carlo Giovanni Battista Michele Gabriele Raffaele Gonzaga di Borbone-Due Sicilie Conde de Roccaguglielma	F	
6000000020269079122	Henrietta Maria Drummond	Q5715956	Henrietta Hamilton	child	George Drummond	F	
6000000020275616236	Karl Friedrich zu Sayn-Wittgenstein-Homburg	Q31191810	Q31191810	child	Wilhelm Friedrich von Sayn Wittgenstein	M	anna maria sayn von wittgenstein
6000000020297879894	John Sexton	Q96202941	Q96202941	child	Hannah Saxton	M	
6000000020307774515	Jean Baptiste van Loo	Q542541	Jean-Baptiste van Loo	sibling	Carle van Loo	M	loo van
6000000020341420378	ERNESTINE Antonie Karoline Pia Marie Susanna von Harrach	Q75379595	Q75379595	child	Otto Johann Nepomuk Bohuslaw Maria Scholastika Graf von Harrach	F	aehrenthal graf harrach johann lexa nepomuk otto von
6000000020342662233	Fredrika Elisabeth Gottlieb	Q98545582	Q98545582	child	Carl Fredrik Bergstedt	F	bergstedt carl gottlieb
6000000020377034357	Oonah Pamela Thesiger Thesiger	Q75353692	Q75353692	child	Frances Thesiger	F	thesiger
6000000020392078083	Margaret Gorges	Q130340733	Margaret Gorges	child	Edward Gorges 1st Baron Gorges of Dundalk	F	
6000000020452215809	Charles Inglis	Q5079284	Charles Inglis	child	Charles Inglis	M	charles inglis
6000000020460193499	Niceto Alcalá-Zamora Castillo	Q6041913	Niceto Alcalá-Zamora y Castillo	child	Niceto Alcalá-Zamora y Torres, Presidente del Consejo de Ministros	M	
6000000020491753917	Robert von Bulmerincq	Q63227862	Robert von Bulmerincq	child	Johanna Charlotte von Bulmerincq	M	bulmerincq charlotte johanna robert von
6000000020560571657	João Pacheco	Q113587367	João Pacheco	child	João Fernandes Pacheco	M	pacheco
6000000020574744275	Nicolas Borisovich Youssoupov	Q19478933	Q19478933	child	Zinaida Ivanovna Countess Zinaida de Chauveau, marchioness de Serres, formerly Princess Yussupova, née Narishkina	M	ivanovna zinaida
6000000020612889454	Philip Wenman 3rd Viscount & Baron	Q76151947	Q76151947	child	Agnes Caroline Wenman	M	agnes wenman
6000000020614173410	Olympia Wray	Q76287133	Q76287133	child	Humphrey Tufton MP, 1st Baronet	F	
6000000020654413765	忠 子蔑 孔	Q16159585	子蔑	child	皮 孟皮 孔	M	
6000000020670376009	Georg Christian Ludwig Welcker	Q64180	Carl Theodor Welcker	sibling	Friedrich Gottlieb Welcker	M	welcker
6000000020755005300	Anna Sophia Buff	Q110545984	Anna Sophia Haberkorn	child	Christina Maria Maria Haberkorn	F	adam buff christina haberkorn heinrich maria
6000000020771218586		Q16115785	Mariam de Bagration	child	María de las Mercedes de Baviera y Borbón	F	bagrat bagration baviera
6000000020771653011		Q58304095	Prince Juan de Bagration-Mukhrani	child	Bagrat de Bagration y Baviera	M	bagrat bagration baviera
6000000020771662962		Q75287129	Q75287129	child	Bagrat de Bagration y Baviera	F	bagrat bagration baviera
6000000020771740105	Georg	Q75346930	Q75346930	child	Karl Borromaüs von Schall-Riaucour	M	
6000000020783758855	Isabella von Schönburg-Hartenstein	Q133868382	Q133868382	child	Eduard Alois Maria Alexander Konrad prince of Schönburg-Hartenstein	F	
6000000020803282054	Wilhelm Wimar Gerhard Scheibler	Q55846276	Wilhelm Wimar Gerhard Scheibler	sibling	Johann Heinrich Scheibler	M	bernhard scheibler wilhelm
6000000020816076208	JULIANE Jeannette	Q116468606	Grevinna Julie Jeanette von Luckner	child	Adamine Gottlobine Wedell-Wedellsborg	F	adamine gottlobine wedellwedellsborg
6000000020837830061		Q274064	Q274064	sibling	Ayrton Senna	F	ayrton senna
6000000020842902706	Thomas Rivers MP, 2nd Baronet	Q7529249	Q7529249	sibling	John Rivers	M	rivers
6000000020865102191	Philippine burggravin de Merode de Montfort	Q110313932	Philippine van Montfoort, Burggravin van Montfoort	child	Joost van Montfoort, burggraaf van Montfoort	F	van
6000000020945873262	Mary or Margaret Graham	Q87439910	Q87439910	child	Marion Seton	F	graham john
6000000020945965920	George or John Buchanan	Q75273063	Q75273063	child	John Buchanan 18th Laird	M	buchanan elizabeth john
6000000020992751246	von Kiew	Q12151167	Svjatoslav Mstislavitj	child	Mstislav Izyaslavich Rurikid II of Kiev	M	kiev mstislav
6000000021027990177	Nikolai Dmitrievich Kropotkin	Q4241699	Q4241699	child	6000000005223993675	M	
6000000021037168637	Johannes Schwartz	Q92933062	Q92933062	child	August Ferdinand Carl Schwartz	M	carl schwartz
6000000021049585273	Olivia Billbergh	Q99322804	Q99322804	child	Johan Fredrik Fåhræus	F	fahraus fredrik johan
6000000021079205513		Q116876259	Q116876259	child	Варвара Александровна Ладыженская	M	
6000000021080233049	Honoré Théodoric d'Albert VIII	Q444237	Honoré Théodoric d'Albert de Luynes	child	Charles Marie Paul André d'Albert de Luynes	M	marie
6000000021086399104	Henriette Catherine de Chabannes La Palice	Q113857805	Henriette de Chabannes La Palice	child	Marie Victurnienne de Cardevac d'Havrincourt	F	dhavrincourt henri levismirepoix marie
6000000021086732038	Jean Baptiste de Chabannes Marquis de Curton, du Palais	Q110589548	Jean-Baptiste de Chabannes, Marquis de Curton, du Palais	child	Henri de Chabannes Marquis de Curton	M	chabannes charles curton elisabeth henri jacques marquis roquefeuil
6000000021087574131	Charles Henri Constantin Marie Joseph Ghislain Henri de Lévis Duc de Lévis-Mirepoix, VI Duc de San Fernando Luis	Q78043386	Q78043386	child	Antoine Pierre Marie François Joseph de Lévis	M	
6000000021090432092	Félicité Pauline de La Rochefoucauld	Q19368485	Q19368485	child	Alexandre Jules Jules Joseph de La Rochefoucauld	F	
6000000021122008569	循 劉	Q4255471	Q4255471	child	李	M	
6000000021131994282	Anne Hjörne	Q19249924	Q19249924	child	Pehr Gyllenhammar	F	gyllenhammar pehr
6000000021150796922	綜 世謙 蕭	Q16904146	Q16904146	child	寶卷 智藏 蕭	M	
6000000021152899588	Louis de Bourbon Busset	Q110382918	Louis de Bourbon, Comte de Busset	child	Louis de Bourbon Busset	M	anne bourbon busset gouffier louis marie thois
6000000021153204615	Madeleine Louise Jeanne de Clermont Tonnerre	Q110382963	Jeanne de Clermont-Tonnerre	child	Gaspard	F	
6000000021190495046	Gaston Pierre Louis Charles de Lévis	Q671252	Q671252	child	Pierre Charles de Lévis	M	charles levis pierre
6000000021211667201	Louis Charles Auguste Goyon de Matignon	Q75360952	Q75360952	child	Diane Jacqueline Louise Josèphe Henriette de Clermont d'Amboise	M	
6000000021213282216	Charles Arthur Tristan Languedoc de Noailles	Q927020	Q927020	child	Philippe Louis Marc Antoine Louis Marc Antoine de Noailles	M	anne charlotte louis louise marie noailles philippe rosalie
6000000021262964672	John Allardyce	Q75944767	Q75944767	child	Margaret	M	
6000000021281855545	Albrecht III von Görz	Q699170	Q699170	child	Albrecht II. von Görz-Lienz	M	gorizia henry meinhard
6000000021316435458	Wilhelm Thomas Quadt von Wickrath,Freiherr	Q110558519	Wilhelm Thomas, Freiherr Quadt zu Wickerath	child	Anna Morgan	M	bertram freiherr quadt schwanenberg und von wilhelm
6000000021341123373	Louis d'Aubusson	Q638625	Louis d'Aubusson de La Feuillade	child	François d'Aubusson	M	
6000000021341194156	Georges d'Aubusson	Q1509105	Georges D'Aubusson de La Feuillade	sibling	François d'Aubusson	M	
6000000021357488239	Louise du Moulin	Q110458350	Agnes de Berghes	sibling	Jan III van Glymes van Bergen III	F	bergen van
6000000021359980434	Hartmann III	Q96358861	Q96358861	child	Hugo II	M	agnes
6000000021377418531	Denys Benoist, Co-Prince d'Andorre	Q3022537	Q3022537	child	Pierre Vincent, Comte Benoist	M	benoist
6000000021388384891	Sabina Volckmar	Q94741863	Q94741863	child	Nikolaus Volckmar	F	
6000000021431527113	Filippo Corsini	Q108327538	Filippo Corsini, 2nd Marquess of Tresana	child	Elisabetta Strozzi	M	strozzi
6000000021436505332	Geoffroy de Semur	Q111050799	Geoffroy III de Sémur, Sire de Semur	child	Jaufrois de Semur II	M	geoffroy semur
6000000021452300093	Florence Mary James	Q76282144	Q76282144	child	Isambard Kingdom Brunel	F	
6000000021509156167	Theodor Friedrich Klitsche de la Grange	Q3990225	Q3990225	child	Ludwig Ferdinand Friedrich Christian von Preußen	M	antonietta ferdinand grange klitsche
6000000021514941358	Isabel de Cabrera	Q97484831	Q97484831	sibling	Joan II de Cabrera XIV vescomte de Cabrera	F	
6000000021522126341	Louis of Naples d'Anjou Prince	Q98141322	Q98141322	sibling	Charles of Anjou duke of Calabria	M	
6000000021540705883	Giacomo Francesco di Saluzzo Miolans Spinola barone di Cardè	Q110369024	Giacomo Francesco Saluzzo di Cardé	child	Enrico di Saluzzo signore di Cardé, barone di Miolans	M	benedetta carde diana enrico saluzzo spinola
6000000021542168128	Magnus Søfren Poulsson	Q14507152	Esben Poulsson	child	Magnus Poulsson	M	magnus poulsson
6000000021584382760	Paolino Luigi Gazelli di Rossana	Q98092782	Q98092782	child	Teresa Scarampi	M	calisto gazelli rossana scarampi teresa
6000000021584782798	Viktoria von Leiningen	Q75304846	Q75304846	child	Feodora Viktoria Alberta von Hohenlohe-Langenburg Fürstin zu Leiningen	F	
6000000021597136351	Peter Ragvaldsson (tre rutor)	Q133449491	Peter Rangvaldsson	sibling	Magnus Ragvaldsson (tre rutor)	M	
6000000021648675818	Heinrich XII. von Boyneburg gen. von Hohenstein	Q110326013	Heinrich XII von Boyneburg gen. Honstein	child	Elisabeth von Boyneburg	M	gertrude honstein von
6000000021659057465	Elizabeth Benson	Q131741137	Lady Elizabeth Grey	child	Thomas Grey	F	
6000000021661964259	Vasilij Grigorievitch Perov	Q315237	Q315237	child	Gregor* Gustav Friedrich von Krüdener	M	friedrich gregor gustav von
6000000021677917970	Anne de Joigny de Pamele	Q126285932	Anne de Joigny de Pamele	child	Georges de Joigny de Pamele	F	georges joigny maldeghem pamele
6000000021694866821	Henriette du Motier de La Fayette	Q20909575	Q20909575	child	Marie-Joseph Paul Yves Roch Gilbert du Motier	F	
6000000021711905259	Nikolay Nikolaevich Troubetzkoy	Q116480305	Prince Nicholas Nicolaievich Trubetskoy	child	Nikolay Trubetskoy	M	nikolay trubetskoy
6000000021788386666	Renaud II Seigneur de Trie Cte de Dammartin	Q2053345	Q2053345	child	Yolande de Dreux	M	dreux yolande
6000000021792562412	Isabelle de Clermont et de Tonnerre	Q102822705	Isabeau de Clermont	child	Charles-Henri de Clermont-Tonnerre	F	beauvau franoise jacques
6000000021819848499	David Pohrt	Q94940181	Q94940181	child	David Pohrt	M	david pohrt
6000000021823567627	Théodore Paul Alexandre Demétrius de Bauffremont	Q3526512	Q3526512	child	Alexandre Emanuel Louis de Bauffremont marquis de Listenois	M	antoinette marie quelen
6000000021823569517	Anne Élisabeth Laurence de Montmorency	Q75360961	Q75360961	child	Anne Charles François de Montmorency-Luxembourg	F	
6000000021833580789	Kotian Сутоевич Khan of the Kumans	Q4112861	Q4112861	child	Konchek Otrakovich Khan	M	
6000000021888065995	Ponce Hugo de Ampurias Señor de Alcolea	Q21001415	Q21001415	child	Hugo III de Ampuries Conde de Ampurias	M	
6000000021937855429	François de Coësmes	Q102818887	Nicolas de Coësmes	child	Charles II de Coësmes	M	cosmes
6000000021985540164	Dorothea Augusta FitzClarence	Q75322762	Q75322762	child	Wilhelmina FitzClarence	F	fitzclarence wilhelmina
6000000021985664591	Joan Harriet FitzClarence	Q75303394	Q75303394	child	Charles Fitzclarence VC	F	charles fitzclarence
6000000021986386178	Maurice Boileau 6th Baron Castelnau, 11th Baron Boileau	Q76202881	Q76202881	child	Françoise de Boileau de Castelnau	M	
6000000021996107347	Grigory Ivanovich Иванович Bagrationi	Q12772247	Prince Grigol of Georgia	child	Ketevan Зурабовна Bagration	M	ketevan
6000000022014856581	Ann M. Altman	Q41512229	Q41512229	child	Stephan Körner	F	altman korner sidney
6000000022068965000	Jean Bompar de Lastic	Q1379150	Jean de Lastic	sibling	Etienne Bompar Iii de Lastic IV	M	
6000000022077388547	Jorge Augusto Caetano da Silva José de Mello	Q10308294	Jorge de Mello	sibling	D. José Manuel da Silva José de Mello	M	
6000000022135578442	Robert Stein Haig	Q75728951	Q75728951	child	William Haig	M	
6000000022135931424	Gilles de Lusignan	Q125287778	Gilles de Saint-Gelais	child	Artus de Lusignan	M	artus franoise
6000000022137578593	Karel Lodewijk Cornelis Maria Ignatius de Wijkerslooth de Weerdesteyn	Q2294660	Q2294660	child	Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn Heer van Schalkwijk en Weerdesteyn	M	ferdinand weerdesteyn wijkerslooth
6000000022137942819	Judith Juliëtte Madeleine Sophie de Wijkerslooth de Weerdesteyn	Q2779553	Q2779553	child	Ferdinand Cornelis Karel de Wijkerslooth de Weerdesteyn	F	ferdinand weerdesteyn wijkerslooth
6000000022141563755	Adélaïde Philippine de Durfort de Lorges	Q22896466	Q22896466	child	Guy Louis de Durfort	F	
6000000022149758211	John Scrymgeour	Q6257146	John Scrymgeour, 1st Earl of Dundee	child	Isabella Ker	M	
6000000022150008164		Q75360328	Q75360328	child	Giacomo Salviati	F	
6000000022170861184	Orczy Zsuzsi	Q131783960	Zsuzsanna, Baronesse Orczy de Orczi	child	Lőrintz (Lőrincz) Orczy de Orczi, br.	F	orczy splenyi
6000000022173337958		Q75330741	Q75330741	child	Anna Maria Angela Dorothea Euphemia Gabriella Elisabeth Adela Radziwill	F	
6000000022189378039	Maria de la Piedade Álvares Pereira de Melo 7.ª Duquesa de Cadaval	Q10326136	Maria da Piedade Caetano Álvares Pereira Melo	child	Nuno Caetano Álvares Pereira de Melo 6.º Duque de Cadaval	F	bragana cadaval caetano domingas duque lvares maria melo nuno pereira
