qid,geni_id,en_label,reaches_charlemagne
Q45400400,6000000074704734902,Zeng Jingqing,no
Q45400402,6000000074758668979,Dong Yi,no
Q45400404,6000000074758615062,Dong Tianyin,no
Q45400405,6000000074758917822,Dong Tianjing,no
Q45400408,6000000074758902837,Zeng Chun,no
Q45400410,6000000074757782582,Zeng Zhun,no
Q45400411,6000000074758888881,Zeng Gongyu,no
Q45400412,6000000074758742984,Zeng Ding,no
Q45400413,6000000074758742989,Zeng Hua,no
Q45400416,6000000074758094475,Zeng Min,no
Q45400418,6000000074758119181,Zeng Churen,no
Q45400420,6000000074758166350,Zeng Du,no
Q45400422,6000000074758634992,Zeng Fa,no
Q45400424,6000000074758729991,Zeng Jian,no
Q45400427,6000000074758924839,Zeng Tong,no
Q45400430,6000000074758456116,Zeng Yingrui,no
Q45400432,6000000074758833922,Zeng Yingmao,no
Q45400434,6000000074758902848,Zeng Yingxiu,no
Q45400436,6000000074758918838,Tan Hua,no
Q45400439,6000000074758950839,Tan Jie,no
Q45400440,6000000074758380127,Tan Guanguang,no
Q45400442,6000000074758605010,Tan Guanfu,no
Q45400445,6000000074758865892,Tan Guancheng,no
Q45400448,6000000074758410120,Tan Jixian,no
Q45400451,6000000074758957837,Tan Fuxian,no
Q45400453,6000000074758899906,Tan Shaoxian,no
Q45400455,6000000074758701030,Tan Huan,no
Q45400456,6000000074758587091,Tan Pu,no
Q45400458,6000000074758618941,Tan Yuan,no
Q45400460,6000000074758671037,Tan Tongshu,no
Q45400462,6000000074758537089,Tan Jingshu,no
Q45400463,6000000074758964822,Tan Peng,no
Q45400466,6000000074758819911,Tan Feng,no
Q45400467,6000000074757884518,Tan Qingyue,no
Q45400468,6000000074758409176,Tan Shi,no
Q45400471,6000000074758853947,Duan Ang,no
Q45400473,6000000074758980823,Duan Fen,no
Q45400475,6000000074757925615,Duan Yanshi,no
Q45400478,6000000074758365321,Duan Guan,no
Q45400480,6000000074758645004,Duan Huaichang,no
Q45400482,6000000074758587108,Duan E,no
Q45400489,6000000074758372332,Duan Zhun,no
Q45400491,6000000074758849956,Duan Ji,no
Q45400493,6000000074758666054,Duan Fen,no
Q45400495,6000000074758943879,Duan Guan,no
Q45400496,6000000074758984850,Duan Zao,no
Q45400499,6000000074758933903,Duan Shuxian,no
Q45400500,6000000074725521878,Peng Qi,no
Q45400503,6000000074725555884,Peng Yue,no
Q45400505,6000000074725163385,Peng Wenming,no
Q45400507,6000000074758928870,Duan Gu,no
Q45400508,6000000074758967877,Duan Weiyi,no
Q45400510,6000000074758578170,Duan Weixiu,no
Q45400511,6000000074758776079,Liu Yandeng,no
Q45400513,6000000074758932908,Duan Wanqing,no
Q45400515,6000000074758487155,Duan Changwu,no
Q45400517,6000000074759010834,Duan Changzhou,no
Q45400519,6000000074758943884,Duan Yun,no
Q45400521,6000000074758881929,Zuo Yan,no
Q45400523,6000000074758800967,Zuo Shuyan,no
Q45400525,6000000074758619005,Zuo Zhigang,no
Q45400527,6000000074758490299,Zuo Zhirou,no
Q45400528,6000000074758119253,Zuo Guinian,no
Q45400530,6000000074758920903,Zuo Guicong,no
Q45400532,6000000074725591822,Zuo Shiyan,no
Q45400533,6000000074758865934,Zuo Youde,no
Q45400535,6000000074758701062,Zuo Qingyan,no
Q45400536,6000000074758634094,Zuo Lijian,no
Q45400537,6000000074759038822,Zuo Litai,no
Q45400538,6000000074759016834,Zuo Mu,no
Q45400540,6000000074758861952,Zuo Yu,no
Q45400542,6000000074759006849,Zuo Renjie,no
Q45400543,6000000074758919904,Zuo Wenweng,no
Q45400544,6000000074758935889,Zuo Shizhao,no
Q45400545,6000000074759014852,Zuo Menggao,no
Q45400547,6000000074758940884,Duan Renshu,no
Q45400548,6000000074758653080,Zuo Yingwu,no
Q45400549,6000000074758590091,Duan Jujian,no
Q45400550,6000000074758770018,Duan Shichen,no
Q45400552,6000000074757925677,Duan Chong,no
Q45400553,6000000074758851902,Duan Yuankai,no
Q45400556,6000000074758970891,Lian Guangyu,no
Q45400557,6000000074758801980,Lian Zheng,no
Q45400559,6000000074758921886,Lian Shunbin,no
Q45400560,6000000074758992859,Lian Shu,no
Q45400562,6000000074757683791,Lian Xiang,no
Q45400564,6000000074758854010,Lian Yong,no
Q45400566,6000000074758635131,Lian Zhongshe,no
Q45400569,6000000074758410141,Wang Linchen,no
Q45401041,6000000074759025859,Lian Nanfu,no
Q45401042,6000000074758323305,Lian Wanfu,no
Q45401043,6000000074758961879,Lian Yong,no
Q45401047,6000000038238181293,Zu Wupo,no
Q45401050,6000000074704524060,Zu Degong,no
Q45401051,6000000074758796972,Zhu Shaoshi,no
Q45401053,6000000074703914548,Zu Hu,no
Q45401054,6000000074758648088,Zu Ti,no
Q45401057,6000000074704140206,Cui Yi,no
Q45401058,6000000074704603877,Cui Du,no
Q45401060,6000000074704621845,Cui Yu,no
Q45401065,6000000074716334169,Cui Xiao,yes
Q45401067,6000000074703637279,Tang Ji,yes
Q45401068,6000000074703803077,Tang Yu,yes
Q45401069,6000000074704520933,Cui Xun,no
Q45401071,6000000074704470913,Cui Renshou,no
Q45401073,6000000074704012278,Cui Shen,no
Q45401075,6000000074704280043,Cui Minzhong,no
Q45401076,6000000074759062822,Cui Yuan,no
Q45401079,6000000074757851664,Qian Yi,no
Q45401081,6000000074759004865,Cui Shiyue,no
Q45401083,6000000074727221049,Cui Gong,no
Q45401085,6000000074704518933,Cui Shu,no
Q45401087,6000000074704882832,Du Yu,no
Q45401089,,Du Zongwen,yes
Q45401090,,Du Fu,yes
Q45401092,,Du Li,yes
Q45401094,,Du Xiang,yes
Q45401095,,Du Yan,yes
Q45401096,6000000074758998858,Du Zemin,no
Q45401098,6000000074704899845,Du Fushi,no
Q45401100,6000000074704650984,Duan Zhiyu,no
Q45401102,6000000074704862869,Duan Xiang,no
Q45401103,6000000074704541114,Duan Ziang,no
Q45401105,6000000074704762930,Duan Yue,no
Q45401106,6000000074704915846,Duan Chang,no
Q45401108,6000000074704288243,Duan Xiyao,no
Q45401109,6000000074704646031,Duan Sigong,no
Q45401112,6000000074758914956,Duan Weiji,no
Q45401114,6000000074704818084,Wang D,no
Q45401115,6000000074758730112,Fu Zheng,no
Q45401117,6000000074758754046,Dong Yong,no
Q45401121,6000000074709652039,Dong Zhi,no
Q45401122,6000000074709944822,Dong Lin,no
Q45401123,6000000074709251101,Dong Daolong,no
Q45401125,6000000074725788916,Dong Zongben,no
Q45401126,6000000074725824905,Dong Sizong,no
Q45401128,6000000074725843879,Dong Sirong,no
Q45401129,6000000074704561049,Dong Yuanheng,no
Q45401130,6000000074758166422,Dong Wei,no
Q45401133,6000000074704888882,Dong Zhongzong,no
Q45401135,6000000074704541165,Dong Zhongrong,no
Q45401137,6000000074758797977,Dong Shen,no
Q45401140,6000000074758592213,Dong Yuan,no
Q45401141,6000000074758951935,Dong Zhongfu,no
Q45401142,6000000074759073847,Dong Zhuang,no
Q45401144,6000000074757683815,Dong Yi,no
Q45401145,6000000074758704094,Dong Xiu,no
Q45401146,6000000074758998869,Dong Li,no
Q45401148,6000000074758621119,Dong You,no
Q45401149,6000000074758776123,Dong Ruo,no
Q45401150,6000000074758987888,Dong Jieqing,no
Q45401151,6000000074758604139,Dong Yiqing,no
Q45401152,6000000074758761091,Dong Binqing,no
Q45401153,6000000074759095822,Dong Jun,no
Q45401155,6000000074758998864,Dong Zhenqing,no
Q45401157,6000000074759037858,Dong Zhu,no
Q45401158,6000000074758683133,Dong Yan,no
Q45401160,6000000074758854050,Dong Ji,no
Q45401162,6000000074759072845,Dong Tiancai,no
Q45401163,6000000074759109831,Dong Zhicai,no
Q45401165,6000000074758166445,Dong Zhen,no
Q45401166,6000000074758933959,Dong Yu,no
Q45401169,6000000074758969913,Dong Bin,no
Q45401170,6000000074758180504,Dong Gong,no
Q45401171,6000000074758651120,Dong Duanzhong,no
Q45401173,6000000074759010903,Dong Chaoji,no
Q45401175,6000000074758723088,Dong Ying,no
Q45401177,6000000074759061846,Dong Ren,no
Q45401179,6000000074758934938,Dong Yuanyi,no
Q45401180,6000000074758749005,Dong Yuanliang,no
Q45401182,6000000074758870054,Dong Guoqing,no
Q45401183,6000000074758801049,Dong Duanyi,no
Q45401184,6000000074758950923,Dong Yan,no
Q45401185,6000000074759017897,Dong Shishen,no
Q45401188,6000000074759060881,Dong Zhongrong,no
Q45401189,6000000074758969931,Dong Yuji,no
Q45401192,6000000074758160392,Dong Shigu,no
Q45401193,6000000074758998890,Dong Xiu,no
Q45401196,6000000074758679195,Dong Wenchang,no
Q45401199,6000000074758311290,Dong Wenju,no
Q45401200,6000000074758671148,Dong Min,no
Q45401202,6000000074759072852,Dong Shi,no
Q45401204,6000000074759040909,Dong Shu,no
Q45401207,6000000074758834068,Dong Zhuo,no
Q45401210,6000000074705740912,Wu Yun,no
Q45401212,6000000074705250246,Wu Hanqing,no
Q45401463,6000000074758987923,Wu G,no
Q45401465,6000000074705611093,Wu Yong,no
Q45401467,6000000074705874840,Wu Zhao,no
Q45401469,6000000074705824861,Wu Mo,no
Q45401470,6000000074705498119,Wu Dian,no
Q45401471,6000000074705269175,Wu Si,no
Q45401476,6000000074758375356,Dong Qian,no
Q45401479,6000000074758745054,Dong Xu,no
Q45401481,6000000074759040866,Dong Ling,no
Q45401482,6000000074758790128,Dong Cai,no
Q45401487,6000000074758866019,Cheng Ding,no
Q45401488,6000000074758267334,Cheng Xun,no
Q45401491,6000000074759046863,Dong Qi,no
Q45401492,6000000074759067869,Dong Cong,no
Q45401496,6000000074759152828,Dong Mengcheng,no
Q45401499,6000000074757901742,Dong Ding,no
Q45401500,6000000074758841978,Hu Fangping,no
Q45401503,6000000074758918970,Hu Yigui,no
Q45401507,6000000074758832055,Shen Guibao,no
Q45401509,6000000074759018904,Dong Zhenqing,no
Q45401511,6000000074758794062,Dong Weiliang,no
Q45401513,6000000074759112866,Qi Zhili,no
Q45401516,6000000074759160823,Qi Shi,no
Q45401518,6000000074758267350,Qi Jie,no
Q45401520,6000000074758673081,Qi Zhen,no
Q45401522,6000000074758467338,Qi Mu,no
Q45401524,6000000074758990980,Qi Menglong,no
Q45401526,6000000074758912944,Qi Xinglong,no
Q45401527,6000000074759115842,Cheng Zhou,no
Q45401529,6000000074758447304,Dong Song,no
Q45401532,6000000074758442315,Dong Hong,no
Q45401534,6000000074758659131,Dong Dan,no
Q45401537,6000000074758166476,Dong Peng,no
Q45401539,6000000074759178822,Dong Yizhi,no
Q45401540,6000000074759174826,Dong Gengsheng,no
Q45401543,6000000074758657139,Dong Yan,no
Q45401545,6000000074759103880,Dong Fu,no
Q45401547,6000000074758865039,Dong Lie,no
Q45401549,6000000074759158856,Dong Yingzhong,no
Q45401550,6000000074705202115,Wang Qing,yes
Q45401553,6000000074705351894,Wang An,yes
Q45401556,6000000074705463858,Wang Yi,yes
Q45401557,6000000036584541946,Wang Anren,no
Q45401558,6000000074712046986,Kou Yin,no
Q45401560,6000000074759145858,Song Yanwo,no
Q45401562,6000000048570845917,Wang Xianxi,no
Q45401564,6000000074704750341,Wang Fang,no
Q45401566,6000000074705166146,Wang Xuan,no
Q45401567,6000000074758975004,Wang Run,no
Q45401568,6000000074759184821,Wang Lv,no
Q45401571,6000000074756963557,Wang Fan,no
Q45401573,6000000074759121838,Wang Zhen,no
Q45401575,6000000074759170844,Hu Taichang,no
Q45401577,6000000074757945771,Xiang Gongying,no
Q45401579,6000000039010910066,Wang Yu,no
Q45401580,6000000039010141776,Wang Zhonghua,no
Q45401581,6000000074759111903,Gao Kui,no
Q45401584,6000000074759172842,Gao Qian,no
Q45401587,6000000074759001924,Gao Suneng,no
Q45401589,6000000074759024957,Gao Zhining,no
Q45401592,6000000074710564054,Zhao Shangkuan,yes
Q45401594,6000000074759140867,Zhao Di,no
Q45401596,6000000074757901781,Zhao Xie,no
Q45401599,6000000074758699163,Zhao Ji,no
Q45401601,6000000074705051866,Wang Jian,no
Q45401602,6000000074703813619,Wang Shian,no
Q45401605,6000000037590601525,Wang Pang,no
Q45401607,6000000074704939912,Wang Tong,no
Q45401609,6000000074758790223,Wang Qianyu,no
Q45401611,6000000074759166855,Wang Bing,no
Q45401613,6000000074758723121,Wang Qing,no
Q45401615,6000000074759074887,Wang Shu,no
Q45401616,6000000074701504864,Wang Xiaojie,no
Q45401617,6000000074705097064,Wang Ji,no
Q45401618,6000000074704871095,Wang Chong,no
Q45401622,6000000074704646185,Wang Huaijie,no
Q45401624,6000000074705095834,Wang Huaimin,no
Q45401626,6000000074705096885,Wang Huaide,no
Q45401627,6000000074705038949,Wang Huaizheng,no
Q45401628,6000000074704747153,Wang Zhaoyuan,no
Q45401631,6000000074705144833,Wang Zhaoyi,no
Q45401632,6000000074705092834,Wang Zhaoxun,no
Q45401634,6000000074704849038,Wang Huaipu,no
Q45401635,6000000074704961938,Wang Huaiyi,no
Q45401636,6000000074704923945,Wang Huaizheng,no
Q45401637,6000000074705043894,Wang Huaiying,no
Q45401638,6000000074686342253,Zhang D,no
Q45401641,6000000074759060943,Wang Ning,no
Q45401642,6000000074704770046,Wang Yunzhong,no
Q45401644,6000000074705093883,Wang Qian,no
Q45401645,6000000074704006470,Wang Wen,no
Q45401648,6000000074705117847,Wang Gang,no
Q45401650,6000000074705121853,Wang Yong,no
Q45401652,6000000074759007968,Wang Shu,no
Q45401653,6000000074704908974,Wang Ming,no
Q45401655,6000000074759182849,Wang Cen,no
Q45401659,6000000074758987994,Wang Jushi,no
Q45401661,6000000074759077915,Wang Junwan,no
Q45401664,6000000074759159864,Chen Bangxian,no
Q45401667,6000000074758579331,Chen Wenwei,no
Q45401668,6000000074759105928,Xu Yuande,no
Q45401669,6000000074759185841,Xu Zhifang,no
Q45401671,6000000074331926831,Wang Ying,yes
Q45401672,6000000074331298467,Wang Zizhi,yes
Q45401674,6000000074759122878,Wang Yu,no
Q45401676,6000000074745523185,Wang Fei,no
Q45401677,6000000074717334876,Wang Yansi,no
Q45401680,6000000074716207425,Wang Jie,no
Q45401681,6000000074705238845,Wang Zhen,no
Q45401684,6000000039151676419,Wang Duanfu,no
Q45401685,6000000074705323845,Wang Xiang,no
Q45401687,6000000074726141842,Wang Yunshu,no
Q45401688,6000000074725457563,Wang Changjun,no
Q45401689,6000000074726053930,Wang Changrui,no
Q45401692,6000000074725258626,Wang Boqi,no
Q45401694,6000000074725992033,Wang Mengyi,no
Q45401697,6000000074725969993,Wang Xu,no
Q45401698,6000000074758994990,Xianyu Zhiwu,no
Q45401699,6000000074758964963,An Ding,no
Q45401702,6000000074759224825,An Tan,no
Q45401703,6000000074759060971,Wang Xun,no
Q45401706,6000000074757978729,Wang F,no
Q45401708,6000000074759122894,Wang X,no
Q45401710,6000000074759012996,Wang Yue,no
Q45401712,6000000074758080442,Wang Pei,no
Q45401714,6000000074758863054,Wang Dian,no
Q45401716,6000000074758743222,Wang Hui,no
Q45401717,6000000074758895022,Wang Zishi,no
Q45401718,6000000074759202873,Wang Zimian,no
Q45401721,6000000074759063917,Wu Pu,no
Q45401722,6000000074758988019,Zhou Yu,no
Q45401725,6000000074732188199,Wang Xian,no
Q45401726,6000000074758788268,Wang Ze,yes
Q45401727,6000000074759008025,Wang Xiong,no
Q45401729,6000000074759152866,Chen Zhengu,no
Q45401731,6000000074705095052,Wang Shen,no
Q45401733,6000000074705116038,Wang Tingjian,no
Q45401734,6000000074705101045,Wang Juzheng,no
Q45401737,6000000074705024102,Wang Xiang,no
Q45401739,6000000074705317878,Wang Wen,no
Q45401741,6000000074758659208,Wang Bi,no
Q45401743,6000000074705415821,Wang Jia,no
Q45401747,6000000074759141924,Wang Yi,no
Q45401748,6000000074705193943,Wang Xizhe,no
Q45401749,6000000074705107968,Wang Zongyuan,no
Q45401751,6000000074759013009,Li Gongche,no
Q45401752,6000000074758858139,Li Ao,no
Q45401753,6000000074726425831,Wang Yijian,no
Q45401756,6000000049584182013,Wang Yigong,no
Q45401757,6000000074705131963,Wang Shenxing,no
Q45401760,6000000074705150979,Wang Shenshu,no
Q45401763,6000000074705031041,Wang Jie,no
Q45401766,6000000074705289851,Wang Chong,no
Q45401767,6000000049584713930,Wang Jingchun,no
Q45401769,6000000074717821874,Yan Zhao,no
Q45401771,6000000074717889828,Yan Shi,no
Q45401773,6000000074717545924,Yan Zhi,no
Q45401774,6000000074717723973,Yan Lizheng,no
Q45401777,6000000074717838858,Yan Gui,no
Q45401778,6000000074717792945,Yan Weiji,no
Q45401780,6000000074758194562,Qian Yu,no
Q45401782,6000000074704822118,Wang Jianfu,yes
Q45401785,6000000074705070982,Wang Zuo,yes
Q45401786,6000000074705097059,Wang Yisun,yes
Q45401788,6000000074704837147,Wang Yiqing,yes
Q45401789,6000000074704091675,Wang Yiju,yes
Q45401791,6000000074705290859,Wang Zhaoyong,no
Q45401794,6000000074705116062,Wang Qingxun,no
Q45401796,6000000074705021080,Wang Bian,no
Q45401798,6000000074705331921,Wang Lin,no
Q45401799,6000000074704541428,Wang Gai,no
Q45401800,6000000074759041018,Ye Zonglu,no
Q45401803,6000000074737587858,Zhang Gang,no
Q45401805,6000000074737321921,Zhang Chun,no
Q45401806,6000000074759062916,Tang Yunde,no
Q45401807,6000000074758685221,Tang Yanqi,no
Q45401809,6000000074758609332,Wang Zi,no
Q45401812,6000000074759198875,Wang Gai,no
Q45401813,6000000074758998041,Wang Tingju,no
Q45401815,6000000074705296886,Wang Jin,no
Q45401817,6000000074705357837,Wang Renliang,no
Q45401818,6000000074705277867,Wang Shi,no
Q45401821,6000000074758635253,Wang Cheng,no
Q45401823,6000000074759171924,Wang Han,no
Q45401824,6000000074726273897,Wang Xian,no
Q45401826,6000000074726386852,Wang Bizhong,no
Q45401828,6000000074758389408,Shi Tingjun,no
Q45401831,6000000074758762151,Shi Ju,no
Q45401832,6000000074758679240,Shi Ben,no
Q45401833,6000000074758940080,Shi Jingji,no
Q45401834,6000000074759079039,Shi Yinzhong,no
Q45401836,6000000074758462439,Shi Renyan,no
Q45401837,6000000074759199914,Shi Yuanmei,no
Q45401839,6000000074759063946,Wang Shi,no
Q45401840,6000000074759143916,Wang Keming,no
Q45401842,6000000074759192938,Wang Dashou,no
Q45401843,6000000074759049996,Wenren Kan,no
Q45401847,6000000074758870154,Wenren Jian,no
Q45401850,6000000074758932150,Wenren Anshou,no
Q45401851,6000000074759174898,Wenren Andao,no
Q45401853,6000000074759278822,Wenren Zao,no
Q45401854,6000000074758866108,Wenren Lin,no
Q45401856,6000000074758932168,Wenren Hong,no
Q45401858,6000000074759127931,Wenren Yingli,no
Q45401859,6000000074758898124,Wenren Fu,no
Q45401861,6000000074759200906,Wenren Foumin,no
Q45401863,6000000074759172882,Wenren Zhongxiu,no
Q45401864,6000000074758999016,Wenren Gang,no
Q45401869,6000000074758802159,Wenren Jue,no
Q45401871,6000000074758267424,Wang Mai,no
Q45401872,6000000074759027983,Wang Gui,no
Q45401874,6000000074758870159,Wang Huai,no
Q45401875,6000000074758921077,Wang Fugu,no
Q45401877,6000000074758921082,Wang Qiao,no
Q45401878,6000000074759076000,Wang Hui,no
Q45401880,6000000074759121905,Wang Ying,no
Q45401886,6000000074758895058,Wang Shi,no
Q45401887,6000000074759164929,Tang Mao,no
Q45401888,6000000074705344840,Wang Bin,no
Q45401890,6000000074759240847,Wang Zhu,no
Q45401892,6000000074705171020,Wang Yanying,no
Q45401894,6000000074704887184,Wang Renkan,no
Q45401896,6000000074759036038,Wang Nanfu,no
Q45401897,6000000056099534999,Wang Bing,yes
Q45401899,6000000074758323440,Wang B,no
Q45401901,6000000074759048980,Wang Wenxu,no
Q45401903,6000000074725357074,Wang Yu,yes
Q45401905,6000000074725046412,Wang Ju,yes
Q45401906,6000000074725136398,Wang Anren,yes
Q45401907,6000000074725427990,Wang Yi,yes
Q45401910,6000000074725082262,Wang Tang,yes
Q45401912,6000000074724775269,Wang Shang,yes
Q45401914,6000000074725134395,Wang Tang,yes
Q45401916,6000000074725047376,Wang Shangfu,yes
Q45401917,6000000074759067072,Wang Shangzheng,no
Q45401920,6000000074759185956,Wang Shanglian,no
Q45401923,6000000074759301827,Wang Dayou,no
Q45401925,6000000074758194615,Wang Baoda,no
Q45401927,6000000074759242915,Wang Jingqi,no
Q45401929,6000000074758989112,Wang Xian,no
Q45401932,6000000074704619481,Wang Yuanyi,no
Q45401933,6000000074705265926,Wang Gui,no
Q45401937,6000000074758311433,Wang Jie,no
Q45401939,6000000074758702268,Wang Yuqing,no
Q45401941,6000000074759086020,Wang Duan,no
Q45401945,6000000074759293847,Wang Y,no
Q45401947,6000000074717309950,Wang Bin,no
Q45401950,6000000074717280966,Wang Shi,no
Q45401951,6000000074717331956,Wang Du,no
Q45401953,6000000074687607020,Zhao Shichang,yes
Q45401954,6000000074686925462,Zhao Shiyan,yes
Q45401956,6000000074687876849,Zhao Lingzhuo,yes
Q45401957,6000000074687903850,Zhao Zilun,yes
Q45401959,6000000074759086026,Cao Jin,no
Q45401961,6000000074687908878,Zhao Shimian,yes
Q45401962,6000000075325369837,Zhao Linghe,yes
Q45401965,6000000075325081118,Zhao Ziyu,yes
Q45401967,6000000074687052492,Zhao Boyi,yes
Q45401969,6000000074759248903,Zhao Zhongfu,yes
Q45401971,6000000074705325917,Wang Shu,no
Q45401974,6000000074759211848,Wang Shunzhong,no
Q45401976,6000000074705314003,Wang Tongjie,no
Q45401977,6000000074705454871,Wang Daijia,no
Q45401979,6000000074705219076,Wang Mengzheng,no
Q45401981,6000000074704771240,Wang Yaochen,no
Q45401984,6000000074705219081,Wang Tangchen,no
Q45401986,6000000074758768210,Wang Shunchen,no
Q45401988,6000000074759286855,Wang Yuchen,no
Q45401990,6000000074759045007,Wang Daofu,no
Q45401993,6000000074717562451,Wang Wan,no
Q45401994,6000000074705223159,Wang Xi,no
Q45401997,6000000074705378002,Wang Gui,no
Q45401998,6000000074705466979,Wang En,no
Q45402000,6000000074757978807,Wang Wenyu,no
