qid	wikidata_label	geni_id	geni_name	verdict	our_father	our_mother	anchor_father	anchor_mother	decisive	withheld_because	one_is_the_other_parent	decided_by
Q120868164	Іван Багданавіч Валовіч	6000000215609032822		UNKNOWN (not in our tree)				6000000016750049649	no		no	
Q120868198	Альжбета Салагуб	6000000027842421554		UNKNOWN (not in our tree)			6000000027842673904		no		no	
Q120868198	Альжбета Салагуб	6000000215721773821		UNKNOWN (not in our tree)			6000000027842673904		no		no	
Q120931433	Магдалена Васілеўна Сангушка	6000000184824427856		UNKNOWN (not in our tree)			6000000003523304879	6000000003523450334	no		no	
Q120931433	Магдалена Васілеўна Сангушка	6000000215411619826		UNKNOWN (not in our tree)			6000000003523304879	6000000003523450334	no		no	
Q120931530	Іван Кміта Стрэтовіч	6000000024824020480		UNKNOWN (not in our tree)			6000000184824949822	6000000184824133869	no		no	
Q120931530	Іван Кміта Стрэтовіч	6000000184823518917		UNKNOWN (not in our tree)			6000000184824949822	6000000184824133869	no		no	
Q120962051	Васіль Міхайлавіч Друцкі-Сакалінскі	6000000018647719195		UNKNOWN (not in our tree)			6000000014561992063	6000000014561459835	no		no	
Q120962051	Васіль Міхайлавіч Друцкі-Сакалінскі	6000000193578669861		UNKNOWN (not in our tree)			6000000014561992063	6000000014561459835	no		no	
Q120964737	Соф’я Юдзіцкая	6000000040569704048	Sofija Judickytė	CONFIRMED		6000000040569124712	6000000019399103729	6000000040569124712	no	candidates share a name - may be one person	no	
Q120964737	Соф’я Юдзіцкая	6000000173863953070		UNKNOWN (not in our tree)			6000000019399103729	6000000040569124712	no	candidates share a name - may be one person	no	
Q120999339	Іван Цімафеевіч Жыжэмскі	6000000044502325276		UNKNOWN (not in our tree)			6000000044502779980	6000000114209588821	no		no	
Q120999339	Іван Цімафеевіч Жыжэмскі	6000000215783803823		UNKNOWN (not in our tree)			6000000044502779980	6000000114209588821	no		no	
Q121029260	Ганна Валовіч	6000000014980818308	Anna Wołłowicz h. Bogoria	UNKNOWN (no parent recorded)		6000000014980871068	6000000210469308829		no	candidates share a name - may be one person	no	
Q121029260	Ганна Валовіч	6000000048751436841		UNKNOWN (not in our tree)			6000000210469308829		no	candidates share a name - may be one person	no	
Q121064031	Тэадор Самуэль Друцкі-Горскі	6000000015346451606		UNKNOWN (not in our tree)			6000000015346506663	6000000015346551263	no		no	
Q121064031	Тэадор Самуэль Друцкі-Горскі	6000000022953204311		UNKNOWN (not in our tree)			6000000015346506663	6000000015346551263	no		no	
Q121290320	Станіслаў Валовіч	6000000020358094089		UNKNOWN (not in our tree)			6000000037376800035	6000000037376582346	no		no	
Q121290320	Станіслаў Валовіч	6000000085311900913		UNKNOWN (not in our tree)			6000000037376800035	6000000037376582346	no		no	
Q121290385	Элеанора дэ Раес	6000000020357297240		UNKNOWN (not in our tree)			6000000177587227823	6000000085311845875	no		no	
Q121290385	Элеанора дэ Раес	6000000177587312821		UNKNOWN (not in our tree)			6000000177587227823	6000000085311845875	no		no	
Q121290590	Антаніна Францішка Валовіч	6000000025417834713		UNKNOWN (not in our tree)			6000000037377062822	6000000037376283753	no		no	
Q121290590	Антаніна Францішка Валовіч	6000000037376402697		UNKNOWN (not in our tree)			6000000037377062822	6000000037376283753	no		no	
Q121339523	Марцыян Валовіч	6000000094778300855		UNKNOWN (not in our tree)			6000000215192174833	6000000215192704821	no		no	
Q121339523	Марцыян Валовіч	6000000193086479896		UNKNOWN (not in our tree)			6000000215192174833	6000000215192704821	no		no	
Q121409641	Фядора Халецкая	6000000021287187687		UNKNOWN (not in our tree)			6000000086491165846	6000000086468618025	no		no	
Q121409641	Фядора Халецкая	6000000039480157291		UNKNOWN (not in our tree)			6000000086491165846	6000000086468618025	no		no	
Q121477612	Настасся Міхайлаўна Сангушка	6000000039319121802		UNKNOWN (not in our tree)			6000000003523202766	6000000003523400096	no		no	
Q121477612	Настасся Міхайлаўна Сангушка	6000000044762955915		UNKNOWN (not in our tree)			6000000003523202766	6000000003523400096	no		no	
Q121477888	Сямён Багданавіч Адзінцэвіч	6000000039319549709		UNKNOWN (not in our tree)				6000000044786248835	no		no	
Q121477888	Сямён Багданавіч Адзінцэвіч	6000000044763534866		UNKNOWN (not in our tree)				6000000044786248835	no		no	
Q121483733	Барбара Васілеўна Саламярэцкая	6000000041172700574		UNKNOWN (not in our tree)			6000000042843020978	6000000042843172891	no	candidates share a name - may be one person	no	
Q121483733	Барбара Васілеўна Саламярэцкая	6000000052345069886	Barbara Solomerecka	CONFIRMED	6000000042843020978		6000000042843020978	6000000042843172891	no	candidates share a name - may be one person	no	
Q121483776	Лаўрын Ратомскі	6000000015185491416		UNKNOWN (not in our tree)			6000000041173022124		no		no	
Q121483776	Лаўрын Ратомскі	6000000015346316791		UNKNOWN (not in our tree)			6000000041173022124		no		no	
Q12148532	Natalia Rozumovska‎	6000000011646122096		UNKNOWN (not in our tree)			6000000012712078634		no		no	
Q12148532	Natalia Rozumovska‎	6000000190048483992		UNKNOWN (not in our tree)			6000000012712078634		no		no	
Q12148532	Natalia Rozumovska‎	6000000190048483995		UNKNOWN (not in our tree)			6000000012712078634		no		no	
Q121536547	Piotr Żyżemski	6000000044502081463		UNKNOWN (not in our tree)				6000000015346631108	no		no	
Q121536547	Piotr Żyżemski	6000000050134271852		UNKNOWN (not in our tree)				6000000015346631108	no		no	
Q121536805	Крысціна Багданаўна Саламярэцкая	6000000014980560094		UNKNOWN (not in our tree)			6000000014980534130	6000000021288034894	no		no	
Q121536805	Крысціна Багданаўна Саламярэцкая	6000000050133894078		UNKNOWN (not in our tree)			6000000014980534130	6000000021288034894	no		no	
Q121547236	Salumith Weston (Wadsworth)	6000000003681332467		UNKNOWN (not in our tree)			6000000003937778920	6000000003937778914	no		no	
Q121547236	Salumith Weston (Wadsworth)	6000000026986650318		UNKNOWN (not in our tree)			6000000003937778920	6000000003937778914	no		no	
Q12157828	Stefan Aleksander Potocki	6000000116748595634		UNKNOWN (not in our tree)			6000000001407079274		no		no	
Q12157828	Stefan Aleksander Potocki	6000000131449366187		UNKNOWN (not in our tree)			6000000001407079274		no		no	
Q121600809	Edward Wing, II	6000000003939881172		UNKNOWN (not in our tree)			6000000003939033072		no		no	
Q121600809	Edward Wing, II	6000000021078134977		UNKNOWN (not in our tree)			6000000003939033072		no		no	
Q121643089	Ingebjörg Håkonsdatter	6000000003645772949	NN Håkonsdatter mother of Ivar Kvite	CONFIRMED	6000000001200100841	6000000004533635453	6000000001200100841	6000000004533635453	no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q121643089	Ingebjörg Håkonsdatter	6000000195144093842	Ragnild Ingeborg Håkonsdatter	CONFIRMED	6000000001200100841	6000000195144306823	6000000001200100841	6000000004533635453	no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q121686688	Deliverance Crocker	6000000002246800379		UNKNOWN (not in our tree)				6000000000394265370	no	candidates share a name - may be one person	no	
Q121686688	Deliverance Crocker	6000000186927268915	Hannah Bassett	CONTRADICTED	6000000010914877698	6000000010914438820		6000000000394265370	no	candidates share a name - may be one person	no	
Q121789716	Mary Nancy Roberts	6000000031389858846		UNKNOWN (not in our tree)			6000000003615144858		no		no	
Q121789716	Mary Nancy Roberts	6000000085440670004		UNKNOWN (not in our tree)			6000000003615144858		no		no	
Q121850376	John Wilcox, I	6000000001299265121		UNKNOWN (not in our tree)				6000000003938270499	no		no	
Q121850376	John Wilcox, I	6000000200139872411		UNKNOWN (not in our tree)				6000000003938270499	no		no	
Q121851129	Lucretia Cornell	5122164556700055508		UNKNOWN (not in our tree)			6000000006839180042	6000000003940462854	no		no	
Q121851129	Lucretia Cornell	6000000003940464788		UNKNOWN (not in our tree)			6000000006839180042	6000000003940462854	no		no	
Q121851169	James Anthony	6000000001637082153		UNKNOWN (not in our tree)			6000000005060090332	6000000005060031720	no		no	
Q121851169	James Anthony	6000000003938962031		UNKNOWN (not in our tree)			6000000005060090332	6000000005060031720	no		no	
Q121851173	Alice Chase	6000000003937836911		UNKNOWN (not in our tree)			6000000000426814552		no		no	
Q121851173	Alice Chase	6000000003938962037		UNKNOWN (not in our tree)			6000000000426814552		no		no	
Q121862861	Stephen Champlin	6000000003940255070		UNKNOWN (not in our tree)			6000000003940255061	6000000003940072519	no		no	
Q121862861	Stephen Champlin	6000000038026374986		UNKNOWN (not in our tree)			6000000003940255061	6000000003940072519	no		no	
Q121862864	Dinah Champlin	6000000002663148953		UNKNOWN (not in our tree)			6000000002663148917	6000000003940618129	no		no	
Q121862864	Dinah Champlin	6000000038026456911		UNKNOWN (not in our tree)			6000000002663148917	6000000003940618129	no		no	
Q121886595	Станіслаў Радзівіл	6000000013932668866		UNKNOWN (not in our tree)			6000000001388018348	6000000003827674028	no		no	
Q121886595	Станіслаў Радзівіл	6000000209563795823		UNKNOWN (not in our tree)			6000000001388018348	6000000003827674028	no		no	
Q121887589	Krzysztof Radziwiłł	6000000001380352693		UNKNOWN (not in our tree)				6000000001380352607	no		no	
Q121887589	Krzysztof Radziwiłł	6000000209567780843		UNKNOWN (not in our tree)				6000000001380352607	no		no	
Q121888428	Anna Radziwiłł	6000000014193954340		UNKNOWN (not in our tree)			6000000000947897195	6000000014877333686	no		no	
Q121888428	Anna Radziwiłł	6000000209568236840		UNKNOWN (not in our tree)			6000000000947897195	6000000014877333686	no		no	
Q121888649	Мікалай Крыштаф Радзівіл	6000000023341192042		UNKNOWN (not in our tree)			6000000003589457428	6000000003589525232	no		no	
Q121888649	Мікалай Крыштаф Радзівіл	6000000190455000356		UNKNOWN (not in our tree)			6000000003589457428	6000000003589525232	no		no	
Q121889297	Канстанцыя Соф’я Радзівіл	6000000038082649363		UNKNOWN (not in our tree)			6000000003526968020	6000000023341568414	no		no	
Q121889297	Канстанцыя Соф’я Радзівіл	6000000205507802824		UNKNOWN (not in our tree)			6000000003526968020	6000000023341568414	no		no	
Q121890022	Huldah Hopkins Field	6000000001383046212		UNKNOWN (not in our tree)			6000000008851277717		no		no	
Q121890022	Huldah Hopkins Field	6000000008851585147		UNKNOWN (not in our tree)			6000000008851277717		no		no	
Q122148116	Lydia Lyon	6000000002678085890		UNKNOWN (not in our tree)			6000000037815436944	6000000005300410001	no		no	
Q122148116	Lydia Lyon	6000000043926007305		UNKNOWN (not in our tree)			6000000037815436944	6000000005300410001	no		no	
Q122184846	Юзаф Нарбут	6000000015388590001		UNKNOWN (not in our tree)				6000000015388291096	no		no	
Q122184846	Юзаф Нарбут	6000000176784510825		UNKNOWN (not in our tree)				6000000015388291096	no		no	
Q122198076	"Mercy ""Marcy"" Robinson"	6000000001212844769		UNKNOWN (not in our tree)			341254399370013285		no		no	
Q122198076	"Mercy ""Marcy"" Robinson"	6000000006519403589		UNKNOWN (not in our tree)			341254399370013285		no		no	
Q122372337	Margaret Trentham, of Rocester	6000000025085571195		UNKNOWN (not in our tree)			6000000000387940784		no		no	
Q122372337	Margaret Trentham, of Rocester	6000000059902479033		UNKNOWN (not in our tree)			6000000000387940784		no		no	
Q122382380	Сенька Дашкавіч	6000000014661708587		UNKNOWN (not in our tree)			6000000021418858253		no		no	
Q122382380	Сенька Дашкавіч	6000000021417581436		UNKNOWN (not in our tree)			6000000021418858253		no		no	
Q122382380	Сенька Дашкавіч	6000000044786278821		UNKNOWN (not in our tree)			6000000021418858253		no		no	
Q122382380	Сенька Дашкавіч	6000000050006595096		UNKNOWN (not in our tree)			6000000021418858253		no		no	
Q122387351	Геранім Максіміліян Стравінскі	6000000064577875830		UNKNOWN (not in our tree)			6000000064525812821		no		no	
Q122387351	Геранім Максіміліян Стравінскі	6000000215173014828		UNKNOWN (not in our tree)			6000000064525812821		no		no	
Q122387364	Ганна Сапега	6000000064527275833	Ona Sapiegaitė	CONFIRMED	6000000064526895824		6000000064526895824	6000000064528135876	no	candidates share a name - may be one person	no	
Q122387364	Ганна Сапега	6000000215173242821		UNKNOWN (not in our tree)			6000000064526895824	6000000064528135876	no	candidates share a name - may be one person	no	
Q122441572	Dorcas Goodrich	6000000001382780749		UNKNOWN (not in our tree)			6000000001382780757	6000000002832332480	no		no	
Q122441572	Dorcas Goodrich	6000000112348823828		UNKNOWN (not in our tree)			6000000001382780757	6000000002832332480	no		no	
Q122453987	Тэафіла Вапоўская	6000000013072467055		UNKNOWN (not in our tree)			6000000087362602989		no		no	
Q122453987	Тэафіла Вапоўская	6000000087361598229		UNKNOWN (not in our tree)			6000000087362602989		no		no	
Q122664423	Станіслаў Шуйскі	6000000039633224271		UNKNOWN (not in our tree)			6000000039638265097		no		no	
Q122664423	Станіслаў Шуйскі	6000000039645719128		UNKNOWN (not in our tree)			6000000039638265097		no		no	
Q122706137	Sophia Karlovna Skavronskaya	6000000008415697201		UNKNOWN (not in our tree)			6000000008415432854		no		no	
Q122706137	Sophia Karlovna Skavronskaya	6000000190459360848		UNKNOWN (not in our tree)			6000000008415432854		no		no	
Q122706227	Ян Юзаф Сапега	6000000017758870777		UNKNOWN (not in our tree)			6000000008415602854		no		no	
Q122706227	Ян Юзаф Сапега	6000000190459360886		UNKNOWN (not in our tree)			6000000008415602854		no		no	
Q122706492	Franciszka Izabela Sapieha	6000000017761377043		UNKNOWN (not in our tree)			6000000003589937162	6000000003590002290	no		no	
Q122706492	Franciszka Izabela Sapieha	6000000190459360892		UNKNOWN (not in our tree)			6000000003589937162	6000000003590002290	no		no	
Q122731705	Аляксандра Тышкевіч	6000000015184478661		UNKNOWN (not in our tree)			6000000003783323322	6000000003783286524	no		no	
Q122731705	Аляксандра Тышкевіч	6000000015184596680		UNKNOWN (not in our tree)			6000000003783323322	6000000003783286524	no		no	
Q122762362	Тэрэза Ганна Ляцкая	6000000039633021528		UNKNOWN (not in our tree)			6000000133419075007		no		no	
Q122762362	Тэрэза Ганна Ляцкая	6000000039645719254		UNKNOWN (not in our tree)			6000000133419075007		no		no	
Q122767083	Mercy Sacket	6000000020008455349		UNKNOWN (not in our tree)			6000000134763170845		no		no	
Q122767083	Mercy Sacket	6000000134761153411		UNKNOWN (not in our tree)			6000000134763170845		no		no	
Q122775844	Пётр Шуйскі	6000000011323189489		UNKNOWN (not in our tree)			6000000039641081855	6000000039640925192	no		no	
Q122775844	Пётр Шуйскі	6000000039644335142		UNKNOWN (not in our tree)			6000000039641081855	6000000039640925192	no		no	
Q122781284	Tecla Weissenhof	6000000028110462866		UNKNOWN (not in our tree)			6000000004148317939	6000000009465450905	no		no	
Q122781284	Tecla Weissenhof	6000000039732375946		UNKNOWN (not in our tree)			6000000004148317939	6000000009465450905	no		no	
Q122801911	Rufus Sage	6000000036647139506		UNKNOWN (not in our tree)			6000000003006514908		no		no	
