geni_id,cjk,culture,evidence
6000000012696507126,蘇 嬴姓,zh,"graph traversal, 5 hop(s)"
6000000012696532340,稷 嬴姓,ja,"graph traversal, 5 hop(s)"
6000000012696602278,駟 贏姓,ja,"graph traversal, 4 hop(s)"
6000000012696622375,嬴,ja,"graph traversal, 6 hop(s)"
6000000012696678306,子楚 嬴姓,zh,"graph traversal, 5 hop(s)"
6000000012696708415,政 嬴姓,zh,"graph traversal, 4 hop(s)"
6000000012696719274,趙姬,zh,"graph traversal, 5 hop(s)"
6000000012696739547,亥 嬴姓,zh,"graph traversal, 5 hop(s)"
6000000012712521186,嫪毐,zh,"graph traversal, 6 hop(s)"
6000000012788031332,板垣六郎頼重,ja,"graph traversal, 8 hop(s)"
6000000012814222143,源時通,ja,"graph traversal, 2 hop(s)"
6000000012827001890,大紱 叔佳 俞 六,zh,"graph traversal, 1 hop(s)"
6000000012827094120,廣釗 曾,zh,"graph traversal, 1 hop(s)"
6000000012827361516,國荃 沅甫 湖南湘鄉,ko,the person's own Wikidata item Q6143342 is labelled in ko
6000000012827409691,大綱 俞,zh,"graph traversal, 1 hop(s)"
6000000012827430984,廣鈞 重伯 環遠 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012827436581,紀鴻 粟誠 湖南湘鄉,zh,the person's own Wikidata item Q7482540 is labelled in zh
6000000012827447629,麟書 竹亭 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012827465485,廣珊 湖南湘鄉,zh,the person's own Wikidata item Q61305502 is labelled in zh
6000000012827473950,尚庭 輔臣 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012827488681,國藩 滌生 湖南湘鄉,ko,the person's own Wikidata item Q189512 is labelled in ko
6000000012827499341,大絪 俞,zh,"graph traversal, 1 hop(s)"
6000000012827501848,國華 溫甫 湖南湘鄉,ko,the person's own Wikidata item Q11515259 is labelled in ko
6000000012827504408,大縝 俞,zh,"graph traversal, 1 hop(s)"
6000000012827521360,紀澤 劼剛 湖南湘鄉,ko,the person's own Wikidata item Q971925 is labelled in ko
6000000012827532277,大綵 俞,zh,"graph traversal, 1 hop(s)"
6000000012827586454,國潢 澄侯 湖南湘鄉,zh,the person's own Wikidata item Q11091434 is labelled in zh
6000000012827622675,衍勝 竟希 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012827624912,廣璇 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012827642507,廣鎔 甄遠 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012827664352,廣鍾 君融 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012827681287,貞楨 元吉 曾,zh,"graph traversal, 1 hop(s)"
6000000012828422675,大絜 俞,zh,"graph traversal, 1 hop(s)"
6000000012828752837,大絢 俞,zh,"graph traversal, 1 hop(s)"
6000000012829230209,大綸 俞,zh,"graph traversal, 1 hop(s)"
6000000012829230315,大緗 俞,zh,"graph traversal, 1 hop(s)"
6000000012831779704,武田信宗,ja,"graph traversal, 6 hop(s)"
6000000012850887082,廣鑾 君和 湖南湘鄉,zh,the person's own Wikidata item Q11091493 is labelled in zh
6000000012850909986,廣珣 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012850912124,廣鐊 曾,ko,"graph traversal, 1 hop(s)"
6000000012850928490,廣銓 敬貽 湖南湘鄉,zh,the person's own Wikidata item Q11091495 is labelled in zh
6000000012851049452,廣銘 曾,ko,"graph traversal, 1 hop(s)"
6000000012851081023,昭掄 叔偉 湖南湘鄉,zh,the person's own Wikidata item Q11091540 is labelled in zh
6000000012871558216,源行家,ja,"graph traversal, 3 hop(s)"
6000000012925035669,美都子 藤原,ja,"name ends in 子, a Japanese given-name ending"
6000000012925054740,良房 藤原,ja,"graph traversal, 1 hop(s)"
6000000012935302004,"吳太伯, 26,1 (吳氏開姓始祖)",ko,"graph traversal, 3 hop(s)"
6000000012935472192,振鐸 姬姓,ko,"graph traversal, 1 hop(s)"
6000000012935483929,武 姬姓,ko,"graph traversal, 1 hop(s)"
6000000012935492123,封 姬姓,ko,"graph traversal, 1 hop(s)"
6000000012935508078,繡 姬,ko,"graph traversal, 1 hop(s)"
6000000012935655157,郜叔 姬,ko,"graph traversal, 1 hop(s)"
6000000012935817795,‏‏‎ ‎ 姬姓,ko,"graph traversal, 7 hop(s)"
6000000012935823849,‏‏‎ ‎ 姬姓,zh,"graph traversal, 5 hop(s)"
6000000012935908115,‏‏‎ ‎ 姬姓,ko,"graph traversal, 6 hop(s)"
6000000012935916907,‏‏‎ ‎ 姬姓,ko,"graph traversal, 4 hop(s)"
6000000012935917019,‏‏‎ ‎ 姬姓,zh,"graph traversal, 7 hop(s)"
6000000012935938630,鄭 姬,ko,"graph traversal, 1 hop(s)"
6000000012935947555,胡 姬姓,ko,"graph traversal, 2 hop(s)"
6000000012936051285,載 姬姓,ko,"graph traversal, 1 hop(s)"
6000000012936065764,荒 姬姓,ko,"graph traversal, 3 hop(s)"
6000000012936074269,郇伯 姬,ko,"graph traversal, 1 hop(s)"
6000000012936080374,雍伯 姬,ko,"graph traversal, 1 hop(s)"
6000000012936094226,原伯 姬,ko,"graph traversal, 1 hop(s)"
6000000012936095660,‏‏‎ ‎ 姬姓,ko,"graph traversal, 5 hop(s)"
6000000012936109939,‏‏‎ ‎ 姬姓,zh,"graph traversal, 4 hop(s)"
6000000012936137214,高 姬,ko,"graph traversal, 1 hop(s)"
6000000012936141234,酆侯 姬,ko,"graph traversal, 1 hop(s)"
6000000012936152634,獻舞 姬姓,zh,"graph traversal, 3 hop(s)"
6000000012936286334,‏‏‎ ‎ 姬姓,zh,"graph traversal, 5 hop(s)"
6000000012936293282,‏‏‎ ‎ 姬姓,zh,"graph traversal, 6 hop(s)"
6000000012937726691,平良茂,ja,"graph traversal, 4 hop(s)"
6000000012967226176,嶷 成功 孔,ko,the person's own Wikidata item Q22812632 is labelled in ko
6000000012967245121,乘 敬山 孔,zh,the person's own Wikidata item Q22812636 is labelled in zh
6000000012967245138,英悊 孔,zh,"graph traversal, 1 hop(s)"
6000000012967255967,福 孔,ko,the person's own Wikidata item Q10944422 is labelled in ko
6000000012967275156,鮮 鮮之 孔,zh,the person's own Wikidata item Q22812635 is labelled in zh
6000000012967276191,撫 孔,ko,the person's own Wikidata item Q22812633 is labelled in ko
6000000012967278186,武 子威 孔,zh,the person's own Wikidata item Q22812622 is labelled in zh
6000000012967300599,讚 孔,ko,the person's own Wikidata item Q22812629 is labelled in ko
6000000012967304091,霸 次孺 孔,ko,the person's own Wikidata item Q10944537 is labelled in ko
6000000012967332540,損 君益 孔,ko,the person's own Wikidata item Q22812627 is labelled in ko
6000000012967336646,曜 君曜 孔,ko,the person's own Wikidata item Q22812628 is labelled in ko
6000000012967336680,震 伯起 孔,ko,the person's own Wikidata item Q22812631 is labelled in ko
6000000012967352005,長孫 孔,zh,the person's own Wikidata item Q22812640 is labelled in zh
6000000012967356967,嗣悊 孔,zh,the person's own Wikidata item Q15924364 is labelled in zh
6000000012967356972,崇基 孔,zh,the person's own Wikidata item Q22812642 is labelled in zh
6000000012967359906,延年 孔,ko,the person's own Wikidata item Q22812623 is labelled in ko
6000000012967383673,隨 元路 孔,zh,"graph traversal, 4 hop(s)"
6000000012967402827,文泰 孔,zh,the person's own Wikidata item Q22812638 is labelled in zh
6000000012967402833,渠 孔,zh,the person's own Wikidata item Q22812639 is labelled in zh
6000000012967410661,德倫 大經 孔,zh,the person's own Wikidata item Q22812641 is labelled in zh
6000000012967608603,鯉 伯魚 孔,ko,"graph traversal, 1 hop(s)"
6000000012967671413,懿 孔,zh,the person's own Wikidata item Q22812634 is labelled in zh
6000000012967677450,房 孔,ko,the person's own Wikidata item Q10944341 is labelled in ko
6000000012967686435,靈珍 孔,zh,the person's own Wikidata item Q22812637 is labelled in zh
6000000012967687548,羨 子餘 孔,ko,the person's own Wikidata item Q22812630 is labelled in ko
6000000012967705264,忠 子貞 孔,zh,the person's own Wikidata item Q22812682 is labelled in zh
6000000012967717254,均 長平 孔,ko,the person's own Wikidata item Q22812625 is labelled in ko
6000000012967722241,完 孔,ko,"graph traversal, 1 hop(s)"
6000000012967875562,禹 姒姓,zh,"graph traversal, 9 hop(s)"
6000000012973339197,卬 子卬 孔,zh,"graph traversal, 2 hop(s)"
6000000012973765818,驩 子仲 孔,zh,"graph traversal, 3 hop(s)"
6000000012973828865,茂 孔,zh,"graph traversal, 7 hop(s)"
6000000012973833056,琳 孔,zh,"graph traversal, 6 hop(s)"
6000000012973841590,捷 孔,ko,"graph traversal, 1 hop(s)"
6000000012973846063,訢 定伯 孔,ko,"graph traversal, 2 hop(s)"
6000000012973847199,恂 士信 孔,,"split vote at 7 hop(s): zh 2, ko 1"
6000000012973862100,聚 子彥 孔,zh,"graph traversal, 4 hop(s)"
6000000012973888828,光 子夏 孔,ko,"graph traversal, 1 hop(s)"
6000000012973899975,臧 子武 孔,zh,"graph traversal, 5 hop(s)"
6000000012973919083,元 子元 孔,zh,"graph traversal, 5 hop(s)"
6000000012973923711,壽 孔,ko,"graph traversal, 3 hop(s)"
6000000012973934493,孔,zh,"graph traversal, 6 hop(s)"
6000000012973955024,郁 孔,,"split vote at 7 hop(s): zh 2, ko 1"
6000000012973958065,長彥 孔,zh,"graph traversal, 10 hop(s)"
6000000012973958896,奮 君魚 孔,ko,"graph traversal, 3 hop(s)"
6000000012973971409,喜 孔,ko,"graph traversal, 1 hop(s)"
6000000012973977037,孔,zh,"graph traversal, 11 hop(s)"
6000000012973985816,進 幼達 孔,ko,"graph traversal, 2 hop(s)"
6000000012973988060,孔,zh,"graph traversal, 5 hop(s)"
6000000012973991100,啟 孔,,"split vote at 9 hop(s): zh 2, ko 1"
6000000012974013391,奇 子異 孔,ko,"graph traversal, 3 hop(s)"
6000000012974025042,黃 孔,zh,"graph traversal, 7 hop(s)"
6000000012974027091,衍 孔,zh,"graph traversal, 3 hop(s)"
6000000012974028653,永 孔,ko,"graph traversal, 2 hop(s)"
6000000012974029027,安國 子國 魯國曲阜,zh,"graph traversal, 1 hop(s)"
6000000012974037778,宣 孔,zh,"graph traversal, 8 hop(s)"
6000000012974047739,放 孔,ko,"graph traversal, 2 hop(s)"
6000000012974070182,仁 孔,zh,"graph traversal, 7 hop(s)"
6000000012974071042,安 孔,zh,"graph traversal, 10 hop(s)"
6000000012974073784,建 子建 孔,zh,"graph traversal, 6 hop(s)"
6000000012974075911,孔,zh,"graph traversal, 7 hop(s)"
6000000012974120615,吉 元士 孔,zh,"graph traversal, 8 hop(s)"
6000000012974132173,福民 孔,,"split vote at 13 hop(s): zh 2, ko 1"
6000000012974148354,尚 孔,ko,"graph traversal, 2 hop(s)"
6000000012974151818,旭 延壽 孔,ko,"graph traversal, 1 hop(s)"
6000000012974181955,麟廉 孔,ko,"graph traversal, 2 hop(s)"
6000000012974190504,恢 聖文 孔,ko,"graph traversal, 1 hop(s)"
6000000012974199738,誧 仲助 孔,ko,"graph traversal, 2 hop(s)"
6000000012974199933,融 文舉 魯國曲阜,zh,"graph traversal, 2 hop(s)"
6000000012974205614,嘉 山甫 孔,ko,"graph traversal, 4 hop(s)"
6000000012974217291,某 孔,ko,"graph traversal, 1 hop(s)"
6000000012974223415,疇 元疇 孔,ko,"graph traversal, 3 hop(s)"
6000000012974223904,綱 孔,ko,"graph traversal, 3 hop(s)"
6000000012974223918,又 元儁 孔,,"split vote at 6 hop(s): zh 2, ko 1"
6000000012974231253,立 子立 孔,zh,"graph traversal, 4 hop(s)"
6000000012974243474,志 道甫 孔,ko,the person's own Wikidata item Q22812626 is labelled in ko
6000000012974260218,何齊 孔,zh,"graph traversal, 9 hop(s)"
6000000012974260347,方 廣平 孔,ko,"graph traversal, 3 hop(s)"
6000000012974261698,賢 孔,,"split vote at 4 hop(s): zh 2, ko 1"
6000000012974307080,彪 元上 孔,,"split vote at 5 hop(s): zh 2, ko 1"
6000000012974307261,澍 君德 孔,ko,"graph traversal, 1 hop(s)"
6000000012974307795,僖 仲和 孔,zh,"graph traversal, 9 hop(s)"
6000000012974310348,豐 子豐 孔,zh,"graph traversal, 8 hop(s)"
6000000012974314837,褒 文禮 孔,zh,"graph traversal, 4 hop(s)"
6000000012974315867,潛 景微 孔,,"split vote at 8 hop(s): zh 2, ko 1"
6000000012974321190,毓 孔,,"split vote at 7 hop(s): zh 2, ko 1"
6000000012974325705,宙 季將 孔,zh,"graph traversal, 3 hop(s)"
6000000012974357984,暢 孔,ko,"graph traversal, 3 hop(s)"
6000000012974358651,謙 孔,zh,"graph traversal, 4 hop(s)"
6000000012974370618,承 伯序 孔,ko,"graph traversal, 3 hop(s)"
6000000012974394197,袛 承祖 孔,zh,"graph traversal, 9 hop(s)"
6000000012974411928,芝 德英 孔,ko,"graph traversal, 3 hop(s)"
6000000012974412107,揚 景蘇 孔,,"split vote at 8 hop(s): zh 2, ko 1"
6000000012974414882,侃 孔,,"split vote at 11 hop(s): zh 2, ko 1"
6000000012974424846,衍 舒元 孔,,"split vote at 8 hop(s): zh 2, ko 1"
6000000012974425090,節 孔,,"split vote at 9 hop(s): zh 2, ko 1"
6000000012974431863,猛 孔,zh,"graph traversal, 12 hop(s)"
6000000012974432331,遵 公孫 孔,ko,"graph traversal, 2 hop(s)"
6000000012974433780,蕃 安世 孔,zh,"graph traversal, 5 hop(s)"
6000000012974447712,旻 孔,,"split vote at 10 hop(s): zh 2, ko 1"
6000000012974461535,季彥 孔,zh,"graph traversal, 10 hop(s)"
6000000012974461572,穎 子夏 孔,ko,"graph traversal, 3 hop(s)"
6000000012974512730,紀 孔,,"split vote at 11 hop(s): zh 2, ko 1"
6000000012974514609,廞 孔,,"split vote at 14 hop(s): zh 2, ko 1"
6000000012974526565,竺 元慎 孔,,"split vote at 9 hop(s): zh 2, ko 1"
6000000012974527313,恬 公默 孔,zh,"graph traversal, 9 hop(s)"
6000000012974529507,奕 孔,,"split vote at 10 hop(s): zh 2, ko 1"
6000000012974540584,羣 敬林 孔,,"split vote at 11 hop(s): zh 2, ko 1"
6000000012974542505,沖 孔,,"split vote at 10 hop(s): zh 2, ko 1"
6000000012974559626,默之 孔,,"split vote at 12 hop(s): zh 2, ko 1"
6000000012974569854,祥 孔,,"split vote at 14 hop(s): zh 2, ko 1"
6000000012974583184,休源 慶緒 會稽山陰,zh,the surname 會稽山陰 is Chinese in 100% of the records already settled
6000000012974588244,倫 敬序 孔,,"split vote at 11 hop(s): zh 2, ko 1"
6000000012974597425,混 孔,,"split vote at 13 hop(s): zh 2, ko 1"
6000000012974598089,岱 孔,zh,"graph traversal, 13 hop(s)"
6000000012974598224,粲 孔,,"split vote at 11 hop(s): zh 2, ko 1"
6000000012974599894,孔,zh,"graph traversal, 10 hop(s)"
6000000012974600121,琳之 彥琳 會稽,,"no evidence within 14 hops, 84 relative(s) reached"
6000000012974604049,滔 孔,zh,"graph traversal, 12 hop(s)"
6000000012974606240,惔 孔,,"split vote at 10 hop(s): zh 2, ko 1"
6000000012974606401,淳之 彥深 孔,,"split vote at 12 hop(s): zh 2, ko 1"
6000000012974608509,滔 孔,,"split vote at 12 hop(s): zh 2, ko 1"
6000000012974613675,誾 順言 會稽山陰,zh,"graph traversal, 7 hop(s)"
6000000012974614081,景進 孔,zh,"graph traversal, 1 hop(s)"
6000000012974618151,靖 季恭 會稽山陰,zh,"graph traversal, 6 hop(s)"
6000000012974618371,坦 君平 會稽山陰,zh,the surname 會稽山陰 is Chinese in 100% of the records already settled
6000000012974619366,源 孔,,"split vote at 12 hop(s): zh 2, ko 1"
6000000012974620254,愉 敬康 會稽山陰,zh,"graph traversal, 8 hop(s)"
6000000012974621324,奉聖亭侯 孔隱之,,"split vote at 12 hop(s): zh 2, ko 1"
6000000012974628690,汪 德澤 會稽山陰,zh,"graph traversal, 9 hop(s)"
6000000012974628711,嚴 彭祖 孔,,"split vote at 12 hop(s): zh 2, ko 1"
6000000012974633024,孔,zh,"graph traversal, 10 hop(s)"
6000000012974638152,靈運 會稽山陰,zh,"graph traversal, 5 hop(s)"
6000000012974638782,幼 孔,,"split vote at 14 hop(s): zh 2, ko 1"
6000000012974649710,沉 德度 孔,,"split vote at 13 hop(s): zh 2, ko 1"
6000000012974662980,祐 孔,zh,"graph traversal, 11 hop(s)"
6000000012974666369,熙先 孔,,"split vote at 13 hop(s): zh 2, ko 1"
6000000012974672305,安國 安國 會稽山陰,zh,"graph traversal, 9 hop(s)"
6000000012974672564,文憘 孔,zh,"graph traversal, 1 hop(s)"
6000000012974684560,靜民 孔,,"split vote at 13 hop(s): zh 2, ko 1"
6000000012974688620,尚 孔,,"split vote at 13 hop(s): zh 2, ko 1"
6000000012974706389,道民 孔,,"split vote at 13 hop(s): zh 2, ko 1"
6000000012974709540,基 孔,,"split vote at 13 hop(s): zh 2, ko 1"
6000000012974716599,道穰 孔,zh,"graph traversal, 7 hop(s)"
6000000012974718817,琇之 會稽山陰,zh,"graph traversal, 4 hop(s)"
6000000012974736520,湛之 會稽山陰,zh,"graph traversal, 8 hop(s)"
6000000012974743068,稚孫 孔,zh,"graph traversal, 2 hop(s)"
6000000012974752426,山士 會稽山陰,zh,"graph traversal, 7 hop(s)"
6000000012974752629,伏承 孔,zh,"graph traversal, 2 hop(s)"
6000000012974757428,白烏 孔,zh,"graph traversal, 2 hop(s)"
6000000012974761266,俟 孔,,"split vote at 13 hop(s): zh 2, ko 1"
6000000012974770586,淵之 會稽山陰,zh,"graph traversal, 8 hop(s)"
6000000012974774163,志亮 孔,,"no evidence within 14 hops, 23 relative(s) reached"
6000000012974805314,靈符 會稽山陰,zh,"graph traversal, 7 hop(s)"
6000000012974828654,孔,zh,"graph traversal, 12 hop(s)"
6000000012974832381,遙之 孔,,"no evidence within 14 hops, 86 relative(s) reached"
6000000012974843376,景偉 孔,zh,"graph traversal, 11 hop(s)"
6000000012974864333,靈龜 孔,,"no evidence within 14 hops, 64 relative(s) reached"
6000000012974872223,璩之 孔,,"no evidence within 14 hops, 84 relative(s) reached"
6000000012974890065,安 孔,,"no evidence within 14 hops, 36 relative(s) reached"
6000000012974962131,奐 休文 會稽山陰,zh,"graph traversal, 1 hop(s)"
6000000012975036919,碩 孔,,"no evidence within 14 hops, 49 relative(s) reached"
6000000012975039782,邈 會稽山陰,zh,the surname 會稽山陰 is Chinese in 100% of the records already settled
6000000012975039962,虔孫 孔,zh,"graph traversal, 4 hop(s)"
6000000012975048806,道徽 孔,zh,"graph traversal, 12 hop(s)"
6000000012975077018,構 孔,zh,"graph traversal, 1 hop(s)"
6000000012975085062,志鉉 孔,,"no evidence within 14 hops, 23 relative(s) reached"
6000000012975093727,畢 孔,,"no evidence within 14 hops, 75 relative(s) reached"
6000000012975102502,覬 思遠 會稽山陰,zh,the surname 會稽山陰 is Chinese in 100% of the records already settled
6000000012975114164,紹安 越州山陰,zh,"carries the clan seat 越州山陰, which is Chinese"
6000000012975120493,長公 孔,,"no evidence within 14 hops, 52 relative(s) reached"
6000000012975125597,範 孔,zh,"graph traversal, 14 hop(s)"
6000000012975126159,惠元 孔,,"no evidence within 14 hops, 19 relative(s) reached"
6000000012975126390,道存 會稽山陰,zh,the surname 會稽山陰 is Chinese in 100% of the records already settled
6000000012975133533,紹新 孔,zh,"graph traversal, 2 hop(s)"
6000000012975136338,臻 孔,zh,"graph traversal, 3 hop(s)"
6000000012975140683,至 孔,zh,"graph traversal, 1 hop(s)"
6000000012975155308,總 孔,zh,"graph traversal, 13 hop(s)"
6000000012975167527,穎達 沖遠 魯國曲阜,,"no evidence within 14 hops, 28 relative(s) reached"
6000000012975182276,珮 孔,,"no evidence within 14 hops, 65 relative(s) reached"
6000000012975206626,子歡 孔,zh,"graph traversal, 1 hop(s)"
6000000012975211332,雲童 孔,,"no evidence within 14 hops, 40 relative(s) reached"
6000000012975237475,紹忠 孝揚 孔,zh,"graph traversal, 2 hop(s)"
6000000012975238114,仲思 孔,zh,"graph traversal, 2 hop(s)"
6000000012975241399,志約 孔,,"no evidence within 14 hops, 23 relative(s) reached"
6000000012975241861,季詡 越州山陰,zh,"carries the clan seat 越州山陰, which is Chinese"
6000000012975250321,宗範 孔,,"no evidence within 14 hops, 40 relative(s) reached"
6000000012975256702,檷 孔,zh,"graph traversal, 1 hop(s)"
6000000012975296353,楨 越州山陰,zh,"carries the clan seat 越州山陰, which is Chinese"
6000000012975305302,珪 孔,,"no evidence within 14 hops, 19 relative(s) reached"
6000000012975319247,琮 孔,,"no evidence within 14 hops, 19 relative(s) reached"
6000000012975322331,若思 越州山陰,zh,"carries the clan seat 越州山陰, which is Chinese"
6000000012977074008,曾憲植,ko,the person's own Wikidata item Q11091470 is labelled in ko
6000000012977162884,紀靜 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012977235108,廣漢 湖南湘鄉,zh,"carries the clan seat 湖南湘鄉, which is Chinese"
6000000012977245979,紀官 劍龍 湖南湘鄉,zh,the person's own Wikidata item Q78083157 is labelled in zh
6000000012977282998,紀芬 湖南湘鄉,zh,the person's own Wikidata item Q30610932 is labelled in zh
