round	geni_id	qid	slot	method	from_geni	from_qid	evidence
1	6000000006906748419	Q76324644	child	name	6000000002606652260	Q3438704	shared: alice
1	6000000006906748638	Q106768119	child	date	6000000003481830220	Q1241350	born 1195 vs 1195
1	6000000006906769115	Q106562	child	name	6000000177524980865	Q77251	shared: otto
1	6000000006906769805	Q7184922	mother	solo	6000000002187814819	Q71384	position
1	6000000006906769813	Q61911546	mother	solo	6000000002384454507	Q4020193	position
1	6000000006906769996	Q75103526	spouse	solo	6000000002459911719	Q75101180	position
1	6000000006906799498	Q18534942	child	date	6000000006166186694	Q3802253	born 1240 vs 1240
1	6000000006906805082	Q3825668	child	date	4924448917970137597	Q212052	born 1246 vs 1246
1	6000000006906805399	Q61314380	spouse	solo	6000000000701216478	Q3565928	position
1	6000000006906805701	Q262726	child	solo	6000000002245794809	Q375325	position
1	6000000006906805779	Q1010351	child	date	6000000013261141618	Q983084	born 1251 vs 1251
1	6000000006906805799	Q19959200	spouse	solo	6000000003219768010	Q283151	position
1	6000000006906816386	Q76018777	child	name	6000000000796845416	Q3133191	shared: lora
1	6000000006906816659	Q687018	child	date	6000000002304359012	Q265467	born 1255 vs 1255
1	6000000006906816842	Q24040577	child	name	6000000000796845416	Q3133191	shared: edmund
1	6000000006906816990	Q75238269	child	name	6000000003139988722	Q60785230	shared: john
1	6000000006906827118	Q18020354	father	solo	6000000007124748501	Q18021266	position
1	6000000006906827210	Q9154177	child	date	6000000002304359012	Q265467	born 1268 vs 1268
1	6000000006906839314	Q116088781	child	name	6000000003139988722	Q60785230	shared: alan
1	6000000006906839718	Q21855874	child	date	6000000000523551913	Q1772833	born 1283 vs 1283
1	6000000006906844175	Q69763866	child	date	6000000003649687378	Q69754796	born 1287 vs 1287
1	6000000006906844494	Q69763754	child	date	6000000003649687378	Q69754796	born 1291 vs 1291
1	6000000006906844541	Q76018789	child	name	6000000011583355676	Q6238201	shared: henry
1	6000000006906844547	Q75932828	child	date	6000000000658152258	Q6236305	born 1280 vs 1280
1	6000000006906844724	Q19918174	child	date	6000000001563293216	Q614258	born 1295 vs 1295
1	6000000006906860021	Q76375360	child	name	6000000005858685119	Q3122244	shared: emma
1	6000000006906860515	Q737820	child	date	6000000000192494657	Q916305	born 1317 vs 1317
1	6000000006906860584	Q26217222	child	date	6000000006989717330	Q5730802	born 1318 vs 1318
1	6000000006906860655	Q75559821	child	name	6000000002125260019	Q7358266	shared: elizabeth
1	6000000006906868170	Q75420104	child	date	6000000006265866049	Q7795452	born 1329 vs 1329
1	6000000006906868295	Q75254084	child	date	6000000012920709567	Q4389604	born 1330 vs 1330
1	6000000006906868610	Q75930660	mother	solo	6000000010025597543	Q18530971	position
1	6000000006906876286	Q16828257	father	solo	6000000006906884717	Q7324930	position
1	6000000006906876734	Q76154609	child	date	6000000002217597857	Q923162	born 1356 vs 1356
1	6000000006906884093	Q6265628	child	name	6000000004880976154	Q7795496	shared: john
1	6000000006906884808	Q75248125	father	solo	4702078393640024193	Q7528475	position
1	6000000006906892355	Q75552096	child	date	6000000006083621335	Q75558045	born 1404 vs 1404
1	6000000006906904259	Q75248387	child	date	4702078393640024193	Q7528475	born 1444 vs 1444
1	6000000006906904322	Q75248384	child	date	4702078393640024193	Q7528475	born 1438 vs 1438
1	6000000006907008471	Q528627	child	name	6000000003772993409	Q26701870	shared: garcés,pamplona
1	6000000006907931948	Q28991673	father	solo	6000000012734946259	Q61153723	position
1	6000000006908805561	Q102825567	spouse	solo	6000000006910117511	Q102825586	position
1	6000000006908912632	Q102825558	child	solo	6000000006910117511	Q102825586	position
1	6000000006908940744	Q295228	child	name	6000000005933238750	Q125414	shared: sextus
1	6000000006910575961	Q75387361	child	date	6000000000595940091	Q193752	born 1374 vs 1374
1	6000000006910963300	Q3435489	spouse	solo	6000000006910563880	Q96244822	position
1	6000000006911137060	Q2929485	mother	solo	6000000001501062846	Q1503067	position
1	6000000006928776436	Q127270876	child	name	6000000008638245654	Q115870663	shared: tomasson
1	6000000006929158250	Q16596491	mother	solo	6000000006929213089	Q24035965	position
1	6000000006936280466	Q101247356	mother	solo	6000000005679135998	Q101248392	position
1	6000000006945953861	Q49267238	father	solo	6000000007498472408	Q111988843	position
1	6000000006946168091	Q139253787	child	date	6000000009074714132	Q118181004	born 1602 vs 1602
1	6000000006947563626	Q75243120	mother	solo	6000000000701222091	Q648516	position
1	6000000006951071455	Q5565223	child	date	6000000001559006549	Q3735611	born 1598 vs 1598
1	6000000006951436125	Q118179630	child	solo	6000000003174748171	Q5575635	position
1	6000000006953045313	Q111185873	child	date	6000000012749277322	Q109835787	born 1609 vs 1609
1	6000000006953053214	Q127270393	father	solo	6000000006952952307	Q16650077	position
1	6000000006953285299	Q124365550	spouse	solo	6000000006953236345	Q138658987	position
1	6000000006953480553	Q11868592	child	date	6000000000001400115	Q11881337	born 1905 vs 1905
1	6000000006954470437	Q21539821	spouse	name	6000000000909707302	Q4953656	shared: larsson
1	6000000006954490388	Q112162181	child	name	6000000006127441590	Q6145136	shared: israel
1	6000000006954844755	Q4770490	child	name	6000000001273909665	Q272864	shared: margaret
1	6000000006963884155	Q10380528	child	date	6000000010782427706	Q10326043	born 1205 vs 1205
1	6000000006963892442	Q347496	father	solo	294414873430006408	Q1346964	position
1	6000000006964026189	Q56526057	spouse	solo	6000000003242819650	Q4151497	position
1	6000000006964026690	Q15391789	child	name	6000000006964034797	Q15392097	shared: morgan
1	6000000006964061151	Q96288237	spouse	solo	6000000006964029421	Q96288238	position
1	6000000006971101504	Q5222939	child	name	6000000006970940899	Q706206	shared: darius
1	6000000006971257371	Q3626138	child	name	6000000000162835957	Q462768	shared: laodice
1	6000000006971357246	Q557215	father	solo	6000000003897579687	Q887967	position
1	6000000006971516419	Q76298321	child	date	6000000006727931894	Q24669396	born 1235 vs 1235
1	6000000006971810953	Q75808946	child	name	6000000006727915740	Q3568456	shared: alice
1	6000000006972036753	Q12305691	spouse	solo	6000000005621104678	Q12305931	position
1	6000000006977349377	Q2679192	mother	solo	6000000004533625954	Q21563992	position
1	6000000006979341282	Q93987382	child	date	6000000006979500060	Q96077364	born 1739 vs 1739
1	6000000006979504518	Q137558439	child	date	6000000008964783970	Q110621493	born 1643 vs 1643
1	6000000006980142527	Q108920201	child	date	6000000001643054187	Q6070088	born 1616 vs 1616
1	6000000006980191079	Q105796312	mother	solo	6000000006424396333	Q370829	position
1	6000000006984969151	Q3120498	child	name	6000000001745096477	Q2151004	shared: william
1	6000000006987103317	Q133445360	child	name	6000000011782007257	Q110549426	shared: jockumsdatter,kirsten
1	6000000006988492120	Q56351770	spouse	name	6000000008489639194	Q10290608	shared: urraca,viegas
1	6000000006989576865	Q18526681	child	date	6000000002006036838	Q75271478	born 1577 vs 1577
1	6000000006989617193	Q110302503	mother	solo	6000000001544596977	Q101510019	position
1	6000000006993799460	Q94938372	child	date	6000000012419052119	Q1352818	born 1732 vs 1732
1	6000000006993834140	Q27644203	father	solo	6000000012419052119	Q1352818	position
1	6000000006998189368	Q18286696	child	date	6000000000073447369	Q18286706	born 1778 vs 1778
1	6000000007003448017	Q7342512	child	date	6000000003891024547	Q75518859	born 1592 vs 1592
1	6000000007005366912	Q116826346	father	solo	6000000012267651317	Q99325076	position
1	6000000007006255118	Q109904495	spouse	date	6000000004237788865	Q47102	born 1810 vs 1808
1	6000000007012473969	Q116085358	child	name	6000000008196936106	Q105873325	shared: elisabeth
1	6000000007016668173	Q3848149	father	solo	6000000015518696088	Q2890882	position
1	6000000007021711716	Q55281610	mother	solo	6000000009600542761	Q106967437	position
1	6000000007022100836	Q75518864	child	date	6000000003891024547	Q75518859	born 1590 vs 1590
1	6000000007023689697	Q101428256	mother	solo	6000000006889735530	Q262428	position
1	6000000007025824186	Q101510107	mother	solo	6000000002176654174	Q374056	position
1	6000000007026579130	Q5499497	child	date	6000000007026278130	Q5613434	born 1668 vs 1668
1	6000000007033373775	Q102860306	child	name	6000000007033906052	Q116006299	shared: simone
1	6000000007036832770	Q233704	child	date	6000000001336650473	Q51673	born -39 vs -39
1	6000000007037025302	Q75527297	child	date	6000000000348784692	Q1557224	born 1790 vs 1790
1	6000000007037161255	Q18517273	mother	solo	6000000011902372767	Q18576644	position
1	6000000007037308033	Q26997758	spouse	date	6000000007036545388	Q2833455	born 1862 vs 1862
1	6000000007037369042	Q1285796	child	date	6000000007036716536	Q547291	born 1820 vs 1820
1	6000000007037369475	Q351503	father	solo	6000000000424698537	Q1413	position
1	6000000007037746014	Q75527112	mother	solo	6000000008243164447	Q75527306	position
1	6000000007038023043	Q75527286	child	date	6000000000348784692	Q1557224	born 1781 vs 1781
1	6000000007038068001	Q75527293	mother	solo	6000000002803056741	Q1067288	position
1	6000000007038272790	Q109296112	father	solo	6000000006127601380	Q16594560	position
1	6000000007042042380	Q11858848	spouse	solo	6000000002779999523	Q11903024	position
1	6000000007048749006	Q102859745	father	solo	6000000003828245077	Q9652383	position
1	6000000007058193896	Q110302494	father	solo	6000000006989509411	Q110302493	position
1	6000000007058378429	Q110302498	mother	solo	6000000006989509411	Q110302493	position
1	6000000007061361237	Q3638489	child	date	4924524160660049048	Q241179	born 1253 vs 1253
1	6000000007061365126	Q3637283	child	date	4924524160660049048	Q241179	born 1254 vs 1254
1	6000000007061554023	Q5973389	child	date	4924524160660049048	Q241179	born 1256 vs 1256
1	6000000007061932401	Q1529309	father	solo	6000000013938388032	Q64825325	position
1	6000000007068616566	Q76263146	child	solo	6000000007068934100	Q698954	position
1	6000000007068841360	Q20017579	child	date	6000000007069007071	Q350010	born 1613 vs 1613
1	6000000007069116381	Q75278555	mother	solo	6000000004566305741	Q7782301	position
1	6000000007079832221	Q10363865	father	solo	6000000008489639194	Q10290608	position
1	6000000007079953080	Q100436622	mother	solo	6000000008489639194	Q10290608	position
1	6000000007085005382	Q99208429	father	solo	6000000006444353955	Q76360292	position
1	6000000007086803438	Q710894	father	solo	6000000006101430432	Q541848	position
1	6000000007087224284	Q3356246	mother	solo	6000000007087224258	Q349097	position
1	6000000007087224288	Q3526361	child	name	6000000002188640658	Q6229938	shared: theodora
1	6000000007087918235	Q61911009	father	solo	6000000009436980438	Q5730764	position
1	6000000007090653215	Q19629946	mother	solo	6000000002632163398	Q472209	position
1	6000000007090942276	Q327869	child	date	6000000007091442245	Q61750968	born 1793 vs 1793
1	6000000007091351365	Q61750969	spouse	solo	6000000007091442245	Q61750968	position
1	6000000007092225669	Q111983383	child	date	6000000009477786251	Q111983333	born 1682 vs 1682
1	6000000007093992140	Q56260324	mother	solo	6000000001368045097	Q15208	position
1	6000000007094892111	Q299271	father	solo	6000000007095401758	Q310303	position
1	6000000007095420995	Q5695637	child	date	6000000006588863216	Q5602480	born 1696 vs 1696
1	6000000007095812377	Q7528167	child	name	6000000009436980438	Q5730764	shared: john
1	6000000007099472533	Q4570609	father	solo	6000000007098508159	Q4570942	position
1	6000000007103443860	Q373236	child	date	6000000000196854600	Q660020	born 1435 vs 1435
1	6000000007103443865	Q261082	child	date	6000000000307280186	Q133372	born 1434 vs 1434
1	6000000007103452983	Q2741378	spouse	solo	6000000001323878378	Q229846	position
1	6000000007103485616	Q3086109	father	solo	6000000002447405119	Q3086637	position
1	6000000007103611425	Q2059325	father	solo	6000000007103452987	Q76220781	position
1	6000000007103611430	Q2741304	mother	solo	6000000007103452987	Q76220781	position
1	6000000007103935658	Q117430845	spouse	solo	6000000007103935652	Q27837190	position
1	6000000007103964560	Q13142675	child	name	6000000005588774140	Q735704	shared: hegau,robert
1	6000000007104114544	Q102830047	mother	solo	6000000007104027624	Q368756	position
1	6000000007104148324	Q742124	child	date	6000000003726054418	Q43961	born 945 vs 945
1	6000000007104378952	Q75397905	child	date	6000000000658152258	Q6236305	born 1283 vs 1283
1	6000000007104698561	Q116005596	mother	solo	6000000014873442462	Q357534	position
1	6000000007104949971	Q2827034	child	date	6000000000196900186	Q980949	born 1286 vs 1286
1	6000000007105284472	Q18615779	mother	solo	6000000007105284483	Q320371	position
1	6000000007106175341	Q48963619	spouse	solo	6000000000796849946	Q99806039	position
1	6000000007113396229	Q110505297	child	date	6000000007096946892	Q110505298	born 1653 vs 1653
1	6000000007116252247	Q116232136	father	solo	6000000008638521689	Q6173292	position
1	6000000007117060407	Q2721041	mother	solo	6000000001976884495	Q191231	position
1	6000000007121575142	Q3909917	father	solo	6000000008630690847	Q5343363	position
1	6000000007122118215	Q5931822	child	date	6000000002799068008	Q115870592	born 1827 vs 1827
1	6000000007123060794	Q75271922	mother	solo	6000000008630690847	Q5343363	position
1	6000000007123088396	Q75767602	child	date	6000000001980207404	Q5540308	born 1508 vs 1508
1	6000000007130224247	Q234895	child	date	6000000002134315045	Q310790	born 1861 vs 1861
1	6000000007130861524	Q75386749	spouse	solo	6000000008078374591	Q75386751	position
1	6000000007134829479	Q116005616	spouse	name	6000000014072052709	Q3173481	shared: margareta,pamele
1	6000000007141651300	Q2054995	child	name	6000000000424683366	Q15730031	shared: tuscany
1	6000000007142796651	Q61313767	father	solo	6000000007143230282	Q61313756	position
1	6000000007150827728	Q116052967	father	solo	6000000003649675805	Q110622314	position
1	6000000007150835529	Q75301527	spouse	solo	6000000000424798772	Q7606061	position
1	6000000007150899413	Q1553949	father	solo	6000000000424798772	Q7606061	position
1	6000000007151013109	Q18049336	mother	solo	6000000006101128459	Q3436643	position
1	6000000007151025583	Q76437890	spouse	name	6000000004167822768	Q382339	shared: limoges
1	6000000007151046152	Q260033	spouse	solo	6000000007151145957	Q642469	position
1	6000000007151199993	Q76183957	mother	solo	6000000005016686756	Q28146078	position
1	6000000007151286895	Q75906551	child	name	6000000008630617831	Q75928235	shared: roger
1	6000000007151361260	Q105770022	mother	solo	6000000009573554456	Q2624328	position
1	6000000007151444424	Q16197990	father	solo	6000000003210397426	Q75238241	position
1	6000000007151556104	Q110582534	father	solo	6000000003649751740	Q2745179	position
1	6000000007151675195	Q82616647	child	solo	6000000094525426839	Q82558509	position
1	6000000007151711769	Q15649137	spouse	solo	6000000015065329634	Q630794	position
1	6000000007151766150	Q3778865	father	solo	6000000007151890921	Q75386816	position
1	6000000007151818274	Q56331600	child	date	6000000022674581468	Q111464539	born 1854 vs 1854
1	6000000007151910134	Q121344810	mother	solo	6000000003523313901	Q121344808	position
1	6000000007151943238	Q110509594	mother	solo	6000000007472051048	Q2502478	position
1	6000000007151944038	Q25172124	father	solo	6000000005016686756	Q28146078	position
1	6000000007158512933	Q513793	father	solo	6000000002187821018	Q272620	position
1	6000000007158562367	Q1291252	father	solo	6000000007155293220	Q361276	position
1	6000000007158583803	Q75095011	spouse	solo	6000000003139948837	Q56733880	position
1	6000000007158694113	Q76049682	father	solo	6000000003639989318	Q4773771	position
