our_geni	our_name	via_child_geni	via_child_name	via_child_qid	candidate_parent_qids
6000000008679164034	Jean de L'Isle-Bouchard sgr de L'Isle-Bouchard	6000000008597759994	Catherine de l'Isle-Bouchard	Q56589275	Q101509787|Q101509803
6000000008679317189	Jeanne de Bueil	6000000008597759994	Catherine de l'Isle-Bouchard	Q56589275	Q101509787|Q101509803
6000000008689932031	Isabeau de Clisson	6000000008679509321	Jean de Rieux	Q2002437	Q96243594|Q96243603
6000000008690213534	N.N.	6000000003375343789	Oluf Olufsen Lunge	Q96240721	Q130334532
6000000008690215742	Jean de Rieux	6000000008679509321	Jean de Rieux	Q2002437	Q96243594|Q96243603
6000000008690566385	Anna Jürgensdotter von Lode	6000000003193805903	Margaretha von Rosen von Undel und Huljel	Q107305295	Q104550866
6000000008690703652	Anna Margaretha von Uexküll	6000000008572730375	Hans Hinrich von Tiesenhausen	Q110621152	Q110621406
6000000008690757359	N.N N.N.	6000000007048515168	Bermond Raymond Pelet seigneur d'Alès	Q3421083	Q112202123
6000000008707599012	Gudlaug Jonsdatter Brynjulfsdatter Til Sudrheim	6000000001195495695	Jon Marteinsønn Martinsson [stjärna]	Q101247940	Q101247941
6000000008708483039	Isabelle de BRETAGNE (de Laval-Montfort, comtesse de Laval,	6000000015098909945	François de Montfort Guy XV de Laval	Q3122217	Q6673369
6000000008716405133	Margaret Stewart	6000000000548504042	Archibald Douglas	Q359901	Q18528955
6000000008723740326	Elisabeth Rydelia	6000000020018680440	Johan Hinric Lidén	Q5950279	Q123195606
6000000008734179157	Ebba von Tiesenhausen a. Odensee	6000000006585326441	Anna Simonsdotter von Lode	Q104550261	Q104550264
6000000008737078733		6000000008737141487	Hiro Saga	Q448018	Q9192328
6000000008737237569	蘭 幼	6000000009796535956	Puyi [Aisin Gioro] the last Emperor of China	Q185152	Q701641
6000000008753867642	Anna Margaretha von Zoege	6000000007522445531	Carl Henrik Wrangel af Adinal till Sontack	Q5040309	Q117277762
6000000008755738088	尚子 嵯峨	6000000008737141487	Hiro Saga	Q448018	Q9192328
6000000008758630400	Petrus Petri Franc	6000000008757998837	Peder Franc	Q89500077	Q105944506
6000000008761519434	Elisabeth Gertrud von Fersen	6000000007521929058	Hermann Hansson Wrangel to Adinal	Q110303491	Q110303496
6000000008778292502	Anna Jönsdotter Snakenborg	6000000008753904560	Helena Henriksdotter Zoege von Manteuffel	Q107305304	Q107305310
6000000008779457360	Hans von Taube of Sage	6000000008779412850	Elisabeth Hansson Taube	Q134269506	Q134269507|Q134269508
6000000008779468668	Hans Vickesson Vickesson von Wrangell a. Ellistfer	6000000008771062392	Hermann Hansson von Wrangell a. Ellistfer	Q104550791	Q104550795|Q104550804
6000000008780067073	Ide Lydersdatter Holck af Asdal	6000000003343999853	Johanne Andersdatter Panter til Asdal	Q4988843	Q108840739|Q108840740
6000000008780393250	Tore Christophers	6000000017455089738	Theodor Ankarcrona till Runsa	Q2417316	Q110304569|Q110304572
6000000008787043512	Adelheid von Württemberg	6000000002187639527	Hermann von Pfannberg- Peggau	Q1284076	Q76300039
6000000008787179248	Ludwig III von Württemberg	6000000002187639527	Hermann von Pfannberg- Peggau	Q1284076	Q76300039
6000000008788456195	Erik Carlsson Siöblad	6000000006168349183	Charlotta Christina Siöblad	Q75596307	Q4528245|Q115870810
6000000008788936550	Conrad II. Znojmo	6000000014761557537	Konrád III Ota Znojemský	Q371390	Q2422406|Q3512524
6000000008798015175	Johan Jakob Pfeiff	6000000008798076193	Elisabeth Pfeiff	Q138752237	Q12365233
6000000008799851672	Pons I de Cuiseaux seigneur de Cuiseaux	6000000009573495100	Matilda de Cuiseaux comtesse de Geneva	Q61865658	Q110523306
6000000008799860782	Laura de Senecy	6000000009573495100	Matilda de Cuiseaux comtesse de Geneva	Q61865658	Q110523306
6000000008799884985	Guillelm IV de Tolosa comte de Tolosa	6000000000596503208	Mahaut Philippa d'Aquitaine	Q3056729	Q75243060
6000000008803714206	Eleonore Waldenström	6000000003048019484	Grevinna Elsa von Rosen	Q3051742	Q75393275|Q75393276
6000000008806616403	Anders Upplänning	6000000008847716685	Jonas Andersson Österling	Q6257891	Q19976768
6000000008806951044	Oda Леопольдовна von Stade	6000000026164892867	Akarina von Loccum of Elsdorf	Q135983681	Q4331319
6000000008809914157	William de Mandeville I, Constable of the Tower of London	5224589590650101435	Geoffrey The Outlaw de Mandeville 1st Earl of Essex	Q936911	Q175780|Q75389757
6000000008810797969	Axel Sehested	6000000019221900411	Christen Thomesen Sehested	Q873229	Q110549386|Q110549389
6000000008812362190	Eva Christina De Geer	6000000008512973510	Jean Jacques De Geer af Finspång till Finspång	Q5618664	Q110303080|Q110303092
6000000008826709048	Margareta Faxe	6000000015200414625	Josias Hegardt	Q30064117	Q122460823
6000000008830654894	Carl Arvid Svensson Hallenborg	6000000010762472147	Karl Arvid Hallenborg	Q5784597	Q137213784
6000000008831106227	Hilla Birgitta Trolle	6000000006127526166	Hans Fredrik Wachtmeister af Johannishus	Q6228025	Q110303162
6000000008840975651	Carl Gustaf Lagerfelt	6000000008890247904	Gustaf Adolf Lagerfelt	Q5931081	Q109835397|Q109835398
6000000008841179321	Maria Elisabet von der Osten	6000000008890247904	Gustaf Adolf Lagerfelt	Q5931081	Q109835397|Q109835398
6000000008844611185	菊子 前田	6000000016651884785	Miiko Sakai	Q11644240	Q11397723
6000000008847604706	Elisabet Olofsdotter Luth	6000000008612246851	Margareta Jönsdotter Gothus	Q104550303	Q116779751
6000000008850019174	Jobst II von Barby-Mühlingen Graf	6000000006727753007	Agnes Elisabeth von Barby-Mühlingen Gräfin zu Stolberg-Stolberg	Q44192661	Q55909990|Q101519816
6000000008851768704	Harald Tyrilsson Stålhandske	6000000008896650926	Tyril Haraldsson Stålhandske	Q122978218	Q136689673
6000000008851898747	Anna Henriksdotter Lapp	6000000008896650926	Tyril Haraldsson Stålhandske	Q122978218	Q136689673
6000000008851935563	Christina Maria Silfverskiöld	6000000013289190946	Helena Sofia Ollonberg	Q131726352	Q131726353|Q131726366
6000000008857442593	Anna von Tiesenhausen	6000000009744380937	Fabian I von Fersen	Q105796063	Q105796072
6000000008858884656	Ingeramne De Hesbaye	6000000005792904234	Ermengarde in de Haspengouw	Q231827	Q56258080
6000000008861365430	Margarethe Charlotte von Wrangell	6000000010798491501	Gustav* Magnus Edler von Rennenkampff	Q110619323	Q110619339
6000000008863020059	Isabella Tusoli	6000000000955990248	Maria Anna Buonaparte	Q55758117	Q55758157|Q96212951
6000000008863211195	Isnardo Malaspina marchese di Verrucola	6000000008863616382	Gabriele Malaspina marchese di Verrucola	Q28669776	Q110155022|Q89913492
6000000008863518257	Niels Jonsen Bille	6000000008549672602	Jon Nielsen Bille af Solbjerg	Q96240768	Q130334528
6000000008863681676	Joan Beaumont	6000000001471825485	William Beaumont	Q75275293	Q75275297|Q75275299
6000000008866012988		6000000000672141254	Eudoxia of Moscow	Q2624015	Q2287599|Q61268398
6000000008866597519		6000000008867612516	Simeon, Kassimovi Quasimi khaan ning Venemaa suurvürst ja tsaar	Q336544	Q15992619
6000000008869351112	Christopher Pauli Rose	6000000008869238999	Mette Marie Rose	Q4975419	Q12306321
6000000008869436102	Gertrud Christensdatter Lemvig	6000000008869238999	Mette Marie Rose	Q4975419	Q12306321
6000000008871376753	Fiodoras Zasiokinas	6000000018229672316	Petras Zasekinas	Q21856949	Q138646099
6000000008872735988	Adelaide Alice d'Angers	6000000006592340139	Hamelin de Warenne 4th Earl of Surrey, Vicomte de Touraine	Q524181	Q75384556
6000000008877426357	Constantine Vasilyevich of Rostov	6000000013353571339	Agathia Olga of Rostov	Q4056769	Q4231305|Q61268397
6000000008877854689	Feotinia Maria Ivanovna княгиня Ростовская princess	6000000013353571339	Agathia Olga of Rostov	Q4056769	Q4231305|Q61268397
6000000008879730008	Frans Jennings	6000000008879745955	John Jennings	Q5881738	Q20156126
6000000008879740370	Maria Christina Bedoire	6000000008879745955	John Jennings	Q5881738	Q20156126
6000000008880345581	Francesco II Gonzaga marchese di Mantova	6000000015100832514	Ercole Gonzaga	Q2631018	Q715191
6000000008880361665	Rufrius Crispinus	6000000008880352759	Rufrius Crispinus	Q21634942	Q2321555
6000000008881777692	Odert Reinhold von Essen d.y.	6000000002843878352	Sofia Maria von Essen af Zellie	Q135661282	Q5855920
6000000008883056624	Johanna de Glymes	6000000006444496545	Ferri II de Mailly Baron de Conty	Q96145530	Q109012582|Q109012583
6000000008889776014	Elisabet von Löben	6000000008889981884	Henrik Georg Falkenberg af Bålby	Q96212609	Q109835801
6000000008889872098	Magdalena Christina Appelbom	6000000008890203139	Otto Johan Lagerfelt	Q19976679	Q109835400
6000000008889998142	Ulrika Bonde af Björnö	6000000008889728178	Melcher Falkenberg af Bålby	Q5724502	Q109835413|Q109835419
6000000008890109344	Henrik Falkenberg af Bålby	6000000008889728178	Melcher Falkenberg af Bålby	Q5724502	Q109835413|Q109835419
6000000008890202921	Sofia Dorotea Henrietta Filippina von Metsch	6000000008649956346	Fredrik Georg Hans Carl Wachtmeister af Johannishus	Q6227936	Q110303159
6000000008896190153	Israel Olai	6000000008890300038	Israel Israelsson Lagerfelt	Q5931104	Q96116677|Q109835775
6000000008896669464	Sigrid Olofsdotter	6000000008890300038	Israel Israelsson Lagerfelt	Q5931104	Q96116677|Q109835775
6000000008899534492	Friedrich II. Graf von Goseck	6000000008861833558	Friedrich III. Graf von Goseck	Q1459966	Q1459928|Q114212756
6000000008899535054	Margareta Eleonora von Beijer	6000000006127651007	Gustaf Fredrik Gyllenborg	Q5620980	Q5779264
6000000008899550780	Virginia Kristina Kruuse af Verchou	6000000011716101677	Anna Sofia Adlerberg	Q19822661	Q109835558
6000000008899601765	Adelheid von Stade Countess	6000000004533173415	Friedrich IV van Putelendorf	Q1460005	Q61865793
6000000008901104459	Margaretha Georgsdotter von Schilling	6000000012815069715	Ewold Johann von Vietinghoff	Q12362526	Q109835875
6000000008901125353	Anna von der Recke	6000000004324288947	Wolter II von Stackelberg	Q109835871	Q109835873
6000000008907098283	Brita Albrektsdotter Schwede	6000000008907588749	Sara Christina Schwede	Q122764427	Q10435656
6000000008907589148	Agnes Von Veldenz	6000000003827618116	Heinrich III, Graf von Veldenz III	Q25356678	Q25356239|Q110153597
6000000008907831628	Sara Catharina Olivecrona	6000000022596159029	Carl Johan Nordenstam	Q108700149	Q6014859|Q116454777
6000000008907852711	Heinrich II von Veldenz II	6000000003827618116	Heinrich III, Graf von Veldenz III	Q25356678	Q25356239|Q110153597
6000000008908006594	Carl Fredrik Nordenstam	6000000022596159029	Carl Johan Nordenstam	Q108700149	Q6014859|Q116454777
6000000008908061070	Maria Hoffman	6000000007300761938	Gabriel Polhem	Q6052663	Q134895550
6000000008908477824	Janet Keith	6000000015799286233	John Lyon	Q16863453	Q16863452|Q75389691
6000000008932658783	Patrick Lyell	6000000007755375572	Henrik Patricksson Lyell	Q75604146	Q75604188|Q75604195
6000000008933827746	Johan Gert Gerdes	6000000008899900859	Catharina Thegner	Q109835929	Q118174984
6000000008934448406	Sibylla Gräfin von Eberstein	6000000015291356667	Georg Fugger	Q55850145	Q115254|Q58188114
6000000008935291612	Altea Silfverström	6000000006127732217	Johan Adelswärd	Q5542622	Q110547936|Q110547941
6000000008938162390	Perronelle de Montmorency, Seigneur de Damville et d'Ecouen	6000000010495206375	Jacques de Montmorency	Q3160322	Q61733480
6000000008941371309	Charlotta Elisabet Reuterskiöld	6000000005787876172	Axel Gabriel Adam Reuterskiöld	Q112974269	Q111488221
6000000008947212350	Cristina Reid	6000000008946396034	Edward Bruce	Q5342040	Q75500962|Q75500963
6000000008951079029	Peter von Sivers	6000000003071371245	Friedrich Wilhelm I. von Sivers	Q16404960	Q322735
6000000008962271638	Hedvig Ulrika Catharina Ribbing af Zernava	6000000007622658469	Johan Gabriel Banér	Q134292971	Q118175617|Q118175673
6000000008963081015	Pier Francesco de' Medici il Giovane	6000000008963051095	Lorenzino de' Medici Lorenzaccio	Q1050480	Q708697
6000000008967008790	Karl Wilhelm von Stackelberg	6000000008961180931	Otto Magnus Wilhelm Stackelberg a. d. H. Isenhof	Q12371691	Q95640367|Q95208404
6000000008969223639	Moritz IV von Oldenburg	6000000013788746789	Anna von Oldenburg	Q75246936	Q1786630|Q55155711
6000000008969935278	Dorothea von Engdes	6000000008966475791	Tönnis Johann II von Bellingshausen a. Paddas	Q64728709	Q136142300
6000000008970296600	Taddea Boiardo	6000000013332420403	Giulio de'Medici	Q1089038	Q7674427
6000000008971715921	Henry Touchet	6000000003216058025	George Tuchet	Q5545345	Q5729332
6000000008976335662	Filice or Felice Arundell	6000000001322217559	Alice Vivian	Q116026165	Q116026166|Q116026171
6000000008979112162	Abraham Falkengréen	6000000008979441405	Christopher Falkengréen	Q5724521	Q26239902
6000000008979335046	Henric Gutzloff von Segebaden	6000000018642685466	Carl Otto von Segebaden	Q88886727	Q19977072|Q133445338
6000000008987223854	Erik Reinhold von Nolcken	6000000005774368523	Carl Adam von Nolcken	Q42806517	Q90238048
6000000008987269397	Magdalena von Tiesenhausen	6000000008987305202	Johann von Uexküll	Q104550842	Q104550853
6000000008987305206	Anna von Rosen	6000000008690676974	Georg von Uexküll	Q108654322	Q104550861
6000000008988187223	Hans Larsson Preuss	6000000008394693975	Hans Didrik Hansson Ehrenpreus	Q22814296	Q117350577
6000000008988526370	Magdalena Elisabeth von Essen	6000000008961180931	Otto Magnus Wilhelm Stackelberg a. d. H. Isenhof	Q12371691	Q95640367|Q95208404
6000000008988775900	Måns Palmstierna till Grimstorp	6000000008988776807	Carl Otto Palmstierna	Q6034157	Q124694235
6000000009003760856	Fredrika de Brenner	6000000004191134373	Magnus Christian Stenhammar	Q6189095	Q28188492
6000000009004933414	Erich I von Braunschweig-Lüneburg Herzog , Fürst zu Grubenhagen	6000000006727823744	Albrecht III von Braunschweig-Lüneburg Herzog, Fürst zu Grubenhagen	Q73485	Q73452|Q21479573
6000000009005877505	Elisabeth von Rosen	6000000008603865497	Reinhold Reinholdinpoika von Uexküll	Q98698479	Q98698492
6000000009005955383	Johan I. von Anrep a. Soor	6000000007398633364	Barbara von Anrep	Q98698570	Q98698573|Q98698584
6000000009006445498	Jürgen Detloff Georg von Uexküll	6000000008501101234	Berend Johann von Uexküll	Q94939037	Q12362899
6000000009014627733	Anders Andersson Pryss	6000000001720825110	Samuel Andersson Pryss	Q16650163	Q20250108
6000000009015811223	Magdalena von Uexkull	6000000008771062392	Hermann Hansson von Wrangell a. Ellistfer	Q104550791	Q104550795|Q104550804
6000000009016125603	Reinhold Anrep	6000000009016229255	Margaretha Anrep	Q107305325	Q107305326
6000000009025970491	Imma Gravin van Zwaben von Alemannien	6000000003715297906	Hildegard	Q234410	Q671572|Q3052481
6000000009027930582	Ture Weidman biskop i Skara	6000000025986789925	Olof Johan Weidman Lagerheim	Q96464610	Q6234452
6000000009034010510	Magdalena von Maydell	6000000007398344622	Anna von Uexküll	Q105796146	Q105796157
6000000009036702751	Don Arthur Wikström	6000000009703363331	Don Arthur Lorenzo Wikström	Q65230873	Q115378232
6000000009036863442	Selma Alexandra Wikström	6000000009703363331	Don Arthur Lorenzo Wikström	Q65230873	Q115378232
6000000009043935958	Roberto Strozzi	6000000023047794149	Clarice Savelli	Q133829817	Q21618876|Q3842296
6000000009049122377	Michael I Komnenos Dukas Angelos	6000000002240804430	Michael II Komnenos Doukas	Q729407	Q441429|Q129094105
6000000009054476328	Otto Magnus von Rehbinder, Haus Kockora	6000000024503598646	Hans Wilhelm von Rehbinder a. Kockora	Q16557008	Q94935783
6000000009056631757	Alice Montagu (Montacute) 5th Countess of Salisbury	6000000000440095065	Richard Neville 16th Earl of Warwick	Q437571	Q4726013
6000000009057653367	Adam Frederik Trampe	6000000002512246141	Frederik Christopher Trampe	Q423674	Q16063196
6000000009057687360	Giertrud Hofman	6000000002512246141	Frederik Christopher Trampe	Q423674	Q16063196
6000000009086566373	Jakob Carlsson Hästesko-Fortuna	6000000012056591371	Lorentz Hästesko-Fortuna	Q112968699	Q112968700|Q112968703
6000000009094311300	Margaret de Pressene	6000000003827161491	Margaret de Pressene	Q75464246	Q75464249
6000000009108641704	Prabu Brawidjojo BHRE KERTABHUMI	6000000000465925751	Raden Bondan Kejawen Jaka R. Bondan Kejawan [18 GGF Ajie Kabul]	Q120070693	Q127373583
6000000009108659081	Wandam Kuning Putri Inang	6000000000465925751	Raden Bondan Kejawen Jaka R. Bondan Kejawan [18 GGF Ajie Kabul]	Q120070693	Q127373583
6000000009115140731	Shahrbanu bint Yazdegird III	5102404071680114676	Ali Zayn al-Abidin Al-Husayni	Q314978	Q2995077
6000000009115952463	Paul Brandenburg zu Salm-Obersalm 3	6000000003320644029	Christine Katharina de Lorraine comtess de Vaudémont	Q3697572	Q110504251|Q110504252
6000000009117282162	Ida Helle Margaretha Krag	6000000010975960804	Jens lensbaron Krag-Juel-Vind Lensbaron	Q12319357	Q110304280
6000000009117409257	Maria Moravia	6000000014761557537	Konrád III Ota Znojemský	Q371390	Q2422406|Q3512524
6000000009126055472	Ibrahim	6000000063629142916	Kudaykul of Kazan	Q4502071	Q1960215|Q61814563
6000000009126679273	Amé Emich de Blâmont Seigneur de Deneuvre	6000000003827464516	Jeanne von Rappoltstein	Q116005606	Q116005607|Q116005608
6000000009127769452	Gartnait de Mar	6000000001713383244	Domhnall of Mar 8th Earl of Mar	Q1237391	Q5524423|Q5110758
6000000009130163705	Elvira Pérez	6000000010650664340	Aurembiaix, comtessa d'Urgell	Q4822291	Q433599|Q20875832
6000000009130581157	Cesare d'Este duca di Modena e Reggio	6000000004150911910	Alfonso III d'Este duca di Modena	Q603352	Q59657
6000000009131653710	Feodorovna Фёдоровна Тверская Tverskaya	6000000009132462454	Boris Alexandrovich of Tver	Q4093742	Q4060924|Q61754407
6000000009132443642	Alexander Ivanovich of Tver of Tver / Tverskoy	6000000009132462454	Boris Alexandrovich of Tver	Q4093742	Q4060924|Q61754407
6000000009134992437	Ricciarda di Saluzzo	6000000024431403155	Sigismondo I d'Este, signore di S.Martino	Q2711048	Q3934679
6000000009144010507	Rosamunda van Egmont	6000000003417416223	Lord Aelbert I van Egmond	Q2840239	Q13437005
