card_id	slot	side	sex	options	geni_id	our_name	qid	candidate_name
sibling|6000000005607119240|M|ours	sibling	ours	M	2	6000000005607119268		Q31502280	Per Oftedal
sibling|6000000005607119240|M|ours	sibling	ours	M	2	6000000009317711281		Q31502280	Per Oftedal
child|6000000005607659789|M|ours	child	ours	M	3	6000000004183914815		Q12011445	Ådne Cappelen
child|6000000005607659789|M|ours	child	ours	M	3	6000000005607659767	Hans Borchgrevink Cappelen	Q12011445	Ådne Cappelen
child|6000000005607659789|M|ours	child	ours	M	3	6000000039697288960		Q12011445	Ådne Cappelen
child|6000000005621690385|M|ours	child	ours	M	2	6000000005631550001	Knud Bille Christian Eiler Brockenhuus-Schack	Q12309540	Eiler Brockenhuus-Schack
child|6000000005621690385|M|ours	child	ours	M	2	6000000176132565907	Knud Bille C. E. Brockenhuus Schack	Q12309540	Eiler Brockenhuus-Schack
sibling|6000000005621690385|M|ours	sibling	ours	M	2	6000000005631550001	Knud Bille Christian Eiler Brockenhuus-Schack	Q12309540	Eiler Brockenhuus-Schack
sibling|6000000005621690385|M|ours	sibling	ours	M	2	6000000176132565907	Knud Bille C. E. Brockenhuus Schack	Q12309540	Eiler Brockenhuus-Schack
child|6000000005631313008|M|ours	child	ours	M	2	6000000005631550001	Knud Bille Christian Eiler Brockenhuus-Schack	Q12309540	Eiler Brockenhuus-Schack
child|6000000005631313008|M|ours	child	ours	M	2	6000000176132565907	Knud Bille C. E. Brockenhuus Schack	Q12309540	Eiler Brockenhuus-Schack
sibling|6000000005631313008|M|ours	sibling	ours	M	2	6000000005631550001	Knud Bille Christian Eiler Brockenhuus-Schack	Q12309540	Eiler Brockenhuus-Schack
sibling|6000000005631313008|M|ours	sibling	ours	M	2	6000000176132565907	Knud Bille C. E. Brockenhuus Schack	Q12309540	Eiler Brockenhuus-Schack
sibling|6000000005646429009|M|ours	sibling	ours	M	4	6000000005648734007	Christian Reventlow	Q126280660	Henrik Reventlow til Binebek
sibling|6000000005646429009|M|ours	sibling	ours	M	4	6000000005648889084	Henrik Reventlow	Q126280660	Henrik Reventlow til Binebek
sibling|6000000005646429009|M|ours	sibling	ours	M	4	6000000005651373001	Cai Reventlow	Q126280660	Henrik Reventlow til Binebek
sibling|6000000005646429009|M|ours	sibling	ours	M	4	6000000005651468006	Heinrich Reventlow	Q126280660	Henrik Reventlow til Binebek
sibling|6000000005646765008|M|ours	sibling	ours	M	4	6000000005648734007	Christian Reventlow	Q126280660	Henrik Reventlow til Binebek
sibling|6000000005646765008|M|ours	sibling	ours	M	4	6000000005648889084	Henrik Reventlow	Q126280660	Henrik Reventlow til Binebek
sibling|6000000005646765008|M|ours	sibling	ours	M	4	6000000005651373001	Cai Reventlow	Q126280660	Henrik Reventlow til Binebek
sibling|6000000005646765008|M|ours	sibling	ours	M	4	6000000005651468006	Heinrich Reventlow	Q126280660	Henrik Reventlow til Binebek
sibling|6000000005653565002|M|ours	sibling	ours	M	8	6000000001504627569	Detlev von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653565002|M|ours	sibling	ours	M	8	6000000011592073415	Detlev von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653565002|M|ours	sibling	ours	M	8	6000000011592115222	Conrad von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653565002|M|ours	sibling	ours	M	8	6000000011591827669	Adam Christoph von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653565002|M|ours	sibling	ours	M	8	6000000001504627619	Heinrich Adolph von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653565002|M|ours	sibling	ours	M	8	6000000010784369056	Henning Christopher von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653565002|M|ours	sibling	ours	M	8	6000000011591753003	Conrad von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653565002|M|ours	sibling	ours	M	8	6000000011592017603	Alexander von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653830015|M|ours	sibling	ours	M	8	6000000001504627569	Detlev von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653830015|M|ours	sibling	ours	M	8	6000000011592073415	Detlev von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653830015|M|ours	sibling	ours	M	8	6000000011592115222	Conrad von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653830015|M|ours	sibling	ours	M	8	6000000011591827669	Adam Christoph von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653830015|M|ours	sibling	ours	M	8	6000000001504627619	Heinrich Adolph von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653830015|M|ours	sibling	ours	M	8	6000000010784369056	Henning Christopher von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653830015|M|ours	sibling	ours	M	8	6000000011591753003	Conrad von Holstein	Q12316219	Henning Christopher von Holstein
sibling|6000000005653830015|M|ours	sibling	ours	M	8	6000000011592017603	Alexander von Holstein	Q12316219	Henning Christopher von Holstein
child|6000000005666044487|M|ours	child	ours	M	4	6000000043199217104	Cadwallon ab Owain Cyfeiliog	Q2071159	Gwenwynwyn
child|6000000005666044487|M|ours	child	ours	M	4	6000000058547238028	Daniel ab Owain Cyfeiliog	Q2071159	Gwenwynwyn
child|6000000005666044487|M|ours	child	ours	M	4	6000000058547998836	Eliwys ab Owain Cyfeiliog	Q2071159	Gwenwynwyn
child|6000000005666044487|M|ours	child	ours	M	4	6000000058546427862	Moeleri ab Owain Cyfeiliog	Q2071159	Gwenwynwyn
sibling|6000000005680745001|F|ours	sibling	ours	F	4	6000000076726249042	Rebecca Atchison	Q75299089	Sophia Charlotte Feilding
sibling|6000000005680745001|F|ours	sibling	ours	F	4	6000000015653633816	Sophia Charlotte Feilding	Q75299089	Sophia Charlotte Feilding
sibling|6000000005680745001|F|ours	sibling	ours	F	4	6000000015654170296	Matilda Feilding	Q75299089	Sophia Charlotte Feilding
sibling|6000000005680745001|F|ours	sibling	ours	F	4	6000000015654016616	Augustus Sophia Feilding	Q75299089	Sophia Charlotte Feilding
child|6000000005686286001|M|theirs	child	theirs		2	6000000006906787448	Amadeus de Grandison	Q22582565	Henri III of Grandson
child|6000000005686286001|M|theirs	child	theirs		2	6000000006906787448	Amadeus de Grandison	Q1559051	Gerard of Grandson
child|6000000005686286001|F|ours	child	ours	F	3	6000000002603696196	Alice Devereux Baroness Devereux	Q96318989	Willelmeta von Grandson
child|6000000005686286001|F|ours	child	ours	F	3	6000000003828071371	Guillemette de Grandson	Q96318989	Willelmeta von Grandson
child|6000000005686286001|F|ours	child	ours	F	3	6000000006602628318	Agnes De Grandison	Q96318989	Willelmeta von Grandson
sibling|6000000005686286001|M|theirs	sibling	theirs		2	6000000006906787448	Amadeus de Grandison	Q1559051	Gerard of Grandson
sibling|6000000005686286001|M|theirs	sibling	theirs		2	6000000006906787448	Amadeus de Grandison	Q22582565	Henri III of Grandson
sibling|6000000005686286001|F|ours	sibling	ours	F	3	6000000002603696196	Alice Devereux Baroness Devereux	Q96318989	Willelmeta von Grandson
sibling|6000000005686286001|F|ours	sibling	ours	F	3	6000000003828071371	Guillemette de Grandson	Q96318989	Willelmeta von Grandson
sibling|6000000005686286001|F|ours	sibling	ours	F	3	6000000006602628318	Agnes De Grandison	Q96318989	Willelmeta von Grandson
child|6000000005689140001|M|theirs	child	theirs		2	6000000006906787448	Amadeus de Grandison	Q22582565	Henri III of Grandson
child|6000000005689140001|M|theirs	child	theirs		2	6000000006906787448	Amadeus de Grandison	Q1559051	Gerard of Grandson
child|6000000005689140001|F|ours	child	ours	F	3	6000000002603696196	Alice Devereux Baroness Devereux	Q96318989	Willelmeta von Grandson
child|6000000005689140001|F|ours	child	ours	F	3	6000000003828071371	Guillemette de Grandson	Q96318989	Willelmeta von Grandson
child|6000000005689140001|F|ours	child	ours	F	3	6000000006602628318	Agnes De Grandison	Q96318989	Willelmeta von Grandson
sibling|6000000005689140001|M|theirs	sibling	theirs		2	6000000006906787448	Amadeus de Grandison	Q1559051	Gerard of Grandson
sibling|6000000005689140001|M|theirs	sibling	theirs		2	6000000006906787448	Amadeus de Grandison	Q22582565	Henri III of Grandson
sibling|6000000005689140001|F|ours	sibling	ours	F	3	6000000002603696196	Alice Devereux Baroness Devereux	Q96318989	Willelmeta von Grandson
sibling|6000000005689140001|F|ours	sibling	ours	F	3	6000000003828071371	Guillemette de Grandson	Q96318989	Willelmeta von Grandson
sibling|6000000005689140001|F|ours	sibling	ours	F	3	6000000006602628318	Agnes De Grandison	Q96318989	Willelmeta von Grandson
child|6000000005690508001|F|ours	child	ours	F	2	6000000147813392871	Elizabeth Benison	Q76251247	Jane Bradbourne
child|6000000005690508001|F|ours	child	ours	F	2	6000000002116232598	Elizabeth Cotton	Q76251247	Jane Bradbourne
child|6000000005690614001|F|ours	child	ours	F	2	6000000147813392871	Elizabeth Benison	Q76251247	Jane Bradbourne
child|6000000005690614001|F|ours	child	ours	F	2	6000000002116232598	Elizabeth Cotton	Q76251247	Jane Bradbourne
child|6000000005703065006|M|ours	child	ours	M	3	6000000006727993822	Thomas Bodenham	Q75601405	Sir Roger Bodenham
child|6000000005703065006|M|ours	child	ours	M	3	6000000006727993829	Roger Bodenham	Q75601405	Sir Roger Bodenham
child|6000000005703065006|M|ours	child	ours	M	3	6000000076334463863	John Bodenham	Q75601405	Sir Roger Bodenham
sibling|6000000005703890001|F|theirs	sibling	theirs		2	6000000003827590199	Hedwige de Roucy	Q58672942	Ermentrude de Roucy
sibling|6000000005703890001|F|theirs	sibling	theirs		2	6000000003827590199	Hedwige de Roucy	Q58674397	Aelis of Roucy
child|6000000005739230782|M|ours	child	ours	M	4	6000000043198879030	Rhys Wyndod ap Rhys	Q110636817	Ithel Fychan, lord of Mostyn
child|6000000005739230782|M|ours	child	ours	M	4	6000000043198763158	Gruffudd ap Rhys	Q110636817	Ithel Fychan, lord of Mostyn
child|6000000005739230782|M|ours	child	ours	M	4	6000000043198984839	Llewelyn ap Rhys	Q110636817	Ithel Fychan, lord of Mostyn
child|6000000005739230782|M|ours	child	ours	M	4	6000000043198304410	Hywel ap Rhys	Q110636817	Ithel Fychan, lord of Mostyn
sibling|6000000005743334032|M|ours	sibling	ours	M	4	6000000009375699821	Salomon Henschen	Q48562334	Lars Niclas Henschen
sibling|6000000005743334032|M|ours	sibling	ours	M	4	6000000037050258459	Hans Vilhelm Henschen	Q48562334	Lars Niclas Henschen
sibling|6000000005743334032|M|ours	sibling	ours	M	4	6000000009375740528	Per Gabriel Henschen	Q48562334	Lars Niclas Henschen
sibling|6000000005743334032|M|ours	sibling	ours	M	4	6000000009375986220	Sven Magnus Henschen	Q48562334	Lars Niclas Henschen
child|6000000005745247851|F|ours	child	ours	F	6	6000000031645290930	Kathinka Jørgensen	Q138377127	Ellen Munthe-Kaas
child|6000000005745247851|F|ours	child	ours	F	6	6000000001504652988	Anna Margrete Munthe-Kaas	Q138377127	Ellen Munthe-Kaas
child|6000000005745247851|F|ours	child	ours	F	6	6000000021248424746	Nanna Rønneberg Sandvik	Q138377127	Ellen Munthe-Kaas
child|6000000005745247851|F|ours	child	ours	F	6	6000000081069708997	NN	Q138377127	Ellen Munthe-Kaas
child|6000000005745247851|F|ours	child	ours	F	6	6000000081069380232		Q138377127	Ellen Munthe-Kaas
child|6000000005745247851|F|ours	child	ours	F	6	6000000081023032990	Ruth Rønneberg Schreiner	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745247851|F|ours	sibling	ours	F	6	6000000031645290930	Kathinka Jørgensen	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745247851|F|ours	sibling	ours	F	6	6000000001504652988	Anna Margrete Munthe-Kaas	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745247851|F|ours	sibling	ours	F	6	6000000021248424746	Nanna Rønneberg Sandvik	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745247851|F|ours	sibling	ours	F	6	6000000081069708997	NN	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745247851|F|ours	sibling	ours	F	6	6000000081069380232		Q138377127	Ellen Munthe-Kaas
sibling|6000000005745247851|F|ours	sibling	ours	F	6	6000000081023032990	Ruth Rønneberg Schreiner	Q138377127	Ellen Munthe-Kaas
child|6000000005745911218|F|ours	child	ours	F	6	6000000031645290930	Kathinka Jørgensen	Q138377127	Ellen Munthe-Kaas
child|6000000005745911218|F|ours	child	ours	F	6	6000000001504652988	Anna Margrete Munthe-Kaas	Q138377127	Ellen Munthe-Kaas
child|6000000005745911218|F|ours	child	ours	F	6	6000000021248424746	Nanna Rønneberg Sandvik	Q138377127	Ellen Munthe-Kaas
child|6000000005745911218|F|ours	child	ours	F	6	6000000081069708997	NN	Q138377127	Ellen Munthe-Kaas
child|6000000005745911218|F|ours	child	ours	F	6	6000000081069380232		Q138377127	Ellen Munthe-Kaas
child|6000000005745911218|F|ours	child	ours	F	6	6000000081023032990	Ruth Rønneberg Schreiner	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745911218|F|ours	sibling	ours	F	6	6000000031645290930	Kathinka Jørgensen	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745911218|F|ours	sibling	ours	F	6	6000000001504652988	Anna Margrete Munthe-Kaas	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745911218|F|ours	sibling	ours	F	6	6000000021248424746	Nanna Rønneberg Sandvik	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745911218|F|ours	sibling	ours	F	6	6000000081069708997	NN	Q138377127	Ellen Munthe-Kaas
sibling|6000000005745911218|F|ours	sibling	ours	F	6	6000000081069380232		Q138377127	Ellen Munthe-Kaas
sibling|6000000005745911218|F|ours	sibling	ours	F	6	6000000081023032990	Ruth Rønneberg Schreiner	Q138377127	Ellen Munthe-Kaas
child|6000000005747654329|M|theirs	child	theirs		2	6000000005747654339	Lucius Tarquinius Collatinus	Q98374052	Tarquinius Collatinus
child|6000000005747654329|M|theirs	child	theirs		2	6000000005747654339	Lucius Tarquinius Collatinus	Q353188	Lucius Tarquinius Collatinus
child|6000000005758041019|F|theirs	child	theirs		2	6000000014037297804	Ermentrud	Q75387278	Mathilde van Vlaanderen, Comtesse de St. Pol
child|6000000005758041019|F|theirs	child	theirs		2	6000000014037297804	Ermentrud	Q122184642	Ermentrude of Flanders
child|6000000005759968026|F|ours	child	ours	F	2	6000000015816611691	Françoise de Maillé	Q114030213	Claude de Maillé
child|6000000005759968026|F|ours	child	ours	F	2	6000000016702096970	Claude de Maillé	Q114030213	Claude de Maillé
child|6000000005767888778|F|ours	child	ours	F	2	6000000052213405295	Ermintrud van Namen, Countess van de Lommegouw	Q50245499	Hedwig von Lothringen
child|6000000005767888778|F|ours	child	ours	F	2	6000000031904561422	Hedwige	Q50245499	Hedwig von Lothringen
child|6000000005779578648|F|ours	child	ours	F	2	6000000027373436586	Ingeborg Jönsdotter Kurck	Q110303538	Elina Jussintytär of Laukko
child|6000000005779578648|F|ours	child	ours	F	2	6000000007962366961	Elin Jönsdotter Kurck	Q110303538	Elina Jussintytär of Laukko
child|6000000005780368560|F|ours	child	ours	F	3	6000000051407900016	Elizabeth de Warren	Q99183391	Elizabeth de Warren
child|6000000005780368560|F|ours	child	ours	F	3	6000000021808034843	Emma Venables	Q99183391	Elizabeth de Warren
child|6000000005780368560|F|ours	child	ours	F	3	6000000021808239354	Elizabeth Warren	Q99183391	Elizabeth de Warren
child|6000000005784536054|M|ours	child	ours	M	2	6000000001544542489	Louis	Q479826	Lewis of Luxembourg
child|6000000005784536054|M|ours	child	ours	M	2	6000000011091728307	John Luxembourg	Q479826	Lewis of Luxembourg
sibling|6000000005784536054|M|ours	sibling	ours	M	2	6000000001544542489	Louis	Q479826	Lewis of Luxembourg
sibling|6000000005784536054|M|ours	sibling	ours	M	2	6000000011091728307	John Luxembourg	Q479826	Lewis of Luxembourg
child|6000000005789438199|M|ours	child	ours	M	1	6000000222402312874	Gonçalo Soares Mouro	Q57611953	Mendo Soares da Maia
sibling|6000000005789438199|M|ours	sibling	ours	M	1	6000000222402312874	Gonçalo Soares Mouro	Q57611953	Mendo Soares da Maia
child|6000000005790760245|M|ours	child	ours	M	3	6000000003243294247	Ralph Stanley	Q75616819	Sir Ralph Stanley
child|6000000005790760245|M|ours	child	ours	M	3	6000000033143188414	William Stanley	Q75616819	Sir Ralph Stanley
child|6000000005790760245|M|ours	child	ours	M	3	6000000002812132948	Robert Stanley	Q75616819	Sir Ralph Stanley
child|6000000005792904234|F|ours	child	ours	F	2	6000000007806371578	Berta	Q4953965	Hildegard, princess of Francia
child|6000000005792904234|F|ours	child	ours	F	2	6000000002188113581	Hildegarde	Q4953965	Hildegard, princess of Francia
child|6000000005792996899|F|ours	child	ours	F	4	6000000019528008275	NN Vaughan	Q76018997	Elizabeth Vaughan
child|6000000005792996899|F|ours	child	ours	F	4	6000000008630981315	Elinor Vaughan	Q76018997	Elizabeth Vaughan
child|6000000005792996899|F|ours	child	ours	F	4	6000000038406188750	Margred Vaughn	Q76018997	Elizabeth Vaughan
child|6000000005792996899|F|ours	child	ours	F	4	6000000001563217604	Elsbeth Vaughan	Q76018997	Elizabeth Vaughan
child|6000000005857671004|M|ours	child	ours	M	2	6000000015651663263	Robert d'Ufford IV	Q75239717	Walter d'Ufford
child|6000000005857671004|M|ours	child	ours	M	2	6000000015651625901	Walter d'Ufford	Q75239717	Walter d'Ufford
child|6000000005858685119|F|ours	child	ours	F	3	6000000066591817885	Elizabeth de Beauchamp	Q76375363	Isabel de Beauchamp
child|6000000005858685119|F|ours	child	ours	F	3	6000000006906853344	Isabella de Clinton	Q76375363	Isabel de Beauchamp
child|6000000005858685119|F|ours	child	ours	F	3	6000000025299336157	Margaret de Beauchamp	Q76375363	Isabel de Beauchamp
child|6000000005905260004|F|ours	child	ours	F	7	6000000002207717087	Catharina Hoyer	Q132178622	Elisabeth Hoyer
child|6000000005905260004|F|ours	child	ours	F	7	6000000006917339959	Elisabet Hoyer	Q132178622	Elisabeth Hoyer
child|6000000005905260004|F|ours	child	ours	F	7	6000000002207717103	Magdalena Hoyer	Q132178622	Elisabeth Hoyer
child|6000000005905260004|F|ours	child	ours	F	7	6000000002207717107	Christina Hoyer	Q132178622	Elisabeth Hoyer
child|6000000005905260004|F|ours	child	ours	F	7	6000000002207717111	Anna Hoyer	Q132178622	Elisabeth Hoyer
child|6000000005905260004|F|ours	child	ours	F	7	6000000002930508240	Rebecka Hoyer	Q132178622	Elisabeth Hoyer
child|6000000005905260004|F|ours	child	ours	F	7	6000000002207717123	Sophia Hoyer	Q132178622	Elisabeth Hoyer
child|6000000005911742635|M|ours	child	ours	M	3	6000000002603396836	Ingelger d'Anjou	Q75246782	Engelgar d'Anjou
child|6000000005911742635|M|ours	child	ours	M	3	5347360420190069559	Gilbert de Toulouse	Q75246782	Engelgar d'Anjou
