round	slot	from_geni	from_fs_id	ours_unmatched	theirs_unmatched
14	child	6000000005609477632	L44C-N5B	6000000003491933763	LR22-345
14	spouse	6000000005607362393	2BLY-G5Y	6000000036297260694	PSLR-SMZ
14	child	6000000005607362393	2BLY-G5Y	6000000005609458314	KCXT-WQW;KZCM-BKJ
14	spouse	6000000005607133806	2DXR-JM6	6000000005607387502	G679-SNC;LZ8N-774
14	child	6000000008934472977	LH8N-FH7	6000000008860478214	L4WN-G91
14	child	6000000003043626356	L7KQ-18Q	6000000003173346398;6000000001169232896;6000000002452584762;6000000185449575084	G78T-KM9;KLY7-F24;MGWL-Q8K
14	child	6000000013026897254	MG9L-NNF	6000000013026707929	MG9L-NX1;MG9L-NX8
14	child	6000000003332793655	LBV9-CQF	6000000014594804434;6000000014594688877	26LH-BLT;G3C6-4KG
14	child	6000000006979663813	L1PN-YT1	6000000006979663825;6000000006979663795;6000000006979663837;6000000006979663840;6000000006979663843;6000000006979663846	46B1-89Q;L1PJ-MJ6
14	child	6000000075755604038	LKX9-Z2T	6000000194387635822;6000000194387712821;6000000194387553833	2YRS-V8M;L7NR-KSM;LZVX-XHM;MMXK-Y5K;MMXK-YXC;MPRK-ZGZ;MT37-J5C;MT37-JPT
14	child	6000000003095089600	L4JW-X39	6000000002562094005;6000000002413719274	27V5-SV7;L4JW-XR2
14	child	6000000000751800995	LZM9-1B9	6000000005607432739;6000000005609529812;6000000005607023991;6000000002805683118;6000000003094961119	27JP-HZ6;LZMS-43H
14	child	6000000002313089579	LQ53-BBH	6000000007671844206;6000000045976870862	L7JC-V3K;LBW9-WYT
14	child	6000000003094939912	L7NC-JC8	6000000003095028048;6000000006890646383;6000000150606445822	K2MB-P52;L7NC-J4X
14	spouse	6000000010740900098	LCMW-G31	6000000006879779358;6000000003095108838	244T-9PN
14	child	6000000010740900098	LCMW-G31	6000000003095111026;6000000003095108996;6000000003095111006;6000000003095111016;6000000008491265569;6000000011958465645	MF8F-8TD
14	child	6000000002964063701	LHBB-MK9	6000000000172085979;6000000003094939978;6000000004141380298;6000000003094939983	2ZPB-CDR;2ZPB-CZM;G6GX-5G8;L4SB-WQV
14	child	6000000003308632681	L4JW-XHK	6000000002390711348	L4JW-X4Q;L4JW-XHD;L4JW-XWT;LCVY-5C7
14	child	6000000005609207207	LZPX-8MT	6000000005607304548	KZ7L-446
14	child	6000000058280470075	L44D-WJP	6000000177428397874;6000000003492049996;6000000177429334822	G39J-FLF;KJ5C-P3X;KJ5C-PZ8;LHDF-ZNB
14	child	6000000002294714001	GGCX-723	6000000003417407984	GBN9-TN9;GBNS-84C;GPM9-94N;P83W-5R9
14	child	6000000007582181207	L1GY-N8C	6000000150604589119;6000000150604589098	L7FY-VN6
14	child	6000000018605350184	L713-6CV	6000000005609451653;6000000175796633851	L7FX-FGL;L7L1-F49
14	child	6000000003827477248	GXS5-1C4	6000000003827484364;6000000003827611861;6000000003827618783	K87W-3Q8;KZTH-252;LJYM-HMW
14	child	4819810754900042161	LBQ8-HDJ	6000000003094919845;6000000014360849597;6000000008686085216	KJJ4-4KG;KJJ4-4KH
14	child	6000000005607475627	KLC9-MZG	6000000083298189209;6000000010708243607;6000000085132767887	K29J-3Z5;MFVP-7PL;MFVW-6BQ;MFVX-944
14	child	6000000009334050985	L7NC-KBF	6000000008112572555;6000000150599114031;6000000150599114040;6000000150599114048	21T3-1DH;21T3-1TP;21TQ-9DK
14	child	6000000007039146001	L4S1-QPJ	6000000004823969655;6000000011776958258;6000000017757560417;6000000017757140946;6000000017757823282;6000000017757772117;6000000007759142191;6000000017757738650	GQW7-B11;MF8F-6R9;MF8F-6YL;MF8P-DVY;MFLF-GZR;MFZ3-V6F;MFZZ-79B;MFZZ-MBL
14	spouse	6000000005607086641	K8TH-WTD	6000000005607086749	L78G-L2P;L78G-LRP
14	child	6000000005607086641	K8TH-WTD	6000000003491976193;6000000003491976203;6000000003491976208;6000000005607086681;6000000074721081024	2NSG-1QC;2NSG-453;2NSP-LJ2;2NSP-LNL;2Z83-3K8;K84H-W39;K86T-1NB;K88W-9P7;KH78-PJC;KHDQ-VKG;KL6Z-8VP;KZ8Z-W8K;MGG1-XBM;MGG1-XP5;MGG1-XTX;MRP7-33H;MRP7-3SY;MZWN-N6P;MZWN-N6V
14	spouse	6000000007463998893	K84R-FBF	6000000001383144321	MSVK-N35
14	child	6000000005607377431	LZYC-MY5	6000000004001880067;6000000043255655375	99W4-GZD;LQR3-DJ1
14	child	6000000003101980999	KLGF-XKS	6000000001169237236;6000000007260273284;6000000005607618945;6000000005608959418	L71W-SNX;LKYF-C7T;LRYZ-V96
14	child	6000000005608909156	L44Y-XNY	6000000177968311828;6000000177965867912	L44Y-FNT;L44Y-X2Y;L44Y-XL9;L44Y-XLV;MZL1-7GM
14	child	6000000004533196864	GDPH-XR4	6000000010916142230;6000000003827940689;6000000002187820170;6000000002187820177	GFM8-LRY
14	child	6000000002188563071	P4R5-49G	6000000010914745400;6000000095753488212	K2FY-LBV;LJTG-389
14	child	6000000004533384827	2CY3-1PX	6000000010222371285;6000000029956813928	2CY3-1BJ;2CYQ-MC4
14	child	6000000007010902347	L4H3-2WW	6000000013019695088;6000000012690116653;6000000005608880899;6000000012669761095	GGRQ-RWS;KJ5D-7R6;L4YB-HCC;LH67-2VT
14	child	6000000003491978008	L443-JY4	6000000003492033500;6000000003492049628;6000000003492049636;6000000027668939652;6000000027669499763;6000000027669544482	K8T4-TNR;KC9Z-99P;MD9M-LGZ;MDM1-526;MDM1-5VP
14	child	3960833	K298-48G	6000000007207427470;6000000024169828845;6000000150606445954	KCTP-GXG;KCWF-2LC;KFGY-X4N;KHSN-NLT
14	child	6000000009004397731	MNCS-QNK	6000000009003955760	KZDG-P46;LHX7-2L8;M61L-56N
14	child	6000000005609325475	LZXT-YYB	6000000005607086681;6000000074721081024	2NSG-1QC;2NSG-453;2NSG-4NN;2NSP-LJ2;2NSP-LNL;2Z83-3K8;K84H-W39;K86T-1NB;K88W-9P7;KH78-PJC;KHDQ-VKG;KL6Z-8VP;KZ8Z-W8K;MGG1-XBM;MGG1-XP5;MGG1-XTX;MRP7-33H;MRP7-3SY;MZWN-N61;MZWN-N6P;MZWN-N6V
14	child	6000000000496970775	LHRB-24Y	6000000011691469334;6000000011834899881	G333-WMT;LH7X-7ZG;LWYJ-8DH
14	child	6000000003095006480	L43M-GPR	6000000001818489349;6000000005609325064;6000000000172085991;6000000005609338364;6000000005609338220	2DXK-4HX;98MD-Y11;KJJH-JNL;L434-CW8;LBZF-LDQ;LHRB-L9C
14	child	6000000002280769128	LZYC-97S	6000000003095060452;6000000002276887401;6000000003094936806;6000000007774132198;6000000006979611620;6000000005607128184	GFHZ-W16;GN7K-565;GN7K-9SW;GN7K-JQW;GN7K-LJ4;GN7K-PY9;GN7K-PZR;GN7K-RML;GN7K-SWS;GN7K-XDC;L4B9-W7W;LZYC-974;LZYC-977;LZYC-97C;LZYC-9QB
14	child	6000000005609207602	KLZT-23K	6000000003095034037;6000000003095034043	KCJQ-2CR
14	child	6000000003095033067	K29N-KD5	6000000003492012823;6000000003095033100;6000000003492012608	24N4-7Q8;24N4-7QJ;GDSV-HDT
14	child	6000000001838607806	LHS4-89V	6000000003492064845;6000000003492064863	2MKK-5TF;LHJW-JT2
14	child	6000000001169146180	LCRN-853	6000000004001803290;6000000001462346608;6000000004001803302;6000000005609473110	K2Y1-QMQ;LCRJ-BTF;LZGR-RFT
14	child	6000000017658542712	P8QR-RPD	6000000012877129494	GL19-BKD;P83W-BM7;PMGM-6B3;PZH2-YCN
14	child	6000000005609425851	K8KJ-1BN	6000000003492037033;6000000003492037038;6000000005609425842;6000000003492033691;6000000003492033696;6000000003492033711;6000000003492033706	LWFP-D5H;MZWN-VBH;MZWN-VYG
14	child	5421954137570085638	LQR6-RG9	6000000006113382089;6000000003491978790;6000000002314334985	2X2D-K8C;L44V-GVD;LQR6-RK7
14	spouse	6000000009520182266	LHZP-9X8	6000000010959628203	PQGS-936
14	child	6000000003827455489	GGN2-SLK	6000000014518802852;6000000030342234842;6000000030343745844;6000000030342621104;6000000227642299824	P6K9-1D5
14	child	6000000004997229469	LK7D-2B5	6000000005607439802;6000000004997366252;6000000010840182797;6000000194961764822	2DXP-N8Y;2VB3-LFW;2VB3-LZB;2VBS-WYW;2VT5-6VS;2VTN-CQM
14	child	6000000002276876575	L4B9-DGL	6000000003095060452;6000000002276887401;6000000003094936806;6000000007774132198;6000000006979611620;6000000005607128184	GFHZ-W16;GN7K-565;GN7K-9SW;GN7K-JQW;GN7K-LJ4;GN7K-PY9;GN7K-PZR;GN7K-RML;GN7K-SWS;GN7K-XDC;L4B9-W7W;LZYC-974;LZYC-977;LZYC-97C;LZYC-9QB
14	child	6000000005170929001	MGBC-HZP	6000000017130574262;6000000000434233131;6000000017130325929	GQRX-CHW;MF8T-TCZ;MZ73-HMZ
14	child	6000000002334353763	KJ5W-4SK	6000000000137027368;6000000221920982861;6000000005609571812;6000000150598069997;6000000150598070005;6000000150598070013;6000000007225203922	K2MN-SHB;K2MN-SZZ;LQR6-H2D
14	child	6000000008285917938	LR3N-68X	6000000005607133268;6000000005012114705	GS3J-TCS;KVG3-RQL;L6JV-K4T;LBWM-DHM;LHQF-TGN;LHQF-TTK
14	spouse	6000000003827477242	GL2D-JLD	6000000003827477236	LZDT-PM1
14	child	6000000003827477242	GL2D-JLD	6000000009054066642;6000000003827477230;6000000003827484110;6000000038626605884;6000000038626595041	G6YT-ZKJ;GL2D-JLH;KHBQ-PQV;L2ZF-N7G;L2ZF-NQJ
14	child	6000000002376915521	LZYC-MYC	6000000177487928843;6000000118056357906	LZYC-9FF
14	child	6000000003195477790	KVL7-T19	6000000003094919845;6000000014360849597;6000000008686085216	KJJ4-4KG;KJJ4-4KH
14	child	6000000003094935225	KVG3-ZVD	6000000005609575150;6000000010458138262;4853206478480015683;6000000195358883832;6000000008915886820	KVG3-WWR;KVG3-ZDR;KVG3-ZJ8;KZS5-JY8;LHQZ-N5W;LHQZ-NR4
14	spouse	6000000005609102976	LQ58-YKR	6000000003491933642	KLXW-TVT
14	child	6000000002550047716	L7J1-DN5	6000000012033554846;6000000011691353527;6000000017137756234;6000000017137351834	GQ52-CLW;KHPD-QH3
14	child	6000000002963925373	L7GW-LBQ	6000000005607012185;6000000110842218896;6000000150604117963;6000000150604118048	L4MM-1HL;L4MM-1X1
14	child	6000000003253761138	MZM2-6W8	6000000096062933873;6000000096062933883;6000000096062606900	9V3Z-C82;L7TY-6P2
14	child	6000000007718466718	LZYC-MG1	6000000003174745842;6000000005607397416	G8YX-C2C;G8YX-FW7;G8YX-N4W;G8YX-ZPN;LZYC-MGG;LZYC-MPM
14	child	6000000007225772098	GYQ7-F56	6000000003820980698;6000000003820980703	9KBB-T5K;GTSS-3T6;GTSS-ZH8;GYQK-6Y7;LBNS-Y4N;PZSP-FHQ
14	child	6000000002963569510	KN8J-RVD	6000000002857772854;6000000150604589146	KN8J-RFW;L345-S6R
14	child	6000000004225241931	GNHS-K8N	6000000003094925322;6000000000139469030;6000000076909465689;6000000076909350307	9QGN-N4S;GR6H-99Q;KNCX-3MK
14	child	6000000003827424467	GS5W-2L5	6000000003827675574;4320743646030022208;6000000000474020460	GMQS-DZJ
14	child	6000000218215923836	GGZR-Y2K	6000000005609364959;6000000005609374390	K838-6PH;KCWB-6WY
14	spouse	6000000003094912343	LH39-GBF	6000000003094912353	KTZL-TML
14	child	6000000003094912343	LH39-GBF	6000000003094912389;6000000006979611496	L2W4-W2F;MBTW-JRS
14	child	6000000003827535003	K8L2-Q94	6000000003827746162;6000000027239976696	2S35-DRY;GRL8-YLJ;P8PJ-XFD;P8PN-R1P
14	child	6000000003492057669	LZNT-MQ2	6000000003492068300;6000000012926712410;6000000012926644002;6000000116857606854	KJPV-6WK;LCMZ-41C
14	child	6000000008506283485	GW2Q-LC2	6000000004827157736;6000000005607099946	GW2Q-TT3;GW2Q-YD3;KVLP-DZN;L7TL-KL1
14	child	6000000005606907149	LQRV-86G	6000000202713000835	L4WK-HQ2;LQRV-DVF
14	child	6000000003286868476	9M42-JLB	6000000005609384300;6000000005608952052;6000000003286937205	27GX-G3S;K2B9-2HP;K2Y1-QP5
14	child	6000000006110804638	2773-GWK	6000000003492093275;6000000003492093270;6000000003492093280	2773-PSN;LHQX-YQK;MFJC-RH3
14	child	6000000002566218347	KPWB-469	6000000001362795820;6000000003094925164;6000000002571549022	KPWB-4DQ;L7LK-YQD
14	child	6000000011768513997	L4BL-9VN	6000000011768955397;6000000005049075463;6000000026470895060;6000000026472547928	GPJX-G8R;KCXQ-TY3;L4BL-9JS;LHB1-6BC;MBTS-X7S;MBTS-XQ4;MT8X-Z1Q;MT8X-ZB9;MT8X-ZBR
14	child	6000000003645989712	LK3H-LBK	6000000016107134902	9HF9-1GH;L6BB-C1T;LDCM-2HC;LRC1-43Z;LRC1-4SN;LRC1-WN3;LXSW-H3D;LZ1M-FH7
14	child	6000000006776187513	KLC9-9CR	6000000006776187472	KDSH-QTR;L4SB-3FK;L4SB-SPP;L4SB-SRJ
14	child	6000000002187823522	G23P-W7F	6000000018067121106;6000000037064845982	G2QS-3V4;G2QS-MZP;GQQ4-SJC
14	spouse	6000000003196349842	KXJX-C5L	6000000011447479404	LCXN-KTH
14	child	6000000003196349842	KXJX-C5L	6000000016487466523;6000000016487713619;6000000016487670256;6000000016487747159	LJKY-GBF;LJKY-GLP;LJKY-PSD
14	child	6000000002963823932	L4MM-18H	6000000005607012185;6000000110842218896;6000000150604117963;6000000150604118048	L4MM-1HL;L4MM-1X1
15	child	6000000003376377487	27DS-T27	6000000007980352331;4060599403120022077;6000000005607268895	GBB2-VGN;LZ8Z-N2S;LZYC-MB6;LZYC-MBV;LZYC-MBX
15	child	6000000002550047887	GZ1V-N4Q	6000000005049046180;6000000013770563433;6000000017137770406;6000000017137834219	GQ52-DDW;MZ7S-XLJ;MZ7S-XRB;MZ7S-XRM
15	child	6000000005609425861	MZWN-VYC	6000000005609425842;6000000003492033691;6000000003492033696;6000000003492033711;6000000003492033706	LWFP-D5H;MZWN-VBH;MZWN-VYG
15	child	6000000003094932624	KVGS-4DR	3967416;6000000003094932648;6000000003094932653;6000000054025518908	27HR-XPG;KVGS-4MR;KVGS-W18
15	child	6000000004201592622	LH7H-VB6	6000000003072929613	9H5X-8LW;KCJ9-QXG;LXWW-J37
15	child	6000000004533200047	GJ82-5WV	6000000012165321331;6000000012711796309	G63S-YNL;GHX5-T7F;GLND-FP5;K8MG-SS9;KCDZ-R3N;L2Z8-4S9;LZBD-348;PW93-J3L
15	child	6000000016246443406	LZYC-MB8	4060599403120022077;6000000005607268895	GBB2-VGN;LZ8Z-N2S;LZYC-MB6;LZYC-MBX
15	child	6000000000770043075	GFTD-YTQ	6000000007097499436;6000000017182237557;6000000199327482821;6000000008034593294	9ZZC-84J
15	child	6000000011341470720	LZD2-TVN	6000000187869157904;6000000010095120468;6000000005609307845;6000000005609307595	GFGM-FMB;GWW9-J8Q;K2TQ-FN3;KN8P-Q1Z;KNQ2-Y8F;LZL3-S2X;MPVC-6HY
15	child	6000000004533384845	2CY3-1N9	6000000078244822155	MFY5-3R6;MFY5-3RT;MKVW-Q3H
15	child	6000000011341257580	GHSC-4XX	6000000187869157904;6000000010095120468;6000000005609307845;6000000005609307595	GFGM-FMB;GWW9-J8Q;K2TQ-FN3;KN8P-Q1Z;KNQ2-Y8F;LZL3-S2X
15	child	6000000006727897970	9CQP-NH9	6000000002043246196;6000000007302997202	G3LX-DDD;GRQ5-413;GX5X-YBR;MBGY-XGK
15	child	6000000016762153388	LCJF-RB3	6000000016760872240;6000000017137965030;6000000016762447032	KZZM-53R;L7BC-Y3K;L7J5-MM7;L7J5-MS5;LWZY-B39
15	child	6000000053736691968	L85T-161	6000000010373105199;6000000002893299288;6000000014036868810	27F9-DXK;L1CT-6J3
15	child	6000000002743710181	L2ZC-N5Z	6000000006706329495;6000000026299515851	K2QC-B28;KHZN-23Q;MHD5-VF2
15	child	6000000005607133268	LBWM-DHM	6000000014291411299	KL4G-9Y9;KVG3-GGN;KVG3-L1F;P3K9-1HX;P3K9-G3R
15	child	6000000005607500970	LQ5D-RNN	6000000005609304174;6000000131445251862;6000000008076484740;6000000150604496410;6000000150604496481	KHGD-6WX;LH65-J98;LHFG-LYZ;MFF4-1PW
15	child	6000000006776176617	LQ5H-KHJ	6000000006776176579;6000000005607089505	27GJ-M8R;L4WN-DBR;LW4X-DTX
15	child	6000000003095034654	KLQS-QWR	6000000005609443642;6000000005609425379;6000000194934884835;6000000194934884839;6000000194934884843;6000000194934884847;6000000194934884851;6000000194934884855;6000000194934884859	LHDV-CQ3;LHDV-Z88
15	child	3967547	LQ5K-YRF	6000000003095034264;6000000007223394409;6000000007223515950;6000000007223554360;6000000007223549457;6000000007223432386	26KN-LPT;KVG3-418;KVLX-39N;KVLX-9D6;KZB6-NWF;LWMS-LRM
15	spouse	6000000005910134385	LY4J-P3J	6000000005856490003;6000000005264351012	L4JG-YV1
15	child	6000000006111520920	LW1R-CF3	6000000002382321267;6000000021627599723;6000000009581666632	K2MF-B12;L7JC-VCL;LW1R-C6F
15	child	6000000005607884543	L85T-5C1	6000000010373105199;6000000002893299288;6000000014036868810	27F9-DXK;L1CT-6J3
15	child	6000000005609398914	MHW7-GCL	6000000014221548053;6000000012120520829	GQ52-4QK;MYV3-N9W
15	child	6000000003491940846	KHTT-RQS	6000000005607407959;6000000005607411019	MFJC-SJ2;MFJK-3PP;MFJV-S4G
15	child	4872504238060126285	KL4L-5YG	6000000194961490829;6000000194961490833	KGMZ-LF7;KGMZ-LJH;KGMZ-LJP;KGMZ-LN3
15	child	6000000000172085979	L4SB-WQV	6000000005607439112;6000000005606976724;6000000000172045785;6000000005607387679;6000000150602290029	21R5-5J7;97VY-9C1;97VY-9ZH;G98C-JBC
15	child	6000000002301741691	LCRV-J81	6000000185305391828	L7G1-LH5;L7G1-LS4;L7G1-LWT;MSML-Q1X;PSFH-FN1
15	child	6000000008130955054	K2S7-73R	6000000005607073098;6000000003094956687;6000000024222868826	KF5L-4G8;KZQ1-H8V;LC8G-LYH;MFFC-NX6
15	child	6000000000139174941	L44Y-KPP	6000000002382321267;6000000021627599723;6000000009581666632	K2MF-B12;L7JC-VCL;LW1R-C6F
15	child	6000000005607217287	461K-G8H	6000000014179294637;6000000041055071740;6000000183839309000;6000000183843653829	27SQ-GVF;GG93-ZDH;KNYR-44G
15	child	6000000002903091773	K8J7-2KR	6000000003492068300;6000000012926712410;6000000012926644002;6000000116857606854;6000000007281745716;6000000012926551923;6000000040020168373;6000000002903235890;6000000012926851266	LCMZ-41C
15	child	6000000003095006159	L89N-NGX	6000000005607439156;6000000150602290078;6000000005607439165;6000000005607439175;6000000005607439195	G333-JHM;L9CX-GYC;L9CX-PG2;L9CX-PKW;M4JL-T6P
15	child	6000000013716687119	LQ5H-X2B	6000000005608905391;6000000005609518037	L713-XJZ;L74L-WNC;LQ5H-619
15	spouse	6000000002330809317	LHQN-SRN	6000000007980729165	9M9K-W4B;G2LP-VDB
15	child	6000000001501062059	LCPN-J43	6000000003827675574;4320743646030022208;6000000000474020460;6000000010292831968	GMQS-DZJ
15	child	6000000000434233149	K8Z1-V92	6000000017130574262;6000000000434233131;6000000017130325929	GQRX-CHW;MF8T-TCZ;MZ73-HMZ
15	child	6000000000535349951	MBBD-8D4	6000000002043246196;6000000007302997202	G3LX-DDD;GRQ5-413;GX5X-YBR;MBGY-XGK
15	child	6000000028802217207	LCF9-VSX	6000000029064662357;6000000031124634965;6000000008248183599	LC32-JTN;LCF9-V93;LHCX-5BV
15	child	6000000004160543975	HNDG-5TN	6000000004160543969;6000000000172035780;6000000000172035875;6000000004160543986;6000000017258624263;6000000194710507833	9DZC-PGM;GWF9-83N;GWF9-SXT;GWFM-XYX;L6YM-7YC;LH1S-KRC;MG9L-5SG;MG9L-LZF;MZ73-WZK
15	spouse	6000000003492072273	LZGG-1H5	6000000005609102895	48P9-PG3;LQ5H-H9D;LQR6-4TV;LVH3-724
15	child	6000000004533384839	2CY3-1F6	6000000078244822155	MFY5-3R6;MFY5-3RT;MKVW-Q3H
15	child	6000000003094963497	9369-T7X	6000000003491940240;6000000005607020310	GK4Q-2B7;KGMY-LJV
15	child	6000000005607458510	LQ5T-9Z6	6000000005607458490;6000000206957921841;6000000005609341414	98MD-BLC;98MD-BLX;LHVX-DDC;LY6S-FK2;LZV5-Y2R
15	child	6000000027239976696	2S35-DRY	6000000027240485881;6000000010346597186	GJ1W-127;K8N1-LR6;KR2C-MR8;PSPL-DHS
15	child	6000000004217685857	PSK7-5GD	6000000012489665964	PSKW-WYP;PSKW-ZQ5
15	child	6000000003887715493	L619-G1H	6000000004647882840;6000000009737562542;6000000009737519489	G76V-DTR;GX9Y-4WG;LHV2-RXL;LRR3-B1C;LRR3-B1M
15	spouse	6000000005609304557	L7T5-H61	6000000007012963123	L7T5-41F
15	child	6000000005606873550	2Z8Q-PMV	6000000029325124522	2QPJ-VWZ;L71B-VYN
15	child	6000000003094941910	KVL6-KXM	6000000008686265721	9H4Q-12L
15	child	6000000000573702000	LH8X-Y2K	6000000003492064709	L4M5-6Z4;LC3B-ZJ5
15	child	6000000003830468150	L2NR-GZQ	6000000005607349698;6000000001169233137;6000000002301351344;6000000001169238344	KPQK-43N;KVG7-RCY;LCVP-5QG
15	child	6000000002425517089	LYW9-77R	4060827585040022027;6000000007273143402;6000000118056358520;6000000001169317582;6000000002893785676;6000000007980957667;6000000003095036014;6000000003095036020;6000000002455987009;6000000003377430910;6000000118056358239;6000000225613845251	27CH-52M;27J5-QFL;G3M6-WX4;KZTY-J5Q;LHD7-7H7
15	child	6000000009004435702	K8PQ-M98	6000000009003955760	KZDG-P46;LHX7-2L8;M61L-56N
15	spouse	6000000005608880687	MFJK-ZY3	6000000009977276208;6000000219542446875	L443-JYF
15	child	6000000002562094005	27V5-SV7	6000000002452588189;6000000041144935643	27V5-SZC;GSCR-TYP;MY7K-CD6
15	spouse	3960809	KFRQ-X6X	6000000002387943517	KHXZ-CQ5
15	spouse	6000000003095166280	LBWM-WC7	6000000003095260629	46BV-2ZH;LH3J-T16
15	child	6000000004690977092	LHK8-JHQ	6000000004690890261	9VGF-CLB;GS13-4ZH;GS13-96L;LH78-ZBN;LHQK-931;M7KM-JL4
15	spouse	6000000003194653073	KLFH-238	6000000003094963950;6000000003194668083	LH31-T2V;LT81-BJW
15	child	6000000008075842193	L4TJ-5HQ	6000000004671382160;6000000007231428235;6000000004825654372	2DXK-9MX;2DXK-MB3;KVG3-4QH
15	child	6000000003492037652	L443-J5R	6000000003492033500;6000000003492049628	KC9Z-99P
15	child	6000000003026055190	L4S2-3YJ	6000000003026033578;6000000003094973294;5336821950500074510	KJJ4-78Q;KJJ4-7CH;L4S2-3TV;L4S3-GWV
15	spouse	6000000003492057704	LHXB-TKC	6000000003492068467	G9TH-Z35;LHFJ-531
15	spouse	6000000004001803266	MX1X-QJ1	6000000004001862277	MX1X-QJ8
15	spouse	6000000005607109544	LHH3-XZC	6000000005607362606	KCB5-8L8;LM59-X2V
15	child	6000000005770813365	2PQC-K36	6000000175609484880;6000000175610631821;6000000175610566829;6000000175609860848;6000000175605497023	K4KC-KSZ;K4LW-3W4;K8MS-MJM;KC99-M14;KHHN-M8X;KHW1-XKJ;M75M-Z6D;M75M-Z6V;M75M-ZD4;M75M-ZD6;M75M-ZDP;MBFK-9L4
15	child	6000000005607319128	L7CB-V16	6000000020168972385;6000000193519430824;6000000193519611823;6000000193519255891;6000000199986270861	KH14-681;KZ8V-FVB;LZGM-JF7;M89Q-CFK
15	child	6000000030107109160	L4J3-GZR	6000000051075349861;6000000008686037157	L4J3-G69
15	child	6000000003095006451	LHQZ-NBB	6000000010458138262;4853206478480015683	KVG3-WWR;KVG3-ZDR;KVG3-ZJ8
15	child	6000000003095006145	L8V8-DTY	6000000005609333348	K2YK-CWX;L6MG-Y7B;L6MG-YMS;L6MG-YZ7
15	spouse	6000000004160546578	MFLD-YRY	6000000006567044259	G6NC-TR4
15	spouse	6000000010382626881	L4MM-V1W	6000000025755792014	MBR2-D85;MCDK-S4J
15	child	6000000003315892160	LZYC-932	6000000003963530477;6000000010382630705;6000000175890087867;6000000013758856908	G3YS-Q41;LZDH-MYY;LZYC-935;LZYC-93R
15	child	6000000006835051081	97SM-P7C	6000000004671382160;6000000007231428235;6000000004825654372	2DXK-9MX;2DXK-MB3;KVG3-4QH
15	child	6000000150598069955	2MKK-5VP	6000000096062933873;6000000096062933883;6000000096062606900	9V3Z-C82;L7TY-6P2
15	spouse	6000000204980544829	L4WX-G8X	6000000008677662639	L7P9-1WS;LJRW-XKC
15	child	6000000204980544829	L4WX-G8X	6000000006574287327;377119204860012194	26KN-G3M;K8KM-FZF;L45Q-PLJ
15	child	5539572087290133828	LBC1-916	6000000008177290194;6000000008248136853;6000000008177264245;6000000008248136860;6000000001169179113	2778-N61;2778-NF9;G2R6-M9G;G2RD-PWX;G2RD-YYL;LC3X-P4Q;LC3X-PKL;LHKF-BZX;MCB2-M6H
15	child	6000000003827746162	GRL8-YLJ	6000000099233396026;6000000099234419942;6000000099233533224	29T1-R42;GQ74-38V
15	spouse	6000000005607381759	LRVP-QC7	6000000007980729150	L4Y1-3ZS
15	child	6000000005607500388	MFFQ-RY3	6000000014179294637;6000000041055071740;6000000183839309000;6000000183843653829	27SQ-GVF;GG93-ZDH;KNYR-44G
