geni_id	qid	cjk_names	label_en	culture	state
6000000074748759576	Q45390372	懿 元伯 河東汾陰	Yi	zh	romanised from Wikidata name items
6000000074748761898	Q45419083	二政 晉昌冥安	Er Zheng	zh	romanised from Wikidata name items
6000000074748837685	Q45628822	遵訓 蒲州寶鼎	Zun Xun	zh	romanised from Wikidata name items
6000000074748858842	Q45387717	受之 袁州宜春	Shou Zhi	zh	romanised from Wikidata name items
6000000074748881383	Q45649353	純 蒲州寶鼎	Chun	zh	romanised from Wikidata name items
6000000074748896508	Q45628448	岑 蒲州寶鼎	Cen	zh	romanised from Wikidata name items
6000000074748925431	Q18906642	彥國 河東汾陰	Yan Guo	zh	romanised from Wikidata name items
6000000074748950460	Q45390384	濤 河東汾陰 | 濤 河東汾陰 三	Tao	zh	romanised from Wikidata name items
6000000074748950551	Q45444500	弘實 亞卿 京兆萬年	Hong Shi	zh	romanised from Wikidata name items
6000000074748950607	Q45649415	麟 蒲州寶鼎	Lin	zh	romanised from Wikidata name items
6000000074748950625	Q45649889	丕 蒲州寶鼎	Pi	zh	romanised from Wikidata name items
6000000074748966268	Q45422245	儒童 蒲州寶鼎 | 儒童 蒲州寶鼎 一	Ru Tong	zh	romanised from Wikidata name items
6000000074749011453	Q45628697	遵誠 蒲州寶鼎	Zun Cheng	zh	romanised from Wikidata name items
6000000074749011461	Q45419898	行成 河東汾陰 | 行成 河東汾陰 一	Xing Cheng	zh	romanised from Wikidata name items
6000000074749038425	Q45629202	當 蒲州寶鼎	Dang	zh	romanised from Wikidata name items
6000000074749048362	Q45627444	承裕 蒲州寶鼎	Cheng Yu	zh	romanised from Wikidata name items
6000000074749060539	Q45647561	萇 蒲州寶鼎	Chang	zh	romanised from Wikidata name items
6000000074749062446	Q45625550	彥生 河東汾陰	Yan Sheng	zh	romanised from Wikidata name items
6000000074749062476	Q45628195	鳳童 蒲州寶鼎	Feng Tong	zh	romanised from Wikidata name items
6000000074749075315	Q45627379	承輔 蒲州寶鼎	Cheng Fu	zh	romanised from Wikidata name items
6000000074749084150	Q11622242	廣德 相州安陽	Guang De	zh	romanised from Wikidata name items
6000000074749098265	Q45627817	顏童 蒲州寶鼎	Yan Tong	zh	romanised from Wikidata name items
6000000074749108363	Q45422253	安國 蒲州寶鼎	An Guo	zh	romanised from Wikidata name items
6000000074749128219	Q45390338	饒 相州安陽	Rao	zh	romanised from Wikidata name items
6000000074749181273	Q45390362	衍 河南洛陽	Yan	zh	romanised from Wikidata name items
6000000074749181316	Q45627190	向 蒲州寶鼎	Xiang	zh	romanised from Wikidata name items
6000000074749182204	Q45629139	寧 蒲州寶鼎	Ning	zh	romanised from Wikidata name items
6000000074749182631	Q45564557	鎔 太原 | 鎔 太原 八	Tai Yuan Rong	zh	romanised from Wikidata name items
6000000074749200183	Q45467925	公達 大順 河東汾陰	Gong Da	zh	romanised from Wikidata name items
6000000074749203154	Q45390346	漢 河南洛陽	Han	zh	romanised from Wikidata name items
6000000074749234316	Q45649236	諸 絳州聞喜	Zhu	zh	romanised from Wikidata name items
6000000074749235214	Q45627507	金童 蒲州寶鼎	Jin Tong	zh	romanised from Wikidata name items
6000000074749235401	Q45647739	茂先 蒲州寶鼎	Mao Xian	zh	romanised from Wikidata name items
6000000074749249350	Q45648338	仲連 蒲州寶鼎	Zhong Lian	zh	romanised from Wikidata name items
6000000074749259978	Q45390359	文伯 河南洛陽	Wen Bo	zh	romanised from Wikidata name items
6000000074749262371	Q45506695	居方 薛	Ju Fang	zh	romanised from Wikidata name items
6000000074749262424	Q45648458	易知 蒲州寶鼎	Yi Zhi	zh	romanised from Wikidata name items
6000000074749263135	Q45390358	固 河南洛陽	Gu	zh	romanised from Wikidata name items
6000000074749263273	Q45639267	瑩 蒲州寶鼎	Ying	zh	romanised from Wikidata name items
6000000074749268136	Q45630717	弘遠 蒲州寶鼎	Hong Yuan	zh	romanised from Wikidata name items
6000000074749268140	Q45631344	弘宣 蒲州寶鼎	Hong Xuan	zh	romanised from Wikidata name items
6000000074749268307	Q45648397	幼連 蒲州寶鼎	You Lian	zh	romanised from Wikidata name items
6000000074749269137	Q45630968	象 蒲州寶鼎	Xiang	zh	romanised from Wikidata name items
6000000074749269219	Q45422640	道賢 蒲州寶鼎	Dao Xian	zh	romanised from Wikidata name items
6000000074749273180	Q45424560	據 河東汾陰	Ju	zh	romanised from Wikidata name items
6000000074749280989	Q45390377	恢 河東汾陰 | 恢 河東汾陰 一	Hui	zh	romanised from Wikidata name items
6000000074749312120	Q45631282	潘 蒲州寶鼎	Pan	zh	romanised from Wikidata name items
6000000074749320259	Q45632130	苹 蒲州寶鼎	Ping	zh	romanised from Wikidata name items
6000000074749331260	Q45631530	嶷 蒲州寶鼎	Yi	zh	romanised from Wikidata name items
6000000074749339168	Q45632222	晏 蒲州寶鼎	Yan	zh	romanised from Wikidata name items
6000000074749343019	Q45390350	彪 河南洛陽	Biao	zh	romanised from Wikidata name items
6000000074749343077	Q45632036	蟾 蒲州寶鼎	Chan	zh	romanised from Wikidata name items
6000000074749346068	Q11622253	謹 法順 河東汾陰	Jin	zh	romanised from Wikidata name items
6000000074749352053	Q45625993	公儀 河東汾陰	Gong Yi	zh	romanised from Wikidata name items
6000000074749363185		放 河南洛陽	Fang	zh	romanised from Wikidata name items
6000000074749371202	Q45631909	弘紹 蒲州寶鼎	Hong Shao	zh	romanised from Wikidata name items
6000000074749378086	Q45390351	安期 河南洛陽	An Qi	zh	romanised from Wikidata name items
6000000074749392091	Q45390382	興 河東汾陰 | 興 河東汾陰 三	Xing	zh	romanised from Wikidata name items
6000000074749401048	Q45424500	希莊 河東汾陰 | 希莊 河東汾陰 二	Hiu Zhuang	zh	romanised from Wikidata name items
6000000074749402095	Q45422637	欽 河東汾陰	Qin	zh	romanised from Wikidata name items
6000000074749414188	Q45628572	睦 蒲州寶鼎	Mu	zh	romanised from Wikidata name items
6000000074749420056	Q45649534	如瑤 蒲州寶鼎	Ru Yao	zh	romanised from Wikidata name items
6000000074749422104	Q45421502	毅 蒲州寶鼎 | 毅 蒲州寶鼎 二	Yi	zh	romanised from Wikidata name items
6000000074749453093	Q45649946	繪 蒲州寶鼎	Hui	zh	romanised from Wikidata name items
6000000074749457954	Q45463801	彥輔 河東汾陰	Yan Fu	zh	romanised from Wikidata name items
6000000074749463033	Q45421508	康 蒲州寶鼎	Kang	zh	romanised from Wikidata name items
6000000074749463061	Q45629965	坦 蒲州寶鼎	Tan	zh	romanised from Wikidata name items
6000000074749466985	Q45627569	承翰 蒲州寶鼎	Cheng Han	zh	romanised from Wikidata name items
6000000074749471899	Q45422684	希曾 河東汾陰 | 希曾 河東汾陰 一	Hiu Zeng	zh	romanised from Wikidata name items
6000000074749473995	Q45627879	襄童 蒲州寶鼎	Xiang Tong	zh	romanised from Wikidata name items
6000000074749481114	Q45648217	延智 蒲州寶鼎	Yan Zhi	zh	romanised from Wikidata name items
6000000074749483084	Q45629838	正元 蒲州寶鼎	Zheng Yuan	zh	romanised from Wikidata name items
6000000074749485075	Q45648578	貢 蒲州寶鼎	Gong	zh	romanised from Wikidata name items
6000000074749488035	Q45419894	大年 河東汾陰 | 大年 河東汾陰 一	Da Nian	zh	romanised from Wikidata name items
6000000074749492096	Q45651435	壽弘 河南洛陽	Shou Hong	zh	romanised from Wikidata name items
6000000074749505072	Q45629011	安遷 蒲州寶鼎	An Qian	zh	romanised from Wikidata name items
6000000074749519949	Q45390407	孝通 河東汾陰	Xiao Tong	zh	romanised from Wikidata name items
6000000074749530947	Q45631657	嵩老 蒲州寶鼎	Song Lao	zh	romanised from Wikidata name items
6000000074749539965	Q45424541	元暉 河東汾陰 | 元暉 河東汾陰 一	Yuan Hui	zh	romanised from Wikidata name items
6000000074749540083	Q45419899	仁偉 河東汾陰 | 仁偉 河東汾陰 二	Ren Wei	zh	romanised from Wikidata name items
6000000074749541925	Q17501140	齊 夷甫 河東汾陰	Qi	zh	romanised from Wikidata name items
6000000074749541994	Q45630280	應 蒲州寶鼎	Ying	zh	romanised from Wikidata name items
6000000074749542002	Q45631094	弘志 蒲州寶鼎	Hong Zhi	zh	romanised from Wikidata name items
6000000074749542044	Q45628636	安都 蒲州寶鼎	An Du	zh	romanised from Wikidata name items
6000000074749547982	Q45639204	敬仁 蒲州寶鼎	Jing Ren	zh	romanised from Wikidata name items
6000000074749551015	Q45631406	巖 蒲州寶鼎	Yan	zh	romanised from Wikidata name items
6000000074749562899	Q45422681	文思 河東汾陰 | 文思 河東汾陰 一	Wen Si	zh	romanised from Wikidata name items
6000000074749564111	Q45650958	同 河南洛陽	Tong	zh	romanised from Wikidata name items
6000000074749566073	Q45646662	華 蒲州寶鼎	Hua	zh	romanised from Wikidata name items
6000000074749570921	Q45625487	彥偉 河東汾陰	Yan Wei	zh	romanised from Wikidata name items
6000000074749570949	Q45628321	巖 蒲州寶鼎	Yan	zh	romanised from Wikidata name items
6000000074749575850	Q45625612	彥雲 河東汾陰	Yan Yun	zh	romanised from Wikidata name items
6000000074749575878	Q45627694	榮童 蒲州寶鼎	Ei Tong	zh	romanised from Wikidata name items
6000000074749575923	Q45632097	弘懿 蒲州寶鼎	Hong Yi	zh	romanised from Wikidata name items
6000000074749576925	Q45631783	夔 蒲州寶鼎	Kui	zh	romanised from Wikidata name items
6000000074749576949	Q45422632	崇本 蒲州寶鼎	Chong Ben	zh	romanised from Wikidata name items
6000000074749578004	Q45629328	延休 京兆萬年	Yan Xiu	zh	romanised from Wikidata name items
6000000074749585898	Q45390347	脩 河南洛陽	Xiu	zh	romanised from Wikidata name items
6000000074749586955	Q45629903	鵬舉 蒲州寶鼎	Peng Ju	zh	romanised from Wikidata name items
6000000074749589864	Q45390344	方丘 河南洛陽	Fang Qiu	zh	romanised from Wikidata name items
6000000074749589963	Q45628258	嵩 蒲州寶鼎	Song	zh	romanised from Wikidata name items
6000000074749600894	Q22079174	強 河東汾陰	Qiang	zh	romanised from Wikidata name items
6000000074749602938	Q45422624	种 河東汾陰 | 种 河東汾陰 三	Chong	zh	romanised from Wikidata name items
6000000074749602949	Q45422650	鈞 絳州聞喜	Jun	zh	romanised from Wikidata name items
6000000074749603874	Q45627315	承鼎 蒲州寶鼎	Cheng Ding	zh	romanised from Wikidata name items
6000000074749610086	Q45631810	戎 元夫 蒲州寶鼎	Rong	zh	romanised from Wikidata name items
6000000074749610115	Q45647621	弼 蒲州寶鼎	Bi	zh	romanised from Wikidata name items
6000000074749613020	Q45651016	乂 河南洛陽	Yi	zh	romanised from Wikidata name items
6000000074749613925	Q45628885	海童 蒲州寶鼎	Hai Tong	zh	romanised from Wikidata name items
6000000074749614016	Q45647857	巨先 蒲州寶鼎	Ju Xian	zh	romanised from Wikidata name items
6000000074749615960	Q45630218	平 蒲州寶鼎	Ping	zh	romanised from Wikidata name items
6000000074749616904	Q45424574	公幹 河東汾陰 | 公幹 河東汾陰 二	Gong Gan	zh	romanised from Wikidata name items
6000000074749617970	Q45631032	鈞 蒲州寶鼎	Jun	zh	romanised from Wikidata name items
6000000074749618864	Q45422676	亮 河東汾陰 | 亮 河東汾陰 一	Liang	zh	romanised from Wikidata name items
6000000074749619040	Q45647920	順連 蒲州寶鼎	Shun Lian	zh	romanised from Wikidata name items
6000000074749623877	Q45424690	蒙 中明 河東汾陰	Meng	zh	romanised from Wikidata name items
6000000074749624945	Q45649652	元方 蒲州寶鼎	Yuan Fang	zh	romanised from Wikidata name items
6000000074749626850	Q11250769	蘭 河南洛陽	Lan	zh	romanised from Wikidata name items
6000000074749626947	Q45649057	銳 絳州聞喜	Rui	zh	romanised from Wikidata name items
6000000074749626990	Q45647799	榮先 蒲州寶鼎	Ei Xian	zh	romanised from Wikidata name items
6000000074749635927	Q45631156	庾 蒲州寶鼎	Yu	zh	romanised from Wikidata name items
6000000074749636893	Q11622237	收 伯褒 蒲州寶鼎 | 收 伯褒 蒲州寶鼎 二	Shou	zh	romanised from Wikidata name items
6000000074749637034	Q45650660	縉 蒲州寶鼎	Jin	zh	romanised from Wikidata name items
6000000074749642882	Q45627757	崇 蒲州寶鼎	Chong	zh	romanised from Wikidata name items
6000000074749642901	Q45629709	賁 蒲州寶鼎	Ben	zh	romanised from Wikidata name items
6000000074749642914	Q45626874	仁方 河東汾陰	Ren Fang	zh	romanised from Wikidata name items
6000000074749647058	Q45647501	常先 蒲州寶鼎	Chang Xian	zh	romanised from Wikidata name items
6000000074749649935	Q45630906	蒙 蒲州寶鼎	Meng	zh	romanised from Wikidata name items
6000000074749651898	Q45629391	謨 蒲州寶鼎	Mo	zh	romanised from Wikidata name items
6000000074749651935	Q45639579	構 蒲州寶鼎	Gou	zh	romanised from Wikidata name items
6000000074749657063	Q45566144	汪 河南洛陽	Wang	zh	romanised from Wikidata name items
6000000074749671890	Q45421504	江童 蒲州寶鼎 | 江童 蒲州寶鼎 二	Jiang Tong	zh	romanised from Wikidata name items
6000000074749671900	Q45630468	弘範 蒲州寶鼎	Hong Fan	zh	romanised from Wikidata name items
6000000074749674878	Q45627633	承寵 蒲州寶鼎	Cheng Chong	zh	romanised from Wikidata name items
6000000074749675364	Q45678086	鋼 太原 | 鋼 太原 一	Tai Yuan Gang	zh	romanised from Wikidata name items
6000000074749675824	Q45422679	謨 河東汾陰 | 謨 河東汾陰 二	Mo	zh	romanised from Wikidata name items
6000000074749678850	Q11622256	道衡 玄卿 河東汾陰	Dao Heng	zh	romanised from Wikidata name items
6000000074749678972	Q45649592	弁 蒲州寶鼎	Bian	zh	romanised from Wikidata name items
6000000074749678997	Q45650482	弘慶 京兆萬年	Hong Qing	zh	romanised from Wikidata name items
6000000074749680821	Q45422673	驥 河東汾陰 | 驥 河東汾陰 二	Ji	zh	romanised from Wikidata name items
6000000074749680970	Q45650541	存慶 嗣德 河中寳鼎	Cun Qing	zh	romanised from Wikidata name items
6000000074749686837	Q45625676	播 河中寶鼎	Ban	zh	romanised from Wikidata name items
6000000074749695862	Q45628384	雲童 蒲州寶鼎	Yun Tong	zh	romanised from Wikidata name items
6000000074749699826	Q45625866	標 河東汾陰	Biao	zh	romanised from Wikidata name items
6000000074749702828	Q45625931	臨 河東汾陰	Lin	zh	romanised from Wikidata name items
6000000074749702832	Q28411921	聰 延智 河東汾陰	Cong	zh	romanised from Wikidata name items
6000000074749702941	Q45646654	凝 蒲州臨晉	Ning	zh	romanised from Wikidata name items
6000000074749707902	Q45629520	莊 蒲州寶鼎	Zhuang	zh	romanised from Wikidata name items
6000000074749709857	Q45631219	弘宗 蒲州寶鼎	Hong Zong	zh	romanised from Wikidata name items
6000000074749711372	Q45673722	慎思 太原 | 慎思 太原 三	Tai Yuan Shen Si	zh	romanised from Wikidata name items
6000000074749712903	Q45639516	良史 蒲州寶鼎	Liang Shi	zh	romanised from Wikidata name items
6000000074749721380	Q45678879	仲元 太原	Tai Yuan Zhong Yuan	zh	romanised from Wikidata name items
6000000074749739920	Q45422627	善 河東汾陰	Shan	zh	romanised from Wikidata name items
6000000074749742878	Q38958023	伯陽 河東汾陰 | 伯陽 河東汾陰 二	Bo Yang	zh	romanised from Wikidata name items
6000000074749744865	Q6147970	稷 嗣通 河東汾陰 | 稷 嗣通 河東汾陰 一	Ji	zh	romanised from Wikidata name items
6000000074749747905	Q45477004	循中 京兆萬年	Xun Zhong	zh	romanised from Wikidata name items
6000000074749748924	Q45494447	丹 貞疾 河南洛陽	Dan	zh	romanised from Wikidata name items
6000000074749749821	Q45630592	皓 蒲州寶鼎	Hao	zh	romanised from Wikidata name items
6000000074749751923	Q45422647	恆 絳州聞喜	Heng	zh	romanised from Wikidata name items
6000000074749752844	Q45626938	伯陵 河東汾陰	Bo Ling	zh	romanised from Wikidata name items
6000000074749757868	Q45422656	麟 蒲州寶鼎	Lin	zh	romanised from Wikidata name items
6000000074749760850	Q45419904	談 河東汾陰	Tan	zh	romanised from Wikidata name items
6000000074749764350	Q45678813	仲宣 太原	Tai Yuan Zhong Xuan	zh	romanised from Wikidata name items
6000000074749764840	Q45631846	釗 蒲州寶鼎	Zhao	zh	romanised from Wikidata name items
6000000074749765830	Q45631595	弘休 蒲州寶鼎	Hong Xiu	zh	romanised from Wikidata name items
6000000074749773910	Q45646363	瞻 蒲州寶鼎	Zhan	zh	romanised from Wikidata name items
6000000074749777821	Q45632159	弘裕 蒲州寶鼎	Hong Yu	zh	romanised from Wikidata name items
6000000074749777935	Q45650898	縑 蒲州寶鼎	Jian	zh	romanised from Wikidata name items
6000000074749786899	Q45646715	茂弘 蒲州臨晉	Mao Hong	zh	romanised from Wikidata name items
6000000074749787889	Q45443235	魯魯 薛	Lu Lu	zh	romanised from Wikidata name items
6000000074749793907	Q45647320	休 蒲州寶鼎	Xiu	zh	romanised from Wikidata name items
6000000074749796892	Q45648158	伯連 蒲州寶鼎	Bo Lian	zh	romanised from Wikidata name items
6000000074749800840	Q45422652	良佐 蒲州寶鼎 | 良佐 蒲州寶鼎 二	Liang Zuo	zh	romanised from Wikidata name items
6000000074749801919	Q45651257	朗 河南洛陽	Lang	zh	romanised from Wikidata name items
6000000074749802829	Q45422250	安親 蒲州寶鼎	An Qin	zh	romanised from Wikidata name items
