n	geni_id	qid
56870	6000000041450873416	Q11768850
56871	6000000012418184619	Q11769315
56872	6000000022627219482	Q11769712
56873	6000000069866192012	Q11769797
56874	6000000026233390502	Q117732
56875	6000000015738551695	Q117752206
56876	6000000149902753831	Q117759379
56877	6000000012848134287	Q11776968
56878	6000000041766900163	Q117802792
56879	6000000164077479854	Q11780828
56880	6000000048949459994	Q117808771
56881	6000000024063722098	Q1178298
56882	6000000026133937932	Q117851876
56883	6000000136913539903	Q1179467
56884	6000000025755013738	Q117965318
56885	6000000122814187962	Q1179720
56886	6000000011049203565	Q11800460
56887	6000000130764066829	Q11800896
56888	6000000088697319863	Q118109743
56889	6000000040000034613	Q118117330
56890	6000000203175831833	Q118179668
56891	6000000008667812546	Q118352038
56892	6000000000762370385	Q11835811
56893	6000000185373995059	Q11836139
56894	6000000042446528215	Q11836274
56895	6000000093931008942	Q118368963
56896	6000000037166615843	Q118372
56897	6000000000281933154	Q11837285
56898	6000000092252206887	Q11840
56899	6000000071407896083	Q118490
56900	6000000076925167828	Q11849815
56901	6000000055074503884	Q11850194
56902	6000000004000039704	Q11850597
56903	6000000016070114660	Q11850630
56904	6000000151698699858	Q11850632
56905	6000000094341597821	Q11850993
56906	6000000096378649908	Q11851520
56907	6000000015850831518	Q118517155
56908	6000000153506080842	Q11851981
56909	6000000179797510837	Q11852575
56910	6000000153907630898	Q11852639
56911	6000000086912653836	Q11852651
56912	6000000007224702525	Q11853024
56913	6000000028369165476	Q11853610
56914	6000000012075390704	Q1185531
56915	6000000008201787398	Q11855496
56916	6000000026324160335	Q11856503
56917	6000000082977232031	Q11856901
56918	6000000007121442149	Q11857190
56919	6000000082393388877	Q11857293
56920	6000000000569199152	Q11857806
56921	6000000004426222004	Q11857826
56922	6000000025151264348	Q11857871
56923	6000000031836223239	Q11858430
56924	6000000109033194082	Q11858708
56925	6000000209267876848	Q11859119
56926	6000000041352675854	Q11859459
56927	6000000038565454952	Q11859717
56928	6000000008089292641	Q11860034
56929	6000000005639871010	Q11860744
56930	6000000008089216613	Q11860790
56931	6000000024799608297	Q11861644
56932	6000000055062586898	Q11861802
56933	6000000134976518894	Q11861902
56934	6000000013675300016	Q11862088
56935	6000000063269681836	Q11862089
56936	6000000022876210489	Q11862635
56937	6000000003556654099	Q11863477
56938	6000000007079416013	Q1186349
56939	6000000058702933099	Q11864785
56940	6000000097626411897	Q11864874
56941	6000000023881468016	Q11865086
56942	6000000024790312384	Q11865506
56943	6000000184154392893	Q11865875
56944	6000000078417780076	Q11866192
56945	6000000061769394902	Q11866771
56946	6000000119005915852	Q11867031
56947	6000000172862259708	Q11867428
56948	6000000037049729435	Q11867448
56949	6000000052445773842	Q11868045
56950	6000000007393382650	Q11868903
56951	6000000075948889901	Q11869921
56952	6000000128661976862	Q11869977
56953	6000000038165020710	Q11870146
56954	6000000010778387322	Q11870160
56955	6000000132307533016	Q11870505
56956	6000000069539235186	Q1187225
56957	6000000000487250233	Q11872360
56958	6000000006605739107	Q11874831
56959	6000000094617416343	Q11874986
56960	6000000011852366281	Q11880993
56961	6000000022698176542	Q11881350
56962	6000000024153234010	Q11881640
56963	6000000025740612222	Q11881732
56964	6000000006126061420	Q11881785
56965	6000000019567483349	Q11881860
56966	6000000179137417836	Q11882523
56967	6000000038358764784	Q11882863
56968	6000000032673207027	Q11883257
56969	6000000007426557294	Q118841154
56970	6000000083040626925	Q11884391
56971	6000000027744734008	Q11884759
56972	6000000008238029407	Q11885061
56973	6000000008769791918	Q11885260
56974	6000000039256015295	Q11885869
56975	6000000094102313347	Q11887534
56976	6000000143235349856	Q11889806
56977	6000000088810957198	Q11890207
56978	6000000002392293317	Q11891143
56979	3982547198380026299	Q118915915
56980	6000000085360428896	Q11891801
56981	6000000076918539668	Q118926332
56982	6000000069392532055	Q1189544
56983	6000000195085934882	Q118956750
56984	6000000182460966834	Q1189670
56985	6000000071540513826	Q11899592
56986	6000000128944888963	Q11901044
56987	6000000086539691843	Q11901444
56988	317795396610006551	Q11902124
56989	6000000088085210858	Q11902347
56990	6000000011584363618	Q11903
56991	6000000195676843029	Q11903027
56992	6000000166019033849	Q11904879
56993	6000000045829504902	Q1190951
56994	6000000015312852382	Q119102305
56995	6000000091614990833	Q11914062
56996	6000000176320538831	Q119140861
56997	6000000108315159025	Q11916631
56998	6000000005405824103	Q11923032
56999	6000000186234232146	Q11925866
57000	6000000040644783957	Q11926047
57001	6000000029296615527	Q119270
57002	6000000181842043823	Q119284085
57003	6000000056234674887	Q119314929
57004	6000000039547683511	Q11934957
57005	6000000200481292843	Q11938768
57006	6000000002765848035	Q119480
57007	6000000119483678823	Q11948260
57008	6000000029097568819	Q119522561
57009	6000000008771416530	Q119546
57010	6000000001394146448	Q11956751
57011	6000000007189987210	Q11956936
57012	6000000018362492129	Q11957999
57013	6000000041286041464	Q11958233
57014	6000000003340878680	Q11958250
57015	6000000004180784565	Q11959091
57016	6000000030841905315	Q11959400
57017	6000000014804436710	Q11960002
57018	6000000006573658976	Q11960807
57019	6000000002376389293	Q11963648
57020	6000000019556705130	Q11963896
57021	6000000052479225184	Q11966797
57022	6000000134924589939	Q11966875
57023	6000000183253249821	Q11967246
57024	6000000007549322703	Q11967864
57025	6000000013313282145	Q11970083
57026	6000000014696223043	Q11970284
57027	6000000157446886888	Q11973
57028	6000000195693207832	Q119733891
57029	6000000075573358896	Q11973409
57030	6000000000608257905	Q11973410
57031	6000000030965791297	Q11974234
57032	6000000038974565977	Q11975364
57033	6000000038605741798	Q11977713
57034	6000000047980310296	Q11977901
57035	6000000050415073846	Q11978047
57036	6000000007576186347	Q11978664
57037	6000000018964060082	Q11978703
57038	6000000016373688407	Q11978800
57039	6000000047097135982	Q11979015
57040	6000000003027044831	Q11979954
57041	6000000034695316751	Q11982034
57042	6000000009532380419	Q11982563
57043	6000000016302775902	Q11983337
57044	6000000007329765106	Q11983461
57045	6000000061288099102	Q11984595
57046	6000000057673398090	Q11985178
57047	6000000180408346822	Q11985963
57048	6000000095335697984	Q119867011
57049	6000000001955350612	Q11986789
57050	6000000041121116169	Q11995404
57051	6000000004248266682	Q11995457
57052	6000000010157790993	Q11995559
57053	6000000017295156000	Q11996899
57054	6000000038729827843	Q11998253
57055	6000000015093692817	Q11998718
57056	6000000034251206266	Q1200053
57057	6000000002164339837	Q12004863
57058	6000000013287394991	Q12006
57059	6000000014054938231	Q1200630
57060	6000000073937516833	Q12008919
57061	6000000056522263123	Q12014068
57062	6000000114282385056	Q120142
57063	6000000172926781289	Q12017373
57064	6000000214171638822	Q12017415
57065	6000000099949250024	Q12017572
57066	6000000178031507833	Q12022708
57067	6000000015481527174	Q12022886
57068	6000000004556729307	Q12023067
57069	6000000212932932834	Q12023129
57070	6000000088963183844	Q12023399
57071	6000000202850843943	Q12024967
57072	6000000077659650553	Q12025021
57073	6000000052087990863	Q12026265
57074	6000000198711029835	Q12026855
57075	6000000022134308457	Q12026872
57076	4704767021190068442	Q12027375
57077	6000000009656619612	Q12028340
57078	6000000187208988430	Q12028425
57079	6000000122674522861	Q12028586
57080	6000000087212451863	Q12032521
57081	6000000088711695994	Q12032553
57082	6000000160063940822	Q12033002
57083	6000000003575390332	Q12035716
57084	5619068110540060698	Q12037147
57085	6000000040232569266	Q120372
57086	6000000041833991279	Q12037556
57087	6000000006420642037	Q12037560
57088	6000000187799515641	Q12037989
57089	6000000022891385211	Q120381365
57090	6000000076034034936	Q120400869
57091	6000000082723459941	Q12041040
57092	6000000084350511904	Q12042430
57093	6000000022274792203	Q120431743
57094	6000000041492728162	Q12045006
57095	6000000111405494553	Q12049363
57096	6000000083953778085	Q12058698
57097	6000000052187071190	Q12058917
57098	6000000036116093834	Q12064924
57099	6000000051835252169	Q12067269
57100	6000000013538891523	Q120682261
57101	6000000012970784418	Q120685563
57102	6000000071649181937	Q120692171
57103	6000000179857247827	Q120707
57104	6000000135263126833	Q120793
57105	6000000037476033101	Q1208089
57106	6000000022924234592	Q12086
57107	6000000108333860913	Q120912319
57108	6000000018022837313	Q12096926
57109	6000000178588840833	Q1210035
57110	6000000011503089189	Q12101277
57111	6000000011749904336	Q121094789
57112	6000000204653336843	Q121094789
57113	6000000014564142016	Q121180
57114	6000000037429601482	Q1212034
57115	2353670	Q1212787
57116	6000000076966182458	Q121280
57117	6000000009290586815	Q1213425
57118	6000000122459568036	Q121360
57119	6000000151150103865	Q121361654
57120	6000000007860632368	Q12138764
57121	6000000015562212825	Q12146580
57122	6000000027385507021	Q121482069
57123	6000000009680362907	Q12149598
57124	6000000029880680762	Q121509
57125	6000000038842033827	Q1215941
57126	6000000182491317843	Q12160068
57127	6000000051449968276	Q12160759
57128	5604986037110102793	Q12166740
57129	6000000208360638855	Q12172719
57130	6000000075505611808	Q12174485
57131	6000000075507871871	Q12174672
57132	6000000000434418677	Q12174977
57133	6000000003131867318	Q121818
57134	6000000017209606118	Q1218382
57135	6000000018313866844	Q121842621
57136	6000000034472879254	Q1220204
57137	6000000140690220045	Q1220432
57138	6000000010282265959	Q1220631
57139	6000000014693824794	Q1221018
57140	6000000019209795684	Q122170026
57141	6000000114075620836	Q122189659
57142	6000000024700709447	Q1222016
57143	6000000178602377835	Q122294
57144	4976344410460106271	Q1223081
57145	6000000029411111469	Q122311456
57146	6000000027365658343	Q122380
57147	6000000047337790850	Q1224
57148	6000000041127747068	Q122524
57149	6000000008033570688	Q1225340
57150	6000000073192415587	Q122550
57151	6000000027018554048	Q122587
57152	6000000019897598124	Q12260688
57153	6000000174311789877	Q12260722
57154	6000000179404779856	Q12260723
57155	6000000079281839959	Q12261029
57156	6000000020986237958	Q12266250
57157	6000000028428275296	Q1226670
57158	6000000024626124806	Q12266817
57159	6000000206090139846	Q1226953
57160	6000000069593885854	Q1227513
57161	6000000039779333378	Q122765291
57162	6000000039784405190	Q1227754
57163	6000000135049785971	Q12278013
57164	6000000008660067555	Q12279726
57165	6000000005080335335	Q122818
57166	6000000019592892119	Q122841258
57167	6000000095394268856	Q1228680
57168	6000000069279513937	Q12288536
57169	6000000011844196415	Q122933497
57170	6000000004235193542	Q12295510
57171	373080135170006744	Q122958099
57172	6000000057023589502	Q122958945
57173	6000000219495678876	Q122965
57174	6000000016567716000	Q1229886
57175	6000000022373694236	Q1229894
57176	6000000042046544412	Q1229894
57177	6000000013203144253	Q123014
57178	6000000033985656216	Q12301510
57179	6000000017206617834	Q123026
57180	6000000030074801389	Q123029
57181	6000000028788425356	Q12303356
57182	6000000005437617504	Q1230505
57183	6000000108366371968	Q1230510
57184	6000000025708740571	Q123056506
57185	6000000014553345568	Q12306148
57186	6000000017177293661	Q12306215
57187	6000000009093680790	Q12306337
57188	6000000012823140379	Q123078
57189	6000000017736099601	Q12309916
57190	6000000028485632086	Q12310377
57191	6000000012213005548	Q12312627
57192	6000000129698719874	Q12313863
57193	6000000199353663822	Q123144902
57194	6000000134091115874	Q123150
57195	6000000056882349883	Q12315198
57196	6000000011644238135	Q12315251
57197	6000000017411789309	Q12315313
57198	6000000019122519471	Q123160505
57199	6000000105346228953	Q12316367
57200	6000000057912896942	Q12318623
57201	6000000038110942937	Q1232090
57202	6000000007615898231	Q12321068
57203	6000000029466327769	Q12321609
57204	6000000073666046853	Q12322269
57205	6000000024699784277	Q1232397
57206	6000000024346857169	Q123252094
57207	6000000021539801180	Q12326046
57208	6000000012401181707	Q12330113
57209	6000000010200828258	Q12331146
57210	6000000001350553767	Q12331224
57211	3951454705710077326	Q12331489
57212	6000000032192529993	Q123346231
57213	6000000084814012479	Q123349379
57214	6000000030245674157	Q12335987
57215	6000000017926182264	Q12339485
57216	6000000012886527225	Q12340020
57217	6000000011030811381	Q12340364
57218	6000000003953195147	Q12341
57219	6000000008653461669	Q12341022
57220	6000000031845625292	Q12343942
57221	6000000010494742046	Q12345043
57222	6000000054297431956	Q12345713
57223	6000000174924781916	Q12345949
57224	6000000021424742594	Q12346967
57225	6000000157967913834	Q12348462
57226	6000000051549233824	Q12349771
57227	6000000043307652655	Q12350269
57228	6000000027107159023	Q12351003
57229	6000000118389177924	Q12351512
57230	6000000023871552530	Q12351855
57231	6000000172530830439	Q12353410
57232	6000000063666522929	Q12353812
57233	6000000183087934826	Q12354753
57234	6000000033475480397	Q1235562
57235	6000000076304232825	Q123557
57236	6000000200480795821	Q123557044
57237	6000000163418120844	Q123560795
57238	6000000029562913194	Q12357033
57239	6000000006151227424	Q12358445
57240	6000000001861439961	Q12358547
57241	4492304494620016986	Q12358683
57242	6000000020958818048	Q12358702
57243	6000000173666756832	Q123588285
57244	6000000005360724004	Q12359084
57245	6000000008438454395	Q12359120
57246	6000000019111121321	Q12359162
57247	6000000019111612179	Q12359182
57248	6000000007605048221	Q12359373
57249	6000000005418559132	Q12359437
57250	6000000002844832013	Q123595
57251	6000000014864558919	Q12359779
57252	6000000008651358306	Q12362168
57253	6000000007352469345	Q12363371
57254	6000000025768830625	Q12363630
57255	6000000023262734469	Q12363656
57256	6000000019092234526	Q12363688
57257	6000000009940173300	Q12363846
57258	6000000030522905858	Q12363857
57259	6000000010955991316	Q12363863
57260	6000000018924741002	Q12364009
57261	6000000009646531198	Q12364086
57262	6000000021411324485	Q12364301
57263	6000000004399510561	Q12364394
57264	6000000018892046334	Q12365217
57265	6000000025966639793	Q12365303
57266	6000000009625222202	Q12365375
57267	379881338750013814	Q12365506
57268	5216346880310063398	Q12365596
57269	6000000009313619186	Q12365839
57270	6000000007993016831	Q12365859
57271	6000000034731376979	Q123673
57272	6000000012458966786	Q1236734
57273	6000000200733310826	Q123675059
57274	6000000027539679041	Q123682631
57275	6000000007385258701	Q12368464
57276	6000000006862551419	Q12368533
57277	6000000007434295082	Q12369696
57278	6000000007978908441	Q12369719
57279	6000000032316564408	Q12369744
57280	6000000008257452866	Q12369759
57281	6000000007800977256	Q12369766
57282	6000000172680779135	Q12370045
57283	6000000007872522687	Q12371046
57284	6000000009106053897	Q12371717
57285	6000000009473385860	Q12372070
57286	6000000177317524915	Q1237220
57287	6000000019414695072	Q12372215
57288	6000000200916473829	Q123747317
57289	6000000002327385476	Q1237496
57290	6000000019278522145	Q12375428
57291	6000000014072664419	Q12377501
57292	6000000008720103125	Q12378414
57293	6000000003419523933	Q12378439
57294	338997284370010523	Q12379642
