geni_id	qids	in_our_tree
6000000080995513897	Q104422471	yes
6000000080995579965	Q505423	yes
6000000080995919968	Q6280770	yes
6000000080996774905	Q281075	yes
6000000080996791211	Q1399654	yes
6000000080997220832	Q20436665	yes
6000000080998910137	Q105459111	yes
6000000080999122084	Q105459103	yes
6000000080999171107	Q104211160	yes
6000000081000997925	Q107561058	yes
6000000081002751675	Q20428086	yes
6000000081003395093	Q55854145	yes
6000000081003421057	Q87022	yes
6000000081003846863	Q715511	yes
6000000081003959930	Q1355840	yes
6000000081006445453	Q136439062	yes
6000000081006758102	Q5710331	yes
6000000081006845893	Q20191217	yes
6000000081007015985	Q5553542	yes
6000000081007448037	Q105600217	yes
6000000081007489004	Q105600088	yes
6000000081007594370	Q105388831	yes
6000000081007653925	Q105600136	yes
6000000081009398899	Q105388759	yes
6000000081010508822	Q105464697	yes
6000000081012231076	Q104420866	yes
6000000081012811924	Q111982501	yes
6000000081015520778	Q105557531	yes
6000000081015579033	Q105363891	yes
6000000081015786900	Q105363895	yes
6000000081016136234	Q368484	yes
6000000081016311051	Q105389264	yes
6000000081016408014	Q10769368	yes
6000000081018593063	Q55721580	yes
6000000081019548831	Q72106	yes
6000000081019643835	Q209921	yes
6000000081019805843	Q310968	yes
6000000081019848835	Q199896	yes
6000000081019926835	Q314185	yes
6000000081020161841	Q271933	yes
6000000081020428320	Q241637	yes
6000000081020470849	Q157318	yes
6000000081020572182	Q23039802	yes
6000000081020694966	Q9157668	yes
6000000081021432558	Q28549850	yes
6000000081021521536	Q178709	yes
6000000081021593245	Q105577430	yes
6000000081022153315	Q5255204	yes
6000000081022310157	Q455835	yes
6000000081023442194	Q335762	yes
6000000081024293055	Q6524857	yes
6000000081024342444	Q105580285	yes
6000000081024419080	Q105607357	yes
6000000081024538962	Q104547308	yes
6000000081024554953	Q1027683	yes
6000000081024604394	Q105580295	yes
6000000081024634353	Q105580291	yes
6000000081024649851	Q311895	yes
6000000081025082981	Q105580292	yes
6000000081027129002	Q963129	yes
6000000081027192886	Q104700650	yes
6000000081027852558	Q104411203	yes
6000000081029133444	Q105559788	yes
6000000081029556904	Q5571256	yes
6000000081029599008	Q105559801	yes
6000000081029821012	Q105560045	yes
6000000081029888931	Q105559991	yes
6000000081029896927	Q105559953	yes
6000000081029956005	Q106819808	yes
6000000081030754242	Q6726658	yes
6000000081030816836	Q104447545	yes
6000000081030816842	Q106870419	yes
6000000081033074168	Q25932629	yes
6000000081034996987	Q104411202	yes
6000000081035015015	Q104411284	yes
6000000081035018840	Q15831246	yes
6000000081035039865	Q55073728	yes
6000000081035066100	Q126965207	yes
6000000081035476823	Q115326757	yes
6000000081035564856	Q104411180	yes
6000000081036328262	Q5812039	yes
6000000081037185341	Q329092	yes
6000000081037241030	Q429424	yes
6000000081037243030	Q2924911	yes
6000000081037861301	Q1308468	yes
6000000081038544399	Q3592125	yes
6000000081038634987	Q105362205	yes
6000000081038635306	Q45439	yes
6000000081039188379	Q104408655	yes
6000000081039245100	Q23040064	yes
6000000081039679842	Q12026890	yes
6000000081039837176	Q138139929	yes
6000000081039848202	Q104408653	yes
6000000081040245919	Q9175965	yes
6000000081041571476	Q21993199	yes
6000000081041676066	Q1346664	yes
6000000081042391076	Q95214606	yes
6000000081042972854	Q105456431	yes
6000000081043074967	Q5546350	yes
6000000081043676213	Q1914156	yes
6000000081044426891	Q105639193	yes
6000000081044635873	Q97673599	yes
6000000081045020963	Q18533320	yes
6000000081046160874	Q104690091	yes
6000000081046294858	Q105639218	yes
6000000081047856932	Q94280357	yes
6000000081049009945	Q128196071	yes
6000000081049761913	Q107300405	yes
6000000081049863941	Q107300393	yes
6000000081049927107	Q337479	yes
6000000081050057855	Q126998285	yes
6000000081050129989	Q128069994	yes
6000000081050347958	Q6149290	yes
6000000081051220937	Q613563	yes
6000000081051402918	Q954184	yes
6000000081051520911	Q462925	yes
6000000081052755035	Q105362908	yes
6000000081053093916	Q5083552	yes
6000000081055055802	Q104421775	yes
6000000081055462940	Q104655333	yes
6000000081056618419	Q95214363	yes
6000000081057238958	Q50318734	yes
6000000081057527214	Q105362001	yes
6000000081057628326	Q101436707	yes
6000000081057811936	Q105362024	yes
6000000081057892186	Q12735	yes
6000000081058209934	Q96179835	yes
6000000081058259436	Q104544753	yes
6000000081058835841	Q12044843	yes
6000000081060996008	Q104702901	yes
6000000081061272953	Q28554104	yes
6000000081061300988	Q15429060	yes
6000000081061910749	Q4678653	yes
6000000081062418957	Q104684610	yes
6000000081062626604	Q23989423	yes
6000000081062667338	Q69770	yes
6000000081062972170	Q19885556	yes
6000000081063905997	Q126710	yes
6000000081064191388	Q131401012	yes
6000000081064516806	Q186420	yes
6000000081064518265	Q131401172	yes
6000000081064748884	Q317041	yes
6000000081064905847	Q1237680	yes
6000000081065333556	Q50318690	yes
6000000081065468028	Q27092252	yes
6000000081065489096	Q104705141	yes
6000000081065762965	Q927916	yes
6000000081065971917	Q1378223	yes
6000000081066321885	Q1345694	yes
6000000081066906083	Q373983	yes
6000000081067003902	Q537463	yes
6000000081067814989	Q10311820	yes
6000000081069785847	Q53589713	yes
6000000081070415149	Q53776938	yes
6000000081070672131	Q105601770	yes
6000000081070870821	Q105595355	yes
6000000081071058022	Q440237	yes
6000000081072742231	Q128196073	yes
6000000081073533849	Q127007544	yes
6000000081073644823	Q127007546	yes
6000000081073693046	Q128196077	yes
6000000081074154875	Q128196079	yes
6000000081074696871	Q5933189	yes
6000000081075042937	Q105355624	yes
6000000081075193934	Q128069995	yes
6000000081075276823	Q105642956	yes
6000000081075434057	Q128196081	yes
6000000081076128863	Q30076312	yes
6000000081076247913	Q128069997	yes
6000000081077022860	Q138870995	yes
6000000081078766906	Q4256060	yes
6000000081080305911	Q128196083	yes
6000000081087371821	Q19311726	yes
6000000081087381841	Q1710921	yes
6000000081089760821	Q137194726	yes
6000000081090507821	Q701968	yes
6000000081092200840	Q21034904	yes
6000000081103203870	Q1659223	yes
6000000081104538277	Q708520	yes
6000000081104768032	Q127007548	yes
6000000081105020856	Q20436741	yes
6000000081105047660	Q710988	yes
6000000081105087914	Q638617	yes
6000000081105589250	Q691973	yes
6000000081105755275	Q3417912	yes
6000000081106037019	Q3735257	yes
6000000081106183004	Q156622	yes
6000000081106184186	Q55676782	yes
6000000081106931984	Q11713893	yes
6000000081107091977	Q10346319	yes
6000000081108889908	Q7107241	yes
6000000081109232535	Q126904309	yes
6000000081109730285	Q12017848	yes
6000000081110119855	Q47068526	yes
6000000081110256668	Q736932	yes
6000000081111944607	Q18911045	yes
6000000081113077879	Q1371532	yes
6000000081113128198	Q2150625	yes
6000000081113758844	Q115599743	yes
6000000081114851018	Q1159065	yes
6000000081114871435	Q952676	yes
6000000081115631032	Q88497	yes
6000000081115676112	Q26828648	yes
6000000081116201966	Q349369	yes
6000000081116569902	Q104423975	yes
6000000081116628156	Q3826618	yes
6000000081116629821	Q4874497	yes
6000000081116637083	Q379491	yes
6000000081116865262	Q5212802	yes
6000000081116973032	Q1380819	yes
6000000081117232890	Q3934792	yes
6000000081117456902	Q4772414	yes
6000000081117489522	Q2246732	yes
6000000081117871194	Q4710263	yes
6000000081119332285	Q104208996	yes
6000000081120936030	Q104211483	yes
6000000081121723939	Q104655664	yes
6000000081122137729	Q104449741	yes
6000000081122293290	Q139913159	yes
6000000081123461247	Q3723908	yes
6000000081123517871	Q139220127	yes
6000000081123600906	Q106871962	yes
6000000081123614011	Q104449742	yes
6000000081125356833	Q126690232	yes
6000000081126403523	Q10340531	yes
6000000081126481602	Q697647	yes
6000000081127281897	Q102444	yes
6000000081127859345	Q104208613	yes
6000000081127873721	Q106819474	yes
6000000081127906479	Q104208604	yes
6000000081128460172	Q104208618	yes
6000000081128693066	Q104208638	yes
6000000081128695881	Q104700829	yes
6000000081129212897	Q28868456	yes
6000000081129236918	Q105525419	yes
6000000081129778957	Q105643024	yes
6000000081130397963	Q70087	yes
6000000081130666338	Q94921167	yes
6000000081130849614	Q104655501	yes
6000000081131040236	Q105365350	yes
6000000081131882455	Q28358984	yes
6000000081132474834	Q1317628	yes
6000000081133581473	Q104653213	yes
6000000081133613100	Q105643021	yes
6000000081134447849	Q104655418	yes
6000000081134756839	Q126965210	yes
6000000081134775924	Q128196085	yes
6000000081134849850	Q105577481	yes
6000000081136269969	Q3184868	yes
6000000081138571194	Q6149289	yes
6000000081140238830	Q10369146	yes
6000000081140777076	Q128069999	yes
6000000081145969958	Q4707575	yes
6000000081149185821	Q119281	yes
6000000081166484821	Q105566170	yes
6000000081179706130	Q18217102	yes
6000000081180355939	Q105566226	yes
6000000081180550518	Q2571759	yes
6000000081180907855	Q105604171	yes
6000000081180985951	Q105604176	yes
6000000081181476495	Q71255	yes
6000000081181562072	Q4802534	yes
6000000081182351128	Q15549973	yes
6000000081182617870	Q104672720	yes
6000000081182769153	Q18410077	yes
6000000081183112835	Q1247650	yes
6000000081184714186	Q503760	yes
6000000081184830269	Q983345	yes
6000000081184934219	Q522372	yes
6000000081184961920	Q3524925	yes
6000000081185423918	Q16930169	yes
6000000081185953231	Q128070000	yes
6000000081186374118	Q1248790	yes
6000000081186446030	Q1468109	yes
6000000081188268138	Q105573552	yes
6000000081190554962	Q1379562	yes
6000000081191049849	Q726226	yes
6000000081191326962	Q262396	yes
6000000081191607829	Q7384371	yes
6000000081193091869	Q95178211	yes
6000000081196630827	Q505256	yes
6000000081198338835	Q860876	yes
6000000081198668102	Q18816882	yes
6000000081203345823	Q5488176	yes
6000000081205778868	Q106819659	yes
6000000081209895930	Q105523811	yes
6000000081230250837	Q128196086	yes
6000000081231352827	Q110425812	yes
6000000081239632526	Q1665679	yes
6000000081239751450	Q29068297	yes
6000000081240381940	Q967630	yes
6000000081241150428	Q64511	yes
6000000081241503583	Q104219651	yes
6000000081241736307	Q104219756	yes
6000000081241834013	Q4724234	yes
6000000081243036684	Q105354082	yes
6000000081243143942	Q27919063	yes
6000000081243591004	Q104677960	yes
6000000081243625108	Q554065	yes
6000000081243735080	Q236275	yes
6000000081243970002	Q4419866	yes
6000000081244086852	Q749702	yes
6000000081244116934	Q3638705	yes
6000000081244714001	Q105361792	yes
6000000081247055966	Q105572189	yes
6000000081248099061	Q78070195	yes
6000000081248871821	Q55684972	yes
6000000081250784347	Q105637773	yes
6000000081250802924	Q128070002	yes
6000000081250883042	Q105637804	yes
6000000081250890192	Q105637849	yes
6000000081251040873	Q105650522	yes
6000000081251235839	Q105637755	yes
6000000081251809936	Q104707061	yes
6000000081251856919	Q104707184	yes
6000000081252111802	Q2162055	yes
6000000081252492478	Q7331230	yes
6000000081252777107	Q5145011	yes
6000000081252880055	Q138607192	yes
6000000081252964362	Q104421576	yes
6000000081253116251	Q138607038	yes
6000000081253150910	Q7535646	yes
6000000081253350989	Q19963163	yes
6000000081253383137	Q138607004	yes
6000000081253510996	Q138606780	yes
6000000081253914974	Q138606807	yes
6000000081255411828	Q5919751	yes
6000000081256317795	Q28960986	yes
6000000081257955433	Q136831428	yes
6000000081258176434	Q105558773	yes
6000000081258971187	Q105558607	yes
6000000081259413848	Q105559460	yes
6000000081259487403	Q1419001	yes
6000000081259938160	Q105457542	yes
6000000081259975019	Q4904185	yes
6000000081260725821	Q105560689	yes
6000000081262169147	Q1602536	yes
6000000081263061857	Q369297	yes
6000000081266119721	Q4754863	yes
6000000081266271367	Q6145098	yes
6000000081266396933	Q702678	yes
6000000081266494937	Q11769472	yes
6000000081267153666	Q233541	yes
6000000081267566364	Q608639	yes
6000000081267630926	Q984367	yes
6000000081268089005	Q2607858	yes
6000000081268559136	Q310562	yes
6000000081269055879	Q16190644	yes
6000000081269146630	Q105366151	yes
6000000081269411863	Q3429839	yes
6000000081269450826	Q3617911	yes
6000000081269709990	Q105606923	yes
6000000081270201141	Q104219601	yes
6000000081270313824	Q1810538	yes
6000000081270666365	Q15485903	yes
6000000081272459035	Q105460155	yes
6000000081273756861	Q114569090	yes
6000000081274653129	Q4562868	yes
6000000081274860085	Q3367226	yes
6000000081277475021	Q105565587	yes
6000000081278414479	Q104219286	yes
6000000081279635988	Q4883608	yes
6000000081280623091	Q104652326	yes
6000000081280708973	Q298814	yes
6000000081281352912	Q105599564	yes
6000000081281568998	Q105599568	yes
6000000081281980991	Q105599557	yes
6000000081282287845	Q105525073	yes
6000000081282995264	Q104702566	yes
6000000081283099064	Q105354988	yes
6000000081283629731	Q12783955	yes
6000000081283865795	Q53516268	yes
6000000081284193346	Q105577211	yes
6000000081284372046	Q105565185	yes
6000000081284494019	Q105565113	yes
6000000081284757918	Q9375825	yes
6000000081285390282	Q5263286	yes
6000000081285767756	Q1121510	yes
6000000081286342841	Q8864782	yes
6000000081286511116	Q104653391	yes
6000000081286654351	Q1121517	yes
6000000081286966161	Q105607115	yes
6000000081287186130	Q105607116	yes
6000000081287654158	Q2175002	yes
6000000081288367057	Q95075931	yes
6000000081291584491	Q134286039	yes
6000000081292257206	Q3139445	yes
6000000081292811822	Q134052916	yes
6000000081294232626	Q105521203	yes
6000000081294980576	Q105614926	yes
6000000081295938832	Q590501	yes
6000000081296484520	Q105526861	yes
6000000081297121928	Q105526849	yes
6000000081297151971	Q105526864	yes
6000000081299387280	Q95442521	yes
6000000081299389973	Q104705574	yes
6000000081299473248	Q105557231	yes
6000000081299823036	Q144050	yes
6000000081299919924	Q1445598	yes
6000000081299985856	Q105557232	yes
6000000081300460888	Q95453935	yes
6000000081300751828	Q12035381	yes
6000000081301225322	Q98381210	yes
6000000081301542845	Q90898797	yes
6000000081301673738	Q107695724	yes
6000000081301994256	Q95453920	yes
6000000081302898710	Q95183336	yes
6000000081303129480	Q105460153	yes
6000000081303138700	Q12028332	yes
6000000081303378556	Q17197601	yes
6000000081303468669	Q26831044	yes
6000000081303582931	Q121008026	yes
6000000081303586905	Q105354905	yes
6000000081303630475	Q11878592	yes
6000000081303631294	Q19945349	yes
6000000081303816231	Q105532997	yes
6000000081303818230	Q100715786	yes
6000000081303936887	Q11065547	yes
6000000081304147033	Q12022710	yes
6000000081304280885	Q95155090	yes
6000000081304609087	Q38712878	yes
6000000081304961957	Q105526072	yes
6000000081305056924	Q105526071	yes
6000000081305527464	Q486908	yes
6000000081305811162	Q524930	yes
6000000081306573205	Q18164028	yes
6000000081308954665	Q106871418	yes
6000000081309866018	Q236809	yes
6000000081309948176	Q6252053	yes
6000000081310373212	Q47526986	yes
6000000081312558145	Q133502682	yes
6000000081315077606	Q18244184	yes
6000000081315201979	Q5400092	yes
6000000081316680783	Q6938645	yes
6000000081316688645	Q22018848	yes
6000000081316949163	Q11221047	yes
6000000081317289565	Q12351274	yes
6000000081317557017	Q131626554	yes
6000000081317664976	Q63282091	yes
6000000081317820558	Q705308	yes
6000000081318228222	Q2080016	yes
6000000081319471177	Q3903797	yes
6000000081319570564	Q3749811	yes
6000000081319804726	Q104222444	yes
6000000081320309978	Q3750610	yes
6000000081320393214	Q12669913	yes
6000000081320445121	Q138297594	yes
6000000081320543278	Q454028	yes
6000000081320741083	Q104707620	yes
6000000081320777110	Q11857517	yes
6000000081320920121	Q272086	yes
6000000081321266992	Q99456333	yes
6000000081322132838	Q5411517	yes
6000000081322151891	Q16009633	yes
6000000081322528359	Q115773923	yes
6000000081322645766	Q27967485	yes
6000000081323187912	Q56305681	yes
6000000081324808022	Q7688771	yes
6000000081326349878	Q105579259	yes
6000000081327076982	Q105516853	yes
6000000081327119841	Q119353594	yes
6000000081327464854	Q104422406	yes
6000000081327668086	Q104408091	yes
6000000081330068123	Q94796995	yes
6000000081333131373	Q134736979	yes
6000000081335675985	Q105566161	yes
6000000081336614988	Q104210901	yes
6000000081336924941	Q20894525	yes
6000000081341111022	Q11779888	yes
6000000081345729855	Q21833018	yes
6000000081356526609	Q123734992	yes
6000000081357074040	Q105603030	yes
6000000081357142047	Q105603432	yes
6000000081357945980	Q111397446	yes
6000000081358317258	Q135830749	yes
6000000081358620407	Q105617991	yes
6000000081359023176	Q105617985	yes
6000000081359180013	Q105617989	yes
6000000081359557954	Q134020256	yes
6000000081360299851	Q61931174	yes
6000000081362489863	Q848823	yes
6000000081363994007	Q105595431	yes
6000000081364246057	Q20760441	yes
6000000081364760894	Q60822478	yes
6000000081365420850	Q104684580	yes
6000000081365625756	Q110592173	yes
6000000081365803016	Q104209910	yes
6000000081366083413	Q114460296	yes
6000000081366369274	Q104209753	yes
6000000081366455146	Q104209909	yes
6000000081366658215	Q105578804	yes
6000000081366660086	Q104209754	yes
6000000081366702955	Q104209756	yes
6000000081366715034	Q18217227	yes
6000000081366729290	Q105556500	yes
6000000081366984334	Q105568377	yes
