anchors	qid	geni_id	wikidata_label	geni_name	evidence
0	Q116878131	6000000015272730182	Francisca Catherine of Hohenzollern-Hechingenu	Franziska Katharina von Hohenzollern-Hechingen	no parent anchor; nothing contradicts - father: none in our tree | mother: their Q31192097 carries no Geni id
0	Q116890141	6000000002188118296	Anna von Neuffen-Hettingen	Anna di von Neuffen	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q1169838	6000000003493135478	Al-Hakam ibn Abi al-As	Al-Hakam Al-Umawi	no parent anchor; nothing contradicts - father: their Q4670430 carries no Geni id | mother: none on the item
0	Q1170241	6000000013273194801	Afonso, Marquis of Valença	Afonso de Bragança 4º conde de Ourém, 1º marquês de Valença	no parent anchor; nothing contradicts - father: their Q964618 carries no Geni id | mother: their Q4877265 carries no Geni id
0	Q117025860	6000000000105236652	Augusta Fredrika Elisabeth Aminoff	Augusta Fredrika Elisabet Aminoff	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117035925	6000000006098968921	Christina Dorothea von Ranzow	Christine Dorothea Rantzau	no parent anchor; nothing contradicts - father: their Q117035926 carries no Geni id | mother: none on the item
0	Q117035927	6000000001504741564	Sophie Luise Charlotte, Gräfin von Bassewitz	Sophie Louise Charlotte Gräfin von Bassewitz	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q11704935	6000000012996857239	Urraca Gómez	Urraca Gómez	no parent anchor; nothing contradicts - father: their Q9001677 carries no Geni id | mother: their Q110302240 carries no Geni id
0	Q117194393	6000000028638988118	Gauthier de Pérusse, seigneur de La Vauguyon	Gauthier de Pérusse des Cars	no parent anchor; nothing contradicts - father: their Q110574678 carries no Geni id | mother: their Q110574688 carries no Geni id
0	Q117213864	6000000002188578769	Marie de Mercœur	Baroness Marie of Mercoeur	no parent anchor; nothing contradicts - father: their Q110520631 carries no Geni id | mother: their Q110520633 carries no Geni id
0	Q117242916	6000000006127037181	Erik Albertsson Uggla	Erik Albertsson Uggla	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117268545	6000000015325393647	Donna Maria Giustiniani	Maria Francesca Giustiniani	no parent anchor; nothing contradicts - father: their Q108935590 carries no Geni id | mother: their Q108935593 carries no Geni id
0	Q117268550	6000000012931350301	Donna Maddalena Odescalchi	Maddalena Odescalchi	no parent anchor; nothing contradicts - father: their Q43255423 carries no Geni id | mother: their Q76114512 carries no Geni id
0	Q117277762	6000000008753867642	Anne Maret Zoege von Manteuffel, heiress of Valgevälja	Anna Margaretha Zöge von Manteuffel	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117277808	6000000006127355578	Ulf Bonde	Ulf Ulfsson Bonde till Vaholm	no parent anchor; nothing contradicts - father: their Q125974067 carries no Geni id | mother: their Q131740942 carries no Geni id
0	Q117277810	6000000006127355585	Baroness Kristina Bielkenstierna, heiress of Åkeshov manor	Christina Bielkenstierna	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117302084	6000000019218132261	Maria Barbara, Gräfin zu Herberstein	Maria Barbara von Herberstein	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117343018	6000000020111470517	島津千百子	Chimoko Shimazu	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117350577	6000000008988187223	Hans Larsson Preuss	Hans Larsson Preuss	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117353135	3929061297010049751	Per Tyrsson	Peder Tyreson	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q1174249	6000000003615466120	David Douglas	David Douglas 7th Earl of Angus	no parent anchor; nothing contradicts - father: their Q5538609 carries no Geni id | mother: their Q75389855 carries no Geni id
0	Q117466071	6000000049954988028	Shimazu Mitsuko	Sada-hime Shimazu	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117474097	6000000016658770435	Набэсима Хама	Nagisa Nabeshima	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117485981	6000000005647822001	Haraldus Fegræus	Harald Johansson	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q11769200	6000000177319329853	Maria Terter		no parent anchor; nothing contradicts - father: their Q523717 carries no Geni id | mother: none on the item
0	Q11779038	6000000015373978194	Michele Sbarra Morosini	Michele Morosini dalla Sbarra	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q117951953	6000000002187857356	(?) Botaniatissa	N a Botaneiatissa	no parent anchor; nothing contradicts - father: their Q117948664 carries no Geni id | mother: none in our tree
0	Q117962004	6000000019981302594	Johan Wilhelm Leijonancker	Johan Wilhelm Leijonancker	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q11801342	6000000015905429229	John Stourton, 1st Baron Stourton	John Stourton	no parent anchor; nothing contradicts - father: their Q8018890 carries no Geni id | mother: none in our tree
0	Q118153779	6000000004887253001	Wilhelmina Charlotta Bratt	Wilhelmina Charlotta Bratt	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q118174116	6000000003481080298	Ludvig von Mörner	Baltasar von Mörner	no parent anchor; nothing contradicts - father: their Q118173983 carries no Geni id | mother: none on the item
0	Q118174960	6000000000522325456	Colonel Sakari Päärni 'Pöllö'	Zakarias Bernt Carlsson Uggla	no parent anchor; nothing contradicts - father: their Q118174993 carries no Geni id | mother: their Q118175003 carries no Geni id
0	Q118174961	6000000000522505003	noble Heta Lotta of Aminoff	Hedvig Charlotta Aminoff	no parent anchor; nothing contradicts - father: their Q118175009 carries no Geni id | mother: their Q118175010 carries no Geni id
0	Q118174984	6000000008933827746	burgher Johannes Gerdt Gerdes, of Stockholm	Johan Gert Gerdes	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q118175617	6000000008506567848	Johan Mauritz Banér	Johan Mauritz Banér	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q118242	6000000003827464724	Gottfried VIII, Count of Ziegenhain	Gottfried VIII von Ziegenhain	no parent anchor; nothing contradicts - father: their Q25344218 carries no Geni id | mother: their Q54819648 carries no Geni id
0	Q118247262	6000000015317032840	Donnina Visconti	Donnina Visconti	no parent anchor; nothing contradicts - father: their Q116811278 carries no Geni id | mother: none in our tree
0	Q118289680	6000000009161583357	Gudmund Gudmundsson	Gudmund Gudmundsson	no parent anchor; nothing contradicts - father: none on the item | mother: none in our tree
0	Q118289887	6000000009161557389	Brita Pedersdotter Skute	Brita Persdotter Skute	no parent anchor; nothing contradicts - father: their Q118289733 carries no Geni id | mother: none on the item
0	Q118384948	6000000015103489302	Juan Manuel de La Cerda, Sire de Belmonte	Juan Manuel de la Cerda Belmonte de Campos	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q118384949	6000000015103609275	Jeanne de Figueroa	Juana Aldonce de la Vega Figueroa	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q118465732	6000000017961842093	Johan Magnus Behm	Johan Magnus Behm	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q1184856	6000000012687489720	King Jing of Zhou		no parent anchor; nothing contradicts - father: their Q887580 carries no Geni id | mother: none in our tree
0	Q11851329	6000000000855403344	Anders Molander	Anders Claesson Molander	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q1185323	6000000001798416508	Konoe Sakihisa		no parent anchor; nothing contradicts - father: their Q3073096 carries no Geni id | mother: their Q106729108 carries no Geni id
0	Q11854130	6000000001664963389	Berndt Adolf Carl Gregori Aminoff	Berndt Adolf Carl Gregori Aminoff	no parent anchor; nothing contradicts - father: their Q110322649 carries no Geni id | mother: none on the item
0	Q11854960	6000000000144667027	Carl August Standertskjöld	Carl August Standertskjöld	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q11860025	6000000000243362131	Fredrik Geronimo Björnberg	Fredrik Geronimo Björnberg	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q11864450	6000000004390887552	Iivar Ahava	Anders Ivar Winter	no parent anchor; nothing contradicts - father: their Q98116431 carries no Geni id | mother: none on the item
0	Q11865436	6000000000622862982	J. W. Snellman G:son	Johan Wilhelm Johansson Snellman	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q11865622	6000000000460347904	Jacob Jonas Estlander	Jakob Jonas Estlander	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q11865664	6000000063321379923	Jakob Snellman	Jakob Johansson Snellman	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q11866613	6000000002133673900	Johan Magnus af Tengström	Johan Magnus af Tengström	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q118697707	6000000193515232824	Taga Tsutomu	Kouemon (Tsutomu) Watanabe	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q11880513	6000000000855618243	Magnus Fredrik Tawast	Magnus Fredricus Torstensson Tawast	no parent anchor; nothing contradicts - father: their Q17384298 carries no Geni id | mother: their Q115870946 carries no Geni id
0	Q118868320	6000000008591813597	Luise Elisabeth von Budberg	Luise Elisabeth von Budberg	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q1188760	6000000082922741153	Geoffrey, Count of Conversano	"Geoffroy ""the Elder"" count of Conversano"	no parent anchor; nothing contradicts - father: their Q76346688 carries no Geni id | mother: their Q76346686 carries no Geni id
0	Q118906940	6000000003939720804	Sofie von Lindau-Ruppin	Sophia von Lindow-Ruppin	no parent anchor; nothing contradicts - father: their Q102542835 carries no Geni id | mother: their Q102542986 carries no Geni id
0	Q11902408	6000000003830388613	Wilhelm Gabriel Geitlin	Wilhelm Gabriel Geitlin	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q11905657	6000000025453810610	Anna Maria de Sayn-Wittgenstein-Homburg	Anna Maria of Sayn-Wittgenstein-Hachenburg	no parent anchor; nothing contradicts - father: their Q24522281 carries no Geni id | mother: their Q24662822 carries no Geni id
0	Q11910118	6000000003827464510	Brunó de Rappolstein	Bruno von Rappoltstein Graf von Rappoltstein	no parent anchor; nothing contradicts - father: their Q20100782 carries no Geni id | mother: their Q116005600 carries no Geni id
0	Q11913266	6000000005599183349	Catherine Amalie of Solms-Laubach	Katharina Amalia Solms-Philippsthal	no parent anchor; nothing contradicts - father: none in our tree | mother: none in our tree
0	Q11917891	6000000030330340219	Decimus Junius Silanus Manlianus	Decimus Junius Silanus Manlianus	no parent anchor; nothing contradicts - father: their Q1215347 carries no Geni id | father: their Q509399 carries no Geni id | mother: none in our tree
0	Q11921862	6000000003206876167	Ferran Folc de Cardona i de Requesens	Fernando Folch de Cardona II Duque de Soma	no parent anchor; nothing contradicts - father: none in our tree | mother: their Q11926873 carries no Geni id
0	Q11923627	6000000005865639005	Gaius Octavius	Gaius Octavius	no parent anchor; nothing contradicts - father: their Q11007600 carries no Geni id | mother: none in our tree
0	Q11924201	6000000007787712139	Giberto II Pio	Alessandro Pio di Savoia Signore di Sassuolo	no parent anchor; nothing contradicts - father: none in our tree | mother: none on the item
0	Q11924266	6000000032466802584	Giovanni Riario Sforza	Giovanni Antonio Riario Sforza IV Duca di Riario Sforza	no parent anchor; nothing contradicts - father: none on the item | mother: none on the item
0	Q11931974	6000000081113232861	Lionello I Pio	Lionello I Pio di Savoia signore di Carpi	no parent anchor; nothing contradicts - father: their Q116471155 carries no Geni id | mother: their Q116471156 carries no Geni id
0	Q11934081	6000000009653909880	Lucius Scribonius Libo Drusus	Lucius Scribonius Libo Libo consul 34 BC	no parent anchor; nothing contradicts - father: their Q544382 carries no Geni id | mother: none on the item
