id,type,qid,geni_id,requires,cited
add_statement:Q215204:P6375,add_statement,Q215204,6000000000761701017,,yes
add_statement:Q215204:P40:Q100327211,add_statement,Q215204,6000000000761701017,,yes
add_statement:Q291762:P6375,add_statement,Q291762,6000000000765100226,,yes
add_statement:Q26486:P4602,add_statement,Q26486,6000000000768236392,,yes
add_statement:Q311351:P4602,add_statement,Q311351,6000000000768917054,,yes
add_statement:Q311351:P6375,add_statement,Q311351,6000000000768917054,,yes
add_statement:Q447333:P6375,add_statement,Q447333,6000000000768942057,,yes
add_statement:Q28468:P4602,add_statement,Q28468,6000000000768959047,,yes
add_statement:Q28468:P6375,add_statement,Q28468,6000000000768959047,,yes
add_statement:Q222735:P4602,add_statement,Q222735,6000000000769470073,,yes
add_statement:Q222735:P6375,add_statement,Q222735,6000000000769470073,,yes
add_statement:Q53436:P4602,add_statement,Q53436,6000000000769654031,,yes
add_statement:Q53436:P6375,add_statement,Q53436,6000000000769654031,,yes
add_statement:Q96240738:P569,add_statement,Q96240738,6000000000769722715,,yes
add_statement:Q96240738:P570,add_statement,Q96240738,6000000000769722715,,yes
add_statement:Q12310403:P569,add_statement,Q12310403,6000000000769841369,,yes
add_statement:Q12310403:P4602,add_statement,Q12310403,6000000000769841369,,yes
add_statement:Q12310403:P6375,add_statement,Q12310403,6000000000769841369,,yes
add_statement:Q12310403:P26:Q96240747,add_statement,Q12310403,6000000000769841369,,yes
add_statement:Q711649:P4602,add_statement,Q711649,6000000000769891469,,yes
add_statement:Q711649:P6375,add_statement,Q711649,6000000000769891469,,yes
add_statement:Q333384:P4602,add_statement,Q333384,6000000000769899870,,yes
add_statement:Q333384:P6375,add_statement,Q333384,6000000000769899870,,yes
add_statement:Q1738090:P4602,add_statement,Q1738090,6000000000769899932,,yes
add_statement:Q1738090:P6375,add_statement,Q1738090,6000000000769899932,,yes
add_statement:Q4981639:P4602,add_statement,Q4981639,6000000000769905441,,yes
add_statement:Q4981639:P6375,add_statement,Q4981639,6000000000769905441,,yes
add_statement:Q1385956:P6375,add_statement,Q1385956,6000000000769930116,,yes
add_statement:Q18534941:P6375,add_statement,Q18534941,6000000000769955619,,yes
add_statement:Q75766802:P6375,add_statement,Q75766802,6000000000769960636,,yes
add_statement:Q113055868:P570,add_statement,Q113055868,6000000000769966386,,yes
add_statement:Q113055877:P569,add_statement,Q113055877,6000000000769966406,,yes
add_statement:Q113055877:P570,add_statement,Q113055877,6000000000769966406,,yes
add_statement:Q113055877:P6375,add_statement,Q113055877,6000000000769966406,,yes
add_statement:Q113055877:P26:Q113055871,add_statement,Q113055877,6000000000769966406,,yes
add_statement:Q16738459:P4602,add_statement,Q16738459,6000000000769981540,,yes
add_statement:Q16738459:P6375,add_statement,Q16738459,6000000000769981540,,yes
add_statement:Q229407:P4602,add_statement,Q229407,6000000000769993869,,yes
add_statement:Q229407:P6375,add_statement,Q229407,6000000000769993869,,yes
add_statement:Q917090:P4602,add_statement,Q917090,6000000000769996541,,yes
add_statement:Q917090:P6375,add_statement,Q917090,6000000000769996541,,yes
add_statement:Q231794:P4602,add_statement,Q231794,6000000000769996633,,yes
add_statement:Q231794:P6375,add_statement,Q231794,6000000000769996633,,yes
add_statement:Q231794:P26:Q169992,add_statement,Q231794,6000000000769996633,,yes
add_statement:Q276010:P6375,add_statement,Q276010,6000000000770001473,,yes
add_statement:Q240277:P4602,add_statement,Q240277,6000000000770008051,,yes
add_statement:Q240277:P6375,add_statement,Q240277,6000000000770008051,,yes
add_statement:Q454297:P4602,add_statement,Q454297,6000000000770008062,,yes
add_statement:Q454297:P6375,add_statement,Q454297,6000000000770008062,,yes
add_statement:Q101439573:P6375,add_statement,Q101439573,6000000000770281822,,yes
add_statement:Q106837383:P4602,add_statement,Q106837383,6000000000770294228,,yes
add_statement:Q106837383:P6375,add_statement,Q106837383,6000000000770294228,,yes
add_statement:Q106837383:P26:Q101439580,add_statement,Q106837383,6000000000770294228,,yes
add_statement:Q106837382:P6375,add_statement,Q106837382,6000000000770366008,,yes
add_statement:Q123643515:P6375,add_statement,Q123643515,6000000000770366029,,yes
add_statement:Q107310968:P6375,add_statement,Q107310968,6000000000770982666,,yes
add_statement:Q232761:P4602,add_statement,Q232761,6000000000771167458,,yes
add_statement:Q232761:P6375,add_statement,Q232761,6000000000771167458,,yes
add_statement:Q316042:P4602,add_statement,Q316042,6000000000771264415,,yes
add_statement:Q316042:P6375,add_statement,Q316042,6000000000771264415,,yes
add_statement:Q203647:P4602,add_statement,Q203647,6000000000771264432,,yes
add_statement:Q203647:P6375,add_statement,Q203647,6000000000771264432,,yes
add_statement:Q3494397:P6375,add_statement,Q3494397,6000000000771264665,,yes
add_statement:Q19997631:P569,add_statement,Q19997631,6000000000774665477,,yes
add_statement:Q19997631:P570,add_statement,Q19997631,6000000000774665477,,yes
add_statement:Q19997631:P4602,add_statement,Q19997631,6000000000774665477,,yes
add_statement:Q19997631:P6375,add_statement,Q19997631,6000000000774665477,,yes
add_statement:Q96240747:P569,add_statement,Q96240747,6000000000780481382,,yes
add_statement:Q96240747:P570,add_statement,Q96240747,6000000000780481382,,yes
add_statement:Q96240747:P26:Q12310403,add_statement,Q96240747,6000000000780481382,,yes
add_statement:Q96240737:P569,add_statement,Q96240737,6000000000780657017,,yes
add_statement:Q96240737:P6375,add_statement,Q96240737,6000000000780657017,,yes
add_statement:Q110549451:P569,add_statement,Q110549451,6000000000781629074,,yes
add_statement:Q110549451:P570,add_statement,Q110549451,6000000000781629074,,yes
add_statement:Q110549451:P6375,add_statement,Q110549451,6000000000781629074,,yes
add_statement:Q110549451:P26:Q110549452,add_statement,Q110549451,6000000000781629074,,yes
add_statement:Q110549449:P569,add_statement,Q110549449,6000000000781634194,,yes
add_statement:Q110549449:P570,add_statement,Q110549449,6000000000781634194,,yes
add_statement:Q110549449:P6375,add_statement,Q110549449,6000000000781634194,,yes
add_statement:Q4580418:P4602,add_statement,Q4580418,6000000000781697178,,yes
add_statement:Q297278:P6375,add_statement,Q297278,6000000000783951528,,yes
add_statement:Q556911:P4602,add_statement,Q556911,6000000000795175793,,yes
add_statement:Q135285230:P569,add_statement,Q135285230,6000000000795180301,,yes
add_statement:Q135285230:P570,add_statement,Q135285230,6000000000795180301,,yes
add_statement:Q135285230:P6375,add_statement,Q135285230,6000000000795180301,,yes
add_statement:Q3846848:P6375,add_statement,Q3846848,6000000000796840789,,yes
add_statement:Q7795487:P6375,add_statement,Q7795487,6000000000796849555,,yes
add_statement:Q4726175:P6375,add_statement,Q4726175,6000000000796852558,,yes
add_statement:Q3760858:P4602,add_statement,Q3760858,6000000000796862297,,yes
add_statement:Q330360:P4602,add_statement,Q330360,6000000000796862731,,yes
add_statement:Q76968:P6375,add_statement,Q76968,6000000000796886787,,yes
add_statement:Q234317:P4602,add_statement,Q234317,6000000000796886861,,yes
add_statement:Q234317:P6375,add_statement,Q234317,6000000000796886861,,yes
add_statement:Q295850:P6375,add_statement,Q295850,6000000000796891248,,yes
add_statement:Q3846893:P4602,add_statement,Q3846893,6000000000796900261,,yes
add_statement:Q100950020:P569,add_statement,Q100950020,6000000000804635276,,yes
add_statement:Q100950020:P570,add_statement,Q100950020,6000000000804635276,,yes
add_statement:Q100950020:P4602,add_statement,Q100950020,6000000000804635276,,yes
add_statement:Q100950020:P6375,add_statement,Q100950020,6000000000804635276,,yes
add_statement:Q100950020:P26:Q100949788,add_statement,Q100950020,6000000000804635276,,yes
add_statement:Q96208030:P6375,add_statement,Q96208030,6000000000804655498,,yes
add_statement:Q139249536:P569,add_statement,Q139249536,6000000000806277108,,yes
add_statement:Q139249536:P570,add_statement,Q139249536,6000000000806277108,,yes
add_statement:Q139249536:P4602,add_statement,Q139249536,6000000000806277108,,yes
add_statement:Q139249536:P6375,add_statement,Q139249536,6000000000806277108,,yes
add_statement:Q100915946:P569,add_statement,Q100915946,6000000000806286828,,yes
add_statement:Q100915946:P4602,add_statement,Q100915946,6000000000806286828,,yes
add_statement:Q100915946:P6375,add_statement,Q100915946,6000000000806286828,,yes
add_statement:Q100915946:P26:Q107621789,add_statement,Q100915946,6000000000806286828,,yes
add_statement:Q111989135:P6375,add_statement,Q111989135,6000000000806986001,,yes
add_statement:Q111989135:P26:Q16064877,add_statement,Q111989135,6000000000806986001,,yes
add_statement:Q269691:P26:Q533927,add_statement,Q269691,6000000000826993411,,yes
add_statement:Q116975238:P4602,add_statement,Q116975238,6000000000830085792,,yes
add_statement:Q116975238:P6375,add_statement,Q116975238,6000000000830085792,,yes
add_statement:Q122441568:P6375,add_statement,Q122441568,6000000000834268950,,yes
add_statement:Q101422841:P4602,add_statement,Q101422841,6000000000834358102,,yes
add_statement:Q101422841:P6375,add_statement,Q101422841,6000000000834358102,,yes
add_statement:Q101422841:P26:Q126954173,add_statement,Q101422841,6000000000834358102,,yes
add_statement:Q2466903:P6375,add_statement,Q2466903,6000000000839117262,,yes
add_statement:Q2466903:P25:Q110304350,add_statement,Q2466903,6000000000839117262,,yes
add_statement:Q2411396:P6375,add_statement,Q2411396,6000000000839183113,,yes
add_statement:Q536033:P6375,add_statement,Q536033,6000000000843042071,,yes
add_statement:Q310334:P4602,add_statement,Q310334,6000000000843049128,,yes
add_statement:Q310334:P6375,add_statement,Q310334,6000000000843049128,,yes
add_statement:Q47365:P4602,add_statement,Q47365,6000000000843602131,,yes
add_statement:Q47365:P6375,add_statement,Q47365,6000000000843602131,,yes
add_statement:Q266765:P6375,add_statement,Q266765,6000000000860259173,,yes
add_statement:Q133283750:P569,add_statement,Q133283750,6000000000861176450,,yes
add_statement:Q133283750:P570,add_statement,Q133283750,6000000000861176450,,yes
add_statement:Q133283750:P4602,add_statement,Q133283750,6000000000861176450,,yes
add_statement:Q133283750:P6375,add_statement,Q133283750,6000000000861176450,,yes
add_statement:Q92501590:P4602,add_statement,Q92501590,6000000000862344454,,yes
add_statement:Q92501590:P6375,add_statement,Q92501590,6000000000862344454,,yes
add_statement:Q134986743:P40:Q134986744,add_statement,Q134986743,6000000000868534104,,yes
add_statement:Q134986744:P569,add_statement,Q134986744,6000000000868534747,,yes
add_statement:Q134986744:P6375,add_statement,Q134986744,6000000000868534747,,yes
add_statement:Q134986744:P22:Q134986743,add_statement,Q134986744,6000000000868534747,,yes
add_statement:Q115695630:P6375,add_statement,Q115695630,6000000000869367367,,yes
add_statement:Q115695630:P26:Q115695627,add_statement,Q115695630,6000000000869367367,,yes
add_statement:Q97072206:P569,add_statement,Q97072206,6000000000869399244,,yes
add_statement:Q97072206:P4602,add_statement,Q97072206,6000000000869399244,,yes
add_statement:Q97072206:P6375,add_statement,Q97072206,6000000000869399244,,yes
add_statement:Q97072206:P26:Q97072208,add_statement,Q97072206,6000000000869399244,,yes
add_statement:Q97072206:P40:Q115631545,add_statement,Q97072206,6000000000869399244,,yes
add_statement:Q97072206:P40:Q107311371,add_statement,Q97072206,6000000000869399244,,yes
add_statement:Q229189:P6375,add_statement,Q229189,6000000000869440139,,yes
add_statement:Q14942564:P4602,add_statement,Q14942564,6000000000873947684,,yes
add_statement:Q14942564:P6375,add_statement,Q14942564,6000000000873947684,,yes
add_statement:Q106203348:P569,add_statement,Q106203348,6000000000877854683,,yes
add_statement:Q106203348:P570,add_statement,Q106203348,6000000000877854683,,yes
add_statement:Q106203348:P4602,add_statement,Q106203348,6000000000877854683,,yes
add_statement:Q106203348:P26:Q106203352,add_statement,Q106203348,6000000000877854683,,yes
add_statement:Q106203352:P569,add_statement,Q106203352,6000000000877875490,,yes
add_statement:Q106203352:P6375,add_statement,Q106203352,6000000000877875490,,yes
add_statement:Q106203352:P26:Q106203348,add_statement,Q106203352,6000000000877875490,,yes
add_statement:Q76277710:P569,add_statement,Q76277710,6000000000879573310,,yes
add_statement:Q76277710:P4602,add_statement,Q76277710,6000000000879573310,,yes
add_statement:Q76277710:P6375,add_statement,Q76277710,6000000000879573310,,yes
add_statement:Q76277709:P4602,add_statement,Q76277709,6000000000879648023,,yes
add_statement:Q76277709:P6375,add_statement,Q76277709,6000000000879648023,,yes
add_statement:Q268652:P6375,add_statement,Q268652,6000000000883254898,,yes
add_statement:Q157799:P6375,add_statement,Q157799,6000000000891680343,,yes
add_statement:Q96198923:P4602,add_statement,Q96198923,6000000000893404031,,yes
add_statement:Q96198923:P6375,add_statement,Q96198923,6000000000893404031,,yes
add_statement:Q193658:P4602,add_statement,Q193658,6000000000894017358,,yes
add_statement:Q193658:P6375,add_statement,Q193658,6000000000894017358,,yes
add_statement:Q187519:P4602,add_statement,Q187519,6000000000894794311,,yes
add_statement:Q187519:P6375,add_statement,Q187519,6000000000894794311,,yes
add_statement:Q123252300:P570,add_statement,Q123252300,6000000000897737992,,yes
add_statement:Q64553:P6375,add_statement,Q64553,6000000000899772697,,yes
add_statement:Q205359:P4602,add_statement,Q205359,6000000000899942202,,yes
add_statement:Q205359:P6375,add_statement,Q205359,6000000000899942202,,yes
add_statement:Q11959415:P6375,add_statement,Q11959415,6000000000901150478,,yes
add_statement:Q169547:P4602,add_statement,Q169547,6000000000904661585,,yes
add_statement:Q169547:P6375,add_statement,Q169547,6000000000904661585,,yes
add_statement:Q169547:P22:Q536899,add_statement,Q169547,6000000000904661585,,yes
add_statement:Q193901:P4602,add_statement,Q193901,6000000000905031154,,yes
add_statement:Q193901:P6375,add_statement,Q193901,6000000000905031154,,yes
add_statement:Q229413:P4602,add_statement,Q229413,6000000000914276572,,yes
add_statement:Q229413:P6375,add_statement,Q229413,6000000000914276572,,yes
add_statement:Q229413:P26:Q156778,add_statement,Q229413,6000000000914276572,,yes
add_statement:Q232329:P6375,add_statement,Q232329,6000000000914324156,,yes
add_statement:Q46768:P4602,add_statement,Q46768,6000000000930944231,,yes
add_statement:Q46768:P6375,add_statement,Q46768,6000000000930944231,,yes
add_statement:Q58374:P6375,add_statement,Q58374,6000000000936840801,,yes
add_statement:Q85716021:P569,add_statement,Q85716021,6000000000940574780,,yes
add_statement:Q85716021:P4602,add_statement,Q85716021,6000000000940574780,,yes
add_statement:Q85716021:P6375,add_statement,Q85716021,6000000000940574780,,yes
add_statement:Q108840618:P4602,add_statement,Q108840618,6000000000944931766,,yes
add_statement:Q108840618:P6375,add_statement,Q108840618,6000000000944931766,,yes
add_statement:Q108840618:P26:Q19560631,add_statement,Q108840618,6000000000944931766,,yes
add_statement:Q108840619:P26:Q108840620,add_statement,Q108840619,6000000000944931782,,yes
add_statement:Q96240770:P569,add_statement,Q96240770,6000000000944955419,,yes
add_statement:Q96240770:P570,add_statement,Q96240770,6000000000944955419,,yes
add_statement:Q96240770:P26:Q96240767,add_statement,Q96240770,6000000000944955419,,yes
add_statement:Q110303004:P570,add_statement,Q110303004,6000000000949270418,,yes
add_statement:Q110303004:P6375,add_statement,Q110303004,6000000000949270418,,yes
add_statement:Q110303004:P26:Q110303006,add_statement,Q110303004,6000000000949270418,,yes
add_statement:Q110303004:P40:Q12310395,add_statement,Q110303004,6000000000949270418,,yes
add_statement:Q117327220:P4602,add_statement,Q117327220,6000000000953413706,,yes
add_statement:Q117327220:P6375,add_statement,Q117327220,6000000000953413706,,yes
add_statement:Q151869:P6375,add_statement,Q151869,6000000000954169394,,yes
