shape	kind	claimed_by	qid	geni_id	sources	component_qids	component_geni_ids
1x2	one item, several Geni profiles	mixed	Q75242583	6000000012400539452	structural	Q75242583	6000000005597798062;6000000012400539452
2x2	TANGLE - needs both merges	ours only	Q75243234	6000000001581147047	zipper	Q75243234;Q75263812	6000000001581147047;6000000006187648324
2x2	TANGLE - needs both merges	ours only	Q75243234	6000000006187648324	structural	Q75243234;Q75263812	6000000001581147047;6000000006187648324
2x2	TANGLE - needs both merges	ours only	Q75263812	6000000006187648324	zipper	Q75243234;Q75263812	6000000001581147047;6000000006187648324
1x2	one item, several Geni profiles	mixed	Q75243382	6000000003827624276	wikidata-p2600;zipper	Q75243382	6000000003827624276;6000000005588463761
1x2	one item, several Geni profiles	mixed	Q75243382	6000000005588463761	wikidata-p2600	Q75243382	6000000003827624276;6000000005588463761
1x2	one item, several Geni profiles	mixed	Q75243647	6000000011811042211	wikidata-p2600;zipper	Q75243647	6000000011811042211;6000000107337091821
1x2	one item, several Geni profiles	mixed	Q75243647	6000000107337091821	wikidata-p2600	Q75243647	6000000011811042211;6000000107337091821
1x2	one item, several Geni profiles	mixed	Q75243650	6000000011810751712	wikidata-p2600;zipper	Q75243650	6000000011810751712;6000000107336563822
1x2	one item, several Geni profiles	mixed	Q75243650	6000000107336563822	wikidata-p2600	Q75243650	6000000011810751712;6000000107336563822
1x2	one item, several Geni profiles	wikidata only	Q75243674	6000000003620573400	wikidata-p2600	Q75243674	6000000003620573400;6000000003620888341
1x2	one item, several Geni profiles	wikidata only	Q75243674	6000000003620888341	wikidata-p2600	Q75243674	6000000003620573400;6000000003620888341
1x2	one item, several Geni profiles	wikidata only	Q75244198	6000000012380393840	wikidata-p2600	Q75244198	6000000012380393840;6000000020382472606
1x2	one item, several Geni profiles	wikidata only	Q75244198	6000000020382472606	wikidata-p2600	Q75244198	6000000012380393840;6000000020382472606
1x2	one item, several Geni profiles	wikidata only	Q75244606	6000000020418667690	wikidata-p2600	Q75244606	6000000020418667690;6000000062294361846
1x2	one item, several Geni profiles	wikidata only	Q75244606	6000000062294361846	wikidata-p2600	Q75244606	6000000020418667690;6000000062294361846
1x2	one item, several Geni profiles	mixed	Q75245768	6000000003897526345	wikidata-p2600;zipper	Q75245768	6000000003897526345;6000000005588560710
1x2	one item, several Geni profiles	mixed	Q75245768	6000000005588560710	wikidata-p2600	Q75245768	6000000003897526345;6000000005588560710
2x2	TANGLE - needs both merges	mixed	Q75246267	6000000006128279513	wikidata-p2600	Q75246267;Q75246955	6000000004533200416;6000000006128279513
2x2	TANGLE - needs both merges	mixed	Q75246955	6000000004533200416	structural;zipper	Q75246267;Q75246955	6000000004533200416;6000000006128279513
2x2	TANGLE - needs both merges	mixed	Q75246955	6000000006128279513	structural	Q75246267;Q75246955	6000000004533200416;6000000006128279513
1x2	one item, several Geni profiles	wikidata only	Q75246542	6000000020382941779	wikidata-p2600	Q75246542	6000000020382941779;6000000023780769378
1x2	one item, several Geni profiles	wikidata only	Q75246542	6000000023780769378	wikidata-p2600	Q75246542	6000000020382941779;6000000023780769378
1x2	one item, several Geni profiles	wikidata only	Q75246792	6000000010956993822	wikidata-p2600	Q75246792	6000000010956993822;6000000068585336929
1x2	one item, several Geni profiles	wikidata only	Q75246792	6000000068585336929	wikidata-p2600	Q75246792	6000000010956993822;6000000068585336929
1x2	one item, several Geni profiles	wikidata only	Q75246797	6000000010958824311	wikidata-p2600	Q75246797	6000000010958824311;6000000068584085299
1x2	one item, several Geni profiles	wikidata only	Q75246797	6000000068584085299	wikidata-p2600	Q75246797	6000000010958824311;6000000068584085299
1x2	one item, several Geni profiles	mixed	Q75248995	6000000011106655199	wikidata-p2600	Q75248995	6000000011106655199;6000000017396716670
1x2	one item, several Geni profiles	mixed	Q75248995	6000000017396716670	zipper	Q75248995	6000000011106655199;6000000017396716670
1x2	one item, several Geni profiles	mixed	Q75249725	6000000006444750607	wikidata-p2600	Q75249725	6000000006444750607;6000000006444750620
1x2	one item, several Geni profiles	mixed	Q75249725	6000000006444750620	zipper	Q75249725	6000000006444750607;6000000006444750620
1x2	one item, several Geni profiles	wikidata only	Q75252259	6000000013236382260	wikidata-p2600	Q75252259	6000000013236382260;6000000021730723350
1x2	one item, several Geni profiles	wikidata only	Q75252259	6000000021730723350	wikidata-p2600	Q75252259	6000000013236382260;6000000021730723350
2x1	several items, one Geni profile	ours only	Q75253997	6000000002173042224	zipper	Q75253997;Q75403987	6000000002173042224
2x1	several items, one Geni profile	ours only	Q75403987	6000000002173042224	structural	Q75253997;Q75403987	6000000002173042224
1x2	one item, several Geni profiles	wikidata only	Q75257412	6000000002188493863	wikidata-p2600	Q75257412	6000000002188493863;6000000012713359154
1x2	one item, several Geni profiles	wikidata only	Q75257412	6000000012713359154	wikidata-p2600	Q75257412	6000000002188493863;6000000012713359154
1x2	one item, several Geni profiles	ours only	Q75258158	6000000008300530070	structural	Q75258158	6000000008300530070;6000000183942139825
1x2	one item, several Geni profiles	ours only	Q75258158	6000000183942139825	zipper	Q75258158	6000000008300530070;6000000183942139825
1x2	one item, several Geni profiles	wikidata only	Q75258835	6000000016699079493	wikidata-p2600	Q75258835	6000000016699079493;6000000094053474931
1x2	one item, several Geni profiles	wikidata only	Q75258835	6000000094053474931	wikidata-p2600	Q75258835	6000000016699079493;6000000094053474931
1x2	one item, several Geni profiles	wikidata only	Q75261203	6000000003865134329	wikidata-p2600	Q75261203	6000000003865134329;6000000185449836062
1x2	one item, several Geni profiles	wikidata only	Q75261203	6000000185449836062	wikidata-p2600	Q75261203	6000000003865134329;6000000185449836062
1x2	one item, several Geni profiles	wikidata only	Q75264193	6000000012380558400	wikidata-p2600	Q75264193	6000000012380558400;6000000020382928368
1x2	one item, several Geni profiles	wikidata only	Q75264193	6000000020382928368	wikidata-p2600	Q75264193	6000000012380558400;6000000020382928368
1x2	one item, several Geni profiles	wikidata only	Q75264712	6000000002116013384	wikidata-p2600	Q75264712	6000000002116013384;6000000175569025826
1x2	one item, several Geni profiles	wikidata only	Q75264712	6000000175569025826	wikidata-p2600	Q75264712	6000000002116013384;6000000175569025826
1x2	one item, several Geni profiles	wikidata only	Q75265992	6000000012417287121	wikidata-p2600	Q75265992	6000000012417287121;6000000017797596186
1x2	one item, several Geni profiles	wikidata only	Q75265992	6000000017797596186	wikidata-p2600	Q75265992	6000000012417287121;6000000017797596186
1x3	one item, several Geni profiles	wikidata only	Q75266009	6000000006455129208	wikidata-p2600	Q75266009	6000000006455129208;6000000016004216331;6000000081250019025
1x3	one item, several Geni profiles	wikidata only	Q75266009	6000000016004216331	wikidata-p2600	Q75266009	6000000006455129208;6000000016004216331;6000000081250019025
1x3	one item, several Geni profiles	wikidata only	Q75266009	6000000081250019025	wikidata-p2600	Q75266009	6000000006455129208;6000000016004216331;6000000081250019025
1x2	one item, several Geni profiles	wikidata only	Q75266251	6000000023075572099	wikidata-p2600	Q75266251	6000000023075572099;6000000041297565997
1x2	one item, several Geni profiles	wikidata only	Q75266251	6000000041297565997	wikidata-p2600	Q75266251	6000000023075572099;6000000041297565997
1x2	one item, several Geni profiles	wikidata only	Q75268308	6000000006454027726	wikidata-p2600	Q75268308	6000000006454027726;6000000027194766273
1x2	one item, several Geni profiles	wikidata only	Q75268308	6000000027194766273	wikidata-p2600	Q75268308	6000000006454027726;6000000027194766273
1x2	one item, several Geni profiles	mixed	Q75269339	6000000001580713615	structural;zipper	Q75269339	6000000001580713615;6000000130208774095
1x2	one item, several Geni profiles	mixed	Q75269339	6000000130208774095	wikidata-p2600	Q75269339	6000000001580713615;6000000130208774095
1x2	one item, several Geni profiles	wikidata only	Q75269761	6000000011303393054	wikidata-p2600	Q75269761	6000000011303393054;6000000011529924652
1x2	one item, several Geni profiles	wikidata only	Q75269761	6000000011529924652	wikidata-p2600	Q75269761	6000000011303393054;6000000011529924652
1x2	one item, several Geni profiles	mixed	Q75269803	6000000009878419201	wikidata-p2600	Q75269803	6000000009878419201;6000000025792735993
1x2	one item, several Geni profiles	mixed	Q75269803	6000000025792735993	wikidata-p2600;zipper	Q75269803	6000000009878419201;6000000025792735993
1x2	one item, several Geni profiles	mixed	Q75271427	4756962908140023107	zipper	Q75271427	4756962908140023107;6000000011818497386
1x2	one item, several Geni profiles	mixed	Q75271427	6000000011818497386	wikidata-p2600	Q75271427	4756962908140023107;6000000011818497386
1x2	one item, several Geni profiles	wikidata only	Q75272016	6000000001299365892	wikidata-p2600	Q75272016	6000000001299365892;6000000031795914409
1x2	one item, several Geni profiles	wikidata only	Q75272016	6000000031795914409	wikidata-p2600	Q75272016	6000000001299365892;6000000031795914409
2x1	several items, one Geni profile	wikidata only	Q75273565	6000000005599120081	wikidata-p2600	Q75273565;Q75381684	6000000005599120081
2x1	several items, one Geni profile	wikidata only	Q75381684	6000000005599120081	wikidata-p2600	Q75273565;Q75381684	6000000005599120081
1x2	one item, several Geni profiles	wikidata only	Q75274231	6000000009965620327	wikidata-p2600	Q75274231	6000000009965620327;6000000080750393188
1x2	one item, several Geni profiles	wikidata only	Q75274231	6000000080750393188	wikidata-p2600	Q75274231	6000000009965620327;6000000080750393188
1x2	one item, several Geni profiles	mixed	Q75274831	6000000006727945930	zipper	Q75274831	6000000006727945930;6000000177049518824
1x2	one item, several Geni profiles	mixed	Q75274831	6000000177049518824	wikidata-p2600	Q75274831	6000000006727945930;6000000177049518824
1x2	one item, several Geni profiles	wikidata only	Q75276068	6000000034642094174	wikidata-p2600	Q75276068	6000000034642094174;6000000079783706013
1x2	one item, several Geni profiles	wikidata only	Q75276068	6000000079783706013	wikidata-p2600	Q75276068	6000000034642094174;6000000079783706013
1x3	one item, several Geni profiles	mixed	Q75276078	303113594420005652	wikidata-p2600	Q75276078	303113594420005652;6000000000066969238;6000000002188095479
1x3	one item, several Geni profiles	mixed	Q75276078	6000000000066969238	structural;zipper	Q75276078	303113594420005652;6000000000066969238;6000000002188095479
1x3	one item, several Geni profiles	mixed	Q75276078	6000000002188095479	wikidata-p2600	Q75276078	303113594420005652;6000000000066969238;6000000002188095479
1x2	one item, several Geni profiles	mixed	Q75278555	6000000007069116381	structural;zipper	Q75278555	6000000007069116381;6000000050810732273
1x2	one item, several Geni profiles	mixed	Q75278555	6000000050810732273	wikidata-p2600	Q75278555	6000000007069116381;6000000050810732273
1x2	one item, several Geni profiles	mixed	Q75278556	6000000021873850662	zipper	Q75278556	6000000021873850662;6000000078411794013
1x2	one item, several Geni profiles	mixed	Q75278556	6000000078411794013	wikidata-p2600	Q75278556	6000000021873850662;6000000078411794013
2x1	several items, one Geni profile	ours only	Q75278679	6000000003421938424	zipper	Q75278679;Q76276261	6000000003421938424
2x1	several items, one Geni profile	ours only	Q76276261	6000000003421938424	structural	Q75278679;Q76276261	6000000003421938424
1x2	one item, several Geni profiles	wikidata only	Q75279442	6000000010146037233	wikidata-p2600	Q75279442	6000000010146037233;6000000177726179827
1x2	one item, several Geni profiles	wikidata only	Q75279442	6000000177726179827	wikidata-p2600	Q75279442	6000000010146037233;6000000177726179827
1x2	one item, several Geni profiles	wikidata only	Q75280632	6000000014803709825	wikidata-p2600	Q75280632	6000000014803709825;6000000018194083058
1x2	one item, several Geni profiles	wikidata only	Q75280632	6000000018194083058	wikidata-p2600	Q75280632	6000000014803709825;6000000018194083058
1x2	one item, several Geni profiles	wikidata only	Q75280697	6000000022204560190	wikidata-p2600	Q75280697	6000000022204560190;6000000025891598759
1x2	one item, several Geni profiles	wikidata only	Q75280697	6000000025891598759	wikidata-p2600	Q75280697	6000000022204560190;6000000025891598759
1x2	one item, several Geni profiles	wikidata only	Q75280699	6000000022205218955	wikidata-p2600	Q75280699	6000000022205218955;6000000025891810126
1x2	one item, several Geni profiles	wikidata only	Q75280699	6000000025891810126	wikidata-p2600	Q75280699	6000000022205218955;6000000025891810126
1x2	one item, several Geni profiles	wikidata only	Q75281083	6000000002115872770	wikidata-p2600	Q75281083	6000000002115872770;6000000017671887441
1x2	one item, several Geni profiles	wikidata only	Q75281083	6000000017671887441	wikidata-p2600	Q75281083	6000000002115872770;6000000017671887441
1x2	one item, several Geni profiles	wikidata only	Q75281997	6000000059404255826	wikidata-p2600	Q75281997	6000000059404255826;6000000059404456824
1x2	one item, several Geni profiles	wikidata only	Q75281997	6000000059404456824	wikidata-p2600	Q75281997	6000000059404255826;6000000059404456824
1x2	one item, several Geni profiles	wikidata only	Q75297342	6000000047392935844	wikidata-p2600	Q75297342	6000000047392935844;6000000047392949821
1x2	one item, several Geni profiles	wikidata only	Q75297342	6000000047392949821	wikidata-p2600	Q75297342	6000000047392935844;6000000047392949821
1x2	one item, several Geni profiles	wikidata only	Q75302305	6000000049818615907	wikidata-p2600	Q75302305	6000000049818615907;6000000057238957886
1x2	one item, several Geni profiles	wikidata only	Q75302305	6000000057238957886	wikidata-p2600	Q75302305	6000000049818615907;6000000057238957886
1x2	one item, several Geni profiles	wikidata only	Q75302306	6000000049818336079	wikidata-p2600	Q75302306	6000000049818336079;6000000066543924981
1x2	one item, several Geni profiles	wikidata only	Q75302306	6000000066543924981	wikidata-p2600	Q75302306	6000000049818336079;6000000066543924981
1x2	one item, several Geni profiles	wikidata only	Q75310884	6000000002188489486	wikidata-p2600	Q75310884	6000000002188489486;6000000010596379551
1x2	one item, several Geni profiles	wikidata only	Q75310884	6000000010596379551	wikidata-p2600	Q75310884	6000000002188489486;6000000010596379551
1x2	one item, several Geni profiles	wikidata only	Q75311458	6000000023731629117	wikidata-p2600	Q75311458	6000000023731629117;6000000038436494379
1x2	one item, several Geni profiles	wikidata only	Q75311458	6000000038436494379	wikidata-p2600	Q75311458	6000000023731629117;6000000038436494379
