geni_id	qid	label	name_kept	tail_dropped
6000000008640413240		Yazdegerd I, King of Persia	Yazdegerd I,	King of Persia
6000000008640413252		Hormizd II, King of Persia	Hormizd II,	King of Persia
6000000008640413262		Shapur I Emperor of Sasanian Persia	Shapur I	Emperor of Sasanian Persia
6000000008640413937		Baktwernel Queen of Egypt	Baktwernel	Queen of Egypt
6000000008640414027		Tia-Sitre Queen of Egypt	Tia-Sitre	Queen of Egypt
6000000008640426377		Raoul de Gaël 1er seigneur de Gaël, Earl of Suffolk and Norfolk	Raoul de Gaël 1er seigneur de Gaël,	Earl of Suffolk and Norfolk
6000000008640446422		Hugues de Meulan Count of Meulan	Hugues de Meulan	Count of Meulan
6000000008640455404		Cuhelyn ap Ifor Lord of Builth	Cuhelyn ap Ifor	Lord of Builth
6000000008640464325	Q19325088	Payne de Beauchamp Lord of Bedford	Payne de Beauchamp	Lord of Bedford
6000000008640578114		Frederic Duke de Moselgau	Frederic	Duke de Moselgau
6000000008640578121		Feltcitas Countess de Salm	Feltcitas	Countess de Salm
6000000008640578141		Lambert de Moselgau Duke of Moselgau	Lambert de Moselgau	Duke of Moselgau
6000000008643949504		Anna Lanka Árpád(házi) Princess Of Hungary	Anna Lanka Árpád(házi)	Princess Of Hungary
6000000008649395366		Anders Andersson Tysk till Alarp, Terbygården, Redstorp	Anders Andersson Tysk	till Alarp, Terbygården, Redstorp
6000000008649471741	Q5584485	Erik Brahe till Skokloster	Erik Brahe	till Skokloster
6000000008649822236	Q352296	Magnus Fredrik Brahe till Skokloster	Magnus Fredrik Brahe	till Skokloster
6000000008652294764	Q6233272	John FitzThomas Fitzgerald Earl of Desmond	John FitzThomas Fitzgerald	Earl of Desmond
6000000008656586142	Q6190297	Gabriel Persson Stierncrona till Åkeshov	Gabriel Persson Stierncrona	till Åkeshov
6000000008657376354	Q314549	Friedrich Edelfreier von Truhendingen Graf von Truhendingen	Friedrich Edelfreier von Truhendingen	Graf von Truhendingen
6000000008662170862		Jeanne-Francoise de Coësmes Dame de Bonnétable et de Lucé	Jeanne-Francoise de Coësmes	Dame de Bonnétable et de Lucé
6000000008662472726		Louis de Coësmes Baron de Lucé	Louis de Coësmes	Baron de Lucé
6000000008662486295		Charles III de Couesme Baron de Lucé	Charles III de Couesme	Baron de Lucé
6000000008668551601	Q5820254	Johan Pedersson Hård af Segerstad till Hjällö	Johan Pedersson Hård af Segerstad	till Hjällö
6000000008670725632		Charles de Bourgogne Comte de Nevers	Charles de Bourgogne	Comte de Nevers
6000000008671125840		Erik Bengtsson Hierta till Önnarp	Erik Bengtsson Hierta	till Önnarp
6000000008679283594		Jeanne de Châtillon dame de Rosoy en Thierache	Jeanne de Châtillon	dame de Rosoy en Thierache
6000000008679479212		Radegonde de la Tremoille Dame de Rhodes et Château-Guillaume	Radegonde de la Tremoille	Dame de Rhodes et Château-Guillaume
6000000008681493677		Lennart Hård af Segerstad till Munkeberg	Lennart Hård af Segerstad	till Munkeberg
6000000008684393074	Q26868798	Günther III von Käfernburg Graf von Schwarzburg & Käfernburg	Günther III von Käfernburg	Graf von Schwarzburg & Käfernburg
6000000008684460474		Friedrich Graf von Orlamünde	Friedrich	Graf von Orlamünde
6000000008685596218		Hermann VI Graf von Orlamünde	Hermann VI	Graf von Orlamünde
6000000008685688262		Günther XXI Graf von Schwarzburg-Blankenburg Gegenkönig Heiligen Römischen Reich	Günther XXI	Graf von Schwarzburg-Blankenburg Gegenkönig Heiligen Römischen Reich
6000000008686047721		Eivind på Talgje	Eivind	på Talgje
6000000008686193597	Q11959143	Arnold de Fine Biskop i Nidaros	Arnold de Fine	Biskop i Nidaros
6000000008690211555		Jeanne de Rançon dame de Noirmoutiers	Jeanne de Rançon	dame de Noirmoutiers
6000000008690288283		Marguerite de Turenne Dame de Bergerac & de Gensac	Marguerite de Turenne	Dame de Bergerac & de Gensac
6000000008691024896		Laurits Bertelsen Hørby til Vesterriis	Laurits Bertelsen Hørby	til Vesterriis
6000000008696099461		Karine Evertsdatter Moltke til Bårse	Karine Evertsdatter Moltke	til Bårse
6000000008697171900		NN ektefelle til Børild Garborg	NN ektefelle	til Børild Garborg
6000000008697888160		Izyaslav Vladimirovich, duke of Suzdal	Izyaslav Vladimirovich,	duke of Suzdal
6000000008698394363		Walter de Lorraine Count of Neustria	Walter de Lorraine	Count of Neustria
6000000008698402466		Brunulf de Lorraine I, Count of Neustria	Brunulf de Lorraine I,	Count of Neustria
6000000008699450011		Eberhard von Württemberg Graf von Württemberg	Eberhard von Württemberg	Graf von Württemberg
6000000008699542651		Theobald von Pfirt Comte de Ferrette	Theobald von Pfirt	Comte de Ferrette
6000000008700053558		James Butler of Polestown, 7th Earl Of Ormond	James Butler of Polestown, 7th	Earl Of Ormond
6000000008700386355		Hugh, lord of Rumigny de Rumigny	Hugh,	lord of Rumigny de Rumigny
6000000008706278826		Osvald von der Wisch til Nienhof	Osvald von der Wisch	til Nienhof
6000000008706461745		Ove Poulsen Sested til Depenau	Ove Poulsen Sested	til Depenau
6000000008706509858		Detlev Ovesen Sested til Depenau, Schöneweide, Nienhof og Kaltenhof	Detlev Ovesen Sested	til Depenau, Schöneweide, Nienhof og Kaltenhof
6000000008706624590		Catharine Oswaldsdatter von der Wisch til Nienhof og Kaltenhof	Catharine Oswaldsdatter von der Wisch	til Nienhof og Kaltenhof
6000000008707599012		Gudlaug Jonsdatter Brynjulfsdatter Til Sudrheim	Gudlaug Jonsdatter Brynjulfsdatter	Til Sudrheim
6000000008708312513		Ruffino count of Lavagna	Ruffino	count of Lavagna
6000000008708483039		Isabelle de BRETAGNE (de Laval-Montfort, comtesse de Laval,	Isabelle de BRETAGNE (de Laval-Montfort,	comtesse de Laval,
6000000008708541517	Q3175522	Jean de Montfort de Laval, Baron de Quintin	Jean de Montfort de Laval,	Baron de Quintin
6000000008708724282	Q432774	François de Montfort XIV, Guy de Laval, baron de Vitré & de La Roche, vicomte de R	François de Montfort XIV, Guy de Laval,	baron de Vitré & de La Roche, vicomte de R
6000000008714999771		Haagen Lauritzen Tordenstjerne til Stenshorne	Haagen Lauritzen Tordenstjerne	til Stenshorne
6000000008716865278		Walter de Valloniis Comyn Lord of Badenoch	Walter de Valloniis Comyn	Lord of Badenoch
6000000008725767706		Hedwig von Ravensberg Herzogin zu Braunschweig-Lüneburg	Hedwig von Ravensberg	Herzogin zu Braunschweig-Lüneburg
6000000008727110638		Ada de Montdidier-Roucy dame de Montdidier	Ada de Montdidier-Roucy	dame de Montdidier
6000000008734043579	Q4718980	Alexander Gordon, Bishop of Galloway	Alexander Gordon,	Bishop of Galloway
6000000008738820964		Laurids Nielsen Munk til Havbrogaard (Vinranke)	Laurids Nielsen Munk	til Havbrogaard (Vinranke)
6000000008743402576		Ivan V Frankopan Count of Veglia, Lord of Czetin, Ban of Croatia, Dalmatia	Ivan V Frankopan	Count of Veglia, Lord of Czetin, Ban of Croatia, Dalmatia
6000000008744484214		Luis González de Guzmán señor de Andujar y Maestre de Calatrava	Luis González de Guzmán señor de Andujar y	Maestre de Calatrava
6000000008750189611		Otte Jørgensen Harbou til Holris og Restrup	Otte Jørgensen Harbou	til Holris og Restrup
6000000008752838098		Konrad von Tecklenburg-Schwerin Graf zu Tecklenburg und Lingen. Herr zu Rheda	Konrad von Tecklenburg-Schwerin	Graf zu Tecklenburg und Lingen. Herr zu Rheda
6000000008755327481		Helena Stenkilsdotter Queen of Sweden	Helena Stenkilsdotter	Queen of Sweden
6000000008756843087		Sven Franc till Mycklemåsa	Sven Franc	till Mycklemåsa
6000000008765162254		Isabella de Mandeville Countess of Gloucester	Isabella de Mandeville	Countess of Gloucester
6000000008768978360		Johan Olofsson Ållongren i Östergötland	Johan Olofsson Ållongren	i Östergötland
6000000008777254213		Merwig I de Turingia König der Thüringer	Merwig I de Turingia	König der Thüringer
6000000008777265242		Erpes König der Thüringer	Erpes	König der Thüringer
6000000008777901633		Margaret Monson Countess of Nottingham	Margaret Monson	Countess of Nottingham
6000000008778292497	Q364099	Henrik Carlsson Horn till Hässlö	Henrik Carlsson Horn	till Hässlö
6000000008778359769		Alix de La Tour du Pin, comtesse de Genève	Alix de La Tour du Pin,	comtesse de Genève
6000000008778655202		Alix de La Tour du Pin dame de Verfeuil	Alix de La Tour du Pin	dame de Verfeuil
6000000008780104142		Johannes Nielsen Slet til Gudumlund	Johannes Nielsen Slet	til Gudumlund
6000000008786897022		Thomas Brooks 12 Lord of Leighton	Thomas Brooks 12	Lord of Leighton
6000000008787542997		Haming Herzog der Alemannen	Haming	Herzog der Alemannen
6000000008788571731	Q110325440	Claus Filip Filipsson von Schwerin till Löbenitz	Claus Filip Filipsson von Schwerin	till Löbenitz
6000000008793748994		Johan Vilhelm Elgenstierna till Åby	Johan Vilhelm Elgenstierna	till Åby
6000000008794113538		Carl Gustaf Elgenstierna till Vidbynäs	Carl Gustaf Elgenstierna	till Vidbynäs
6000000008795335023		Otto Ludvig Benedikt Wrangel af Lindeberg till Säby	Otto Ludvig Benedikt Wrangel af Lindeberg	till Säby
6000000008799837188	Q73806	Boson d'Autun Comte de Vienne, Dux de Provence	Boson d'Autun	Comte de Vienne, Dux de Provence
6000000008799884985		Guillelm IV de Tolosa comte de Tolosa	Guillelm IV de Tolosa	comte de Tolosa
6000000008799945132		Guilllem III de Tolosa comte de Tolosa	Guilllem III de Tolosa	comte de Tolosa
6000000008806670839		Peter Mannerstedt till Rochsta	Peter Mannerstedt	till Rochsta
6000000008810653039		Mourids Putbus til Einsiedelsborg.	Mourids Putbus	til Einsiedelsborg.
6000000008810822897		Rudolph Abraham Henriksen Putbus til Kørup	Rudolph Abraham Henriksen Putbus	til Kørup
6000000008811677080		Ursula Maria Putbus til Hagested	Ursula Maria Putbus	til Hagested
6000000008813849008	Q83229	Edward Tudor King of England and Ireland	Edward Tudor	King of England and Ireland
6000000008815307383		Adelheid Gräfin von Weimar-Orlamünde Gräfin	Adelheid	Gräfin von Weimar-Orlamünde Gräfin
6000000008815752064		Friedrich I. von Lengenfeld Graf zu Burg-Lengenfeld	Friedrich I. von Lengenfeld	Graf zu Burg-Lengenfeld
6000000008816211537		Jacob Justesen Høeg Banner til Trudsholm	Jacob Justesen Høeg Banner	til Trudsholm
6000000008820838686	Q5618766	Axel Gabriel De la Gardie till Maltesholm	Axel Gabriel De la Gardie	till Maltesholm
6000000008836295952		Mechthild von Hessen-Kassel Gräfin zu Tecklenburg	Mechthild von Hessen-Kassel	Gräfin zu Tecklenburg
6000000008840300169	Q6255012	Åke Axelsson Natt och Dag till Iljo	Åke Axelsson Natt och Dag	till Iljo
6000000008841519196		Tyge Larsson Gyllencreutz till Viby	Tyge Larsson Gyllencreutz	till Viby
6000000008843526024		Johan von Mentzer till Västerråda	Johan von Mentzer	till Västerråda
6000000008848567624		Paul Galde til Holleby	Paul Galde	til Holleby
6000000008852691138		Lene Margrethe Anna Sture til Gammelgaard	Lene Margrethe Anna Sture	til Gammelgaard
6000000008852768754		Otto Sested til Maslev	Otto Sested	til Maslev
6000000008852999815		Eggert Clausen Gjordsen til Solvig	Eggert Clausen Gjordsen	til Solvig
6000000008859427528		Henrik Valter Berg von Linde till Axelvåld	Henrik Valter Berg von Linde	till Axelvåld
6000000008859553779		Otto Adrian Berg von Linde till Axelvåld	Otto Adrian Berg von Linde	till Axelvåld
6000000008861031387		Petrus Canuti Bäfverfeldt till Henstad	Petrus Canuti Bäfverfeldt	till Henstad
6000000008861761270	Q3063538	Fabian von Fersen till Cronendahl	Fabian von Fersen	till Cronendahl
6000000008861833558	Q1459966	Friedrich III. Graf von Goseck	Friedrich III.	Graf von Goseck
6000000008862745390		Willum Jensen Mule i København	Willum Jensen Mule	i København
6000000008866412903		Georg von Zweibrücken Graf von Zweibrücken	Georg von Zweibrücken	Graf von Zweibrücken
6000000008867268734		Frédéric de Dampierre Comte de Toul	Frédéric de Dampierre	Comte de Toul
6000000008869558292		Filip Bonde till Vanborg	Filip Bonde	till Vanborg
6000000008870774157		Magnus Wilhelm Taube af Karlö, till Widdruk	Magnus Wilhelm Taube af Karlö,	till Widdruk
6000000008873394264		Peder Andersen Galen til Skurup	Peder Andersen Galen	til Skurup
6000000008873953217	Q535583	Joan Beaufort, Countess of Westmorland	Joan Beaufort,	Countess of Westmorland
6000000008878196462	Q2628439	Vladimir Andreyevich prince of Serpukhov	Vladimir Andreyevich	prince of Serpukhov
6000000008879606609		At'on of the Alans King of the Alans	At'on of the Alans	King of the Alans
6000000008887500247		Peter IV, tsar of Bulgaria	Peter IV,	tsar of Bulgaria
6000000008897288266		Claes Siöblad till Hinsekind	Claes Siöblad	till Hinsekind
6000000008899534492		Friedrich II. Graf von Goseck	Friedrich II.	Graf von Goseck
6000000008899908313	Q6207077	Olof Arvidsson Thegner till Rickebasta	Olof Arvidsson Thegner	till Rickebasta
6000000008899917234	Q5779254	Jacob Gyllenborg till Bona	Jacob Gyllenborg	till Bona
6000000008907648954		Jes Jepsen Rodsteen i Faarup	Jes Jepsen Rodsteen	i Faarup
6000000008907687401		Gerhard I, Graf von Hirschberg	Gerhard I,	Graf von Hirschberg
6000000008907878852	Q5733202	Magnus Larsson Fleming af Liebelitz till Mälby	Magnus Larsson Fleming af Liebelitz	till Mälby
6000000008907992634		Herman Fleming till Villnäs	Herman Fleming	till Villnäs
6000000008908046979		Agnès, Gräfin von Valdenz	Agnès,	Gräfin von Valdenz
6000000008908292670		Carl Gripenstierna till Kiersö	Carl Gripenstierna	till Kiersö
6000000008908318641		Conrad Ludvig Transchiöld till Arnöberg	Conrad Ludvig Transchiöld	till Arnöberg
6000000008911016924		Otto, Graf von Valdenz	Otto,	Graf von Valdenz
6000000008911976648		Johann Count Of NASSAU	Johann	Count Of NASSAU
6000000008912057684		Gerlach Count Of NASSAU-WIESBADEN-IDSTEIN	Gerlach	Count Of NASSAU-WIESBADEN-IDSTEIN
6000000008912144797		Agnes Countess Of NASSAU-WIESBADEN-IDSTEIN	Agnes	Countess Of NASSAU-WIESBADEN-IDSTEIN
6000000008912166497		Rodoreta Countess Of NASSAU	Rodoreta	Countess Of NASSAU
6000000008912295027		Johann II Count Of NASSAU	Johann II	Count Of NASSAU
6000000008912299898		Friedrich Count Of NASSAU	Friedrich	Count Of NASSAU
6000000008912353807		Johann Count Of NASSAU	Johann	Count Of NASSAU
6000000008912436374		Anna Countess Of NASSAU-WIESBADEN	Anna	Countess Of NASSAU-WIESBADEN
6000000008912463444		Margarethe Countess Of NASSAU-WIESBADEN	Margarethe	Countess Of NASSAU-WIESBADEN
6000000008912463467		Walram Count Of NASSAU	Walram	Count Of NASSAU
6000000008912464328		Johanna Countess Of NASSAU	Johanna	Countess Of NASSAU
6000000008912615343		Adolf Count Of NASSAU	Adolf	Count Of NASSAU
6000000008914053084	Q16566720	Clara of Brunswick-Lunenburg Princessin of Anhalt-Dessau, Duchess of Pommerania	Clara of Brunswick-Lunenburg Princessin of Anhalt-Dessau,	Duchess of Pommerania
6000000008915509769		Borghild Gard på Talgje	Borghild Gard	på Talgje
6000000008922626819		Boril Asen Tsar of Bulgaria	Boril Asen	Tsar of Bulgaria
6000000008925340517	Q12309463	Eggert Andersen Ulfeldt til Kragerup	Eggert Andersen Ulfeldt	til Kragerup
6000000008925659741		Ermengarde countess of Vermandois	Ermengarde	countess of Vermandois
6000000008934448406		Sibylla Gräfin von Eberstein	Sibylla	Gräfin von Eberstein
6000000008937025062		Peder Jensen Brahe til Krogsgaard og Toftholm	Peder Jensen Brahe	til Krogsgaard og Toftholm
6000000008937077865	Q115329302	Karen Ottedatter Marsvin til Marsvinsholm	Karen Ottedatter Marsvin	til Marsvinsholm
6000000008937165669		Erik Tagesen Krabbe af Østergaard, til Grundet	Erik Tagesen Krabbe af Østergaard,	til Grundet
6000000008937219382		Tage Iversen Krabbe af Østergaard, til Gunderslevholm	Tage Iversen Krabbe af Østergaard,	til Gunderslevholm
6000000008944086131		Markus Wernle till Vallda	Markus Wernle	till Vallda
6000000008944090730		Sven Liljencrantz till Hesselbyholm	Sven Liljencrantz	till Hesselbyholm
6000000008950812522	Q103782689	Bo Christensen Høg til Tanderup	Bo Christensen Høg	til Tanderup
6000000008952270809		Geoffroy II comte de Vendôme	Geoffroy II	comte de Vendôme
6000000008959709993	Q110303380	Else Holgersdatter Ulfstand til Skabersjö	Else Holgersdatter Ulfstand	til Skabersjö
6000000008959988611		Anders Tagesen Thott til Næs	Anders Tagesen Thott	til Næs
6000000008962762208		Maria Skytte af Duderhof till Grönsö	Maria Skytte af Duderhof	till Grönsö
6000000008964783970	Q110621493	David Stuart till Råckelsta	David Stuart	till Råckelsta
6000000008969505064		Kirsten Nielsdatter Høeg til Filshave	Kirsten Nielsdatter Høeg	til Filshave
6000000008969576732		Mads Jensen til Thorup	Mads Jensen	til Thorup
6000000008970420396		Isabella d'Ibelin dame de Beyrouth	Isabella d'Ibelin	dame de Beyrouth
6000000008973818472		Robert Cunningham 2nd Lord Kilmaurs, 2nd Earl of Glencairn	Robert Cunningham 2nd	Lord Kilmaurs, 2nd Earl of Glencairn
6000000008978557615		George Crichton 1st Earl of Caithness	George Crichton 1st	Earl of Caithness
6000000008979863322	Q140373686	Carl Silfversparre till Sjuenda	Carl Silfversparre	till Sjuenda
6000000008981203461		William Kirkaldy of Grange, Midlothien,10th Baron of Ferniehurst	William Kirkaldy of Grange, Midlothien,10th	Baron of Ferniehurst
6000000008988775900		Måns Palmstierna till Grimstorp	Måns Palmstierna	till Grimstorp
6000000008988824149		Leonard Kagg till Abbotnäs	Leonard Kagg	till Abbotnäs
6000000008989149051		Nils Silfverskiöld i Hanborg huset	Nils Silfverskiöld	i Hanborg huset
6000000008991827110		Britta Torstensdotter Stålhandske i Västergötland	Britta Torstensdotter Stålhandske	i Västergötland
6000000008993386321		Anders Christoffersson Oxe till Skälby	Anders Christoffersson Oxe	till Skälby
6000000008993471279		Carin Christoffersdotter Oxe till Skällby	Carin Christoffersdotter Oxe	till Skällby
6000000008997606982	Q5561989	Gilcríst mac Gille Brigte Earl of Angus	Gilcríst mac Gille Brigte	Earl of Angus
6000000009004933414		Erich I von Braunschweig-Lüneburg Herzog , Fürst zu Grubenhagen	Erich I von Braunschweig-Lüneburg	Herzog , Fürst zu Grubenhagen
6000000009014497802	Q128044690	Johan Fredrik Paykull till Türpsal	Johan Fredrik Paykull	till Türpsal
