geni_id	relation	other	verdict	other_in_post_merge
6000000008510935667	parents	6000000019118013259	would be dropped	no
6000000008512658168	parents	6000000008513083577	would be dropped	yes
6000000008513083577	children	6000000008512658168	would be dropped	yes
6000000008513083577	children	6000000008620699353	would be dropped	no
6000000008513362764	children	6000000008514127339	would be dropped	no
6000000008513627766	children	6000000008514114333	would be dropped	no
6000000008514243639	parents	6000000008514114333	would be dropped	no
6000000008518113379	parents	6000000008517951667	would be dropped	no
6000000008522033114	spouses	6000000012055967201	would be dropped	yes
6000000008522033114	children	6000000001977395469	would be dropped	no
6000000008522033114	children	6000000012055964225	would be dropped	no
6000000008522194024	children	6000000008522489527	would be dropped	no
6000000008553110800	spouses	6000000002010821602	would be dropped	no
6000000008553110800	children	6000000008551945301	would be dropped	no
6000000008596626487	parents	6000000000348795868	would be dropped	no
6000000008596626487	parents	6000000006709488755	would be dropped	no
6000000008596626487	spouses	6000000057422605925	would be dropped	no
6000000008620447175	spouses	6000000008620599733	would be dropped	no
6000000008620447175	children	6000000008620899276	would be dropped	no
6000000008620630504	spouses	6000000008621026438	would be dropped	no
6000000008620630504	children	6000000003267161228	would be dropped	no
6000000008620630504	children	6000000003267177052	would be dropped	no
6000000008620630504	children	6000000009130521072	would be dropped	no
6000000008620686415	children	6000000008620751441	would be dropped	no
6000000008630613110	parents	6000000006101234761	would be dropped	no
6000000008630613117	spouses	6000000016628279467	would be dropped	no
6000000008630613169	parents	6000000006820844039	would be dropped	no
6000000008630613169	parents	6000000007265083885	would be dropped	yes
6000000008630614340	parents	6000000014329755847	would be dropped	no
6000000008630636074	children	6000000004869200833	would be dropped	no
6000000008630636074	children	6000000004869200840	would be dropped	no
6000000008630636074	children	6000000006101358333	would be dropped	no
6000000008630636074	children	6000000008630628265	would be dropped	no
6000000008632863863	parents	6000000008141208951	would be dropped	no
6000000008632863863	parents	6000000008141407248	would be dropped	yes
6000000008632863863	children	6000000008142044510	would be dropped	yes
6000000008632863863	children	6000000008171393672	would be dropped	no
6000000008632863863	children	6000000008633081691	would be dropped	yes
6000000008633081691	parents	6000000008632863863	would be dropped	yes
6000000008642155638	parents	6000000001973714492	would be dropped	no
6000000008643040833	parents	6000000008643047200	would be dropped	no
6000000008643181498	parents	6000000008642799965	would be dropped	no
6000000008643400971	parents	6000000008643767408	would be dropped	no
6000000008643484357	parents	6000000008642945112	would be dropped	no
6000000008643910777	parents	6000000008643872358	would be dropped	no
6000000008643949379	parents	6000000008643571020	would be dropped	no
6000000008644037650	children	6000000008643937537	would be dropped	no
6000000008652993646	children	6000000002190307708	would be dropped	no
6000000008652993646	children	6000000007170841548	would be dropped	yes
6000000008652993646	children	6000000008652888700	would be dropped	no
6000000008653340918	spouses	6000000008653399278	would be dropped	no
6000000008653573218	spouses	6000000008653370707	would be dropped	no
6000000008653573218	spouses	6000000008653493689	would be dropped	no
6000000008701727687	parents	6000000001758539879	would be dropped	yes
6000000008701727687	parents	6000000001758580408	would be dropped	no
6000000008702845621	spouses	6000000008702694159	would be dropped	no
6000000008702845621	children	6000000009166795090	would be dropped	no
6000000008703582336	spouses	6000000008703686332	would be dropped	no
6000000008703582336	children	6000000008332424218	would be dropped	yes
6000000008703582336	children	6000000008574106798	would be dropped	no
6000000008703582336	children	6000000009869619880	would be dropped	no
6000000008703582336	children	6000000009869802397	would be dropped	no
6000000008709140814	spouses	6000000008709153069	would be dropped	no
6000000008709140814	children	6000000002266927431	would be dropped	no
6000000008709158000	parents	6000000008709097788	would be dropped	no
6000000008709429317	parents	6000000001762182170	would be dropped	no
6000000008709429317	parents	6000000008709447323	would be dropped	no
6000000008709554532	parents	6000000193223562821	would be dropped	no
6000000008711354363	children	6000000008711251480	would be dropped	no
6000000008717299837	parents	6000000008371566182	would be dropped	no
6000000008717299837	parents	6000000008709279789	would be dropped	no
6000000008718086592	spouses	6000000008718250585	would be dropped	no
6000000008718086592	spouses	6000000008718257231	would be dropped	no
6000000008718086592	children	6000000008844886706	would be dropped	no
6000000008718086592	children	6000000008845599788	would be dropped	no
6000000008718086592	children	6000000009361598374	would be dropped	yes
6000000008718086592	children	6000000009881208525	would be dropped	no
6000000008718264655	children	6000000008371566182	would be dropped	no
6000000008718296342	parents	6000000003187856211	would be dropped	no
6000000008718296342	parents	6000000003187977139	would be dropped	no
6000000008718296342	spouses	6000000008891608178	would be dropped	yes
6000000008781012809	spouses	6000000008781194516	would be dropped	no
6000000008781012809	children	6000000008781044179	would be dropped	no
6000000008781012809	children	6000000008781220686	would be dropped	no
6000000008809617705	spouses	6000000008332965467	would be dropped	no
6000000008819213304	spouses	6000000008819328291	would be dropped	no
6000000008819274461	spouses	6000000007026441243	would be dropped	no
6000000008819949227	spouses	6000000008819861326	would be dropped	no
6000000008819949227	spouses	6000000009680082324	would be dropped	no
6000000008830663380	spouses	6000000007212634398	would be dropped	yes
6000000008844571487	parents	6000000008844353986	would be dropped	no
6000000008844571487	parents	6000000008844470856	would be dropped	no
6000000008875006290	spouses	6000000009038175924	would be dropped	no
6000000008875006290	spouses	6000000009038287268	would be dropped	no
6000000008875057655	spouses	6000000008874413540	would be dropped	no
6000000008875160224	parents	6000000001752159295	would be dropped	yes
6000000008875160224	parents	6000000002211976420	would be dropped	no
6000000008875379452	parents	6000000002546199962	would be dropped	no
6000000008883887999	spouses	6000000008884354274	would be dropped	yes
6000000008884354274	spouses	6000000008883887999	would be dropped	yes
6000000008891608178	spouses	6000000008718296342	would be dropped	yes
6000000008891752331	spouses	6000000008891711814	would be dropped	no
6000000008891809311	spouses	6000000008891711814	would be dropped	no
6000000008891848937	spouses	6000000002645992065	would be dropped	no
6000000008891854750	spouses	6000000008891707947	would be dropped	no
6000000008893403799	spouses	6000000008893012831	would be dropped	no
6000000008893693983	spouses	6000000008892405084	would be dropped	no
6000000008900859697	parents	6000000008900847818	would be dropped	no
6000000008900859697	parents	6000000008900952687	would be dropped	no
6000000008900963092	parents	6000000008901215258	would be dropped	no
6000000008908870104	parents	6000000008909087033	would be dropped	no
6000000008909043883	parents	6000000002679930016	would be dropped	no
6000000008937229814	spouses	6000000008937011066	would be dropped	no
6000000008937229814	spouses	6000000008937086013	would be dropped	no
6000000008937229814	children	6000000009807916563	would be dropped	no
6000000008937275407	spouses	6000000008937320278	would be dropped	no
6000000008937275407	children	6000000008936947021	would be dropped	no
6000000008939588895	parents	6000000002628052003	would be dropped	no
6000000008939588895	parents	6000000003188226852	would be dropped	yes
6000000008939588895	spouses	6000000001821884192	would be dropped	no
6000000008939588895	children	6000000001822098384	would be dropped	no
6000000008939588895	children	6000000008430616907	would be dropped	no
6000000008939588895	children	6000000008939270970	would be dropped	no
6000000008952689429	parents	6000000002187718107	would be dropped	no
6000000008952689429	parents	6000000007550597526	would be dropped	no
6000000008976911656	parents	6000000003024845584	would be dropped	no
6000000008976911656	parents	6000000008976763558	would be dropped	no
6000000008979683225	children	6000000008979686217	would be dropped	no
6000000008979683225	children	6000000217130393841	would be dropped	no
6000000008979683225	children	6000000222879539832	would be dropped	no
6000000008990127641	spouses	6000000008430833492	would be dropped	no
6000000008990637063	children	6000000008991009805	would be dropped	no
6000000008990837505	parents	6000000008990989572	would be dropped	no
6000000008991043862	parents	6000000003188572141	would be dropped	no
6000000008991043862	parents	6000000003188589034	would be dropped	no
6000000009000684099	spouses	6000000009000830837	would be dropped	no
