sha,category,bytes,copies,example_path
6f07ab11471bfa3979193c0ccc99211ed857ed75,profile photo thumbnails,1738,1,paths_for_wikidata_isolates/Geni - Bengt Henry Gabriel Arne Broms (1929-2023)- Helsinki_files/1alfthan_t2.jpg
ca4f5d5eae4f6de9c0e74007f530552d595a8b67,profile photo thumbnails,1734,1,paths_for_wikidata_isolates/Geni - Prof. Dr. phil. Karl Wilhelm Baedeker (1877-1914)_files/seb63tix_t2.jpg
e70dd4891b4d1f7646018cd6795e5a24c9cc0a8d,profile photo thumbnails,1731,1,paths_for_wikidata_isolates/Geni - Bahá'u'lláh Mírzá Ḥusayn-`Alí Nuri (1817-1892)- Acre_files/Mirza_Ali_t2.jpg
9fe4102f0ce4ecc2db1434c7a09166b317114d44,profile photo thumbnails,1730,1,paths_for_wikidata_isolates/Geni - Bjørn Trumpy (1900-d.)_files/karen_marie_martens_t2.jpg
a009b6969b5470c37c713f8a619a4ce8b6cb0205,profile photo thumbnails,1729,1,paths_for_wikidata_isolates/Geni - Bjørn Føyn (1898-1985)_files/500231_435959339540767b59xrnt_p_150x200_t2.jpg
a63193a470100b12474f4c901f93ae4534d9e5aa,profile photo thumbnails,1728,1,paths_for_wikidata_isolates/Geni - Bahá'u'lláh Mírzá Ḥusayn-`Alí Nuri (1817-1892)- Acre_files/curator_samuel_austin-le_maux_t2.jpg
f85649ae8737f578532855e05580c32368ff78ba,profile photo thumbnails,1728,1,paths_for_wikidata_isolates/Geni - Lorenzo Corsini (1652-1740)- Rome_files/a-stemma_strozzi_t2.jpg
d79e5122f13846f94eca8ed5555f06162b2451c5,profile photo thumbnails,1724,1,paths_for_wikidata_isolates/Geni - Arthur Isak Edvard Långfors (1881-1959)- Helsinki_files/1000032545_t2.jpg
9c21c94d6b552ff158c5f5612822b820f845ebff,profile photo thumbnails,1714,1,paths_for_wikidata_isolates/Geni - Ssu-nien Fu (1896-1950)_files/534448698cc1c912_t2.jpg
c0e92a9f9c1dd66dfad5d939dbc7c8d7c29a730d,profile photo thumbnails,1708,1,"paths_for_wikidata_isolates/Geni - Frederick of Lorraine, pope Stephen IX (c.1020-1058)- Florence_files/501066_8323296y9645292pbaemd5_f_64x64c_t2.jpg"
240ca3422c3c1aadb26ec82dfe7d04541bcd1b8b,profile photo thumbnails,1704,1,paths_for_wikidata_isolates/Geni - Christian Sørensen Blinkenberg (1863-1948)_files/01544_96x_04887953.jpg
2b282dfee932471ed1c96dbf6a510e92ddbcda72,profile photo thumbnails,1704,1,paths_for_wikidata_isolates/Geni - Nils Gustaf Axelsson Wollin (Axelsson) (1892-1964)_files/nordenskjold_nr_1912_a_och_357_t2.jpg
3ee5899791867f06b4e5ea1a07603e772fdbc200,profile photo thumbnails,1703,1,paths_for_wikidata_isolates/Geni - Jarl Axel Wasastjerna (1896-1972)- Helsinki_files/3dcfbca2-4996-4a89-bf8f-0ae0fad62d40_t2.jpg
31fa72ae27a9316ea42a61099325602314fddc94,profile photo thumbnails,1701,1,paths_for_wikidata_isolates/Geni - Sogneprest i Spydeberg Jacob Nicolai Wilse (1735-1801)_files/scanned_image_140100058_t2.jpg
5bfffba6a0e5791fd661cb0f2c0c722de035105a,profile photo thumbnails,1700,1,paths_for_wikidata_isolates/Geni - Giovanni Gaetano Orsini (1215-1280)- Viterbo_files/436px-blason_fam_it_orsini_t2.jpg
82f587e30240d530cfd05d6bd2c370ea173fa4ff,profile photo thumbnails,1700,1,paths_for_wikidata_isolates/Geni - Виктор Николаевич Бернадский (1890-1959)_files/besser_vladimir_ludvigovic_t2.jpg
f2a739ffc2d95a4b30d88cce902bc7764750c973,profile photo thumbnails,1699,1,paths_for_wikidata_isolates/Geni - Wiktor Marian Dega (1896-1995)- Poznań_files/puh75nev_t2.jpg
3e0be6704712dcc1f3b0e12ef99db27a21a4b47a,profile photo thumbnails,1697,1,paths_for_wikidata_isolates/Geni - Phillip James Edwin _Jim_ Peebles_files/fontes_t2.jpg
0e70334a77867b7fb55edba4634fdd6467631bef,profile photo thumbnails,1694,1,paths_for_wikidata_isolates/Geni - Johan Peter Weisse (1832-1886)- Kristiania_files/trondheim_komm_t2_t2.jpg
ea8b4a505611082adad18784599fbba3e17b0579,profile photo thumbnails,1693,1,paths_for_wikidata_isolates/Geni - Oscar Stig Wikander (1908-1983)- Uppsala (C)_files/v270748.b360.s0024_96x_72d01073.jpg
dc1d25a56ba58acd428c4a73a5f10ad8eab9ba8d,profile photo thumbnails,1691,1,paths_for_wikidata_isolates/Geni - Sylvi Inkeri Anttila (Metsämies) (1916-2013)- Helsinki_files/inkeri_metsamies_medium.jpg
8c600d238005990ed7fd237e6d487a219579ad89,profile photo thumbnails,1690,1,paths_for_wikidata_isolates/Geni - Alfred Gessow (1922-2002)_files/page0004.jpg
6ba80b177db9789a4ea3082d97bd79111d79631f,profile photo thumbnails,844,2,paths_for_wikidata_isolates/Geni - Paavo Matti Väyrynen_files/pauli_bessonoff__t2.jpg
fa39bc042e96b404a99eca099859a6a5b6ad76b5,profile photo thumbnails,1685,1,paths_for_wikidata_isolates/Geni - Hodaviah ._files/qwzq_55-1_t2.jpg
92cdd23e2365f860a675bb3f9710df8a59e4c905,profile photo thumbnails,1684,1,"paths_for_wikidata_isolates/Geni - Endre Qvie Berner, Jr. (1893-1983)- Oslo_files/endre_berner_1923-__t2.jpg"
bea5b7e19299bbbf882d83f313670d1a6f82b6b3,profile photo thumbnails,1683,1,paths_for_wikidata_isolates/Geni - Désiré-Félicien-François-Josep Mercier (1851-1926)- Brussels_files/images_t2.jpg
4d1cf9d89b7fdeedaa7386988cd0e84907da1354,profile photo thumbnails,1682,1,paths_for_wikidata_isolates/Geni - Pedro Julião Rebolo (c.1215-1277)- Viterbo_files/rebolo_t2.jpg
9def0df51f855770b2c191ac3b541a3969d8af1b,profile photo thumbnails,1681,1,paths_for_wikidata_isolates/Geni - Helge Finn Rancken (1857-1912)- Helsinki_files/img_0827_t2.jpg
b61e3f0500a8673c154f098249125d5ed605a287,profile photo thumbnails,1681,1,paths_for_wikidata_isolates/Geni - Arthur Isak Edvard Långfors (1881-1959)- Helsinki_files/ill-159_t2.jpg
7a0c890154d01e582380138b43024ca204ece26a,profile photo thumbnails,1679,1,paths_for_wikidata_isolates/Geni - Emperor Xuanyuan 有熊氏 (-2711--2597)_files/captura_de_pantalla_2024-08-22_165630_t2.jpg
fbe4d1bd507ad0e26a141c1e78baee983d246f09,profile photo thumbnails,1679,1,paths_for_wikidata_isolates/Geni - Aadne Eivindson Garborg (1851-1924)_files/kb10111312060248_96x_9f77b7fd.jpg
1181edc67c3361eddaf6475235ac342c68cc9bf1,profile photo thumbnails,1678,1,paths_for_wikidata_isolates/Geni - Sverre Tonning Olsen Bruland (1923-2013)- Oslo_files/img_8444_t2.jpg
baddb9b3aabc27d8f6c092b05c6fd84e1d2d1fe4,profile photo thumbnails,1677,1,"paths_for_wikidata_isolates/Geni - Aha (Menes), Pharaoh of Egypt (-3020--2975)_files/img_0686_t2.jpg"
2513a3c6479a793e032c41034fa5a78a7f8e6650,profile photo thumbnails,1675,1,paths_for_wikidata_isolates/Geni - Georg Henrik von Wright (1916-2003)- Helsinki_files/omakuva_2020_t2.jpg
caa67d68963f6f8a5a214fb0a248c5e990624a69,profile photo thumbnails,1675,1,paths_for_wikidata_isolates/Geni - Helge Finn Rancken (1857-1912)- Helsinki_files/img_0812_t2.jpg
9f762fe3da6f25d0b6eaf0ab5a03a77054c86d42,profile photo thumbnails,1672,1,paths_for_wikidata_isolates/Geni - Burton DeWitt Watson (1925-2017)- Chiba_files/30748763_122471720048_t2.jpg
cb90a07fa4ec1b19d7ac35a90877d0b92635d0d5,profile photo thumbnails,1671,1,paths_for_wikidata_isolates/Geni - Paavo Matti Väyrynen_files/screenshot_2023-05-01_at_11-17-38_paavo_vayrynen_isansa_polvella_-_katso_kuvat__t2.jpg
0eeb6ad9245eb6d8148b51a3e54b19f5087de1b2,profile photo thumbnails,1670,1,paths_for_wikidata_isolates/Geni - Lorenz Jacob Wasmer Ritter von Stein (1815-1890)_files/coatofarms-brockdorff_t2.jpg
2a2a30ecabc509f5628a26571c19b091e02961f0,profile photo thumbnails,1669,1,paths_for_wikidata_isolates/Geni - Ole Fredrik Olden (1879-1963)- Stavanger_files/77929172-19d1-49c7-b8b5-dd31938645ab_t2.jpg
4915da853623e100087e5b6375081a01d2878b59,profile photo thumbnails,1665,1,paths_for_wikidata_isolates/Geni - Anders Forssenius (1706-1788)- Skara_files/534448699c9db986_t2.jpg
72ac938cd0817f94df30fb0cd2f542182b117e5a,profile photo thumbnails,1663,1,paths_for_wikidata_isolates/Geni - Bruno von Kärnthen (972-999)- Rome_files/strasbourg_t2.jpg
99237aa759ab29bdba9f1abc8f65ce8ee7c7378f,profile photo thumbnails,831,2,"paths_for_wikidata_isolates/Geni - Georg von Engelbrecht, auf Uddach (1626-1693)_files/500371_861799nf74vjef114oxd2g_d_96x123_t2.jpg"
6d63073a8542316a86bf8c18851e9b11ca2745a4,profile photo thumbnails,1660,1,"paths_for_wikidata_isolates/Geni - George Armitage Miller, PhD (1920-2012)- Plainsboro Township_files/Jonathan_large_t2.jpg"
1bf16d9cef861d09e70cc3a461904daba9004a2b,profile photo thumbnails,1659,1,paths_for_wikidata_isolates/Geni - Carl Adolph Langberg (1850-1889)- Vadsø_files/001835_491400d5e7u1w737be55k3_t2.jpg
6768d097a4a7bdea19f08d4c3010bf9452a1472f,profile photo thumbnails,1657,1,paths_for_wikidata_isolates/Geni - Виктор Николаевич Бернадский (1890-1959)_files/suhina_5_1905g_t2.jpg
ebf95a528034b9d890da3470622666eb2dbe0fb4,profile photo thumbnails,1657,1,paths_for_wikidata_isolates/Geni - Gösta Valdemar Edman (Gråberg) (1887-1972)- Stockholm_files/v267945.b2790.s1621_96x_0ebdf039.jpg
14edceffceecd4c71c7aca780089a053c575e12d,profile photo thumbnails,1656,1,paths_for_wikidata_isolates/Geni - Hugo Bernhard Rahamägi (1886-1941)- город Киров_files/img_20230625_124439_t2.jpg
6ac7db424e30149980a77c4b8974b4d298477af1,profile photo thumbnails,1655,1,paths_for_wikidata_isolates/Geni - Oscar Stig Wikander (1908-1983)- Uppsala (C)_files/v270749.b3280.s0823_96x_ac560930.jpg
9f846dcfa92cd27a8fc2d98990ffc113f20f1f12,profile photo thumbnails,1655,1,paths_for_wikidata_isolates/Geni - Johan Browallius (1707-1755)- Turku-Åbo_files/20170624_021406_t2.jpg
52c1c0fda0670a2a30a1e3e254bb75693f59770c,profile photo thumbnails,1654,1,paths_for_wikidata_isolates/Geni - Poppo de' Curagnoni (b. - 1048)- Palestrina_files/bayern_von_t2.jpg
702048036fe85bac76c2ea09d4c1b68e0f759ef1,profile photo thumbnails,1653,1,paths_for_wikidata_isolates/Geni - Jan Groth (1938-2022)_files/erling_otto_groth_t2.jpg
7aaac1ca787e2e7e8ddb3845be99483c0fcaaf3f,profile photo thumbnails,1649,1,paths_for_wikidata_isolates/Geni - Bjarne Kristensen (1897-d.)_files/img_0647_t2.jpg
b885cf642758967e8c6d64a5d372313221929d42,profile photo thumbnails,1648,1,paths_for_wikidata_isolates/Geni - Dr. Phil. Arthur Mahler (1871-1916)- Vienna_files/image_t2.jpg
1001f752402f7061c8bab6152e829fcfe60e8139,profile photo thumbnails,1645,1,paths_for_wikidata_isolates/Geni - Gösta Valdemar Edman (Gråberg) (1887-1972)- Stockholm_files/se-gla-13182-ai-3-0391-0881_96x_161e9987.jpg
2674aba4ad83b5356788d115ce1fee35b6f7b9df,profile photo thumbnails,1645,1,paths_for_wikidata_isolates/Geni - Arthur Isak Edvard Långfors (1881-1959)- Helsinki_files/tsl-166_t2.jpg
34579c19ebb2ccd472cff3efc92149fef9a55ae7,profile photo thumbnails,1645,1,paths_for_wikidata_isolates/Geni - Karl-Birger Blomdahl (1916-1968)- Kungsängen_files/ralph_foto_taget_pa_hensviken_20100718_t2.jpg
fa8b4a9b78d61d0a08741d5fdc03bfbba2528f32,profile photo thumbnails,1641,1,paths_for_wikidata_isolates/Geni - Väinö Grönholm (1868-1936)- Helsinki_files/prast_t2.jpg
c39a983f7b2e1337771de66a806d34ed6536cf25,profile photo thumbnails,1637,1,paths_for_wikidata_isolates/Geni - Teobaldo Visconti (c.1210-1276)- Arezzo_files/397px-coat_of_arms_of_the_house_of_visconti_1395__t2.jpg
3800f45ed5a185da12921fb48bbb28e86a1ae9a6,profile photo thumbnails,1636,1,paths_for_wikidata_isolates/Geni - Håkon Nilsen (1913-1976)- Stavanger_files/004582_629825xa0ff9c39g93u517_F_96x128.jpg
d3949afacaf54ad4eb1b404145c3d23c7f68bb2d,profile photo thumbnails,1636,1,paths_for_wikidata_isolates/Geni - Erik Wilhelm Hulthén (1891-d.)_files/v104244.b1040.s0100_96x_68c9866c.jpg
4025cf5c4106cba36c35c664eb688a43880f9ca5,profile photo thumbnails,1632,1,paths_for_wikidata_isolates/Geni - Hans Emil Andersin (1930-2010)- Helsinki_files/jaanantukka-012_t2.jpg
513ad88b4719bc87fc06a6d75a4bae88d6957448,profile photo thumbnails,1629,1,"paths_for_wikidata_isolates/Geni - Masami Ehara-Kuni, (Pak Yeong-in) (1908-2007)- Los Angeles_files/53444865f7529b1d_t2.jpg"
e88cc3bb1c7f8ec050e90601d41e88885817dc56,profile photo thumbnails,1628,1,paths_for_wikidata_isolates/Geni - Cristóbal Holzapfel Ossa (1953-d.)_files/screenshot_20260718_193144_gallery_t2.jpg
149191471807c9938ba12e1f99f77196589d155e,profile photo thumbnails,1619,1,paths_for_wikidata_isolates/Geni - Viljo Johannes Mansikka (1884-1947)- Helsinki_files/kaija_70v_kuva6351_t2.jpg
2a7cd93c9b238026e2e937def27fc5a792c61884,profile photo thumbnails,1619,1,paths_for_wikidata_isolates/Geni - Georg Henrik von Wright (1916-2003)- Helsinki_files/q350183_96x_978994de.jpg
7f445a0330e05c5bad7d0d5eeb266538aae5a382,profile photo thumbnails,1619,1,paths_for_wikidata_isolates/Geni - Jacques Duèze (1244-1334)- Avignon_files/firefox_screenshot_2019-12-27t01-25-58_t2.jpg
2fe45a9541cccd35028c2df364677ca4b7cef916,profile photo thumbnails,1618,1,"paths_for_wikidata_isolates/Geni - James VI_I Stewart, King of Scots, King of England & Ireland, (1566-1625)- Chestnut_files/karen-2002-profile_t2.jpg"
381750576be279243708debd72c7dc2d3c250732,profile photo thumbnails,1618,1,paths_for_wikidata_isolates/Geni - Antônio Diogo da Silva Parreiras (1860-1937)- Niterói_files/nib24biz_t2.jpg
a0fcaeacdf325d4784745e0bd4db3b546cf5f078,profile photo thumbnails,1617,1,paths_for_wikidata_isolates/Geni - Anders Forssenius (1706-1788)- Skara_files/david_2020-03-06_kl_t2.jpg
980558caec4a1d06229a5616fd0c62b7e0f75fbe,profile photo thumbnails,1611,1,paths_for_wikidata_isolates/Geni - Carl Gustaf Lundquist (1841-1917)- Uppsala_files/534448685fa84f53_t2.jpg
e0a4327db503fe388a6c010be34ce702fc77573c,profile photo thumbnails,1610,1,paths_for_wikidata_isolates/Geni - Paavo Ilmari Ravila (1902-1974)- Helsinki_files/42029_t2.jpg
3375636da0ec0eebee111471cc653388943816c6,profile photo thumbnails,1608,1,paths_for_wikidata_isolates/Geni - Teobaldo Visconti (c.1210-1276)- Arezzo_files/andreotto_visconti_t2.jpg
ea646ff09574a1fe97278e6bdc09469daef3999f,profile photo thumbnails,1608,1,paths_for_wikidata_isolates/Geni - Lauri Einari Kettunen (1885-1963)- Helsinki_files/20240603_133455_t2.jpg
0f78cc73e84c70bd3628ee0cc8257d25999014cc,profile photo thumbnails,534,3,paths_for_wikidata_isolates/Geni - Carl Gustaf Lundquist (1841-1917)- Uppsala_files/Ekstrand_t2.jpg
38136515d5e416680b6e331737390ba1f542c481,profile photo thumbnails,1599,1,paths_for_wikidata_isolates/Geni - Giulio de' Medici (1478-1534)- Rome_files/117px-coat_of_arms_of_the_house_of_medici_t2.jpg
69576ab190ba1ddc3e0ade7e83f152e0f3516798,profile photo thumbnails,1599,1,paths_for_wikidata_isolates/Geni - Prof. Dr. phil. Karl Wilhelm Baedeker (1877-1914)_files/johannes_emil_friedrich_ferdinand_paul_baedeker_t2.jpg
b68e98b4d5a0b589988e8b0bb306e03f4589ea2f,profile photo thumbnails,1599,1,paths_for_wikidata_isolates/Geni - Martin Henriksson Stodius (1590-1676)- Nådendal_files/jiy22tuz_t2.jpg
df966d6b7fa5e046f762a2858ac9772aaf52f685,profile photo thumbnails,1599,1,paths_for_wikidata_isolates/Geni - Johan Peter Weisse (1832-1886)- Kristiania_files/larvik_komm_t2.jpg
e6dcd88d76d2eee63e160c420997be42f5131211,profile photo thumbnails,1598,1,paths_for_wikidata_isolates/Geni - Gunnar Fougstedt (1908-1986)_files/skanna0006_t2.jpg
35541d4808dac78c06b7e21c05b0f6e251d71255,profile photo thumbnails,1596,1,paths_for_wikidata_isolates/Geni - Carl Gustaf Thomson (1824-1899)- Lund_files/johan_axel_thomson_grav_t2.jpg
5b19cc584aecbc8eafa62ae18ece7f38514c9244,profile photo thumbnails,1595,1,"paths_for_wikidata_isolates/Geni - Endre Qvie Berner, Jr. (1893-1983)- Oslo_files/qun39deh_t2.jpg"
c9127a9e53765e243eccb27c6a9bdc9270a89934,profile photo thumbnails,1595,1,paths_for_wikidata_isolates/Geni - Erland Jacob Ehnmark (1903-1966)_files/lk_t2.jpg
b9b53a20b61d6e1f5d91f412587bdc333e6b01a8,profile photo thumbnails,1594,1,paths_for_wikidata_isolates/Geni - Christian Sørensen Blinkenberg (1863-1948)_files/thomas_andersen__t2.jpg
bef26b688a951a7bb2bec815cf64765c26e97992,profile photo thumbnails,1594,1,paths_for_wikidata_isolates/Geni - Kristian Olaf Bernard Birkeland (1867-1917)_files/1783502340964_t2.jpg
ed902f618ac22e6d94ddfbc4e6a6a246bebf34f8,profile photo thumbnails,1594,1,paths_for_wikidata_isolates/Geni - Karsten Olai Johannessen (1920-1997)- Copenhagen_files/brynjulf_johannessen_t2.jpg
0b9a71b71719fd63aad4aeb5b58c9c991c90c8f3,profile photo thumbnails,1593,1,paths_for_wikidata_isolates/Geni - Wolmar(Jammi) Nyberg (1919-1973)- Sibbo_files/390d1fc0973486f4_t2.jpg
9b234582d1bcf1e54b955708b2c0751904b27871,profile photo thumbnails,1593,1,paths_for_wikidata_isolates/Geni - PM Ralf Johan Gustaf Törngren (1899-1961)- Turku_files/img-20250725-wa0002_copy_t2.jpg
6bf908139c05d4d257c3aa8d75a7811dccff9ed9,profile photo thumbnails,1591,1,paths_for_wikidata_isolates/Geni - Nikòlaos de Bari (270-352)_files/pej77qij_t2.jpg
1cedba74282ad98a80ea2189820247953f7025d3,profile photo thumbnails,1590,1,paths_for_wikidata_isolates/Geni - Oskar Carl Gustaf Sillén (1883-1965)- Stockholm_files/lars_gunnar_sillen_t2.jpg
c9892ef26ac114f28d7960bc1c2726b18f47d027,profile photo thumbnails,1590,1,paths_for_wikidata_isolates/Geni - Birger Pedersen (1874-1954)- Stavanger_files/image_t2.jpg
d97366dcc24af5d3bbc8ceb6c43a3eeba0b17d90,profile photo thumbnails,1588,1,paths_for_wikidata_isolates/Geni - Georg Backer (Berg) (1900-1980)_files/70768485-c311-4580-9d3e-176d8615b7eb_t2.jpg
55356764695a68ad75f1cf595b9f753a1ad95cb1,profile photo thumbnails,793,2,paths_for_wikidata_isolates/Geni - Prof. Sigfrid Rafael Karsten (1879-1956)- Helsinki_files/karsten_ellen_t2.jpg
3479f625e6fa60590ffc1e7d2c556be88cc35cc3,profile photo thumbnails,1581,1,paths_for_wikidata_isolates/Geni - Alfred Heilbronn (1885-1961)- Münster_files/hh_topcc_jv_3__t2.jpg
f1495811eb7e13e031ac80a050be9050f75630df,profile photo thumbnails,1581,1,paths_for_wikidata_isolates/Geni - Svein Isaksen Rosseland (1894-1985)_files/anders_rosseland_60_ar_t2.jpg
421bb1e4b4dc6c4f4f21c0060dd5ebda0f90dda8,profile photo thumbnails,1575,1,paths_for_wikidata_isolates/Geni - Àrni Magnússon (1663-1730)- København_files/bill_8-7-2023_t2.jpg
6f74620c6cc203a2df14d0ca7193bc2fb1db90bc,profile photo thumbnails,1571,1,paths_for_wikidata_isolates/Geni - Francisco Caldeira Cabral (1908-1992)- Coimbra_files/captura_de_ecra_2026-05-10_as_22_t2.jpg
eca5b73bf4eac019377c845972408a03a5046669,profile photo thumbnails,1571,1,"paths_for_wikidata_isolates/Geni - Frederick of Lorraine, pope Stephen IX (c.1020-1058)- Florence_files/vatican_t2.jpg"
0c1a069d99b6496f6b93886cbaf1e7eea8ae4062,profile photo thumbnails,1570,1,paths_for_wikidata_isolates/Geni - Carl Gustaf Lundquist (1841-1917)- Uppsala_files/534448685f9c4671_t2.jpg
17a86ceb1172998cf522cbf38c578ad2c3a209b9,profile photo thumbnails,1569,1,paths_for_wikidata_isolates/Geni - Svein Isaksen Rosseland (1894-1985)_files/kb10040912280078_96x_fe7fbcb3.jpg
94e7846280a3dfcbe1d5861bda74e87824e82fd2,profile photo thumbnails,1567,1,"paths_for_wikidata_isolates/Geni - Frederick of Lorraine, pope Stephen IX (c.1020-1058)- Florence_files/verdun_de_t2.jpg"
c8359285bd5db71576f571feea9784ddf75383e9,profile photo thumbnails,1562,1,paths_for_wikidata_isolates/Geni - Oscar Stig Wikander (1908-1983)- Uppsala (C)_files/se-ula-10513-aiia-24b-0142-0416_96x_fcef587c.jpg
34203b3b704253b4f443fbf52581ce948d2cedd4,profile photo thumbnails,1561,1,"paths_for_wikidata_isolates/Geni - Roderic Llançol i de Borja (Borja), pope Alexander VI (1431-1503)- Rome_files/pedro_luis_de_borgia_t2.jpg"
425bca90c9aace9317c5862972f64a8b92435f86,profile photo thumbnails,1560,1,paths_for_wikidata_isolates/Geni - Georg Backer (Berg) (1900-1980)_files/1857b103-0c2c-41ef-ace6-b1e272365c25_t2.jpg
f845d0dceb3955dd00743c0538a213383bf429be,profile photo thumbnails,1559,1,paths_for_wikidata_isolates/Geni - Sven Magnus Øen Carlsen_files/img_20260213_115600_1__t2.jpg
9f2a2fd25c0456ac366882b186ba3b5881a9df05,profile photo thumbnails,1556,1,paths_for_wikidata_isolates/Geni - Archiatre Nils Christian Edgar Oker-Blom (1919-1995)- Helsinki_files/screenshot_20200221_220716_t2.jpg
ded0ddfbc91ac948767fd7409cf97d15774daa9b,profile photo thumbnails,778,2,"geni_pages/Geni - Temüjin Borjigin (Khan), Khagan of the Mongol Empire (c.1162-1227)_files/borte_t2.jpg"
623ae5d935889457c5067097a4987feafbb29cff,profile photo thumbnails,1555,1,paths_for_wikidata_isolates/Geni - professori Leo Eino Aario (Engman) (1906-1998)- Espoo_files/aario_kaarlo_i_ja_agnes_i_tenhunen_kaarina_s_t2.jpg
f2d69beb264881783e7c2911873708c2898108af,profile photo thumbnails,1555,1,paths_for_wikidata_isolates/Geni - Jarl Axel Wasastjerna (1896-1972)- Helsinki_files/1000047101_t2.jpg
0a43e05c5c23c9e04747d850866330e3bd0935f1,profile photo thumbnails,1554,1,paths_for_wikidata_isolates/Geni - Biskop Tord Godal (1909-2002)- Trondheim_files/013248_016292cmes90cf25cfxbd1.jpg
3779b02b8ce7f4c93cdb25a0a88d8c30a14bc816,profile photo thumbnails,1554,1,paths_for_wikidata_isolates/Geni - Harald Skjervold (1917-1995)_files/profilbilde2_t2.jpg
edcb8e55c7c95f267b52112d34911974ab07ecaf,profile photo thumbnails,1553,1,paths_for_wikidata_isolates/Geni - Anna Ida Birgit Åkesson (1908-2001)_files/kerstin_img_0029_1_t2.jpg
04924a79b4213da90d403e3466c8d12976ccab61,profile photo thumbnails,1552,1,paths_for_wikidata_isolates/Geni - Biskop Jesper Rasmussen Brochmann (1585-1652)- København_files/rip26fez_t2.jpg
855de86a7cb8cbed2465dd8556274a64e1258536,profile photo thumbnails,1552,1,paths_for_wikidata_isolates/Geni - Theodor Theodorsen Dahl (1886-1946)- Stavanger_files/60605_l0982-00197_96x_29cbbc27.jpg
