geni_id	person	token	father_geni	father_qid	father_p735	p144_targets	status	person_qid
6000000023248808011	Lovisa Persdotter	persdotter	6000000011078726908	Q141217433	Q13582800	Q13582800 Q19869349 Q15897150	RESOLVES	
6000000023269164528	Johan Danielsson Dubblare	danielsson	6000000001139071013	Q141205902	Q53787734	Q14516546 Q11896337	P735 not among the patronymic's P144 values	
6000000023274456666	Sigge Jönsson Svarte Skåning	jönsson	6000000009187475504	Q110548777	Q47526977	Q47526977 Q2246251 Q11978684 Q12319119 Q123820137	RESOLVES	
6000000023330635821	Ivar Ormsson Steig	ormsson	6000000009796535940	Q16650106	Q5199298	Q5199298	RESOLVES	
6000000023358923864	Anne Marie Hansdatter Arentz	hansdatter	6000000006131952062	Q17122345	Q632842	Q632842	RESOLVES	
6000000023374586547	Anders Maltesen Sehested til Skovgaard	maltesen	5667825143760048204	Q110154739		Q355713	father has no P735 given name object	
6000000023374608312	Laurids Maltesen Sehested	maltesen	5667825143760048204	Q110154739		Q355713	father has no P735 given name object	
6000000023374661724	Margrethe Maltesdatter Sehested	maltesdatter	5667825143760048204	Q110154739		Q355713	father has no P735 given name object	
6000000023374794934	Tyge Maltesen Sehested	maltesen	5667825143760048204	Q110154739		Q355713	father has no P735 given name object	
6000000023374838084	Abel Maltesdatter Sehested	maltesdatter	5667825143760048204	Q110154739		Q355713	father has no P735 given name object	
6000000023401324086	Thale Susanne Hansdatter Hansdatter Wandal	hansdatter	6000000002451037935	Q538589	Q632842	Q632842	RESOLVES	
6000000023401407206	Inger Dorothea Jensdatter Schielderup	jensdatter	6000000001388771523	Q140517816		Q2246251	father has no P735 given name object	
6000000023401665975	Anna Margrete Jensdatter Schielderup	jensdatter	6000000001388771523	Q140517816		Q2246251	father has no P735 given name object	Q140517812
6000000023403064553	Ellen Andersdatter Thott	andersdatter	6000000007555314291	Q110549586		Q8843357 Q4926263 Q8843357 Q490500	father has no P735 given name object	
6000000023450437723	Juliana Gudelina Staffansdotter Bellina	staffansdotter	6000000004567197757	Q61767083	Q17496752	Q743317	P735 not among the patronymic's P144 values	
6000000023488178778	Anna Davidsdatter Christie	davidsdatter	6000000007452038651	Q135855693		Q18057751	father has no P735 given name object	
6000000023488214563	Elise Ulrikke Davidsdatter Christie	davidsdatter	6000000007452038651	Q135855693		Q18057751	father has no P735 given name object	
6000000023488375990	Franz Davidsen Christie	davidsen	6000000007452038651	Q135855693		Q18057751	father has no P735 given name object	
6000000023488420940	Aadel Davidsdatter Christie	davidsdatter	6000000007452038651	Q135855693		Q18057751	father has no P735 given name object	
6000000023488424181	Anders Davidsen Christie	davidsen	6000000007452038651	Q135855693		Q18057751	father has no P735 given name object	
6000000023527500136	NN Einarsdotter Fluga of Tjøtta	einarsdotter	6000000027107938535	Q61854645		Q1305819 Q117613425	father has no P735 given name object	
6000000023540865693	Henrik Hansson Tesche	hansson	6000000023541240459	Q105705600	Q632842	Q632842 Q4413537	RESOLVES	
6000000023673442296	Charlotta Maria Evertsdotter Taube af Odenkat	evertsdotter	6000000012641210266	Q6204657	Q13580919 Q4926491	Q13580919	RESOLVES	
6000000023680006227	Sigrid Eriksdatter Huseby	eriksdatter	6000000011649280023	Q118143980	Q750186	Q750186 Q15277196 Q19798835 Q12788459	RESOLVES	
6000000023682637054	Sverre Sigurdson	sigurdson	6000000010521779745	Q463505	Q1315397	Q1315397	RESOLVES	
6000000023692423949	Kristian Knutsson Villa	knutsson	6000000023756903629	Q13889249	Q943881	Q943881 Q18565341 Q28798237 Q943881 Q98669211	RESOLVES	
6000000023728562932	Gustav Andreasson Muncktell	andreasson	6000000023728352968	Q123092321	Q8843357	Q4926263 Q8843357	RESOLVES	Q123092443
6000000023769460366	Catharina Charlotta Johansdotter Weber	johansdotter	6000000000182238370	Q18633860	Q10989273	Q10989273 Q2117521 Q11122389 Q10989273 Q2117521 Q4120836	RESOLVES	
6000000023769541514	Herman Jakob Johansson Weber	johansson	6000000000182238370	Q18633860	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477 Q20730411 Q1711543	RESOLVES	
6000000023769735757	Catharina Charlotta Johansdotter Weber	johansdotter	6000000000182238370	Q18633860	Q10989273	Q10989273 Q2117521 Q11122389 Q10989273 Q2117521 Q4120836	RESOLVES	
6000000023769750344	Fredrik Johansson Weber	johansson	6000000000182238370	Q18633860	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477 Q20730411 Q1711543	RESOLVES	
6000000023769760194	Hedvig Elisabet Johansdotter Weber	johansdotter	6000000000182238370	Q18633860	Q10989273	Q10989273 Q2117521 Q11122389 Q10989273 Q2117521 Q4120836	RESOLVES	
6000000023769815877	Johan Eberhard Johansson Weber	johansson	6000000000182238370	Q18633860	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477 Q20730411 Q1711543	RESOLVES	
6000000023769907921	Anna Johanna Johansdotter Weber	johansdotter	6000000000182238370	Q18633860	Q10989273	Q10989273 Q2117521 Q11122389 Q10989273 Q2117521 Q4120836	RESOLVES	
6000000023774029810	Eva Elisabet Larsdotter Sacklén	larsdotter	6000000011507762149	Q6087798	Q15635262	Q15635262 Q1303231 Q15635262	RESOLVES	
6000000023784585376	Astri Halvarsdatter Mossige	halvarsdatter	6000000023784554708	Q141225124	Q30190541	Q30190541 Q16276226	RESOLVES	
6000000023784785108	Nils Halvarson Kalberg	halvarson	6000000023784554708	Q141225124	Q30190541	Q30190541 Q16276226	RESOLVES	
6000000023821999223	Peder Arvid Bengtsson Ribbing A15-44	bengtsson	6000000011514727282	Q123630977	Q817199	Q817199	RESOLVES	
6000000023858657614	Knud Knudsen Bildt	knudsen	6000000005745346330	Q103780426		Q18565341 Q943881	father has no P735 given name object	
6000000023866504345	Anders Pettersen Rambech Holtermann	pettersen	6000000008643754271	Q16737419	Q10622039 Q18001597	Q15897204 Q10622039 Q65824536	RESOLVES	Q138355631
6000000023868536984	Anne Arvidsdatter Trolle	arvidsdatter	6000000001322567074	Q4802450	Q717011	Q717011	RESOLVES	
6000000023883246337	ukjent Petersdatter Brun	petersdatter	6000000000289853864	Q138676072		Q15897204 Q10622039 Q21148379 Q1237447	father has no P735 given name object	
6000000023895254806	Ewald Benedictsen Sehestedt	benedictsen	6000000008428475915	Q111989303		Q16275020	father has no P735 given name object	
6000000023909359687	Enevold Hansen Brochmann til Hvolgaard	hansen	6000000041274528617	Q55680182	Q632842	Q632842 Q632842	RESOLVES	
6000000023909928024	Laurence Hansen Brochmann	hansen	6000000041274528617	Q55680182	Q632842	Q632842 Q632842	RESOLVES	
6000000023913243429	Catharina Henricsdotter Sass	henricsdotter	6000000011404007582	Q128045833		Q594279 Q21147934 Q16908634	father has no P735 given name object	
6000000023950991397	Johan Erik Nilsson Stålhane	nilsson	6000000000108754589	Q115974092		Q16423038 Q2001572 Q16280122 Q16423038 Q16423038	father has no P735 given name object	
6000000023975938963	Margareta Johansdotter Thorwöste	johansdotter	6000000006366809078	Q30227963	Q10989273	Q10989273 Q2117521 Q11122389 Q10989273 Q2117521 Q4120836	RESOLVES	
6000000024008477479	Iver Arildsen Huitfeldt	arildsen	6000000006244188895	Q11958680	Q15786788	Q15786788	RESOLVES	
6000000024025392291	Nils Eriksson Eriksson Gyllenstjerna Af Lundholm	eriksson	6000000006127214395	Q47512733	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q15277207 Q19798835 Q19828986	RESOLVES	
6000000024025420124	Carl Carlsson Gyllenstierna af Lundholm till Årås	carlsson	6000000008507719337	Q89415031	Q2529610	Q2529610 Q15731830 Q4259083 Q2958359 Q1044619 Q1719508 Q2529610	RESOLVES	
6000000024046344717	Göran Siggesson Sparre	siggesson	6000000001934304946	Q6327124	Q10667540	Q10667540	RESOLVES	
6000000024051638068	Anna Pedersdatter Winstrup	pedersdatter	6000000002450434092	Q11995012	Q10622039	Q10622039 Q15897204 Q10622039 Q21148379	RESOLVES	
6000000024103419395	Nils Erengislesson Giedde	erengislesson	6000000005607909510	Q5779927	Q96483609	Q96483609	RESOLVES	
6000000024118083450	Malin Danielsdotter	danielsdotter	6000000018528235866	Q141216461	Q53787734	Q14516546 Q11896337	P735 not among the patronymic's P144 values	
6000000024156273898	Margreta Danielsdotter	danielsdotter	6000000018528235866	Q141216461	Q53787734	Q14516546 Q11896337	P735 not among the patronymic's P144 values	
6000000024193867280	Josef Gabrielsson Wallenius	gabrielsson	4209346513620126540	Q18688664	Q4925914	Q4925914	RESOLVES	
6000000024206316777	Ingeborg Danielsdotter Smalzia	danielsdotter	6000000007313292323	Q18085998	Q14516546	Q14516546 Q11896337	RESOLVES	
6000000024206351947	Agnar Ragnarsson	ragnarsson	5604233735830047570	Q314492	Q2127308	Q2127308	RESOLVES	
6000000024206371397	Elisabet Danielsdotter Smalzia	danielsdotter	6000000007313292323	Q18085998	Q14516546	Q14516546 Q11896337	RESOLVES	
6000000024206502534	Margareta Danielsdotter Smalzius	danielsdotter	6000000007313292323	Q18085998	Q14516546	Q14516546 Q11896337	RESOLVES	
6000000024206518423	Johannes Danielsson Smalzius	danielsson	6000000007313292323	Q18085998	Q14516546	Q14516546 Q11896337	RESOLVES	
6000000024206662302	Rebecca Danielsdotter Smalzia	danielsdotter	6000000007313292323	Q18085998	Q14516546	Q14516546 Q11896337	RESOLVES	
6000000024206722393	Sara Danielsdotter Smalzia	danielsdotter	6000000007313292323	Q18085998	Q14516546	Q14516546 Q11896337	RESOLVES	
6000000024206756228	Catharina Danielsdotter Smalzia	danielsdotter	6000000007313292323	Q18085998	Q14516546	Q14516546 Q11896337	RESOLVES	
6000000024206835080	Rachel Danielsdotter Smalzia	danielsdotter	6000000007313292323	Q18085998	Q14516546	Q14516546 Q11896337	RESOLVES	
6000000024222512069	Beata Hansdotter Kyle	hansdotter	6000000013082348176	Q64867094	Q632842	Q632842 Q4413537	RESOLVES	
6000000024237445442	Jørgen Hansen Neumann	hansen	6000000004035129458	Q140450527		Q632842 Q632842	father has no P735 given name object	
6000000024238362923	Iver Hansen Neumann	hansen	6000000004035129458	Q140450527		Q632842 Q632842	father has no P735 given name object	
6000000024269441488	Clara Zachariasdatter Wesseltoft	zachariasdatter	6000000011024034240	Q17130905	Q20174193	Q20174193 Q4927814	RESOLVES	
6000000024269783901	Sven Gustav Carlsson Ulff	carlsson	6000000024269710071	Q107011123	Q2529610 Q278835	Q2529610 Q15731830 Q4259083 Q2958359 Q1044619 Q1719508 Q2529610	RESOLVES	Q118182040
6000000024269783909	Tore Wilhelm Carlsson Ulff	carlsson	6000000024269710071	Q107011123	Q2529610 Q278835	Q2529610 Q15731830 Q4259083 Q2958359 Q1044619 Q1719508 Q2529610	RESOLVES	
6000000024269796297	Niels Zachariassen Wesseltoft	zachariassen	6000000011024034240	Q17130905	Q20174193	Q20174193 Q4927814 Q108491635	RESOLVES	
6000000024276272739	Elisabet Wilhelmsdotter Wargentin	wilhelmsdotter	378283607730013034	Q136193192		Q11027623 Q12805716 Q61957897	father has no P735 given name object	
6000000024276439347	Henric Wilhelmsson Wargentin	wilhelmsson	378283607730013034	Q136193192		Q11027623 Q12805716 Q61957897	father has no P735 given name object	
6000000024276662899	Elin Joachimsdotter Wargentin	joachimsdotter	378285198480005782	Q136193193		Q4926961 Q2307004 Q122601119	father has no P735 given name object	
6000000024281370928	Hans Jensen Bugge	jensen	6000000001470360990	Q140456814		Q2246251 Q10534808	father has no P735 given name object	
6000000024292615682	Gustaf Gustafsson Uggla	gustafsson	6000000010800967161	Q6218813	Q15646212 Q4926491 Q18145769	Q15646212 Q15646212	RESOLVES	
6000000024292854247	Ernst Axel Gustafsson Uggla	gustafsson	6000000010800967161	Q6218813	Q15646212 Q4926491 Q18145769	Q15646212 Q15646212	RESOLVES	
6000000024317393866	Birgitte Jensdatter Bjelke	jensdatter	6000000012116876542	Q3356793	Q2246251	Q2246251	RESOLVES	Q126095602
6000000024318180343	Magnhild Engebretsdotter Hougen	engebretsdotter	6000000013504396472	Q11967477	Q11967473	Q11967473	RESOLVES	
6000000024335336938	Henrik Edvardsen Christie	edvardsen	6000000007452091711	Q135855692			father has no P735 given name object	
6000000024344918862	Anne Johansdatter Urne	johansdatter	6000000001815061129	Q12319927	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477	RESOLVES	
6000000024359984542	Jöns Erasmus Olofsson Bring	olofsson	6000000131531110998	Q109471593	Q18089653	Q18089653 Q2021323 Q3881452	RESOLVES	
6000000024360016484	Gustaf Gabrielsson Thulin	gabrielsson	6000000024359949133	Q60411926	Q4925914	Q4925914	RESOLVES	
6000000024360124159	Anna Johanna Gabrielsdotter Thulin	gabrielsdotter	6000000024359949133	Q60411926	Q4925914	Q4925914	RESOLVES	
6000000024386636431	Bertel Sørensen May	sørensen	6000000006418614804	Q18325581	Q7174941	Q7174941 Q18572206 Q50875453	RESOLVES	
6000000024386853011	Else Sørensdatter May	sørensdatter	6000000006418614804	Q18325581	Q7174941	Q7174941 Q50875453 Q18572206	RESOLVES	
6000000024397010392	Elisabeth Samuelsdotter Hornaeus	samuelsdotter	6000000007366595611	Q141224900	Q629347 Q22806387	Q629347 Q18760965	RESOLVES	
6000000024400319289	Johan Johansson Thorwöste	johansson	6000000006366809078	Q30227963	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477 Q20730411 Q1711543	RESOLVES	
6000000024400881571	Hans Hansen Gude	hansen	6000000009627792532	Q111805148	Q632842	Q632842 Q632842	RESOLVES	
6000000024400985778	Elisabeth Magdalene Hansen Gude	hansen	6000000009627792532	Q111805148	Q632842	Q632842 Q632842	RESOLVES	
6000000024401350858	Nicoline Christine Hansdatter Øvergaard	hansdatter	6000000009627792532	Q111805148	Q632842	Q632842	RESOLVES	
6000000024401866779	Lars Jakobsson Sparre	jakobsson	6000000008899957960	Q128044571		Q16747395 Q25999604 Q15921890	father has no P735 given name object	
6000000024402932827	Gustaf Christersson Bonde	christersson	6000000007511906463	Q5598267	Q2121964 Q1078504	Q1078504 Q2121964	RESOLVES	
6000000024431763445	Ingeborg Marie Jensdatter Nielsen	jensdatter	6000000025481355840	Q140970896		Q2246251	father has no P735 given name object	
6000000024466206523	Susanna Esaiasdotter Fellman	esaiasdotter	6000000001520346487	Q141104336		Q19860310 Q19860309 Q19967879	father has no P735 given name object	
6000000024473214401	Beate Margrethe Henriksdatter Bielke	henriksdatter	6000000012114525635	Q2856397	Q594279	Q594279 Q2018484 Q117829414	RESOLVES	
6000000024478921835	Christian Edvard Kristiansen	kristiansen	6000000003010298450	Q1078837	Q18001597 Q370731	Q12794332 Q11279730	P735 not among the patronymic's P144 values	
6000000024478982866	Elin Mickelsdotter Munck af Fulkila	mickelsdotter	6000000000581231566	Q108415852	Q15620350	Q38687228 Q14626626 Q15620350 Q4927524	RESOLVES	
6000000024501710139	Anna Margaretha Jacobsdatter Darre	jacobsdatter	6000000014155407521	Q3373496	Q25999604	Q25999604 Q16747395 Q15921890	RESOLVES	
6000000024583927508	Cecilia Knutsdotter	knutsdotter	6000000003398531458	Q3198083	Q943881	Q943881 Q18565341 Q943881 Q28798237	RESOLVES	
6000000024594900319	Absalon Assersson Hvide	assersson	6000000000901150478	Q11959415	Q21144097	Q21144097	RESOLVES	Q313548
6000000024599359084	Anne Cathrine Joachimsdatter Irgens	joachimsdatter	6000000005736583564	Q135941807		Q4926961 Q16429390	father has no P735 given name object	
6000000024627175724	Fredrik Erichsen Schytte	erichsen	6000000001598005995	Q58867726	Q750186 Q7996169	Q15277196 Q750186 Q12788459 Q19798835	RESOLVES	
6000000024655705015	Gudmand Frederik Christophersen Myhre	christophersen	6000000028403768136	Q97189602	Q1084472	Q1084472 Q1789415 Q1084384	RESOLVES	
6000000024659176806	Catharina Eriksdotter Gestrinia	eriksdotter	6000000009298900297	Q141225111	Q18066804 Q19830590	Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	P735 not among the patronymic's P144 values	
6000000024668744462	Samuel Samuelsson Ziervogel	samuelsson	6000000015624243280	Q101102852	Q629347	Q629347 Q18760965	RESOLVES	
6000000024671185100	Gudmund Osmundsen Myklebust	osmundsen	6000000012587690898	Q141217404	Q7107242	Q7107242	RESOLVES	
6000000024696097030	Maria Jockimsdotter Sutthoff	jockimsdotter	6000000008452858590	Q128044224		Q122601119	father has no P735 given name object	
6000000024696206825	Mikael Jockimsson Sutthoff	jockimsson	6000000008452858590	Q128044224		Q122601119	father has no P735 given name object	
6000000024699668605	Lorents Jockimsson Sutthoff	jockimsson	6000000008452858590	Q128044224		Q122601119	father has no P735 given name object	
6000000024700526251	Hans Jockimsson Sutthoff	jockimsson	6000000008452858590	Q128044224		Q122601119	father has no P735 given name object	
6000000024725447547	Henrik Jockimsson Sutthoff	jockimsson	6000000008452858590	Q128044224		Q122601119	father has no P735 given name object	
6000000024725787931	Johan Gustafsson Gyllenborg	gustafsson	6000000006127651007	Q5620980	Q15646212	Q15646212 Q15646212	RESOLVES	
6000000024725944944	Drude Margrethe Iversdatter Brinck	iversdatter	6000000013793702966	Q5586486	Q127069 Q11977747	Q11977747 Q127069	RESOLVES	
6000000024789403062	Margareta Jakobsdotter Brennerus	jakobsdotter	6000000003581054921	Q105705016	Q25999604	Q16747395 Q25999604 Q15921890	RESOLVES	
6000000024801972269	Susanne Hansdatter Blom	hansdatter	6000000011701067393	Q31661581	Q632842	Q632842	RESOLVES	
6000000024887331763	Sofia Agata Isaksdotter Grape	isaksdotter	6000000007511668432	Q117326669	Q18198729	Q18198729 Q5920537 Q21143984 Q11864419 Q581723 Q581723 Q18198729 Q67748849 Q134411324	RESOLVES	
6000000024893231261	Maria Samuelsdotter Älf	samuelsdotter	6000000005758159914	Q108421228	Q629347	Q629347 Q18760965	RESOLVES	
6000000024948408432	Axel Axelsson Körning	axelsson	5551034644930054434	Q112969319			father has no P735 given name object	
6000000024948624927	Alexander Axelsson Körning	axelsson	5551034644930054434	Q112969319			father has no P735 given name object	
6000000024948671865	Carl Axelsson Körning	axelsson	5551034644930054434	Q112969319			father has no P735 given name object	
6000000024977924524	Magnus Nilsson Bröms	nilsson	6000000029622781874	Q135480164		Q16423038 Q2001572 Q16280122 Q16423038 Q16423038	father has no P735 given name object	
6000000024986069279	Cecilia Abrahamsdatter Bonde Baad av Halland	abrahamsdatter	6000000004139873032	Q2821814	Q17997608	Q17997608	RESOLVES	
6000000024998767898	Brita Johansdotter Ehrnrooth	johansdotter	6000000000356729237	Q110313442	Q10989273	Q10989273 Q2117521 Q11122389 Q10989273 Q2117521 Q4120836	RESOLVES	
6000000025001787389	Surtur Bollason	bollason	6000000000545804017	Q3481410	Q16421550	Q16421550	RESOLVES	
6000000025001797135	Þorkell Ósvífursson	ósvífursson	6000000000583441911	Q15660885	Q16420859	Q16420859	RESOLVES	
