geni_id,our_name,qid,parent_geni,parent_name,our_siblings_recorded,their_siblings_recorded,shape,sex,dates,round,our_exports,sex_refused_it
6000000006791430029,"Flavius Claudius Julianus ""THE APOSTATE"", Roman Emperor",Q33941,6000000002188327715,Neratia,1,1,both sides record ONE child,agree,within 10y,2,,
6000000006805142084,,Q11512051,6000000006805345026,Yoshihito Takamatsunomiya,1,1,both sides record ONE child,agree,within 10y,2,,
6000000006908429860,Louis I de Joyeuse,Q96244734,6000000006908912632,Randon I de Joyeuse Baron de Joyeuse,1,1,both sides record ONE child,agree,,2,,
6000000006910656190,Ælfwine Haroldsson Monk At St. Poi Aquitaine,Q16151285,6000000002322328040,Harold I Harefoot Knytlingaätten King of England,1,1,both sides record ONE child,agree,,2,,
6000000007016348060,Jeanne Le Flamenc,Q96244805,6000000010616737771,Yolande Marie d'Enghien,2,2,BOTH sides record more,agree,,2,,
6000000007033373808,"Guiote de Posquières vicomtesse d'uzès, Dame de Broussan, de Bellegarde & de Jonqui",Q102860296,6000000007033373775,Simone du Caylar,1,1,both sides record ONE child,agree,,2,,
6000000007062184253,Thomas Hay,Q6142434,6000000002187985208,Elizabeth Ruthven,2,2,BOTH sides record more,agree,,2,,
6000000007083644230,Karl Otto Solms-Laubach,Q25484296,6000000008461901412,"Katharina Juliane Hanau Gräfin zu Solms-Laubach, Gräfin zu Wied-Runkel",2,2,BOTH sides record more,agree,within 10y,2,,
6000000007086825325,Raymond IV of Antioch Count of Tripoli,Q1709891,6000000007087224284,Orgueilleuse d'Harenc,2,2,BOTH sides record more,agree,within 10y,2,,
6000000007103452979,"Claude d'Orléans duc de Longueville, Pairie de France",Q1893500,6000000007103611430,Jeanne (or Johanna) von Baden-Hachberg-Sausenberg Gräfin von Neuenburg,4,4,BOTH sides record more,agree,within 10y,2,,
6000000007151084095,Alser ap Tudwal arglwydd of Dyfed,Q116052983,6000000006906464060,Tudwal Gloff ap Rhodri Mawr,1,1,both sides record ONE child,agree,,2,,
6000000007233542588,Ariarathes,Q380368,6000000006101240069,Stratonice Princess of Syria,1,1,both sides record ONE child,agree,,2,,
6000000007233768854,Humphreys ARCHDALE,Q75265588,6000000003216046507,Edward Mervyn Archdale,6,6,BOTH sides record more,agree,within 10y,2,,
6000000007276994267,Joar Jedvardsson Bonde,Q5883872,6000000003616518558,Jedvard Thordsson Bonde,2,2,BOTH sides record more,agree,,2,,
6000000007286967085,Erina MacMorrough,Q19585607,6000000010646172298,Enna Mac Donnchad King of Leinster,2,2,BOTH sides record more,agree,,2,,
6000000007384473603,Mathilde du Perche comtesse du Perche,Q75241548,6000000003146948079,Béatrix de Ramerupt Comtesse du Perche,4,4,BOTH sides record more,agree,,2,,
6000000007398597477,Elisabet Maria Krok,Q112162248,6000000006954490388,Israel Nicolai Krok,1,1,both sides record ONE child,agree,,2,,
6000000007409551190,Domnall II mac Aeda King of Strathclyde,Q3035615,6000000002187592101,Áed mac Cináeda Rí na h'Alba,2,2,BOTH sides record more,agree,,2,,
6000000007417266484,Agnes von Zähringen,Q20498538,6000000008492280357,Berthold von Zähringen,3,3,BOTH sides record more,agree,within 10y,2,,
6000000007437342405,John de Burgh,Q62931028,6000000010020399967,Hubert de Burgh 1st Earl of Kent,2,2,BOTH sides record more,agree,,2,,
6000000007510777498,Guy De Laval XII,Q3122214,6000000002447405903,Béatrix de Dreux Dame de Hédé,3,3,BOTH sides record more,agree,within 10y,2,,
6000000007559538201,Carl Gustaf Pereswetoff-Morath,Q112974351,6000000081490554138,Märta Charlotta Tigerschiöld,1,1,both sides record ONE child,agree,within 10y,2,,
6000000007604424897,Anne Devereux,Q75978132,6000000002447388495,Cecily Bourchier Baroness Ferrers of Chartley,2,2,BOTH sides record more,agree,,2,,
6000000007622745625,Johann II von Saarwerden,Q1694733,6000000007644113299,Agnes von Salm,1,1,both sides record ONE child,agree,,2,,
6000000007648295604,Vasilko Rurikid Prince of Mikhailovsk,Q9371511,6000000003243447917,Yaropolk Vladimirovich Monomakh,1,1,both sides record ONE child,agree,,2,,
6000000007709337269,Jean Armand de Maillé-Brézé,Q2629600,6000000007385258726,Nicole du Plessis de Richelieu,2,2,BOTH sides record more,agree,within 10y,2,,
6000000007762057197,Elżbieta,Q75394608,6000000007762208948,Albert strzelecki książę,1,1,both sides record ONE child,agree,,2,,
6000000007773825063,Johann von Uexküll,Q130634853,6000000008987305206,Anna von Rosen,3,3,BOTH sides record more,agree,,2,,
6000000007828585276,Maud (XVI c.) Stewart,Q75388579,6000000007820505208,John Stewart Duke,1,1,both sides record ONE child,agree,,2,,
6000000007843191948,Ippolito de' Medici arcivescovo di Avignone,Q378185,4269228,Giuliano de' Medici duca di Nemours,1,1,both sides record ONE child,agree,within 10y,2,,
6000000007862672210,Friedrich von Moers comte de Moers,Q94780528,6000000006280124368,Anna Wittelsbach Gräfin von Mörs,3,3,BOTH sides record more,agree,,2,,
6000000007887400325,Maria di Salerno d'Antiochia,Q3292900,6000000007151711769,Altrude Hauteville regent of Antioch,2,2,BOTH sides record more,agree,,2,,
6000000007887782544,"Mogens Joachim J von Scheel-Plessen Graf, 29-09-1829 Dansk lensgreve",Q116775303,6000000007887636056,Christian Frederik Scheel von Plessen Ridder af Dannebrog,1,1,both sides record ONE child,agree,within 10y,2,,
6000000007980422458,Patrick Barclay of Towie,Q75422213,6000000007980422472,Janet Elphinstone,2,2,BOTH sides record more,agree,,2,,
6000000008003321278,,Q45690586,6000000008003077411,,1,1,both sides record ONE child,agree,,2,,
6000000008033628398,Johann III von Mecklenburg Herr zu Mecklenburg,Q96031,6000000001966042098,Anastasia av Sverige,3,3,BOTH sides record more,agree,within 10y,2,,
6000000008048943518,Plaisance de Poitiers,Q437328,6000000008090131741,Bohemond V de Poitiers prince d'Antioche,2,2,BOTH sides record more,agree,within 10y,2,,
6000000008062995301,"Sophie Adelheid? Duchess of Saxony-Wittenberg, Prinzessin, Äbtissin zu Gernrode",Q2302674,6000000083645052095,Brigitte Estridsen Countess of Anhalt,3,5,BOTH sides record more,agree,,2,,
6000000008076802768,Jean de Châtillon,Q76356046,6000000001412965333,Hugh Ii de Châtillon-Blois,2,2,BOTH sides record more,agree,,2,,
6000000008076816939,Mechteld van Gelre,Q95412,6000000001201652787,Sophia Berthout van Mechelen,4,4,BOTH sides record more,agree,within 10y,2,,
6000000008087786396,Margaret de Lusignan Dame de Tyr,Q32979736,6000000001500872832,Henri of Antioch,2,2,BOTH sides record more,agree,within 10y,2,,
6000000008090331441,Gauthier d'Enghien,Q2599232,6000000008090325442,Sohier II d'Enghien,2,2,BOTH sides record more,agree,within 10y,2,,
6000000008090560796,Françoise-Louise de Savoie,Q2745049,6000000008090464834,Jacques de Savoie comte de Ramont,1,1,both sides record ONE child,agree,within 10y,2,,
6000000008094438255,Alix Marie Isabelle Adelgonde Eléonore de Ligne Princesse de Ligne,Q9603786,6000000008169676831,Michel Charles Eugène Marie Lamoral de Ligne XIV prince de Ligne,2,2,BOTH sides record more,agree,within 10y,2,,
6000000008116433572,Adarnase V of Iberia-Kartli,Q2824116,6000000008024385273,Sumbat,2,2,BOTH sides record more,agree,,2,,
6000000008170264448,Guy de Nicolay Comte de Nicolay,Q75294567,6000000008170347276,Sophie Charlotte Leontine Gabrielle Marie de Ligne,2,2,BOTH sides record more,agree,within 10y,2,,
6000000008231362343,Magnus Knutsson (Bjälboätten) Broka,Q519386,6000000000688300441,Knut Birgersson Bjälboätten,2,2,BOTH sides record more,agree,,2,,
6000000008248136786,Guttorm Sigurdsson Orkney,Q2416251,6000000001073920184,"Sigurd Eysteinsson I, Jarl of Orkney",1,1,both sides record ONE child,agree,11y apart,2,,
6000000008248212471,Eanmund of Sweden Ottarsson,Q5325613,5620659842590034492,Ottar in Egilsson,2,2,BOTH sides record more,agree,,2,,
6000000008248262853,John Stewart of Aubigny and Concressault,Q6259133,6000000003278739001,Elizabeth Lennox,3,3,BOTH sides record more,agree,,2,,
6000000008320389029,Göran Mårten Hammarhjelm,Q5786712,6000000008320616281,Carl Fredrik Hammarhjelm,2,2,BOTH sides record more,agree,within 10y,2,,
6000000008404700895,Quintus Caecilius Metellus Macedonicus Consul (143 BCE),Q355768,6000000008404729735,Quintus Caecilius Metellus Consul (206 BCE),2,2,BOTH sides record more,agree,20y apart,2,,
6000000008450546356,Yuri Ivanovich Trubetskoy,Q4464159,6000000004165295168,,2,2,BOTH sides record more,agree,within 10y,2,,
6000000008468591496,Unnamed Son,Q1285830,6000000006444086851,Louis de Savoie,1,1,both sides record ONE child,agree,within 10y,2,,
6000000008476406924,Elisabeth von Meissen,Q75245915,6000000008476436420,Friedrich Clemm D. Von Meißen von Meißen,1,1,both sides record ONE child,agree,,2,,
6000000008477497587,Heinrich II. von Meißen,Q66540,6000000024729925998,Heinrich I. der Ältere von Wettin Markgraf von Meißen,1,1,both sides record ONE child,agree,within 10y,2,,
6000000008477917059,Heinrich III von Wettin,Q27430010,6000000008062767934,Hedwig von Sachsen,1,1,both sides record ONE child,agree,within 10y,2,,
6000000008583734088,Maria Karolina von Habsburg-Lothringen,Q75288132,376461877660013431,"Rainer Joseph Johann Michael Franz Hieronymus von Habsburg-Lothringen Erzherzog, viceré del Lombardo-Veneto",8,8,BOTH sides record more,agree,within 10y,2,,
6000000008591504965,Karl Detloff von der Pahlen,Q133897772,6000000008576204041,Christina Catharina von Rosen,7,7,BOTH sides record more,agree,,2,,
6000000008651401607,Jean d'Albret,Q55597428,6000000006444214524,Enrique de Navarre King of Navarre,2,2,BOTH sides record more,agree,,2,,
6000000008670725632,Charles de Bourgogne Comte de Nevers,Q659967,6000000003827363678,Bonne d'Artois,2,2,BOTH sides record more,agree,within 10y,2,,
6000000008733863994,Louisa Gordon,Q75255838,6000000008733910937,John Gordon,1,1,both sides record ONE child,agree,within 10y,2,,
6000000008736990756,,Q110174532,6000000001998436373,,2,2,BOTH sides record more,agree,,2,,
6000000008785311429,Achim (Akim),Q11906322,6000000008784988821,Sadoc,1,1,both sides record ONE child,agree,,2,,
6000000008857385862,Adelheid Wrangel af Ellistfer,Q136383973,6000000000897265147,Barbara Anrep,4,4,BOTH sides record more,agree,,2,,
6000000008952270809,Geoffroy II 'Grisegonelle' comte de Vendôme,Q2597109,6000000003949656086,"Geoffroi III ""Jourdain"" de Preuïlly comte de Vendôme, seigneur de Preuilly",2,2,BOTH sides record more,agree,,2,,
6000000008970420396,Isabella d'Ibelin dame de Beyrouth,Q3141945,6000000010789954660,Alix de La Roche-sur-l'Ognon dame de Beyrouth,2,2,BOTH sides record more,agree,within 10y,2,,
6000000009025256371,Hugh 'le Fitz' de Courtenay 3rd Baron of Courtenay,Q5930438,6000000010171174502,Hugh de Courtenay,1,1,both sides record ONE child,agree,,2,,
6000000009129141310,Daumantas Romantaitis of Utena,Q638599,6000000003858589110,Romund „Wolf“ Giligino sūnus of Lithuania,5,5,BOTH sides record more,agree,,2,,
6000000009140093691,Yuri Ivanovoch of Tver Tverskoy,Q102667922,6000000010713603858,Ivan Mikhailovich Tveriškis,3,3,BOTH sides record more,agree,,2,,
6000000009187738779,Elisabeth Carlsdotter Gyllenhielm,Q4946423,6000000001368651689,"Karl Filip Vasa Prins, Hertig av Södermanland",1,1,both sides record ONE child,agree,within 10y,2,,
6000000009204756434,Hrihory Lwowicz Sanguszko-Koszerski,Q15082337,6000000009204846287,Hanna Nikolaevna Ostyk,1,1,both sides record ONE child,agree,within 10y,2,,
6000000009256822677,"Navarra de Dax Vicomtesse de Dax (1190-1234), Dame de Mixe & d'Astabaret",Q110578395,6000000017052282402,"Pierre II, Vicomte de Dax",1,1,both sides record ONE child,agree,within 10y,2,,
6000000009296430582,"Richard de Clare 1st Lord Clare, Lord of Thomond",Q7330181,6000000006231602689,Juliana FitzMaurice of Offaly Lady of Thomond,4,4,BOTH sides record more,agree,,2,,
6000000009437429595,Åsa Ingjaldsdotter Illråde «the Wicked»,Q18450739,3137997,Ingjald Anundsson,2,2,BOTH sides record more,agree,,2,,
6000000009437490844,"Mary (Maud, Matilda) de Lacy",Q75241874,6000000003773262363,Emmeline de Ridelsford Countess of Ulster,2,2,BOTH sides record more,agree,,2,,
6000000009553531619,Cornelia Postuma Cornelia,Q5171177,6000000009553324057,Valeria Messala Messalla Valeria-Messalla,1,1,both sides record ONE child,agree,,2,,
6000000009573656427,Maria di Savoia baronessa di Faucigny,Q83643764,6000000001500884454,Maria of Brabant,4,4,BOTH sides record more,agree,,2,,
6000000009617730084,Margaret Arbuthnott,Q75257605,6000000189850302861,Margaret ‘of Dalkeith’ Douglas,2,2,BOTH sides record more,agree,,2,,
6000000009627726615,Adele Hall,Q127627893,6000000009627575048,Richard Brown West Hall,2,2,BOTH sides record more,agree,within 10y,2,,
6000000009645334755,Nikolaus av Oldenburg-Delmenhorst,Q1991793,6000000002278354427,Richeza Tecklenburg,2,2,BOTH sides record more,agree,,2,,
6000000009689622243,John Prince Of Baden,Q22681059,6000000009215342399,Ottilie von Katzenelnbogen Markgräfin zu Baden-Baden,15,15,BOTH sides record more,agree,,2,,
6000000009689657488,Margareta of Baden,Q1895095,6000000003827363999,Katharina von Österreich-Habsburg Markgräfin zu Baden-Baden,6,6,BOTH sides record more,agree,,2,,
6000000009725962866,Eadulf Cudel Earl of Northumbria,Q3046324,6000000003146970753,Waltheof Ealdorman of Bamburgh,2,2,BOTH sides record more,agree,,2,,
6000000009968590361,Margarethe Hedwig von Kevernburg,Q138791686,6000000002188166366,Mechtilde Yaropolkovna von Wladimir,2,2,BOTH sides record more,agree,,2,,
6000000009987656008,Hilderic King of the Vandals,Q310962,6000000010556178498,Huneric,1,1,both sides record ONE child,agree,within 10y,2,,
6000000010029912598,William FitzAlan Kt.,Q76283808,6000000000551689522,Joan Neville Countess of Arundel,5,5,BOTH sides record more,agree,,2,,
6000000010124195706,Cadfan ap Cynan King of Dumnonia,Q3756847,6000000003051107676,Ursula Verch verch Dynod,1,1,both sides record ONE child,agree,,2,,
6000000010172512524,Baldwin de Reviers 7th Earl of Devon,Q804872,6000000004382744491,Baldwin de Reviers of Devon,2,2,BOTH sides record more,agree,within 10y,2,,
6000000010228355330,Elisabeth von Hohenzollern Markgräfin von Brandenburg-Ansbach-Kulmbach,Q273072,6000000006727778846,"Johann I ""der Weise"" Hohenzollern Markgraf",2,2,BOTH sides record more,agree,within 10y,2,,
6000000010234745784,Mary Booth,Q75820447,6000000010234726229,Thomas Booth,9,9,BOTH sides record more,agree,within 10y,2,,
6000000010238619539,Nils Rudolf Idman,Q11884360,6000000002186211880,Gustaf Rudolf Idman,3,3,BOTH sides record more,agree,within 10y,2,,
6000000010434661886,Isabelle (Elizabeth) de Beaumont,Q59154744,6000000000164601413,"Amice de Montfort Heiress of Breteuil, Countess Of Leicester",4,4,BOTH sides record more,agree,,2,,
6000000010449545873,,Q22812766,6000000130310253012,,2,2,BOTH sides record more,agree,,2,,
6000000010511743787,Elizabeth de Namur,Q116005442,6000000002187582156,Sibylle de Château-Porcien,2,2,BOTH sides record more,agree,,2,,
6000000010526480839,"Pepin ""le Bossu""",Q302212,6000000008187409439,Himiltrude,1,1,both sides record ONE child,agree,within 10y,2,,
6000000010531908497,Domitia Corbula,Q2111953,6000000003645864026,Gnaeus Domitius Corbulo,2,2,BOTH sides record more,agree,,2,,
6000000010646174282,Antonia Antonia,Q598254,6000000002187599790,Marcus Antonius Orator,3,3,BOTH sides record more,agree,,2,,
6000000010743208158,Ebbe Olafsen Glug,Q130334543,6000000003795416211,Gyde Ebbesdatter (Hvide),1,1,both sides record ONE child,agree,,2,,
6000000010788078121,Thomas Chalmondeley,Q75566783,6000000010788765578,Robert Cholmondeley,1,1,both sides record ONE child,agree,,2,,
6000000010896809336,Roberto Ambrogio Sanseverino conte di Caiazzo,Q23309478,6000000010896747321,Barbara Gonzaga,1,1,both sides record ONE child,agree,within 10y,2,,
6000000010916239598,Ramon Berenguer de Barcelona arcebispe de Narbona,Q1215598,6000000010463529059,Ramon Berenguer IV of Barcelona the Saint,6,6,BOTH sides record more,agree,,2,,
6000000010919150828,Lucius Flavius Septimius Flavius,Q107401939,6000000041262627719,Septimia Octavilla,1,1,both sides record ONE child,agree,,2,,
6000000011030893255,Wulfetrude Abbess of Nivelles de Landen,Q3340821,6000000009334595375,Grimoald d'Austrasie,2,2,BOTH sides record more,agree,within 10y,2,,
6000000011050025509,Philibert de Chalon-Arlay seigneur d'Arlay et de Nozeroy,Q1857969,6000000014897341457,Philiberte de Luxembourg,2,2,BOTH sides record more,agree,within 10y,2,,
6000000011170460199,Carolina Christina Elisabet Mörner af Morlanda,Q99301823,6000000012348691639,Ulrika Christina Margareta Montgomery,2,2,BOTH sides record more,agree,within 10y,2,,
6000000011191485512,Carl Friedrich von Schlippenbach,Q1030306,6000000017410670059,Christoph Carl von Schlippenbach,1,1,both sides record ONE child,agree,within 10y,2,,
6000000011319581210,Willem Jonker van Nassau-LaLecq,Q1910184,6000000009517443698,WILLEM bastaard. Heer van het Lek van de Lek,1,1,both sides record ONE child,agree,within 10y,2,,
6000000011350044750,Lucius Vitellius Minor,Q1235522,6000000011350259492,Sextilia,2,2,BOTH sides record more,agree,,2,,
6000000011350612568,Germanicus,Q662631,6000000011350106657,Galeria Fundania,2,2,BOTH sides record more,agree,,2,,
6000000011470741649,Olympias Queen of Epirus,Q3235790,6000000003645882948,Antigone of Macedonia,2,2,BOTH sides record more,agree,,2,,
6000000011540842290,Beatriu de Cardona,Q3637281,6000000009119704899,Blanca d'Aragona,1,1,both sides record ONE child,agree,,2,,
6000000011625522172,Mamercus Aemilius Scaurus,Q776343,6000000011625616573,Marcus Aemilius Scaurus,1,1,both sides record ONE child,agree,,2,,
6000000011636191681,Jean d'Ibelin comte de Jaffa and Ascalon,Q707909,6000000001501047029,Philippe d'Ibelin,1,1,both sides record ONE child,agree,within 10y,2,,
