geni_id,qid,label_en
6000000074717296832,Q45572915,Cui Chengbi
6000000074717296850,Q45460439,Cui Yanci
6000000074717300823,Q45527105,Cui Gan
6000000074717301822,Q45618281,Cui Yan
6000000074717304101,Q10919049,Wu Zhifang
6000000074717305841,Q45465761,Cui Rong
6000000074717309825,Q45466195,Cui Zhen
6000000074717310853,Q65809528,Cui Shi
6000000074717315822,Q45467337,Cui Xiang
6000000074717316842,Q45467914,Cui Shizhou
6000000074717326836,Q45467658,Cui Shu
6000000074717338821,Q45466450,Cui Qian
6000000074717340825,Q45466953,Cui Xin
6000000074717421141,Q15908012,Yang Jun
6000000074717454939,Q45390718,Wu Li
6000000074717577037,Q45364871,Ye Shi
6000000074717625879,Q10919702,Wu Lai
6000000074717729569,Q45418110,Wu Q
6000000074718068248,Q45364023,Wang Runzhi
6000000074718094226,Q45364030,Liu Shi
6000000074718192870,Q45363739,Yan Shi
6000000074718264166,Q16260880,Wang Fu
6000000074718889913,Q45364068,Wu Shi
6000000074718975832,Q45364035,Wang Shi
6000000074724645701,Q45417940,Huang L
6000000074724657506,Q45364311,Shen Shi
6000000074724774513,Q45364492,Huang Shi
6000000074725252500,Q45380511,Chen Bao
6000000074725259247,Q45364898,Shen Shi
6000000074725314053,Q45364634,Xie Shi
6000000074725320680,Q45426551,Jiang Pou
6000000074725351727,Q45366052,Wang Ji
6000000074725376484,Q10771770,Hou Renbao
6000000074725442481,Q45426717,Jiang Jun
6000000074725517947,Q45364907,Wang Shi
6000000074725813831,Q45371654,Chen Junzhang
6000000074725894016,Q45427624,Zhu Mu
6000000074725961047,Q17026661,Wang Juzheng
6000000074726005852,Q45426676,Jiang Biao
6000000074726043833,Q45427667,Zhu Tang
6000000074726051865,Q45385894,Hou Yanling
6000000074726071006,Q45428467,Wei Shangxian
6000000074726079832,Q45385895,Hou Yanshi
6000000074726106887,Q45393508,Wang Xi
6000000074726121883,Q45393517,Wang Runeng
6000000074726144828,Q45393521,Wang Baochen
6000000074726150843,Q45373353,Wei B
6000000074726152837,Q45393511,Wang Dezhong
6000000074726396836,Q45366610,Wang Xiaodi
6000000074727606338,Q45369794,Liu Shaoji
6000000074728020114,Q45369829,Liu Ju
6000000074728046051,Q45369797,Liu Pishi
6000000074728056095,Q45369819,Liu Yun
6000000074728243900,Q45369828,Liu Cai
6000000074728270878,Q45369826,Liu Yuangang
6000000074728327836,Q45369799,Liu Yaoqing
6000000074728335862,Q45369783,Liu Congyuan
6000000074729409256,Q7630335,Su Gui
6000000074729692276,Q45421495,Su Jizi
6000000074729712195,Q45371938,Su Xie
6000000074729967031,Q45421496,Su Cheng
6000000074729985045,Q45684296,Su Yi
6000000074729986956,Q45371991,Su Yi
6000000074729990199,Q45684387,Su Ying
6000000074730055051,Q45684482,Su Yan
6000000074730064951,Q20040988,Su Chun
6000000074730069978,Q45371932,Su Zhi
6000000074730108134,Q45684357,Su Miao
6000000074730128908,Q26211941,Su Dan
6000000074730174939,Q10514216,Su Chao
6000000074730178926,Q45683705,Su Xian
6000000074730191960,Q45684046,Su Che
6000000074730218937,Q45593913,Su Jin
6000000074730225953,Q45371936,Su You
6000000074730235970,Q45371968,Su Zui
6000000074730238957,Q45684325,Su Fu
6000000074730240925,Q45371969,Su Gan
6000000074730269960,Q1079606,Su Wei
6000000074730279954,Q45593851,Su Xiang
6000000074730279979,Q45684605,Su Wei
6000000074730280017,Q45420557,Pei Jianzhi
6000000074730292930,Q45371988,Su Zhen
6000000074730292935,Q45684235,Su Mou
6000000074730317895,Q18906829,Su Shen
6000000074730317902,Q45501397,Su E
6000000074730331003,Q45642337,Pei Ce
6000000074730333986,Q45527500,Pei Yingzhi
6000000074730369897,Q45683644,Su Jun
6000000074730369958,Q45642277,Pei Tan
6000000074730393950,Q45642460,Pei Mou
6000000074730395869,Q18906822,Su Wan
6000000074730399029,Q45647039,Pei Guiren
6000000074730399861,Q10514148,Su Kui
6000000074730412896,Q45684451,Su Yan
6000000074730413948,Q45684418,Su Ying
6000000074730415886,Q45684513,Su Kuan
6000000074730421881,Q45684266,Su Yi
6000000074730433873,Q45684543,Su Chen
6000000074730443882,Q45608010,Su Zhen
6000000074730485909,Q45642214,Pei Qianzhi
6000000074730494898,Q45684636,Su Bi
6000000074730516840,Q45593788,Su Diao
6000000074730518825,Q45683737,Su Yu
6000000074730525837,Q45684170,Su Bing
6000000074730531839,Q45683674,Su Jun
6000000074730532821,Q5956587,Su Ting
6000000074730550821,Q45684575,Su Jiong
6000000074730553931,Q45527436,Pei Fenzhi
6000000074730577862,Q45642520,Pei Mou
6000000074730584871,Q45642399,Pei Mou
6000000074730620912,Q45527562,Pei Aizhi
6000000074730642332,Q9441913,Diao Zun
6000000074731115116,Q45373011,Diao Rou
6000000074731568929,Q45373002,Diao Kai
6000000074731713872,Q18233741,Diao Zheng
6000000074731793821,Q45373005,Diao Chong
6000000074732181521,Q45449700,Xiao Yong
6000000074732188199,Q45401725,Wang Xian
6000000074732188525,Q45486611,Zhang Zao
6000000074732426484,Q45486485,Zhang Jing
6000000074732431190,Q45448880,Xiao Side
6000000074732445225,Q45449005,Xiao Wei
6000000074732463011,Q30950942,Wang Ba
6000000074732515196,Q45449382,Xiao Fu
6000000074732536302,Q45505236,Xiao Kai
6000000074732572258,Q1336575,Xiao Baojuan
6000000074732576273,Q45450519,Xiao Pei
6000000074732607255,Q45449256,Xiao Zhongyu
6000000074732713144,Q45450394,Xiao Xun
6000000074732716151,Q45450897,Xiao Jian
6000000074732736008,Q45418682,Wang Yin
6000000074732809064,Q45450139,Xiao Kan
6000000074732846094,Q65803985,Xiao Shi
6000000074732855071,Q45450580,Xiao Ru
6000000074732858973,Q45373706,Liu Jing
6000000074732867066,Q45450203,Xiao Jian
6000000074732867118,Q26209008,Yang Zhen
6000000074732873286,Q45374456,Zhang Yi
6000000074732889942,Q8070135,Zhang Anshi
6000000074732928204,Q45507671,Yang Yuanbiao
6000000074732933164,Q45448943,Xiao Mou
6000000074732939910,Q45502634,Xiao Chou
6000000074732947017,Q45451087,Xiao Mian
6000000074732950026,Q45449761,Xiao Yi
6000000074732952053,Q45422801,Xiao Lin
6000000074732955935,Q45373702,Liu Hun
6000000074732960085,Q45449510,Xiao Yu
6000000074732993944,Q6134074,Zhang Tang
6000000074732995986,Q45450077,Xiao Yong
6000000074733016897,Q45419602,Zhang Buni
6000000074733024971,Q1149132,Emperor Ming of Southern Qi
6000000074733024998,Q18906572,Xiao Ji
6000000074733046004,Q45422797,Xiao Jie
6000000074733053918,Q1190420,Emperor He of Southern Qi
6000000074733053932,Q18906535,Xiao Shu
6000000074733057891,Q45472574,Xiao Zan
6000000074733058855,Q279707,Liu Yikang
6000000074733093902,Q45373977,Xiao Jian
6000000074733109939,Q45449951,Xiao Yi
6000000074733110044,Q45508878,Yang Shoune
6000000074733112050,Q45509198,Yang Zhiben
6000000074733112055,Q45509264,Yang Jianben
6000000074733127963,Q45422803,Xiao Qi
6000000074733133990,Q45450264,Xiao You
6000000074733136089,Q45508432,Yang Yancheng
6000000074733136872,Q45450331,Xiao Mai
6000000074733138937,Q45449825,Xiao Xu
6000000074733145935,Q45450834,Xiao Mou
6000000074733161023,Q45509325,Yang Shouyi
6000000074733170838,Q45419605,Zhang Dian
6000000074733170907,Q45450456,Xiao Wei
6000000074733174929,Q45449320,Xiao Ben
6000000074733176860,Q45600318,Xiao Xun
6000000074733176913,Q45449130,Xiao Mou
6000000074733183937,Q45449447,Xiao Jin
6000000074733185058,Q45441610,Yang Shouyu
6000000074733185067,Q45509135,Yang Shourou
6000000074733195873,Q45507596,Xiao Fu
6000000074733223916,Q45449574,Xiao Yu
6000000074733225865,Q45573203,Xiao Yuan
6000000074733231871,Q45642878,Xiao Churen
6000000074733240862,Q1190405,Xiao Zhaowen
6000000074733247858,Q8044211,Xiao Fang
6000000074733261856,Q45449886,Xiao Yuan
6000000074733263059,Q45550089,Zhang Yuan
6000000074733264872,Q45442857,Xiao Meng
6000000074733272914,Q45450708,Xiao Ding
6000000074733273857,Q8044221,Xiao Mian
6000000074733283126,Q45685725,Zhang Mou
6000000074733285833,Q45450014,Xiao Jiong
6000000074733290969,Q45422211,Yang Ke
6000000074733298937,Q45507608,Yang Tai
6000000074733305874,Q45450644,Xiao Si
6000000074733314965,Q45402733,Yang Wenwei
6000000074733328901,Q45449193,Xiao Xiliang
6000000074733339931,Q26209002,Yang Jie
6000000074733343060,Q45531548,Zhang Zhen
6000000074733349979,Q45508495,Yang Weicheng
6000000074733381832,Q45449636,Xiao Huan
6000000074733389821,Q45635644,Xiao Mou
6000000074733389926,Q26209003,Yang Ji
6000000074733425022,Q45486548,Zhang Xiang
6000000074733464870,Q26209007,Yang Zhen
6000000074733467261,Q45603466,Chen Xiwang
6000000074733469899,Q45422210,Yang Rong
6000000074733469919,Q45508304,Yang Shiji
6000000074733473884,Q45607343,Yang Yuben
6000000074733478911,Q11068339,Zhang Ping
6000000074733481920,Q45509391,Yang Liben
6000000074733481925,Q45508558,Yang An
6000000074733497907,Q45508685,Yang Mou
6000000074733510901,Q45685758,Zhang Mou
6000000074733514949,Q45685790,Zhang Xun
6000000074733527883,Q45419617,Zhang Mengcheng
6000000074733547877,Q45422214,Yang Shi
6000000074733551974,Q45630947,Zhang Huizhi
6000000074733577880,Q45508369,Yang Jian
6000000074733577987,Q45575479,Zhang Tiao
6000000074733585839,Q45441548,Yang Zuan
6000000074733590207,Q45484484,Chen Hui
6000000074733600850,Q45508942,Yang Mou
6000000074733602837,Q45508622,Yang Shouzhuo
6000000074733609822,Q45422213,Yang Yuanzheng
6000000074733616825,Q45507546,Yang Shi
6000000074733626537,Q45439037,Li Han
6000000074733635886,Q45534772,Zhang Jingzhi
6000000074733647883,Q45657048,Zhang Qiao
6000000074733687844,Q45550212,Zhang Ze
6000000074733747857,Q708460,Zhang Jianzhi
6000000074733749160,Q11658298,Chen Boxin
6000000074733749173,Q45485762,Chen Ji
6000000074733752854,Q45486677,Zhang Yu
6000000074733774373,Q45692318,Li Mou
6000000074733774399,Q45692770,Li Baoding
6000000074733781832,Q45550527,Zhang Shao
6000000074733791852,Q45550589,Zhang Chan
6000000074733815490,Q45697303,Li Mou
6000000074733836847,Q45631010,Zhang Hui
6000000074733839828,Q45605924,Zhang Jin
6000000074733845149,Q45485059,Chen Zheng
6000000074733865348,Q45692233,Li Ling
6000000074733866076,Q45565418,Chen Siniang
6000000074733879824,Q45685694,Zhang Qi
6000000074733881825,Q45550026,Zhang Yi
6000000074733899342,Q45697201,Li Chongjing
6000000074733899405,Q45698090,Li Ye
6000000074734007449,Q45697020,Li Yan
6000000074734016015,Q45485445,Chen Dang
6000000074734042093,Q45485126,Chen Mou
6000000074734049089,Q45484932,Chen Mou
6000000074734064056,Q45397959,Chen Fahui
6000000074734098942,Q718222,Emperor Fei of Chen
6000000074734131011,Q45486525,Chen Mou
6000000074734163939,Q45422187,Chen DD
6000000074734170008,Q45484673,Chen Mou
6000000074734177286,Q45699209,Li Wei
6000000074734187262,Q45462397,Li Yuanming
6000000074734193009,Q45484547,Chen Yuankai
6000000074734212962,Q45486973,Chen Fu
6000000074734217021,Q45486398,Chen Jun
6000000074734239040,Q45486717,Chen Zhongfang
6000000074734265874,Q45486652,Chen Yi
6000000074734270938,Q45484740,Chen Yiyu
6000000074734313193,Q17025857,Li Chengkuang
6000000074734313223,Q45692543,Li Yuanzhang
6000000074734328321,Q45699129,Li Dun
6000000074734328888,Q45486588,Chen Mou
6000000074734329258,Q45699868,Li Mou
6000000074734345198,Q45698869,Li Meng
6000000074734348216,Q45692964,Li Mou
6000000074734348280,Q45697453,Li Yuan
6000000074734353949,Q45484995,Chen Mou
6000000074734368950,Q45484869,Chen Mou
6000000074734375251,Q45615437,Li Yuanbi
6000000074734375283,Q45698038,Li Dunli
6000000074734375900,Q45397962,Chen Sheng
6000000074734379879,Q45491635,Chen Lingtong
6000000074734399397,Q6539155,Li Xian
6000000074734408871,Q45485382,Chen Mou
6000000074734409884,Q45486082,Chen Ao
6000000074734419267,Q10338022,Li Hui
6000000074734439382,Q45700149,Li Wugai
6000000074734449904,Q45422185,Chen CC
6000000074734450877,Q45486909,Chen Mou
6000000074734451183,Q45696171,Li Zhi
6000000074734461895,Q45487036,Chen Liao
6000000074734465137,Q45692799,Li Jin
6000000074734480117,Q45692061,Li Shiwu
6000000074734494144,Q10336135,Li Hui
6000000074734497121,Q45700757,Li Boliang
6000000074734504876,Q45485317,Chen Mou
6000000074734511876,Q45486208,Chen Qiong
6000000074734518860,Q45485189,Chen Yi
6000000074734526045,Q45692824,Li Hongsi
6000000074734541873,Q45485252,Chen Hong
6000000074734555845,Q45485699,Chen Wang
6000000074734564078,Q10335031,Li Deliang
6000000074734564082,Q45438973,Li Tong
6000000074734566061,Q45692991,Li Mou
6000000074734578228,Q45698740,Li Yuanheng
6000000074734578292,Q45699001,Li Rui
6000000074734588018,Q45699027,Li Chongxuan
6000000074734600827,Q45503850,Chen De
6000000074734614176,Q45692515,Li Mou
6000000074734615827,Q45609513,Chen Qiansheng
6000000074734626067,Q45692573,Li Mou
6000000074734626218,Q45699639,Li Mou
6000000074734628071,Q45698558,Li Yuanming
6000000074734640149,Q45699079,Li Heng
6000000074734640154,Q45490603,Li Cunshao
6000000074734671086,Q45696276,Li Chong
6000000074734671178,Q45700176,Li Siyi
6000000074734672822,Q45486271,Chen Yi
6000000074734720985,Q45691924,Li Yanzhi
6000000074734735028,Q45697376,Li Dan
6000000074734757119,Q45699562,Li Shaolian
6000000074734774120,Q45699789,Li Mou
6000000074734774212,Q16076772,Li Zhi
6000000074734777146,Q45698507,Li Yuanjian
6000000074734789973,Q45692205,Li Quan
6000000074734792960,Q45692007,Li Fu
6000000074734810060,Q45698453,Li Yuangui
6000000074734810104,Q45699715,Li Shisu
6000000074734812018,Q45615233,Li Zhaogui
6000000074734820047,Q10337238,Li Jian
6000000074734824981,Q11097529,Li Zhen
6000000074734832149,Q45699052,Li Mou
6000000074734832176,Q45700125,Li Jingrong
6000000074734853076,Q45443998,Li Zhongshu
6000000074734871901,Q45462459,Li Zhen
6000000074734876943,Q45693074,Li Jushi
6000000074734878916,Q45696251,Li Dan
6000000074734883050,Q45699104,Li Mou
6000000074734886100,Q45700383,Li Jiong
6000000074734898927,Q45691978,Li Lingkui
6000000074734899004,Q45439255,Li Renfang
6000000074734907966,Q45691838,Li Shidou
6000000074734908904,Q45692090,Li Mou
6000000074734918065,Q11095980,Li Xiaoji
6000000074734924896,Q45693019,Li Mou
6000000074734925021,Q45658204,Li Daoli
6000000074734932877,Q11096295,Li Youchang
6000000074734932914,Q45700204,Li Ji
6000000074734933970,Q45692289,Li Mancai
6000000074734937913,Q45534628,Li Hui
6000000074734940948,Q45692118,Li Ji
6000000074734950933,Q45696095,Li Chongzhen
6000000074734954900,Q45691867,Li Shangshan
6000000074734981049,Q45698792,Li Lun
6000000074734982024,Q45658381,Li Han
6000000074734982059,Q45700230,Li Bin
6000000074734987004,Q45699465,Li Kun
6000000074735001940,Q10334836,Li Yanbo
6000000074735001944,Q45692742,Li Faxiang
6000000074735023866,Q45580413,Li Xuanze
6000000074735024058,Q45463603,Li Jingyang
6000000074735031880,Q45690669,Li Daosu
6000000074735034883,Q45692429,Li Zhifang
6000000074735034888,Q45692457,Li Junfang
6000000074735036995,Q45699971,Li Zhibao
6000000074735041880,Q45692145,Li Xun
6000000074735042947,Q45439194,Li Renjing
6000000074735047044,Q45698143,Li Zhi
6000000074735054901,Q45696069,Li Rong
6000000074735057925,Q45438594,Li Qubing
6000000074735057934,Q11097447,Li Chen
6000000074735058153,Q45700559,Li Zongheng
6000000074735059038,Q11097545,Li Yi
6000000074735060896,Q45438846,Li Jin
6000000074735066874,Q45691950,Li Ziyou
6000000074735066888,Q45693047,Li Mou
6000000074735070889,Q45438910,Li Ji
6000000074735076898,Q45700534,Li Rui
6000000074735081069,Q45508893,Li Gang
6000000074735082326,Q45469979,Quan Shen
6000000074735083888,Q45692853,Li Jian
6000000074735086861,Q45439130,Li Qin
6000000074735088825,Q45462208,Li Qidou
6000000074735088899,Q45697328,Li Huan
6000000074735095868,Q45692486,Li Zhaozhong
6000000074735096938,Q45697276,Li Yan
6000000074735096944,Q45698532,Li Yuanju
6000000074735097051,Q45700658,Li Daobi
6000000074735097989,Q45698842,Li Lun
6000000074735098001,Q45699589,Li Mou
6000000074735105904,Q45692655,Li Gang
6000000074735111856,Q45691897,Li Mou
6000000074735116893,Q45692262,Li Yiluo
6000000074735116930,Q45696198,Li Yuan
6000000074735124970,Q45699415,Li Shaokang
6000000074735131038,Q45497704,Li Xi
6000000074735134821,Q45462273,Li Puding
6000000074735134844,Q45439442,Li Ju
6000000074735143903,Q45697225,Li Fu
6000000074735147924,Q45698428,Li Yuandao
6000000074735148982,Q45699816,Li Mou
6000000074735149010,Q45700434,Li Jingwu
6000000074735154822,Q45692174,Li Lin
6000000074735158949,Q45700584,Li Shui
6000000074735160839,Q45438657,Li Jiliang
6000000074735160881,Q45696145,Li Jian
6000000074735163833,Q45438784,Li Renyu
6000000074735167857,Q45692627,Li Xi
6000000074735167866,Q45692937,Li Mou
6000000074735168825,Q45438532,Li Zhongliang
6000000074735178924,Q45691053,Li Pan
6000000074735183926,Q45699665,Li Mou
6000000074735187821,Q45692402,Li Zong
6000000074735192920,Q45700256,Li Ji
6000000074735192935,Q45421011,Li Yi
6000000074735206954,Q45699766,Li Mou
6000000074735207981,Q45497831,Li Jingshu
6000000074735215823,Q45439317,Li Chujing
6000000074735215828,Q45692601,Li Ku
6000000074735215838,Q45696382,Li Shunqing
6000000074735216851,Q45697251,Li Yueke
6000000074735216856,Q45502571,Li Zhao
6000000074735220836,Q45692881,Li Mou
6000000074735223835,Q45696223,Li Fangshu
6000000074735223943,Q45699365,Li Mengkang
6000000074735239925,Q45508700,Li Xia
6000000074735241824,Q45692712,Li Chongsi
6000000074735242823,Q45692909,Li Mou
6000000074735242950,Q45509085,Li Hu
6000000074735244989,Q11095612,Li Qianli
6000000074735253898,Q45490536,Li Rui
6000000074735271925,Q45697987,Li Quan
6000000074735273949,Q45509149,Li Ju
6000000074735281829,Q45698481,Li Yuanhui
6000000074735282246,Q45485970,Quan Sun
6000000074735288859,Q45697351,Li Jinke
6000000074735288863,Q45698402,Li Yuanliang
6000000074735292912,Q45699338,Li Jingwu
6000000074735304930,Q45700509,Li Mou
6000000074735312834,Q45698583,Li Rong
6000000074735317910,Q45470652,Li Ti
6000000074735321863,Q45700279,Li Fang
6000000074735324902,Q45699513,Li Wu
6000000074735329020,Q11097545,Li Yi
6000000074735329037,Q16076771,Li Jing
6000000074735329898,Q45446474,Li Ding
6000000074735330887,Q45698949,Li Chongji
6000000074735334881,Q45698977,Li Mou
6000000074735338838,Q45697429,Li Xun
6000000074735344890,Q45699235,Li Sijing
6000000074735358890,Q45699690,Li Mou
6000000074735361825,Q45698767,Li Yuanfu
6000000074735365838,Q45698167,Li Rang
6000000074735369892,Q45699613,Li Mou
6000000074735377257,Q45420116,Quan Ji
6000000074735381854,Q45658263,Li Jingshu
6000000074735384838,Q45698818,Li Juji
6000000074735384847,Q45700685,Li Mou
6000000074735385822,Q45697402,Li Xi
6000000074735385835,Q45698063,Li Shao
6000000074735385867,Q45699537,Li Nong
6000000074735387002,Q45497896,Li Jingao
6000000074735421847,Q45691025,Li Xi
6000000074735422852,Q45699155,Li Chongxu
6000000074735422902,Q45700483,Li Mou
6000000074735425865,Q45698921,Li Xiang
6000000074735433843,Q45699183,Li Zhe
6000000074735437914,Q45700634,Li Daoxing
6000000074735447865,Q45700609,Li Jingren
6000000074735449869,Q45690995,Li Chan
6000000074735454835,Q45469083,Li Jing
6000000074735460860,Q45508764,Li Yan
6000000074735471832,Q45699261,Li Yuan
6000000074735476857,Q10339093,Li Daoming
6000000074735477871,Q15953288,Li Huan
6000000074735480914,Q45508957,Li ??
6000000074735483840,Q45699439,Li Wei
6000000074735485847,Q22813463,Li Zhi
6000000074735490851,Q45700331,Li Huang
6000000074735490885,Q45497575,Li Jingxiang
6000000074735490890,Q45508441,Li Guan
6000000074735494876,Q45700732,Li Zhizhi
6000000074735495837,Q45699489,Li Yu
6000000074735508836,Q45700357,Li Ju
6000000074735508858,Q45700708,Li Zhirou
6000000074735508908,Q11097430,Li Wei
6000000074735519894,Q45509279,Li Yin
6000000074735544276,Q45378659,Zhang Ben
6000000074735561821,Q11098139,Li Daoxuan
6000000074735576863,Q45508632,Li Xuan
6000000074735594884,Q16076736,Li Yan
6000000074735603821,Q45700460,Li Mou
6000000074735645862,Q45509481,Li Gui
6000000074735650828,Q45508829,Li Luan
6000000074735660821,Q45421015,Li Xiaosun
6000000074735683839,Q45508570,Li Zuo
6000000074735687821,Q45509340,Li Fu
6000000074735692825,Q45446410,Li Dong
6000000074735749171,Q45568146,Quan Xu
6000000074735807023,Q45420117,Quan Ji
6000000074735915149,Q45378654,Zhang Shi
6000000074736012954,Q45420125,Quan Shaocheng
6000000074736207920,Q45420128,Quan Shaoqing
