geni_id,qid,position,geni_name,wikidata_label,anchor_geni_id,anchor_qid,anchor_name
6000000001966042098,Q9150569,mother,Anastasia av Sverige,Anastasia of Pomerania,6000000002188021103,Q71254,"Heinrich II ""der Löwe"" von Mecklenburg Herr zu Mecklenburg, Stargard und Rostock"
6000000001980621449,Q75241320,father,Robert d'Aulnay sire d'Aulnay,"Robert d'Aulnay, Sire d'Aulnay",6000000003541275955,Q61746672,Marguerite d'Aulnay
6000000001994779327,Q2487300,father,"Cunedda Wledig ""Imperator"" ab Edern Brenin Lothain a Gwenydd",Cunedda,6000000002665402337,Q2641763,Ceredig ap Cunedda Brenin Ceredigion
6000000001998436373,Q108780843,father,,Nakayama Tadayori,6000000011626756021,Q1963991,Tadayasu Nakayama
6000000002005795572,Q449846,mother,Dhuoda,Dhuoda,6000000006864186180,Q1340512,William
6000000002005898591,Q61717067,mother,Richilde,Richildis of Arles,6000000008799837188,Q73806,"Boson d'Autun Comte de Vienne, Dux de Provence"
6000000002005971888,Q122857,mother,Katharine von Henneberg-Schleusingen,Catherine of Henneberg,6000000001534995483,Q704939,"Friedrich I(IV) ""der Streitbare"" Wettin Markgraf zu Meißen, Pfalzgraf und kurfürst zu Sachsen"
6000000002006346059,Q99177624,mother,Margaret Hexstall,Margaret Heckstall (Hikstall|Hexstall),6000000002116399729,Q53577503,"Edward Ferrers Kt., MP"
6000000002006394803,Q75386972,father,Thomas Fitz Otes,Sir Thomas fitz Otes,6000000000796862593,Q75386971,Maud (Matilda) fitzThomas
6000000002006476983,Q432429,father,Hugues XII de Lusignan Comte de la Marche,Hugh XII of Lusignan,6000000008053283182,Q432467,Hugues de Lusignan Comte de la Marche
6000000002035261013,Q96199885,father,William Coetmor,"William Coetmor, of Coetmor",6000000002035183760,Q84528465,Rowland Coytmore of Wapping
6000000002041979346,Q103566144,mother,Elizabeth FitzRoy,NN,6000000002553540163,Q116054567,Afreca nic Fergus of Galloway
6000000002042605213,Q645900,father,Henri de Beaumont 4th Earl of Buchan,"Henry de Beaumont, 1st Baron Beaumont",6000000006444180141,Q75389431,Katherine de Beaumont 3rd Baroness Audley
6000000002043178059,Q2843474,father,Guy I de Vermandois comte de Soissons,Louis II of Chiny,6000000003051199594,Q2578776,Renaud de Vermandois I
6000000002043184330,Q453613,father,"Alain Fergant de Cornouaille Duc de Bretagne, Comte de Rennes et Nantes",Alan IV,6000000008789624608,Q728149,Conan
6000000002043186152,Q1811439,mother,Luitgarde,Luitgarde of Vermandois,6000000002043186469,Q543922,Odo
6000000002043186317,Q3328049,father,Murchad mac Finn O'Fáeláin King of Leinster,Murchad mac Finn,6000000002188035655,Q3140134,Máel Mórda mac Murchada O'Fáeláin
6000000002043186946,Q63247319,mother,Adela (Ela) of Ponthieu de Bellême Countess of Surrey,Ela de Ponthieu,6000000006906697401,Q8020903,William FitzPatrick d'Évereux 2nd Earl of Salisbury
6000000002043192166,Q103566007,father,Muirchertach mac Gilla Comgaill Ó Tuathail,Muirchertach Ua Tuathail (O'Toole),6000000002043192158,Q6950281,Mór ingen Muirchertaig Ó Tuathail
6000000002043192326,Q3056729,mother,Ermengarde d'Anjou Duchess of Aquitaine and Brittany,Ermengarde of Anjou,6000000008789624608,Q728149,Conan
6000000002043192840,Q454000,mother,Judith of Sülichen Duchess Consort of Bavaria,Judith of Bavaria,6000000002229247837,Q454304,Henry ll “the Quarrelsome” von Bayern Duke of Bavaria
6000000002043192961,Q826380,father,Bernard Comte d'Autun; Marquis de Septimanie; Count of Barcelona,Bernard of Septimania,6000000006864186180,Q1340512,William
6000000002043193973,Q3638894,mother,Bertha FitzMiles de Hereford Heiress of Brecon,Bertha of Hereford,6000000002134845380,Q3779058,William de Braose III
6000000002043195252,Q128208,father,Reginar IV count of Hainaut,"Reginar IV, Count of Mons",6000000005703890001,Q48925204,Béatrix de Hainaut
6000000002043204087,Q12273182,father,Berthold,Berchthold I of Swabia,6000000002043204073,Q1834693,Cunigonde
6000000002043204130,Q76207648,mother,Jutta von Luxemburg Gräfin von Arlon und Limburg,Judith von Luxemburg,6000000001531202519,Q113025,Hendrik Conde von Limbourg Hertog van Limburg and Arlon (Duke of lower Lotharingia)
6000000002043208985,Q262528,father,Albert II van Namen,Albert II of Namur,6000000001593947330,Q930741,Albert III of Namur
6000000002043208992,Q2288787,mother,Regilinde de Lorraine,Regelindis of Lower-Lorraine,6000000001593947330,Q930741,Albert III of Namur
6000000002043214660,Q56760455,mother,Judith van Gelder Wassenberg van Gelre,Judith of Guelders,6000000000424920263,Q68668,Henry of Limburg
6000000002043214699,Q2075550,mother,"Yolanda van Gelre, Vrouwe van Dodewaard van Dalem",Yolande de Wassenberg,6000000012852760213,Q703389,Baldwin
6000000002043214826,Q782354,mother,Æthelreda,"Ethelreda, daughter of Gospatric",6000000002043214819,Q1778144,William fitz Duncan
6000000002043214910,Q708547,father,Guillaume 'Fier-à-Bras' de Poitiers IV duc d'Aquitaine et II comte de Poitou,"William IV, Duke of Aquitaine",6000000004167822768,Q382339,"William 'the Grand' of Aquitaine III Count of Poitou, V Duke of Aquitaine"
6000000002043232424,Q3142592,father,Hugo von Egisheim Graf im Nordgau und zu Egisheim,"Hugh IV, count of Nordgau",6000000003098215498,Q58559,Bruno Pope Leo IX
6000000002043232480,Q967415,mother,Heilwig von Dagsburg,Heilwig of Dabo,6000000003098215498,Q58559,Bruno Pope Leo IX
6000000002043232552,Q125454,mother,Richlind,Richlind,6000000000469455971,Q715062,Herman Conradiner II
6000000002043252415,Q2385983,father,Hugh de Audley 1st Earl of Gloucester,"Hugh de Audley, 1st Earl of Gloucester",6000000000516253417,Q15040852,"Margaret de Audley 2nd Baroness Audley, Countess of Stafford"
6000000002043260887,Q2728803,mother,Adeliza de Normandie,Alice of Normandy,6000000000716998561,Q519641,"Guillaume I ""le Grand "" de Bourgogne Comte de Bourgogne"
6000000002043263103,Q470283,mother,"Matilda von Henneberg duchess of Carinthia, duchess of Upper Lorraine",Matilda of Swabia,6000000000765100226,Q291762,"Sophia von Oberlothringen Comtesse de Scarpone, Montbéliard, Altkirch and Ferrette"
6000000002043263445,Q61705647,mother,Auxilia d'Aosta,Ancelie,4957925890120125479,Q451377,Otto of Savoy
6000000002043263697,Q529220,father,Ebles Manzer de Poitiers duc d'Aquitaine,"Ebalus, Duke of Aquitaine",6000000001412937598,Q543880,"Guillaume 'Tête d'étoupe' d'Aquitaine III duc d'Aquitaine, I comte de Poitou"
6000000002063115439,Q16649267,father,Elias Pedersson Pedersson Gavelius,Elias Pedersson Gavelius,6000000007675721719,Q5605668,Petrus Eliae Gavelius till Lidboholm
6000000002106077816,Q75762462,father,Leonard Hastings Kt.,Sir Leonard Hastinges,6000000002052536959,Q1396340,William Hastings
6000000002106131629,Q39137386,father,Thomas Ferrers of Tamworth,Thomas Ferrers,6000000003087110618,Q75555528,John Ferrers Kt.
6000000002106146504,Q291756,mother,Aelia Ariadne,Ariadne,6000000007169246313,Q191707,Flavius Leo Iunior Augustus
6000000002106206712,Q75776395,mother,Margaret de Mortimer,Margaret de Mortimer,6000000003243284085,Q104473749,Richard de Cornwall 2nd Baron of Burford
6000000002106208023,Q183452,father,Tarasis Kodisa Rousombladadiotes,Zeno,6000000007169246313,Q191707,Flavius Leo Iunior Augustus
6000000002106239063,Q2979714,mother,Chrothildis,Chrothildis,6000000002213938255,Q109223,"Childébert ""the Just"" des Francs roi des Francs"
6000000002106239618,Q259576,mother,Aemilia Lepida Minor,Aemilia Lepida,6000000007589859284,Q1233616,Marcus Junius Silanus Torquatus
6000000002106275821,Q9026788,mother,Mathilde Hauteville of Apulia,Matilde d'Altavilla,6000000091215358101,Q2929984,Bérenger of Narbonne
6000000002112733897,Q5339352,father,Edmund le Botiller,"Edmund Butler, Earl of Carrick",6000000002112707514,Q6130586,James Boteler 1st Earl of Ormond
6000000002114073346,Q18576889,father,Richard Talbot K.B.,Richard Talbot,6000000002113988221,Q61835588,Gilbert Talbot
6000000002115374404,Q16064119,father,Jacob Nielsen Lykke til Skovsbo,Joachim Lykke,6000000001504918225,Q129024060,Gertrud Lykke
6000000002115464562,Q136376191,father,Niels Jacobsen Bild,Niels Bildt,6000000000725107454,Q110303291,Margrethe Nielsdatter Bild
6000000002116190542,Q6485520,mother,Mary Somerset,"Mary Grey, Baroness Grey de Wilton",5491313493740121430,Q4798891,Arthur Grey
6000000002134224443,Q2118230,father,"Guillaume I de Nevers Comte de Nevers, Comte d'Auxerre, Comte de Tonnerre","William I, Count of Nevers",6000000001353959747,Q76010797,Ermengarde de Nevers
6000000002134778785,Q827676,mother,Bertrada,Bertha,6000000012303301082,Q3127394,Hartnid
6000000002134815439,Q443476,mother,Maria Elisabeth Flandrine van Nassau-Dillenburg,Countess Elisabeth of Nassau,6000000001842551175,Q3292912,Marie de La Tour d'Auvergne
6000000002134845934,Q3779057,father,William de Braose II,"William de Braose, 3rd Lord of Bramber",6000000002134845380,Q3779058,William de Braose III
6000000002134850430,Q75382459,mother,Nest ‘Agnes’ ferch Osbern,Nest ferch Osbern,6000000000337400222,Q3960034,Sybil de Neufmarché
6000000002134972526,Q75464181,mother,Maude FitzWalter,Maude fitz Walter,6000000000276146890,Q75620304,Bertha FitzRichard
6000000002142035742,Q886103,father,Coenred,Cenred of Wessex,6000000001184035610,Q25990706,Ingild
6000000002142791054,Q75451538,father,Æðelbeorht,Eata,6000000013575564861,Q880235,Eadberht II King of Kent
6000000002143186115,Q58165,father,Mérovech {Legendary leader of the Frankish tribes},Merovech,6000000005913253971,Q193869,Childéric Mérovingiens
6000000002152952321,Q660277,father,Bertachar Von Ringen König der Thüringer,Bertachar,6000000011540372224,Q236974,Radegund of Thuringia
6000000002154297114,Q469702,mother,Rotrude,Rotrude of Trier,5475363828490111452,Q81212,Pépin
6000000002160065116,Q24868439,mother,,Ki no Tochihime,6000000011627413251,Q958662,Konin-tenno (Amemunetakatsugi)
6000000002168353049,Q40850487,mother,Constance Herbert Countess of Northumberland,Maud Herbert,6000000002665155925,Q5354355,Eleanor Percy Duchess of Buckingham
6000000002172738206,Q75251739,mother,"Maud Neville Countess of Shrewsbury, Baroness Furnivalle","Maud de Neville, Baroness Furnivalle",6000000002188655517,Q72087,John Talbot
6000000002172838952,Q61896279,mother,Sybil de Braose,Sibyl de Braose,6000000000424646430,Q8020786,William de Ferrers 4th Earl of Derby
6000000002173042224,Q75403987,mother,Catherine Stafford Countess of Westmorland,Lady Anne Grey,6000000006444774484,Q75256268,Margaret de Neville
6000000002174688133,Q2001541,mother,Concubine #4 of Henry I,Sybilla Corbet,6000000000269743509,Q2293930,Sybilla of Normandy Queen consort of Scotland
6000000002176658327,Q242825,mother,Elizabeth Łokietkówna of Poland,"Elizabeth of Poland, Queen of Hungary",6000000056483207998,Q896959,Stephen of Hungary Duke of Slavonia
6000000002176661888,Q61578041,mother,N.N.,Katun of Bulgaria,6000000000768917054,Q311351,"Béla I, king of Hungary"
6000000002176677784,Q75394669,father,Fedor Gutsherren Ivanovich Godunov,Fyodor Godunov,6000000007993571922,Q170172,Boris Feodorovich Godunov
6000000002181368497,Q2721001,mother,Bonne de Savoie,Bona of Savoy,6000000013331596630,Q2720676,Anna Maria Sforza
6000000002181957104,Q75275297,father,George Beaumont,George Beaumont,6000000001471825485,Q75275293,William Beaumont
6000000002187298826,Q5916003,father,Sven Knutsson Ribbing,Sven Knutsson Ribbing,6000000006200545096,Q6070032,Bengt Svensson Ribbing till Svanseryd
6000000002187588706,Q548107,father,Hermann VI von Zähringen Markgraf von Baden,"Herman VI, Margrave of Baden",6000000002188546124,Q558049,Duke Friedrich III of Austria Von Baden
6000000002187592101,Q305341,father,Áed mac Cináeda Rí na h'Alba,Áed mac Cináeda,6000000009432252772,Q333748,Constantín II mac Áeda Rí na h'Alba
6000000002187599790,Q176122,father,Marcus Antonius Orator,Marcus Antonius,6000000003645753292,Q435213,Gaius Antonius Hybrida
6000000002187608792,Q157962,father,Thutmose I Pharaoh of Egypt,Thutmose I,6000000008630614793,Q158025,Aakheperenre Thutmose II Pharaoh of Egypt
6000000002187608811,Q240256,mother,Ahmose I Queen of Egypt,Ahmose,6000000003645797173,Q129234,"Hatshepsut I Makere Queen, Pharaoh of Egypt"
6000000002187617530,Q446544,mother,Laodice,Laodice,6000000002837385756,Q313052,Pharnaces
6000000002187639067,Q17527817,mother,Alix de Châtillon,Alice of Chatillon,6000000003827400343,Q794469,Azzo VII d'Este Marquis of Ferrara
6000000002187639500,Q394781,mother,Agnes von Liegnitz Agnieszka Bolesławówna,Agnes of Schlesien Liegnitz,6000000002187588579,Q650606,"Eberhard I ""der Erlachte"" von Württemberg Graf von Württemberg"
6000000002187639569,Q265436,mother,Oda,Ota,6000000002188028136,Q157099,"Ludwig ""das Kind"" von Kärnten König des Ostfrankenreiches"
6000000002187639909,Q18691680,mother,Sjostislava of Bohemia Przemyslid,Olava,6000000033247122646,Q1961514,Vysheslav Vladimirovich of Kiev Rurikid
6000000002187651717,Q476670,father,Thietmar IV von der Niederlausitz,"Lambert II, Count of Louvain",6000000003494777697,Q52504190,Oda von der Niederlausitz
6000000002187651732,Q2341156,mother,Rainhilda von Beichlingen,Oda of Verdun,6000000003494777697,Q52504190,Oda von der Niederlausitz
6000000002187656126,Q76299054,father,Heimrich Graf im Saalgau,"Heimrich, Count of Saalgau",6000000003346787945,Q2746904,Poppo von Babenberg Graf im Grabfeldgau
6000000002187684147,Q75289039,mother,"Irmingard Pfalzgräfin von Sachsen, Landgräfin von Thüringen",Irmgard von Thüringen,6000000009706010482,Q323102,Siegfried I Duke of Anhalt-Zerbst Prince of Anhalt-Zerbst
6000000002187684590,Q248335,father,Dietrich Graf im Hassegau,Theodoric I of Wettin,6000000003858812164,Q520301,Dedo I von Wettin Markgraf von Merseburg
6000000002187699043,Q76299046,mother,Alpais von Eifelgau de Frioul,unknown daughter im Eifelgau,6000000092625553891,Q1928688,Gerhard of Metz
6000000002187699572,Q723472,father,Anicius Probinus,Anicius Probinus,6000000002187572907,Q191940,Petronius Maximus Western Roman Emperor
6000000002187699688,Q1219455,father,Petronius Probinus,Petronius Probinus,6000000000316744035,Q1542092,Sextus Claudius Petronius Probus
6000000002187712904,Q351495,father,Lucius Domitius Ahenobarbus,Lucius Domitius Ahenobarbus,6000000032666119162,Q107718297,Lucius Domitius-Ahenobarbus
6000000002187720024,Q403377,father,Aeacides of Epirus King of Epirus,Aeacides of Epirus,6000000002187720008,Q172353,Pyrrhus
6000000002187720035,Q3239160,mother,Phthia of Pharsalos II,Phthia of Epirus,6000000002187720008,Q172353,Pyrrhus
6000000002187757413,Q83066,father,Koloman ÁRPÁD (házi),Coloman,5028249596360123553,Q82448,Stephan II
6000000002187757796,Q3657801,mother,Helena Alypius byzantine empress,Helena,385912840740007136,Q41659,Zoe Porphyrogenita byzantine empress
6000000002187805531,Q25418063,father,Günther l von Kevernburg Graf von Schwarzburg,"Günther I, Count of Käfernburg",6000000002187696186,Q102084,Sizzo III von Kevernburg Graf von Schwarzburg
6000000002187814242,Q72939,father,Henry von Limburg,"Henry III, Duke of Limburg",6000000019511741569,Q83660,Walram van Limburg IV
6000000002187820277,Q91469,father,"Dietrich IV VI ""Nust"" von Kleve","Dietrich V, Count of Cleves",6000000008640629738,Q1223929,Dietrich Luf I Graf von Saarbrücken
6000000002187820456,Q31191843,mother,Elisabeth von Julich,Elisabeth von Jülich-Berg,6000000006727832055,Q951770,Heinrich VII von Waldeck Graf von Waldeck zu Waldeck
6000000002187821458,Q9069406,mother,Ripsimia,Ripsime,6000000000686067806,Q4170906,Aron Komitopulos
6000000002187823190,Q12296185,mother,Theodora Komnene,Theodora Komnene,6000000007215687165,Q3932110,Anna Diogenissa
6000000002187823205,Q392653,father,Isaak Leo Komnenos Sebastokrator of the Byzantine Empire,Isaac Komnenos,6000000002187820571,Q41830,Andronikos Komnenos I
6000000002187825609,Q4693142,mother,Agnes von Bayern,"Agnes of Bavaria, Margravine of Brandenburg-Stendal",6000000001504387635,Q3078144,Sophia von Brandenburg
6000000002187825642,Q61154,father,Heinrich XIII I Witttelsbach Herzog zu Niederbayern,Henry XIII or I Duke of Bavaria,6000000008067092228,Q64326,"Ludwig III ""der Elegante"" von Bayern Herzog von Niederbayern"
6000000002187826719,Q75245775,mother,Eufemia von Hirscher,Margaret of Nuremberg,6000000008657376354,Q314549,Friedrich Edelfreier von Truhendingen Graf von Truhendingen
6000000002187828621,Q61139428,father,Poppo von Berg-Schelklingen zu Roggenstein,"Poppo, Count of Berg",6000000002947577496,Q30301558,Heinrich I Berg Grave
6000000002187828634,Q61812302,father,Diepold II von Vohburg Graf im bayerischen Nordgau,"Diepold II, Margrave of Vohburg",6000000001669640454,Q61314170,Adelheid von Vohburg
6000000002187834025,Q102542990,mother,Judith Countesson von Henneberg,Adelheid of Schladen,6000000003827799015,Q75289087,Judith Askanier Herzogin zu Sachsen-Wittenberg
6000000002187834912,Q442091,father,Wacław I legnicki of Legnica książę,Wenceslaus I of Legnica,6000000003204433619,Q367271,Rupert I legnicki of Legnica książę
6000000002187837098,Q116170456,father,Mikhail Vsevolodovich Černigovský,NN,6000000003897534439,Q4534844,Yury Mikhailovich Tarussky
6000000002187837668,Q368805,father,Vsevolod II Olegovich of Chernigov,Vsevolod II of Kiev,6000000002187837607,Q497100,Sviatoslav Vsevolodovich Chernigovsky
6000000002187837843,Q2625725,father,Rogvolod (Boris) of Polotsk,David Vseslavich of Polotsk,6000000080892097734,Q12085112,
6000000002187845293,Q60833254,mother,Alberge du Maine,Eustachie of Tonnerre,6000000002043192318,Q75402865,Hildegard Lancelote de Beaugency
6000000002187851473,Q44975,father,Theophylactus,Theophylact I,6000000010331432922,Q1438630,Theodora II di Tuscolo Judex Palatinus
6000000002187851484,Q44978,mother,Theodora,Theodora,6000000010331432922,Q1438630,Theodora II di Tuscolo Judex Palatinus
6000000002187851701,Q288219,mother,Jeanne de Nevers Duchesse de Bretagne,Joanna of Flanders,6000000000350921883,Q449008,"Jean V ""le Vaillant"" de Montfort Duke of Brittany"
6000000002187855362,Q921825,mother,Margaret of Dampierre of Flanders,"Margaret of Flanders, Duchess of Brabant",6000000001500884462,Q703470,John II de Brabant duke of Brabant
6000000002187857348,Q62588465,father,Theodoulos Synadenos,Theodoulos Synadenos,6000000013005079391,Q447076,Synadene
6000000002187857356,Q117951953,mother,N a Botaneiatissa,(?) Botaniatissa,6000000013005079391,Q447076,Synadene
