geni_id,name_index,scripts,name_raw,display_name,nsfx,nsfx_in_display_name,qid,wikidata_en,label_keeps_nsfx
347774029580003520,0,Latin,"Sweyn ""Forkbeard"" /Haraldsson/ King of Denmark and England","Sweyn ""Forkbeard"" Haraldsson King of Denmark and England",King of Denmark and England,yes,Q181896,Sweyn I of Denmark,some
347774029580003520,2,Latin,"Svend ""Tveskæg"" /Jelling/ Konge af Danmark og England","Svend ""Tveskæg"" Jelling Konge af Danmark og England",Konge af Danmark og England,yes,Q181896,Sweyn I of Denmark,none
347774029580003520,4,Latin,Svend Haraldsen /Haraldssøn/ Kong,Svend Haraldsen Haraldssøn Kong,Kong,yes,Q181896,Sweyn I of Denmark,none
347774029580003520,8,Latin,Sven /Haraldsson/ Kung,Sven Haraldsson Kung,Kung,yes,Q181896,Sweyn I of Denmark,none
347803456540001332,0,Latin,Cnut The Great /Sweynsson/ King Of England And Denmark,Cnut The Great Sweynsson King Of England And Denmark,King Of England And Denmark,yes,Q134128,Cnut the Great,none
347868854190012671,4,Latin,Olav Svendsøn // av Danmark,Olav Svendsøn av Danmark,av Danmark,yes,Q266495,Olaf I of Denmark,none
348037929680012630,0,Latin,Mads Halvardson /Eigeland/ IV,Mads Halvardson Eigeland IV,IV,yes,,,
348101875910005782,0,Latin,Pépin I Roi d'Aquitaine,Pépin I Roi d'Aquitaine,Roi d'Aquitaine,yes,Q333356,Pepin I of Aquitaine,none
348120828510013512,0,Latin,Bernarius comte de Charpeigne,Bernarius comte de Charpeigne,comte de Charpeigne,yes,,,
348777084310011480,0,Latin,Robert /Ng/ Jr.,Robert Ng Jr.,Jr.,yes,,,
348888302450003727,0,Latin,Hildegard of Bavaria /Abadesa de Zurich/ Princess of Germany,Hildegard of Bavaria Abadesa de Zurich Princess of Germany,Princess of Germany,yes,,,
348902048170005826,0,Latin,Berta /of Bavaria/ Abbess of Schwarzach-am-Main,Berta of Bavaria Abbess of Schwarzach-am-Main,Abbess of Schwarzach-am-Main,yes,,,
348989271720012699,0,Latin,"Hugh ""Magnus"" /of Paris/ count of Paris, duke of the Franks","Hugh ""Magnus"" of Paris count of Paris, duke of the Franks","count of Paris, duke of the Franks",yes,Q317933,Hugh the Great,some
348989271720012699,1,Latin,"Hugo ""El Grande"" /Capet/ Duque de Francia, conde de Paris","Hugo ""El Grande"" Capet Duque de Francia, conde de Paris","Duque de Francia, conde de Paris",yes,Q317933,Hugh the Great,none
348989271720012699,2,Latin,"Hugues ""le Grand"" /Capet/ duc des Francs, comte de Paris","Hugues ""le Grand"" Capet duc des Francs, comte de Paris","duc des Francs, comte de Paris",yes,Q317933,Hugh the Great,none
348989271720012699,3,Latin,Hugas Didysis // Frankų Kunigaikštis,Hugas Didysis Frankų Kunigaikštis,Frankų Kunigaikštis,yes,Q317933,Hugh the Great,none
348989271720012699,4,Latin,Hugo I O Grande // Conde de Paris,Hugo I O Grande Conde de Paris,Conde de Paris,yes,Q317933,Hugh the Great,none
350581348530001187,0,Latin,Edward /Manners/ 3rd Earl of Rutland,Edward Manners 3rd Earl of Rutland,3rd Earl of Rutland,yes,,,
350589835190001181,0,Latin,Ephraim /Bancroft/ I,Ephraim Bancroft I,I,yes,,,
3518356,0,Latin,"James Archibald /Stuart-Wortley-Mackenzie/ Kt.,","James Archibald Stuart-Wortley-Mackenzie Kt.,","Kt.,",yes,Q245968,James Stuart-Wortley-Mackenzie,none
352661220670011912,0,Latin,Siguin I /de Gasconha/ duc de Gasconha,Siguin I de Gasconha duc de Gasconha,duc de Gasconha,yes,,,
353227352640011019,0,Latin,Strange Nielsen /Bild/ til Nørholm,Strange Nielsen Bild til Nørholm,til Nørholm,yes,Q116458229,Strange Nielsen Strangesen,none
353230079640011007,0,Latin,Claus Jonsen /Lange/ til Nørholm,Claus Jonsen Lange til Nørholm,til Nørholm,yes,,,
353474798470011117,0,Latin,Woodrow Wilson /Chan/ Sr.,Woodrow Wilson Chan Sr.,Sr.,yes,,,
355281657880011354,0,Latin,Ingeborg Magnusdotter /of Sweden/ Queen of Denmark,Ingeborg Magnusdotter of Sweden Queen of Denmark,Queen of Denmark,yes,Q1883688,Ingeborg Magnusdotter of Sweden,some
355281657880011354,1,Latin,Ingeborg Magnusdatter /af Sverige/ Dronning af Danmark,Ingeborg Magnusdatter af Sverige Dronning af Danmark,Dronning af Danmark,yes,Q1883688,Ingeborg Magnusdotter of Sweden,none
355281657880011354,2,Latin,Ingeborg Magnusdotter /de Suecia/ Reina de Dinamarca,Ingeborg Magnusdotter de Suecia Reina de Dinamarca,Reina de Dinamarca,yes,Q1883688,Ingeborg Magnusdotter of Sweden,none
355281657880011354,3,Latin,Ingeborg Maununtytär /af Sweden/ Tanskan kuningatar,Ingeborg Maununtytär af Sweden Tanskan kuningatar,Tanskan kuningatar,yes,Q1883688,Ingeborg Magnusdotter of Sweden,none
355281657880011354,4,Latin,Ingeborg Magnusdotter /av Sverige/ Drottning av Danmark,Ingeborg Magnusdotter av Sverige Drottning av Danmark,Drottning av Danmark,yes,Q1883688,Ingeborg Magnusdotter of Sweden,none
355854022290002905,0,Latin,Howard /Chan/ Sr,Howard Chan Sr,Sr,yes,,,
356575805210011493,2,Latin,Håkan Håkaninpoika Norjan kuningas,Håkan Håkaninpoika Norjan kuningas,Norjan kuningas,yes,Q888209,Haakon the Young,none
356601173070003496,0,Latin,Helena /Torildsdotter/ princess of Sweden,Helena Torildsdotter princess of Sweden,princess of Sweden,yes,,,
356601173070003496,1,Latin,Helena /Torildsdatter/ prinsesse af Sverige,Helena Torildsdatter prinsesse af Sverige,prinsesse af Sverige,yes,,,
356601173070003496,2,Latin,Helena /Torildsdotter/ prinsessa av Sverige,Helena Torildsdotter prinsessa av Sverige,prinsessa av Sverige,yes,,,
358238165030007202,0,Latin,Burislev /Sverkersson av Sverige/ Kung av Sverige,Burislev Sverkersson av Sverige Kung av Sverige,Kung av Sverige,yes,,,
358241599470012764,0,Latin,Erik /Årsäll/ Semi-historical king of Sweden,Erik Årsäll Semi-historical king of Sweden,Semi-historical king of Sweden,yes,,,
358241599470012764,1,Latin,Erik /Årsäll/ Kung i Sverige,Erik Årsäll Kung i Sverige,Kung i Sverige,yes,,,
358242310870003906,0,Latin,Blot-Sweyn /Torildsson/ King of Sweden,Blot-Sweyn Torildsson King of Sweden,King of Sweden,yes,,,
358242310870003906,1,Latin,Blot-Svein /Torildsson/ konge av Sverige,Blot-Svein Torildsson konge av Sverige,konge av Sverige,yes,,,
358242310870003906,2,Latin,Blot-Sven /Torildsson/ Kung av Sverige,Blot-Sven Torildsson Kung av Sverige,Kung av Sverige,yes,,,
358372511300011904,0,Latin,Valdemar Abelsen /av Slesvig/ III,Valdemar Abelsen av Slesvig III,III,yes,,,
358372511300011904,1,Latin,Valdemar III /Estridsøn/ Hertug af Sønderjylland,Valdemar III Estridsøn Hertug af Sønderjylland,Hertug af Sønderjylland,yes,,,
359126916970004206,0,Latin,Richard /de Grey/ of Codnor,Richard de Grey of Codnor,of Codnor,yes,,,
359281527140013083,2,Greek,Μιχαήλ Ζ΄ /Δούκας/ Αυτοκράτορας του Βυζαντίου,Μιχαήλ Ζ΄ Δούκας Αυτοκράτορας του Βυζαντίου,Αυτοκράτορας του Βυζαντίου,yes,Q210564,Michael VII Doukas,none
359282548040006278,2,Greek,Κωνσταντίνος /Δούκας/ Συναυτοκράτορας του Βυζαντίου,Κωνσταντίνος Δούκας Συναυτοκράτορας του Βυζαντίου,Συναυτοκράτορας του Βυζαντίου,yes,,,
3602493,0,Latin,"Erich /Griffin/ II, of Pomerania in Wolgast","Erich Griffin II, of Pomerania in Wolgast","II, of Pomerania in Wolgast",yes,Q452699,"Eric II, Duke of Pomerania",some
3602493,2,Latin,Erich II /Greifen/ Herzog,Erich II Greifen Herzog,Herzog,yes,Q452699,"Eric II, Duke of Pomerania",none
3602493,3,Latin,Eryk II Lienzer // książę,Eryk II Lienzer książę,książę,yes,Q452699,"Eric II, Duke of Pomerania",none
360636487070013281,0,Latin,María Gregoria /Nieto y Nieto/ III condesa de Alastaya,María Gregoria Nieto y Nieto III condesa de Alastaya,III condesa de Alastaya,yes,,,
361036765360006534,0,Latin,Stefan I Prvovjenčani /Nemanjić/ Prvovenčani,Stefan I Prvovjenčani Nemanjić Prvovenčani,Prvovenčani,yes,,,
361037397860004464,0,Latin,Leo /Sgouros/ ruler of Corinth,Leo Sgouros ruler of Corinth,ruler of Corinth,yes,,,
361042599160005397,0,Latin,Ionnes IV /Doukas Laskaris/ monk Ioasaph,Ionnes IV Doukas Laskaris monk Ioasaph,monk Ioasaph,yes,,,
361043895350006536,2,Cyrillic,Калиман /Асен/ Български,Калиман Асен Български,Български,yes,,,
361088630390012679,0,Latin,Michael IX /Palaiologos/ Byzantine co-emperor,Michael IX Palaiologos Byzantine co-emperor,Byzantine co-emperor,yes,Q37098,Michael IX Palaiologos,none
361088630390012679,1,Greek,Μιχαήλ Θ΄ // Βυζαντινός αυτοκράτορας,Μιχαήλ Θ΄ Βυζαντινός αυτοκράτορας,Βυζαντινός αυτοκράτορας,yes,Q37098,Michael IX Palaiologos,none
361088850870011645,0,Latin,Rita Maria Byzantine Empress consort,Rita Maria Byzantine Empress consort,Byzantine Empress consort,yes,Q2579326,Rita of Armenia,none
361088998770012651,0,Latin,Andronikos III /Palaiologos/ Byzantine emperor,Andronikos III Palaiologos Byzantine emperor,Byzantine emperor,yes,Q37063,Andronikos III Palaiologos,none
361088998770012651,1,Greek,Ανδρόνικος Γ' // Βυζαντινός αυτοκράτορας,Ανδρόνικος Γ' Βυζαντινός αυτοκράτορας,Βυζαντινός αυτοκράτορας,yes,Q37063,Andronikos III Palaiologos,none
361088998770012651,2,Latin,Andronico III // imperatore bizantino,Andronico III imperatore bizantino,imperatore bizantino,yes,Q37063,Andronikos III Palaiologos,none
361088998770012651,3,Latin,Andronicus III // imperator byzantinus,Andronicus III imperator byzantinus,imperator byzantinus,yes,Q37063,Andronikos III Palaiologos,none
361089507860011643,0,Latin,John V /Palaiologos/ Byzantine emperor,John V Palaiologos Byzantine emperor,Byzantine emperor,yes,Q37070,John V Palaiologos,none
361089507860011643,2,Greek,Ιωάννης Ε' // Βυζαντινός αυτοκράτορας,Ιωάννης Ε' Βυζαντινός αυτοκράτορας,Βυζαντινός αυτοκράτορας,yes,Q37070,John V Palaiologos,none
361089507860011643,4,Latin,Jean V // empereur byzantin,Jean V empereur byzantin,empereur byzantin,yes,Q37070,John V Palaiologos,none
361089507860011643,5,Latin,Giovanni V // imperatore bizantino,Giovanni V imperatore bizantino,imperatore bizantino,yes,Q37070,John V Palaiologos,none
361239904280001373,0,Latin,Jovan VI /Kantakouzenos/ Byzantine emperor,Jovan VI Kantakouzenos Byzantine emperor,Byzantine emperor,yes,,,
361239904280001373,1,Cyrillic+Latin,Йоан VI /Кантакузин/ византийски император,Йоан VI Кантакузин византийски император,византийски император,yes,,,
361239904280001373,3,Greek,Ιωάννης ΣΤ΄ /Καντακουζηνός/ Βυζαντινός Αυτοκράτορας,Ιωάννης ΣΤ΄ Καντακουζηνός Βυζαντινός Αυτοκράτορας,Βυζαντινός Αυτοκράτορας,yes,,,
361239904280001373,6,Latin,Ioannes VI /Cantacuzenus/ imperator byzantinus,Ioannes VI Cantacuzenus imperator byzantinus,imperator byzantinus,yes,,,
361239904280001373,8,Latin,VI. İoannis /Kantakuzenos/ bizans imparatoruydu,VI. İoannis Kantakuzenos bizans imparatoruydu,bizans imparatoruydu,yes,,,
361244423510011619,0,Latin,Andronikos IV /Palaiologos/ byzantine emperor,Andronikos IV Palaiologos byzantine emperor,byzantine emperor,yes,Q37078,Andronikos IV Palaiologos,none
361244423510011619,1,Greek,Ανδρόνικος Δ´ /Παλαιολόγος/ Αυτοκράτορας των Ρωμαίων,Ανδρόνικος Δ´ Παλαιολόγος Αυτοκράτορας των Ρωμαίων,Αυτοκράτορας των Ρωμαίων,yes,Q37078,Andronikos IV Palaiologos,none
361246584430007702,0,Latin,Eugenia Irene /Gattilusio/ of Lesbos,Eugenia Irene Gattilusio of Lesbos,of Lesbos,yes,,,
361247784740007621,0,Latin,Helena /Dragaš/ saint Hypomone,Helena Dragaš saint Hypomone,saint Hypomone,yes,,,
361248587300001388,0,Latin,Theodore II /Palaiologos/ despot of Morea,Theodore II Palaiologos despot of Morea,despot of Morea,yes,Q704973,Theodoros II Palaiologos,none
361249577580001353,0,Latin,Andronikos /Palaiologos/ Lord of Thessalonica,Andronikos Palaiologos Lord of Thessalonica,Lord of Thessalonica,yes,,,
361250787660004588,0,Latin,Theodore I /Palaiologos/ despot of Morea,Theodore I Palaiologos despot of Morea,despot of Morea,yes,Q660578,Theodoros I Palaiologos,none
361255292390013563,0,Latin,Catherine /Asenina Zaccariaina/ lady of Arkadia,Catherine Asenina Zaccariaina lady of Arkadia,lady of Arkadia,yes,,,
361894067060010367,1,Cyrillic,Мария Александровна Княгиня Тверская,Мария Александровна Княгиня Тверская,Княгиня Тверская,yes,,,
361905140790011914,0,Latin,Sviatoslav Vsevolodovich /of Vladimir/ III,Sviatoslav Vsevolodovich of Vladimir III,III,yes,,,
361905140790011914,4,Cyrillic+Latin,Святослав Всеволодович /Владимирский/ III,Святослав Всеволодович Владимирский III,III,yes,,,
362156517910013935,4,Cyrillic+Latin,Брячисла́в Ізясла́вич // I,Брячисла́в Ізясла́вич I,I,yes,Q2498455,Bryachislav of Polotsk,none
3621639,0,Latin,Erich I /Askanier/ Herzog zu Sachsen-Lauenburg-Ratzeburg,Erich I Askanier Herzog zu Sachsen-Lauenburg-Ratzeburg,Herzog zu Sachsen-Lauenburg-Ratzeburg,yes,,,
362167459410002907,1,Latin,João /Vasques de Antas/ Senhor de Vimioso,João Vasques de Antas Senhor de Vimioso,Senhor de Vimioso,yes,,,
362177899620010398,0,Latin,Igor Olgovich /of Kiev/ II,Igor Olgovich of Kiev II,II,yes,,,
3624768,0,Latin,Håkon Eriksson /Ericsson/ Earl of Lade,Håkon Eriksson Ericsson Earl of Lade,Earl of Lade,yes,Q31721,Haakon Ericsson,none
362546234270010003,0,Latin,François /d'Anticamareta/ Seigneur de Villeneuve-Loubens,François d'Anticamareta Seigneur de Villeneuve-Loubens,Seigneur de Villeneuve-Loubens,yes,,,
3626065,0,Latin,John /Cressey/ Jr.,John Cressey Jr.,Jr.,yes,,,
362725218730004746,0,Latin,Francis /Slaughter/ Jr.,Francis Slaughter Jr.,Jr.,yes,,,
363746958410006664,0,Latin,John /Badcock/ of Milton,John Badcock of Milton,of Milton,yes,,,
363871132870012262,2,Latin,Mieszko af Polen,Mieszko af Polen,af Polen,yes,Q53435,Mieszko I,none
363883666190011719,0,Latin,Bolesław IV the Curly IV /The Curly/ High Duke of Poland,Bolesław IV the Curly IV The Curly High Duke of Poland,High Duke of Poland,yes,,,
363883666190011719,2,Latin,Boleslovas IV Garbanius Lenkijos aukščiausias Kunigaikštis,Boleslovas IV Garbanius Lenkijos aukščiausias Kunigaikštis,Lenkijos aukščiausias Kunigaikštis,yes,,,
363883666190011719,3,Latin,Bolesław IV Kędzierzawy książę senior Polski,Bolesław IV Kędzierzawy książę senior Polski,książę senior Polski,yes,,,
363886034950010574,0,Latin,Leszek /Mazowiecki/ Duke of Masovia,Leszek Mazowiecki Duke of Masovia,Duke of Masovia,yes,Q3228728,"Leszek, Duke of Masovia",all
363891982190012264,0,Latin,"Władysław ""Spindleshanks"" III","Władysław ""Spindleshanks"" III",III,yes,,,
363891982190012264,2,Latin,"Władysław ""Laskonogi"" III","Władysław ""Laskonogi"" III",III,yes,,,
363920011020004040,2,Latin,"Henryk I ""Brodaty""","Henryk I ""Brodaty""","""Brodaty""",yes,,,
364408738850013706,3,Latin,Ona /Lehnicka/ Čekijos Karalaitė,Ona Lehnicka Čekijos Karalaitė,Čekijos Karalaitė,yes,,,
364408738850013706,4,Latin,Anna Czeska // Królewna czeska,Anna Czeska Królewna czeska,Królewna czeska,yes,,,
364412251300001506,0,Latin,Henryk IV Probus Probus of /Silesia/ książę,Henryk IV Probus Probus of Silesia książę,książę,yes,,,
364522820420013688,0,Latin,Kazimierz II łęczycki książę,Kazimierz II łęczycki książę,książę,yes,,,
364546674660002455,0,Latin,Izabella /Jagiellon/ Queen consort of Eastern Hungary,Izabella Jagiellon Queen consort of Eastern Hungary,Queen consort of Eastern Hungary,yes,Q235591,Isabella Jagiellon,none
364546674660002455,2,Latin,Izabella /Jagiellion/ Magyar királyné,Izabella Jagiellion Magyar királyné,Magyar királyné,yes,Q235591,Isabella Jagiellon,none
364546674660002455,3,Latin,Izabelė /Jogailaitė/ Vengrijos kar,Izabelė Jogailaitė Vengrijos kar,Vengrijos kar,yes,Q235591,Isabella Jagiellon,none
364546674660002455,5,Latin,Izabela /Jagiellonowie/ królowa Węgier,Izabela Jagiellonowie królowa Węgier,królowa Węgier,yes,Q235591,Isabella Jagiellon,none
364684989340012633,0,Latin,Margaret /de Clare/ Countess of Cornwall & Gloucester,Margaret de Clare Countess of Cornwall & Gloucester,Countess of Cornwall & Gloucester,yes,Q2609611,Margaret de Clare,none
366102082340012185,0,Latin,Waudbert IV /de Lommois/ comte de Lommois,Waudbert IV de Lommois comte de Lommois,comte de Lommois,yes,,,
366244888640011862,0,Latin,Henrik►Szent Imre - Saint Emerich of Hungary /ÁRPÁD(házi)/ prince - herceg,Henrik►Szent Imre - Saint Emerich of Hungary ÁRPÁD(házi) prince - herceg,prince - herceg,yes,,,
366326463410007084,0,Latin,William /Etheridge/ Jr.,William Etheridge Jr.,Jr.,yes,,,
367370534300004011,0,Latin,Hans /Myndel/ Kongen Foged og Møntmester i Malmø,Hans Myndel Kongen Foged og Møntmester i Malmø,Kongen Foged og Møntmester i Malmø,yes,,,
367961528670013760,0,Latin,Andronikos Byzantine /Doukas/ Co-Emperor,Andronikos Byzantine Doukas Co-Emperor,Co-Emperor,yes,Q4759496,Andronikos Doukas,none
367972467880002240,0,Latin,"Felicia ""Busilla"" /of Sicily de Hauteville/ consort of Hungary","Felicia ""Busilla"" of Sicily de Hauteville consort of Hungary",consort of Hungary,yes,Q271506,Felicia of Sicily,some
367972467880002240,1,Latin,"Felicija ""Busilla"" /Sicilska/ kraljica consort Mađarske","Felicija ""Busilla"" Sicilska kraljica consort Mađarske",kraljica consort Mađarske,yes,Q271506,Felicia of Sicily,none
367972467880002240,2,Latin,"Felícia ""Buzillá"" /Szicíliai Hauteville-i/ magyar királyné","Felícia ""Buzillá"" Szicíliai Hauteville-i magyar királyné",magyar királyné,yes,Q271506,Felicia of Sicily,none
367972467880002240,3,Latin,"Felicia ""Busilla"" /Altavilla di Sicilia/ regina consorte d'Ungheria","Felicia ""Busilla"" Altavilla di Sicilia regina consorte d'Ungheria",regina consorte d'Ungheria,yes,Q271506,Felicia of Sicily,none
368713820640003185,0,Latin,Ludvig / Louis /d'Anjou/ Graf,Ludvig Louis d'Anjou Graf,Graf,yes,,,
368714613840011374,2,Latin,"Carlo III ""il Piccolo"" /d'Angiò Durazzo/ re di Napoli e Ungheria","Carlo III ""il Piccolo"" d'Angiò Durazzo re di Napoli e Ungheria",re di Napoli e Ungheria,yes,Q311861,Charles III of Naples,none
368988617700011508,0,Latin,Jane /Grey/ Queen of England (disputed),Jane Grey Queen of England (disputed),Queen of England (disputed),yes,Q162356,Lady Jane Grey,none
368988643930005457,0,Latin,Thomas /House/ Jr.,Thomas House Jr.,Jr.,yes,,,
3696730,0,Cyrillic+Latin,Dobronega Maria Vladimirovna /Рюриковичи/ Rurikid,Dobronega Maria Vladimirovna Рюриковичи Rurikid,Rurikid,yes,,,
370473831910011585,0,Latin,Samuel /Bartholomew/ Sr.,Samuel Bartholomew Sr.,Sr.,yes,,,
370812248160011599,1,Latin,Aragóniai Beatrix // királyné,Aragóniai Beatrix királyné,királyné,yes,,,
370851169360003929,0,Latin,William /Bartholomew/ IV,William Bartholomew IV,IV,yes,,,
370877135630011856,0,Latin,Joseph /Bartholomew/ Sr.,Joseph Bartholomew Sr.,Sr.,yes,,,
372130166890013407,0,Latin,Manawqo /WoldeSelassie/ (Azaji),Manawqo WoldeSelassie (Azaji),(Azaji),yes,,,
373771621870013552,0,Latin,Ermias /Dagne Haile/ Prof,Ermias Dagne Haile Prof,Prof,yes,,,
373802532570013532,0,Latin,"Maria Isabella /van Beieren-Schagen/ Vrouwe van Schagen, Barsingerhorn en Haringhuizen","Maria Isabella van Beieren-Schagen Vrouwe van Schagen, Barsingerhorn en Haringhuizen","Vrouwe van Schagen, Barsingerhorn en Haringhuizen",yes,Q1885178,Maria Isabella van Beieren-Schagen,some
373826932790007032,0,Latin,Anna /van Renesse van Elderen/ Vrouwe van Piershil,Anna van Renesse van Elderen Vrouwe van Piershil,Vrouwe van Piershil,yes,,,
375166100800012345,2,Han,璫 /京兆長安/ 一,璫 京兆長安 一,一,yes,,,
375693712960012610,0,Latin,Ivan /Asen/ I,Ivan Asen I,I,yes,,,
375693712960012610,2,Cyrillic+Latin,Йоан /Асен/ I,Йоан Асен I,I,yes,,,
375693712960012610,4,Cyrillic+Latin,Иван /Асен/ I,Иван Асен I,I,yes,,,
375694850390012555,0,Latin,Koloman II /Asen/ Tsar of the Bulgarians,Koloman II Asen Tsar of the Bulgarians,Tsar of the Bulgarians,yes,,,
