qid,geni_id,label,country
Q15430238,6000000121892164454,Wenzeslaus Mattes,Germany
Q15430263,6000000012876546102,Tim Bonyhady,Australia
Q15430417,6000000070112287919,Otto Egon Löwenstein,Germany
Q15431431,6000000174306580882,Hartmut Piniek,Germany
Q15431656,6000000176954390857,Wilhelm Stein,Switzerland
Q15434145,6000000024157603616,Erich von Rath,German Reich
Q15434180,6000000037698024910,Johannes Hamel,Germany
Q15434242,6000000025607265756,Gustav Eduard Kafka,Austria
Q15434326,6000000026800158718,Daniel Wirtz,Germany
Q15435276,6000000007217986260,Hermann Heckmann,Germany
Q15435362,6000000021740814120,Edith Kraus,Czechoslovakia
Q15435676,6000000024632133538,Otto Hingenau,Cisleithania
Q15436019,6000000012673999732,Paul Rosin,Germany
Q15436168,6000000022973743218,Hans Dietrich Schumann,Germany
Q15436596,6000000058945815976,Herbert Riehl,Germany
Q15437235,6000000007764806605,Elias Howard Sellards,United States
Q15437494,6000000004096045112,Georg Rost,Germany
Q15437955,6000000015799532798,Otto Haas,Austria
Q15438365,6000000084450054899,Alfred Isaac,Germany
Q15439307,6000000084615206108,Lilli Fischel,
Q15440624,6000000001318184755,Arno Motulsky,United States
Q15440835,6000000009232597269,Edgar William Olive,United States
Q15441418,6000000024387467286,Adriaan Heynsius,Kingdom of the Netherlands
Q15444659,6000000069562626100,Hidde Halbertsma Justuszoon,Kingdom of the Netherlands
Q15444670,6000000083617286056,Philipp Bamberger,Germany
Q15444839,6000000021476415163,Jan Hendrik Stuffken,
Q15445252,6000000004934114728,Ernst Kahn,Germany
Q15445452,6000000069900472034,Frederik Willem Krieger,
Q15445654,6000000145332146852,Ernst Alexander Otto Cornelius Pagenstecher,
Q15445804,6000000109530422844,Erich Donnert,Germany
Q15446659,6000000134011027829,Alexander Herzberg,German Reich
Q15446771,6000000000484133629,Pieter Johannes Uylenbroek,
Q15447230,6000000087141337020,Leopold Silberstein,German Reich
Q15447270,6000000057200971138,Alfred Gotthold Meyer,Kingdom of Prussia
Q15447565,6000000071262770842,Gustav Arthaber,Austria
Q15447594,6000000077276253915,Wolfgang Forth,Germany
Q15449136,6000000075845632032,Felix Klewitz,Germany
Q15449983,6000000038564167815,Nicolaas Smallenburg,
Q1545025,6000000127713929825,Gregg L. Semenza,United States
Q15450358,6000000021054523521,Edmund Spohr,Germany
Q15450584,6000000080618792004,Otto Stein,Austria–Hungary
Q1545133,6000000062442101020,Gregor Nitzsch,Germany
Q15451545,6000000127047060090,Matthaeus Cuno,Margraviate of Brandenburg
Q15451724,6000000153965497846,Winthrop More Daniels,United States
Q15451730,6000000023247140668,John Dyneley Prince,United States
Q15452747,6000000114659536005,Berthold Kern,German Reich
Q15453601,6000000004590078298,Gustav Wolf,Germany
Q15454099,6000000065073319319,Klaus Sochatzy,Germany
Q15454112,6000000125874088975,Johann Klein,Germany
Q15454202,6000000000303749434,Walter Saxer,Switzerland
Q15454572,6000000127079088914,Peter Sasse,Germany
Q15454803,6000000177093024882,Gustav Bauer,Kingdom of Bavaria
Q15455720,6000000030854306896,Christoph Heinrich Hirzel,Germany
Q15456529,6000000019393343104,Taco Hajo van den Honert,Germany
Q154632,6000000015485735160,Niels Gade,Kingdom of Denmark
Q1547260,6000000046237941437,Raymond Weeks,United States
Q15476102,5590818860100073608,Nils Ørvik,Norway
Q1548120,6000000124637711873,Paul Ernst Levy,Germany
Q15485705,4136636642160041850,Eugene England,United States
Q15490936,6000000129379817898,Bohuslav Stočes,Czechoslovakia
Q1549120,6000000181172850822,Roman Friedrich Heiligenthal,Germany
Q15492098,6000000002351711491,Howard Hendricks,United States
Q15497952,6000000181914886843,Frank Brady,United States
Q1550072,6000000028258227453,Sebald Rau,Germany
Q15501218,6000000028474208799,Henry Seidel Canby,United States
Q15502690,6000000170790942822,David Aaron Kessler,United States
Q1550453,6000000008114148523,Kenneth Bainbridge,United States
Q15507841,6000000116522107215,Waldemar Oehlke,Germany
Q15525023,6000000001534063694,Neil Gillman,United States
Q155273,6000000054486906008,Eli Moschcowitz,United States
Q1553553,6000000009648943288,Guido Goldschmiedt,
Q1553555,6000000143173561007,Guido Gonella,Italy
Q1553623,6000000140303056905,Guido Mazzoni,Kingdom of Italy
Q1554056,6000000032564470116,Guillermo Soberón Acevedo,Mexico
Q1554091,6000000080860939896,Stefan Engel,Germany
Q155525,6000000029426057677,César Milstein,Argentina
Q1555686,6000000177565322914,Gustav Braun,
Q1555772,5698177570870062529,Gustav Erlemann,Germany
Q1555905,6000000088252649162,Gustav Halmhuber,Germany
Q1556097,6000000000311195384,Gustav Kohn,Austria
Q1556779,6000000155895918822,Gustavo Giovannoni,Kingdom of Italy
Q1557473,6000000015907099637,Guy Duijck,Belgium
Q1557843,6000000018787380219,Stanhope Bayne-Jones,United States
Q1558035,6000000023896596912,Simon Nathusius,Germany
Q1558835,6000000069904362960,Johannes Henricus Voorda,Netherlands
Q1559877,6000000078486402916,Götz Freiherr von Pölnitz,Germany
Q1560612,6000000029841658040,Günter Hortzschansky,Germany
Q1561122,6000000051925386994,Mary Henle,United States
Q156193,6000000039202294978,Pierre Boulez,France
Q15621586,6000000026800615009,Walther Wilbrandt,Germany
Q15622352,6000000136570699840,Francesco Pigliaru,Italy
Q15627483,6000000033138157221,Katja Andy,Germany
Q15636390,6000000158072518821,Kazys Morkūnas,Republic of Lithuania
Q15637292,6000000078230296078,Amedeo Herlitzka,Italy
Q15638620,6000000038202568106,Erich Christian Klevesahl,Germany
Q1564264,6000000053140325303,Norman Kroll,United States
Q1566577,6000000041107909591,Henry Alfred Todd,United States
Q156892,6000000027651571468,Jacobus Kapteyn,Kingdom of the Netherlands
Q15691328,6000000158159793823,Ugo Forti,Italy
Q1569297,6000000002454870648,Martin Shubik,United Kingdom
Q1569453,6000000071539397889,Klaas Wiersma,Kingdom of the Netherlands
Q1570010,6000000107786676872,Viktor Korošec,Socialist Federal Republic of Yugoslavia
Q1570300,6000000011874833424,Vera Lachmann,Germany
Q15709807,6000000145229664903,Leopoldo Maggi,Kingdom of Italy
Q15715030,6000000175559696845,Czesław Kłoś,Poland
Q15720464,6000000042289884565,Benedetto Calò,Kingdom of Italy
Q157242,6000000013895007029,Alexander Todd,United Kingdom
Q157245,6000000041944301723,Michael Spence,United States
Q157250,6000000014324416662,Harry Kroto,United Kingdom
Q157262,6000000027815692857,Leonid Hurwicz,United States
Q157268,6000000041741952632,Robert Solow,United States
Q15729042,6000000181115823343,Ernst J. Grube,Germany
Q157318,6000000081020470849,Leszek Kołakowski,Second Polish Republic
Q15734535,5120565236620115305,Frederick Alexander Mann,Germany
Q1576466,6000000042949605921,Hanns Kaiser,Germany
Q1576753,6000000056461405999,Hans Bernhard Grünberg,Germany
Q1577042,6000000180394430939,Hans-Georg Wenzel,Germany
Q15781724,6000000096158590610,Adolf Leschnitzer,Germany
Q157820,6000000075310876232,Sepp Herberger,Germany
Q15782330,6000000083760117921,Alfonsas Grumbinas,Lithuania
Q1578496,6000000002538722704,Hans Andreas,Germany
Q157865,6000000079169890830,Friedrich Kuhlau,Kingdom of Hanover
Q15786632,6000000002187538365,Anastasius Demler,Germany
Q1578932,6000000026868742267,Hans Böker,German Reich
Q1579050,6000000128844559845,Hans Clevers,Kingdom of the Netherlands
Q15791548,6000000158165453834,Francesco Santoro Passarelli,Kingdom of Italy
Q1579356,6000000212299887849,Hans Eppinger,
Q1579843,6000000010511896340,Hans Goldmann,Switzerland
Q1579898,6000000018319921158,Hans Gram,Kingdom of Denmark
Q1580092,6000000001504974545,Hans Gerth,United States
Q1580213,6000000121959485071,Hans Hermann Schmid,Germany
Q1580304,6000000017140015061,Hans Holldack,Germany
Q15805954,6000000000668645529,Dieter Mecke,Germany
Q1580609,6000000179060556821,Hans Jüptner von Jonstorff,Austria
Q1580615,6000000015153848749,Hans Jürgen Baden,Germany
Q15807339,6000000076639152955,Eduard Jacobshagen,Germany
Q1580760,6000000057042624850,Hans Kleinschmidt,Germany
Q1580784,6000000036980632028,Hans Knudsen,Germany
Q158080,6000000021210027927,Magdalena Abakanowicz,Second Polish Republic
Q15808534,6000000082464631701,Ernst Ruckensteiner,Austria
Q1580858,6000000065890156865,Hans Kreller,Germany
Q1581204,6000000000191978612,Hans Marquardt,Germany
Q1581249,6000000024670994885,Hans Mathias Velschow,Kingdom of Denmark
Q1581417,6000000035086848672,Hans Musso,Germany
Q1581424,6000000026380928367,Hans Möbius,Germany
Q1581473,6000000027724775263,Hans Neisser,Germany
Q1581512,6000000023142034990,Hans Nilsson-Ehle,Sweden
Q15815395,6000000020342689338,Hermann Widerhofer,Austrian Empire
Q15818268,6000000048305278923,István Zichy,Hungary
Q1582033,6000000164957408499,Hans Riehl,Austria
Q1582356,6000000029866621597,Hans Schneider,Germany
Q1582463,6000000136772155821,Hans Schwippert,Germany
Q1582536,6000000177765099929,Hans Simons,Germany
Q1582737,6000000073719306847,Hans Teubner,Germany
Q15830098,6000000014515558123,Rudolf Altschul,Canada
Q15830354,6000000068556922861,Edmund Stiasny,Austria
Q15831352,6000000079534127226,Václav Hora,Czechoslovakia
Q15831375,6000000050858826919,Václav Steffal,
Q1583142,6000000015519159034,Hans Winterstein,Germany
Q1583410,6000000000159063399,Hans Haberer,Austria
Q15834164,6000000078830675821,Martin Aichmann,Germany
Q15834213,6000000177141550831,Martin Mendelsohn,
Q1583423,6000000019488354374,Hans Hebra,
Q1583507,6000000020331199324,Hans von Rimscha,Germany
Q15839786,6000000021309531061,Paul Uhlenbruck,Germany
Q15840397,6000000055721657976,Philipp Ellinger,Germany
Q15845321,6000000170028735922,Bengt Sundkler,Sweden
Q15849870,6000000001024705277,Sílvio Elia,Brazil
Q1585061,6000000026423927151,Wolfgang Boor,Germany
Q1585244,6000000007445345465,Hugo Grahl,Germany
Q15853054,6000000062026404202,Vladimír Mandl,Czechoslovakia
Q15854652,6000000031074943237,William Evans Bruner,United States
Q1585790,6000000031944221513,Harold F. Cherniss,United States
Q1586525,6000000002373796618,Harry Gove,Canada
Q1586532,6000000001874343568,Harry H. Eckstein,Germany
Q1586647,6000000184860228855,Harry J. Lipkin,Israel
Q1586673,6000000128960680871,Harry F. Noller,United States
Q1586702,6000000078508308318,Lucas Schacht,Netherlands
Q1588161,6000000035845291077,Uwe Gronostay,Germany
Q1588385,373704495690011705,Lawrence Edward Watkin,United States
Q1588584,6000000022246548630,Otto Firle,Germany
Q1588840,6000000008873175383,Hatcher Hughes,United States
Q1589796,6000000179457997848,William B. Kouwenhoven,United States
Q15898469,6000000213746177838,Johannes Georg Duvernoy,Duchy of Württemberg
Q15905912,6000000120122172833,Christoph Friedrich Sartorius,Germany
Q15906773,6000000032361607896,Heinrich Welling,Germany
Q15919605,6000000019909905321,Jan Kanty Rzesiński,
Q1594223,6000000032273379847,Sybren Ruurds de Groot,Kingdom of the Netherlands
Q1595515,6000000026268683832,Heimar Ilves,Estonia
Q15959511,6000000043443420498,Gösta Liebert,Sweden
Q1596236,6000000003050663102,Heini Halberstam,United Kingdom
Q159648,6000000145783793822,Gianni Vattimo,Kingdom of Italy
Q1596651,6000000072084801822,Heinrich Bartmann,Germany
Q1596952,6000000031513485833,Johann Heinrich Christian Selchow,Germany
Q15973031,6000000173192662277,Werner Rackwitz,Germany
Q1597324,6000000136638809832,Heinrich Gerhard Kuhn,United Kingdom
Q15975519,6000000007014432097,Josef Hupka,Austria
Q1598072,6000000006589171431,Heinrich Krefting,Germany
Q1598095,6000000145277608860,Heinrich Kunstmann,Germany
Q1598164,6000000178699932875,Emanuel Heinrich Lengerich,Germany
Q1598233,6000000078371030864,Heinrich Lysius,Germany
Q1598881,6000000057673858055,Heinrich Siedentopf,Germany
Q1598916,6000000013316148449,Heinrich Spitta,Germany
Q15989403,6000000184786799858,Adrienne Asch,United States
Q15989717,6000000183585010869,Martha L. Ludwig,United States
Q1599365,6000000058744684863,Wolfgang Cordan,Germany
Q1599618,6000000059915539930,Heinrich Peham,Austria
Q1599686,6000000064305187918,Heinrich Stein,Germany
Q15996993,331631272630002197,Elisha Scott Loomis,United States
Q15997104,6000000042364333985,Igino Benvenuto Supino,Kingdom of Italy
Q1599938,6000000011658607623,Richard Wagner,United States
Q1599997,6000000072573879813,Theodor Wense,Austria
Q1601008,6000000004227318959,Heinz Stefan Herzka,Switzerland
Q1601422,6000000039558749089,Richard Hellmuth Goldschmidt,Germany
Q16015453,6000000009234539845,"John Aubrey Davis, Sr.",United States
Q1602024,6000000000472518588,Helene Wieruszowski,Germany
Q16023259,6000000148065841878,George Edwin MacLean,United States
Q1602833,6000000017756114772,Walter Eberhardt,Germany
Q16029388,6000000070707075932,Martha Van Rensselaer,United States
Q1603706,6000000070271850962,Hendrik Joan Drossaart Lulofs,Kingdom of the Netherlands
Q1603744,6000000076568890910,Horst Gerson,Germany
Q1604165,6000000175148500834,Helmut Schreiner,Austria
Q1605021,6000000069790718935,Hendrik Cornelis Dibbits,Kingdom of the Netherlands
Q1605025,6000000173720505995,Hendrik Constantijn Cras,Dutch Republic
Q1605461,6000000024502266564,Henning Christoph Gerdes,Germany
Q1606247,6000000013933515393,Willem Frederik Donath,Kingdom of the Netherlands
Q1606501,6000000005368557004,Henry H. Barschall,United States
Q1607135,6000000077550921671,Henry Pancoast,United States
Q1607437,6000000083844313936,Henry Woods,United Kingdom
Q1607673,6000000003245348871,Robert Schollum,Austria
Q1608700,6000000002889707045,Herbert L. Anderson,United States
Q1609144,6000000030381868083,Herbert Steiner,Austria
Q1609520,6000000124369830118,Jos van Kemenade,Kingdom of the Netherlands
Q1610558,6000000020469569902,Hermann Appel,Germany
Q16106681,6000000040774819602,C. Ronald Kahn,United States
Q1610883,6000000014157737623,Hermann Degkwitz,Germany
Q16109689,6000000076608015859,Veljko Gortan,Socialist Federal Republic of Yugoslavia
Q161143,6000000104169324983,Karl Schmidt-Rottluff,Germany
Q16115239,6000000084678876927,Rajmund Kupareo,Croatia
Q1611569,6000000020664080049,Hermann Hüllmann,German Reich
Q16115994,6000000019446943202,Carlo Heip,Belgium
Q1611619,6000000028413016550,Hermann Immermann,Germany
Q1611633,6000000037605049020,Hermann Jacobsohn,Germany
Q1612000,6000000079986057862,Hermann Lismann,German Reich
Q1612073,6000000173153405000,Hermann Mau,Germany
Q1612335,6000000039870336257,Hermann Pauly,Germany
Q1612442,6000000027256439581,Hermann Rein,Germany
Q1612549,6000000002678643892,Hermann Salmang,Germany
Q1612981,6000000040672734752,Hermann Volz,German Reich
Q1613154,6000000077140364833,Hermann Zschokke,Austria
Q1613307,6000000019493837461,Hermann von Schullern zu Schrattenhofen,Austria
Q1613443,6000000021248606549,Hermannus van Halen,Netherlands
Q16159019,6000000179031212825,Jaakko Ahokas,Finland
Q16161907,6000000030325879063,Roberto Abbondanza,Italy
Q16165517,6000000182696776831,Antonio Ambrosanio,Italy
Q16171668,6000000196829484872,Pavel Ivanovich Gollandskiĭ,Soviet Union
Q1617808,6000000083601316061,Alois Dempf,Germany
Q1618856,6000000048387154913,Hilmar Schumann,Germany
Q16192221,6000000035026986077,Ben Sasse,United States
Q1620740,6000000151402162944,Luigi Stefanini,Italy
Q1621568,6000000007188662210,Philip George Houthem Gell,United Kingdom
Q16216923,6000000179023438828,Leopold Oerley,Austria
Q1624473,4880315912470047216,Holger Begtrup,Kingdom of Denmark
Q1625016,6000000066664406953,Holmes Conrad,United States
Q1626035,6000000077943939826,Homer Smith,United States
Q16260699,6000000074727153023,Xu Shuwei,Song dynasty
Q16269066,6000000133940388826,Otto Klein,Austria
Q1627710,6000000025143311393,Béla Schick,Hungary
Q1627872,6000000013185432029,Horace Harmon Lurton,United States
Q1627901,6000000053745922833,Horace Mitchell Miner,United States
Q1627999,6000000113501825304,Horaz Krasnopolski,
Q1628842,6000000024286582545,Rudolf Leidler,Austria
Q16292634,6000000156644133873,Adolfo Ravà,Italy
Q1629359,4461060834970067739,Horst Geckeler,Germany
Q1629415,381807,Horst Günter Krenzler,Germany
Q16295436,6000000078833610912,Wilhelm Wostry,Austria–Hungary
Q1629733,6000000064880054828,Horst Michna,Germany
Q1630117,6000000064810747849,Horst Engerth,Germany
Q16323055,6000000158144405824,Italo Pizzi,Kingdom of Italy
Q16340657,6000000002662303368,Michael Confino,Israel
Q1634772,4553702819520128681,Hugo Albert Rennert,United States
Q16350963,6000000025590724230,Roman August Adelheim,Latvia
Q1635132,6000000035134309614,Hugo Hecht,United States
Q1635300,6000000121179125896,Hugo Kaufmann,Germany
Q1635351,6000000072420621920,Hugo Kulka,Austria
Q16359255,6000000085492271046,Jēkabs Alksnis,Latvia
Q1640413,6000000015238785401,Johannes Piersig,Germany
Q16404252,6000000008661118003,Ilmar Mändmets,Estonia
Q16405201,6000000180614517834,Antti Sovijärvi,Finland
Q1640565,6000000083101864596,Ludwig Gümbel,
Q1640621,6000000039103063394,Carl König,Austrian Empire
Q16406214,6000000001294430164,Ülo Lepik,Estonia
Q16406333,6000000007301909609,Merle Karusoo,Estonia
Q16406665,6000000022012440440,Artur Lind,Estonia
Q16406744,6000000007482553683,Artur Linkberg,Estonia
Q16407795,6000000006426923154,Villem Ernits,Estonia
Q1643533,6000000026829414047,Karl Reifferscheid,Germany
Q16443874,6000000000390182992,Antanas Kučas,Lithuania
Q16453239,6000000018638430325,Janusz Iwaszkiewicz,Poland
Q16454423,6000000031846478330,Juozas Žiugžda,Soviet Union
Q1646216,6000000047356021911,Lothar Perlitt,Germany
Q1646575,6000000028181425174,Jan Ameling Emmens,Kingdom of the Netherlands
Q1647467,301368975080001614,Richard Lorenz,Austria
Q1647848,6000000145521332182,Alberto Quadrio Curzio,Kingdom of Italy
Q164790,6000000027590630475,Albert B. Sabin,United States
