our_geni	wd_qid	child_geni	child_qid	role
6000000003098238497	Q5362986	6000000006444222518	Q6250310	mother
6000000011137940291	Q25159820	4040221674860032328	Q62511	father
6000000011137934342	Q25484427	4040221674860032328	Q62511	mother
6000000066585561009	Q113549427	6000000066585521030	Q6252055	father
6000000005841888006	Q108420594	6000000005841926002	Q6254347	father
6000000011798104095	Q99302112	6000000008840300169	Q6255012	mother
6000000008427171213	Q109296486	6000000021384235003	Q6255141	mother
6000000010573777066	Q122980318	6000000013400675492	Q6255155	father
6000000009368729865	Q117100620	6000000002376061631	Q6256500	father
6000000003122417727	Q75915896	6000000007360977697	Q62567204	father
6000000003122417747	Q99303994	6000000007360977697	Q62567204	mother
6000000006444679212	Q76365146	6000000002116206525	Q6257154	father
6000000006444679206	Q110428425	6000000002116206525	Q6257154	mother
6000000033609592153	Q11905858	6000000015746424487	Q62572806	father
6000000013429094794	Q6761172	6000000015746424487	Q62572806	mother
6000000008806616403	Q19976768	6000000008847716685	Q6257891	father
6000000002315754835	Q565662	6000000000436890123	Q6258771	mother
6000000003827864189	Q61467006	6000000003828031786	Q6259129	mother
6000000003440661620	Q16240140	6000000004571320268	Q6259736	father
6000000003858737774	Q48720086	6000000008365748012	Q6260303	father
6000000001180386750	Q88299812	6000000008873296207	Q6260306	mother
6000000007776218029	Q75764512	328059704870005473	Q6260751	father
6000000002411739019	Q76371928	6000000000351068631	Q6260912	father
6000000000769914999	Q75764363	6000000000351068631	Q6260912	mother
6000000020446028826	Q97930174	6000000039888177891	Q6262704	mother
6000000015136578685	Q61967	6000000002682817330	Q62649	father
6000000015136670171	Q5585271	6000000002682817330	Q62649	mother
6000000006727805911	Q61796	6000000006727805931	Q62650	father
6000000006727805921	Q265723	6000000006727805931	Q62650	mother
6000000006444240164	Q7351399	6000000000614604789	Q6265542	father
6000000199323858824	Q61971426	6000000000614604789	Q6265542	mother
6000000000166026628	Q7359198	6000000000166150229	Q6265561	father
6000000180772182825	Q61963442	6000000000166150229	Q6265561	mother
6000000022514820186	Q76194700	6000000000350923523	Q6265587	father
6000000002718653970	Q7359206	6000000003660114838	Q6265599	father
6000000002718980786	Q18714349	6000000003660114838	Q6265599	mother
6000000000796840899	Q18714138	5596384242290087198	Q6265601	mother
6000000000151718860	Q6205633	6000000003659553303	Q6265603	mother
6000000006589406117	Q75241365	6000000002475161686	Q6265668	mother
6000000072089905893	Q35281684	6000000141910472148	Q62663	father
6000000002188445600	Q62029	6000000002188445589	Q62667	father
6000000024639156088	Q96221068	6000000024638515332	Q62754	father
6000000002404155217	Q96221071	6000000024638515332	Q62754	mother
6000000002764860200	Q94802007	6000000002764860212	Q62765	father
6000000004826191417	Q104449793	6000000005237897888	Q6279840	father
6000000006870085654	Q5064594	6000000000721348306	Q628624	mother
6000000012641674834	Q120467667	6000000002325358170	Q62916833	father
6000000023297125307	Q48855985	6000000020802081234	Q6293075	father
6000000003827429993	Q64905	6000000006727800342	Q62954	father
6000000006727820286	Q75481	6000000006727800342	Q62954	mother
6000000002188383167	Q78071	6000000000269766653	Q62959	mother
6000000003858776676	Q320929	6000000003858478159	Q6297569	father
6000000003858613536	Q75289053	6000000003858478159	Q6297569	mother
6000000012041271449	Q3073348	6000000012569845028	Q629767	father
6000000012033640416	Q6301362	6000000012042263080	Q6301364	father
6000000012032980193	Q112730642	6000000012042263080	Q6301364	mother
6000000013763801721	Q6300615	6000000012724727290	Q6301465	father
6000000013763688531	Q7702130	6000000012724727290	Q6301465	mother
6000000011344832343	Q101247851	6000000002017407378	Q6301913	father
6000000019078517269	Q101247858	6000000002017407378	Q6301913	mother
4256705952020039745	Q23771111	6000000011026081298	Q63024	mother
6000000003791687474	Q112969908	6000000002971041990	Q630283	father
6000000001543487593	Q61946	6000000005599219053	Q63042	father
6000000006727821486	Q59926267	6000000003827527799	Q6305321	mother
6000000014162498119	Q20192436	6000000002418067594	Q6305784	mother
6000000008248188631	Q21197903	6000000015065329634	Q630794	mother
6000000003887903628	Q97008768	6000000000424812688	Q63184167	mother
6000000016498953519	Q104591623	6000000016498937830	Q63193598	mother
321249986350006345	Q101247184	6000000001934304946	Q6327124	mother
6000000006727778053	Q62171	6000000001964681604	Q63277	father
6000000006727778063	Q74649	6000000001964681604	Q63277	mother
6000000007311831371	Q110231041	342032974900007076	Q6330080	mother
6000000006906517236	Q5066980	6000000002266243417	Q63307	mother
6000000000701222071	Q592380	6000000001944734847	Q633144	father
6000000006727958158	Q75388021	6000000001944734847	Q633144	mother
6000000018856979027	Q110539619	6000000018856729829	Q63344319	mother
6000000085699964868	Q76622450	6000000019731324240	Q63359943	father
6000000002676344966	Q13580234	6000000002676502286	Q63373	mother
6000000006127417930	Q4960032	6000000006127607614	Q6341318	mother
6000000007272531314	Q5769269	6000000006595580092	Q63471686	father
6000000002447405135	Q2851367	6000000000293367254	Q635315	mother
6000000009678655226	Q127270699	6000000020111534115	Q63566499	mother
6000000014611591792	Q19391702	6000000002447472876	Q63644461	father
6000000193491361822	Q11458006	6000000193490973824	Q6366254	father
6000000008489236485	Q3840131	6000000083296435286	Q63681243	father
6000000006420169365	Q136207037	6000000006420158426	Q636983	mother
6000000009985760916	Q108947637	6000000009985649009	Q637214	father
6000000037060134079	Q131554263	6000000022878646364	Q63751115	mother
365411847800006405	Q7184742	6000000007606458254	Q6376583	mother
6000000003827435441	Q823004	6000000006251305613	Q63775	mother
6000000037849783095	Q75766358	6000000037850059424	Q63790036	mother
6000000015271697245	Q63924111	6000000015215041191	Q63850307	father
6000000015272730182	Q116878131	6000000015215041191	Q63850307	mother
376461877660013431	Q442756	6000000002188434178	Q638678	father
376460534500005789	Q735831	6000000002188434178	Q638678	mother
6000000001654465278	Q133445401	6000000002719380353	Q63869667	mother
6000000086733110175	Q105873159	6000000025619414554	Q63890947	father
6000000027268531706	Q105873160	6000000025619414554	Q63890947	mother
6000000008630657313	Q3700776	6000000008630657317	Q640130	father
6000000003569012547	Q4232958	6000000003723277411	Q64029389	father
6000000089481488057	Q20953756	6000000089261441011	Q64078584	father
6000000004868995922	Q76346725;Q124485830	6000000000728657032	Q640793	mother
6000000003897426336	Q370902	6000000003858676995	Q64084	father
6000000002915266336	Q60568	6000000001438869096	Q64102	father
6000000007759030493	Q107305223	6000000005229528553	Q641736	father
6000000035172599102	Q131726328	6000000006727855590	Q64190	father
6000000035172781936	Q131726331	6000000006727855590	Q64190	mother
6000000003827438586	Q1313570	6000000002188563735	Q642040	mother
6000000015367254611	Q109335271	6000000103924450873	Q642193	mother
6000000006727794050	Q524105	6000000003827455241	Q64222	father
6000000006727794050	Q16742959	6000000003827455241	Q64222	mother
6000000007498866024	Q98545742	6000000007499875563	Q64225367	mother
6000000185914561839	Q4945709	6000000007500091229	Q64225378	mother
6000000018610336409	Q108654979	6000000001563059145	Q64228	mother
6000000016366260384	Q64230191	6000000039878382201	Q64230398	mother
6000000016457633726	Q64245045	6000000016457844218	Q64245014	father
6000000001965836915	Q25425150	6000000003858754511	Q64251	mother
6000000002187825642	Q61154	6000000008067092228	Q64326	father
6000000004382727482	Q671707	6000000008067092228	Q64326	mother
6000000008248391690	Q62523	6000000001586559347	Q64329	father
6000000006906550173	Q16985749	6000000001586559347	Q64329	mother
6000000081491560232	Q113552294	6000000074907881295	Q64362957	father
6000000007398424348	Q105796134	6000000007397861199	Q64398230	mother
6000000006329386313	Q83629838	6000000004847030903	Q64513423	mother
6000000003827671440	Q3905672	6000000004361121385	Q645137	father
6000000008023729341	Q108431693	6000000004361121385	Q645137	mother
6000000006727805061	Q18085966	6000000006727805076	Q645353	father
6000000002665387787	Q67182823	6000000002043178578	Q64565681	father
6000000012640406848	Q135480230	6000000000740261119	Q64590195	father
6000000012641171021	Q135480235	6000000000740261119	Q64590195	mother
6000000011218943131	Q110729422	6000000011207257622	Q64590630	mother
6000000001501644488	Q90978	6000000002395369434	Q64595	mother
6000000000651913482	Q5361596	6000000001500984587	Q646226	mother
6000000002765065910	Q139588596	6000000024976692209	Q64623772	mother
6000000003858746697	Q465983	6000000006906728258	Q646297	mother
6000000007511974722	Q6183991	328141431300006994	Q64636596	father
6000000001054451006	Q105796213	328141431300006994	Q64636596	mother
6000000007512949991	Q106627811	6000000007513187213	Q64643228	father
6000000012318130153	Q135480266	6000000007513187213	Q64643228	mother
6000000012982814026	Q116027205	6000000006264639394	Q6468421	mother
6000000005052748374	Q76064586	6000000005052764038	Q6468467	mother
6000000008269934190	Q50347265	6000000005909245974	Q64685136	father
6000000086393400249	Q137570095	6000000037933688446	Q64689676	mother
6000000012827604404	Q110729574	6000000012827643252	Q64691142	mother
6000000006444125088	Q1316528	6000000005791557943	Q6469914	father
6000000002827629032	Q75242701	6000000005791557943	Q6469914	mother
6000000000331964413	Q110561264	6000000007337082598	Q64706117	mother
6000000008969935278	Q136142300	6000000008966475791	Q64728709	mother
6000000009826070297	Q7788470	6000000008630797832	Q647319	father
6000000009826070297	Q75240526	6000000008630797832	Q647319	mother
6000000015906659703	Q136367116	6000000002802596618	Q6473495	mother
6000000003836831494	Q26239776	6000000003262627703	Q64750738	father
6000000004149394365	Q64822987	6000000006590080110	Q64822135	father
6000000007061932401	Q1529309	6000000013938388032	Q64825325	father
6000000014048912756	Q109012711	6000000013938388032	Q64825325	mother
6000000002846970506	Q5575648	6000000006127355084	Q64831018	father
6000000003048294183	Q7324436	6000000023246629585	Q6483606	father
6000000011425728207	Q76068763	6000000023246629585	Q6483606	mother
6000000006947563626	Q75243120	6000000000701222091	Q648516	mother
6000000006127214583	Q112968342	6000000013082348176	Q64867094	father
6000000006127214592	Q112968343	6000000013082348176	Q64867094	mother
6000000003698531257	Q105667269	6000000003701084210	Q65005990	father
6000000003827305326	Q44191413	6000000000608202281	Q65006	father
6000000185129150821	Q110426572	6000000000608202281	Q65006	mother
6000000001849269016	Q126281514	6000000007961188227	Q65007351	mother
6000000003827727716	Q95697198	6000000003827727709	Q650417	mother
6000000002187639500	Q394781	6000000002187588579	Q650606	mother
6000000005758568903	Q12119007	6000000005759156012	Q651208	father
6000000006128193453	Q110303294	6000000006128193458	Q6517115	mother
6000000024683824964	Q139560069	6000000024683298489	Q65224027	mother
6000000001504971480	Q61139836	6000000015406797119	Q65224758	mother
6000000009036702751	Q115378232	6000000009703363331	Q65230873	father
5242096688600116304	Q111424399	6000000012782059638	Q6524295	father
6000000009573532083	Q111424401	6000000012782059638	Q6524295	mother
6000000001504718118	Q116032563	6000000001504336318	Q65248	mother
6000000004588130374	Q6795277	6000000007851978415	Q6525583	father
6000000003827409090	Q1753529	6000000016454433646	Q6533585	mother
6000000012135980961	Q110302249	6000000014013164881	Q653617	father
6000000001412873288	Q110302224	6000000014013164881	Q653617	mother
6000000075402387848	Q45549251	6000000075402277889	Q6538769	father
6000000012581597189	Q712916	6000000074767731955	Q6539090	father
6000000149438768994	Q28413720	6000000074767731955	Q6539090	mother
6000000010801495047	Q9749	6000000074751000835	Q6539114	father
6000000074735059038	Q11097545	6000000074734399397	Q6539155	father
6000000075060771886	Q22813498	6000000075060815886	Q6539234	father
6000000002188099881	Q9746	6000000074767567901	Q6539240	father
6000000135688994960	Q8251566	6000000074767567901	Q6539240	mother
6000000075060870891	Q45421949	6000000075060968821	Q6539357	father
6000000011049664389	Q69450	6000000011050075707	Q654855	father
6000000003659307966	Q61962996	6000000003659475265	Q6555844	father
6000000003659504596	Q61962999	6000000003659475265	Q6555844	mother
6000000015521175714	Q75903524	6000000015521070849	Q656131	father
6000000002188579271	Q75903524	6000000015521070849	Q656131	father
6000000002188579271	Q75903526	6000000015521070849	Q656131	mother
6000000001500239507	Q61963	6000000021425921983	Q65655	father
6000000005598755788	Q66823	6000000021425921983	Q65655	mother
6000000007338141623	Q6492400	6000000007344093250	Q657563	mother
6000000008244587579	Q103771902	6000000012617406308	Q657814	mother
6000000003827363859	Q658249	6000000003897426456	Q657947	father
6000000003648612202	Q6025481	6000000003733095940	Q6188807	father
6000000003645811176	Q99302017	6000000003733095940	Q6188807	mother
6000000002649980114	Q449530	6000000004595255227	Q6188812	father
6000000011425846352	Q112974297	6000000011669407406	Q6188945	mother
6000000004191139185	Q28188492	6000000004191134373	Q6189095	father
6000000004191139185	Q28188492	6000000012258757694	Q6189103	father
6000000004191434970	Q131682061	6000000004191486127	Q6189121	father
6000000009305076483	Q15906491	6000000009305067364	Q618928	mother
6000000005686286001	Q96318990	6000000002378364475	Q61896055	father
6000000006444068478	Q18735607	6000000006444299290	Q61896183	father
6000000075345831829	Q45594537	6000000075345785836	Q65803700	father
6000000075345786858	Q45587912	6000000075345771859	Q65803723	father
6000000075403395077	Q45544455	6000000075403141182	Q65803724	father
6000000075403733891	Q45546870	6000000075402700460	Q65803784	father
6000000075344600405	Q45569376	6000000075345597933	Q65803818	father
6000000075346171106	Q45570334	6000000075345979116	Q65803828	father
6000000075399390064	Q45468412	6000000075398676573	Q65803831	father
6000000075403460961	Q45543690	6000000075403586924	Q65803890	father
6000000075346004896	Q45566460	6000000075346080827	Q65803943	father
6000000075345705975	Q45557288	6000000075344891378	Q65803946	father
6000000075399528865	Q45440376	6000000075398286649	Q65803998	father
6000000015301962399	Q97022	6000000000699544464	Q65809	mother
6000000075403332098	Q45649068	6000000075403645946	Q65809574	father
6000000010801495047	Q9749	6000000074750424242	Q65809593	father
